year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_tws
2020,4,30,1,-.489,-.783,-.14,-.135,.221,-.547,-.24,-.0792,-.166,-.624
2020,4,10,1,-.621,-.756,-.268,-.377,.127,-.685,-.308,-.231,-.29,-.668
2020,3,25,1,-.609,-.721,-.241,-.427,.211,-.513,-.3,-.212,-.252,-.576
2020,3,11,1,-.0216,-.161,-.0287,.0561,.13,.00452,-.0466,-.00381,-.0463,-.251
2020,4,14,1,-.596,-.806,-.299,-.429,.0558,-.691,-.356,-.257,-.319,-.671
2020,4,26,1,-.462,-.736,-.15,-.239,.186,-.544,-.289,-.0746,-.178,-.628
2020,2,24,1,-.0302,.0368,-.0301,-.0337,-.0247,-.149,-.0206,-.0334,-.0307,-.0958
2020,5,14,1,-.361,-.565,-.0879,-.0655,.106,-.207,-.204,-.033,-.104,-.606
2020,6,9,1,-.243,-.447,-.0437,.142,.0885,-.1,-.184,.00105,-.0441,-.504
2020,4,1,1,-.65,-.701,-.283,-.484,.121,-.611,-.326,-.248,-.303,-.619
2020,4,11,1,-.615,-.778,-.283,-.391,.0975,-.681,-.322,-.246,-.304,-.673
2020,3,30,1,-.655,-.751,-.306,-.524,.0789,-.606,-.342,-.273,-.327,-.612
2020,6,5,1,-.206,-.398,-.00142,.111,.163,-.103,-.165,.0734,-.0175,-.515
2020,5,21,1,-.283,-.539,-.0458,.0516,.119,-.169,-.123,-.00599,-.0602,-.582
2020,5,30,1,-.224,-.455,-.027,.0241,.0404,-.0275,-.121,.00397,-.029,-.553
2020,4,27,1,-.466,-.763,-.138,-.186,.272,-.54,-.257,-.0696,-.165,-.631
2020,1,29,1,.00801,.0426,-.0325,-.0367,-.0606,.0276,-.00976,-.0326,-.0386,-.0288
2020,3,7,1,-.0437,-.111,-.0381,.00683,.0785,-.00195,-.0413,-.034,-.0419,-.225
2020,4,9,1,-.625,-.758,-.247,-.36,.175,-.671,-.29,-.21,-.268,-.657
2020,4,2,1,-.638,-.719,-.273,-.457,.162,-.617,-.319,-.237,-.291,-.622
2020,5,18,1,-.325,-.534,-.0527,.0672,.128,-.178,-.144,-.00915,-.0664,-.595
2020,2,23,1,-.0198,.0695,-.0182,-.00144,-.00364,-.148,-.0244,-.0179,-.0176,-.0582
2020,2,18,1,-.0427,.0412,-.0356,-.0188,.00459,-.129,-.0548,-.0245,-.0402,-.123
2020,5,11,1,-.37,-.574,-.0964,-.139,.135,-.263,-.223,-.0319,-.118,-.601
2020,5,6,1,-.417,-.639,-.0864,-.13,.2,-.32,-.18,-.0264,-.115,-.551
2020,3,26,1,-.632,-.703,-.27,-.467,.146,-.559,-.325,-.245,-.277,-.589
2020,6,1,1,-.188,-.394,.033,.105,.196,-.0276,-.0996,.0939,.0197,-.515
2020,4,17,1,-.547,-.711,-.24,-.408,.0796,-.584,-.346,-.149,-.287,-.671
2020,2,21,1,-.0168,.0145,-.025,-.0232,.00738,-.13,-.0396,-.0213,-.0248,-.095
2020,2,5,1,-.0232,-.05,-.00921,-.06,.0564,-.0537,.00168,-.0175,-.00491,-.0328
2020,5,15,1,-.341,-.57,-.0752,-.0263,.0933,-.213,-.19,-.0204,-.0914,-.587
2020,6,8,1,-.245,-.43,-.0413,.119,.0647,-.0977,-.17,.00502,-.0462,-.514
2020,3,13,1,-.0474,-.182,.0195,.0357,.402,-.014,.0127,.049,-.00461,-.241
2020,3,28,1,-.648,-.752,-.302,-.541,.0784,-.609,-.347,-.267,-.322,-.61
2020,5,26,1,-.264,-.504,-.0452,.000437,.0605,-.0903,-.143,-.00966,-.0505,-.567
2020,4,18,1,-.532,-.693,-.224,-.396,.0834,-.575,-.346,-.12,-.276,-.669
2020,5,25,1,-.26,-.499,-.0402,-.0246,.0583,-.0577,-.147,.005,-.0512,-.557
2020,2,1,1,.00876,-.093,-.0288,.0104,-.0262,-.0214,-.0299,-.0371,-.0213,-.0223
2020,5,3,1,-.465,-.727,-.123,-.0879,.203,-.528,-.208,-.0732,-.145,-.581
2020,5,9,1,-.395,-.591,-.0711,-.119,.23,-.261,-.184,-.0137,-.0923,-.58
2020,5,10,1,-.382,-.601,-.0738,-.133,.215,-.255,-.197,-.011,-.096,-.591
2020,5,19,1,-.302,-.557,-.0481,.062,.125,-.151,-.133,-.00957,-.0598,-.585
2020,5,22,1,-.282,-.499,-.0379,.0657,.132,-.12,-.127,.000356,-.0476,-.577
2020,4,4,1,-.621,-.705,-.238,-.388,.254,-.636,-.292,-.207,-.253,-.623
2020,6,3,1,-.205,-.367,.0174,.132,.177,-.0996,-.137,.0939,-.00144,-.508
2020,3,12,1,-.0282,-.149,.00156,.0352,.237,-.00284,-.00132,.0264,-.0199,-.235
2020,2,17,1,-.031,.0102,-.0181,-.036,.0241,-.0332,-.0165,-.0171,-.0198,-.128
2020,2,7,1,-.0311,.0819,-.0189,-.0668,.0352,-.0423,.019,-.0228,-.026,-.0451
2020,3,6,1,-.0557,-.0866,-.0404,.0134,.0827,.00501,-.0294,-.0374,-.0472,-.222
2020,3,5,2,-.00729,-.23,.0121,.0858,.181,-.17,.0368,.,-.04,.0456
2020,3,10,2,-.176,-.0579,-.015,.188,.206,-.163,-.0094,.,-.0342,.0333
2020,4,21,2,-.569,-.658,-.284,-.322,-.00368,-.599,-.306,.,-.243,-.693
2020,5,25,2,-.468,-.616,-.142,-.0444,.00565,-.216,-.177,.,-.0723,-.582
2020,5,16,2,-.545,-.537,-.184,-.203,.0546,-.495,-.186,.,-.183,-.503
2020,1,24,2,.00584,.0446,-.0239,.16,-.0324,-.16,-.00714,.,-.0693,-.0716
2020,1,28,2,-.169,-.0606,-.0155,.154,.00601,-.0136,-.0436,.,.0337,-.0742
2020,2,2,2,.107,-.27,.00944,-.0364,.0372,-.15,-.0252,.,.0785,-.00139
2020,3,26,2,-.635,-.755,-.28,-.416,.244,-.658,-.294,.,-.252,-.574
2020,4,20,2,-.62,-.556,-.32,-.379,-.0629,-.551,-.331,.,-.301,-.712
2020,5,22,2,-.505,-.652,-.167,-.0821,.0551,-.384,-.2,.,-.1,-.594
2020,6,10,2,-.343,-.26,-.154,-.0519,.0223,-.499,-.165,.,-.134,-.535
2020,4,5,2,-.674,-.675,-.353,-.394,.0168,-.73,-.34,.,-.375,-.62
2020,2,23,2,.00142,-.0553,-.000918,.0361,.0297,-.358,-.00434,.,.00232,-.0276
2020,4,24,2,-.593,-.636,-.26,-.261,-.0216,-.688,-.266,.,-.247,-.678
2020,1,31,2,-.066,-.173,.0181,-.00831,.0641,.0134,-.029,.,.122,-.0572
2020,3,24,2,-.588,-.708,-.205,-.326,.388,-.521,-.214,.,-.183,-.434
2020,5,18,2,-.547,-.526,-.172,-.281,.112,-.463,-.17,.,-.175,-.524
2020,3,28,2,-.681,-.782,-.319,-.454,.11,-.729,-.337,.,-.277,-.611
2020,6,9,2,-.365,-.288,-.162,-.0751,.0109,-.413,-.168,.,-.147,-.536
2020,2,14,2,-.0492,.0633,.0702,.195,-.0174,-.2,.106,.,-.000824,.203
2020,5,4,2,-.61,-.574,-.183,-.279,.0617,-.602,-.195,.,-.158,-.552
2020,5,28,2,-.479,-.546,-.165,-.137,-.00975,-.544,-.178,.,-.139,-.603
2020,3,29,2,-.688,-.759,-.34,-.486,.0618,-.718,-.361,.,-.29,-.638
2020,6,3,2,-.424,-.49,-.149,-.211,.0195,-.374,-.135,.,-.181,-.507
2020,4,12,2,-.691,-.756,-.321,-.394,.0265,-.559,-.328,.,-.303,-.689
2020,2,21,2,.0794,.144,-.00159,-.027,.0149,-.281,.00567,.,-.019,.0193
2020,3,3,2,.00133,-.136,-.0142,.0268,.172,-.23,.0169,.,-.0754,-.0382
2020,3,19,2,-.263,-.52,.015,-.0532,.856,-.173,.00288,.,.0417,-.184
2020,2,5,2,.0989,-.264,.0198,-.0694,.056,-.42,.00464,.,.0499,.0656
2020,2,22,2,.0138,.135,.0117,.0322,.0453,-.345,.012,.,.00908,.0395
2020,4,4,2,-.665,-.608,-.352,-.403,.016,-.701,-.353,.,-.347,-.621
2020,5,1,2,-.644,-.577,-.222,-.332,.0182,-.608,-.238,.,-.193,-.544
2020,3,20,2,-.336,-.586,-.0109,-.119,.794,-.256,-.0391,.,.0499,-.244
2020,4,17,2,-.655,-.647,-.33,-.417,-.0445,-.511,-.329,.,-.34,-.714
2020,2,6,2,.0945,-.0273,-.00279,-.14,.0529,-.491,-.000799,.,-.0108,.0313
2020,3,9,2,-.169,-.0765,.013,.16,.238,-.159,.0284,.,-.0245,.093
2020,3,18,2,-.192,-.508,.0672,-.0454,.948,-.116,.0687,.,.0642,-.142
2020,3,1,2,-.0207,-.248,-.0348,.0323,.103,-.3,-.0227,.,-.0664,-.0523
2020,2,3,2,.161,-.268,.0362,-.0559,.0459,-.266,.00574,.,.0937,.0356
2020,3,15,2,-.112,-.34,.0146,.0354,.563,.0173,.0139,.,.0142,-.212
2020,5,30,2,-.448,-.568,-.188,-.17,-.0232,-.567,-.188,.,-.193,-.587
2020,4,18,2,-.649,-.644,-.344,-.413,-.0645,-.512,-.344,.,-.353,-.73
2020,3,31,2,-.697,-.682,-.359,-.445,.0154,-.682,-.367,.,-.336,-.649
2020,2,17,2,.037,-.0152,.0701,.0167,.0604,-.104,.0679,.,.0709,.237
2020,3,6,2,-.0329,-.00824,.0385,.188,.192,-.163,.0625,.,-.00864,.0215
2020,4,1,2,-.682,-.671,-.343,-.452,.0399,-.654,-.343,.,-.337,-.616
2020,5,2,2,-.632,-.55,-.218,-.326,.0398,-.573,-.219,.,-.215,-.55
2020,3,25,2,-.631,-.727,-.245,-.379,.29,-.58,-.262,.,-.206,-.506
2020,2,18,2,.076,.0516,.0569,.035,.0189,-.208,.065,.,.0353,.122
2020,5,13,2,-.569,-.543,-.184,-.119,.0832,-.533,-.177,.,-.202,-.55
2020,2,15,2,.0317,-.0158,.0586,.127,-.0147,-.146,.106,.,-.0391,.223
2020,6,8,2,-.395,-.279,-.161,-.081,.0339,-.431,-.159,.,-.164,-.514
2020,4,29,2,-.653,-.686,-.258,-.337,-.0237,-.698,-.266,.,-.245,-.58
2020,5,6,2,-.598,-.493,-.157,-.192,.0844,-.448,-.187,.,-.106,-.597
2020,2,8,2,.0412,.02,.0195,-.0731,.00676,-.514,.0229,.,.0122,-.0335
2020,2,27,2,.00311,-.274,-.0228,.0395,.108,-.295,-.0157,.,-.0466,-.0843
2020,3,7,2,-.162,-.0632,.0285,.214,.214,-.0923,.0707,.,-.0487,.0783
2020,2,9,2,.0219,.0287,.0416,-.08,.0316,-.514,.0449,.,.0348,.0379
2020,5,23,2,-.493,-.632,-.153,-.021,.0648,-.368,-.184,.,-.0875,-.602
2020,2,19,2,.0852,-.00405,.0496,.0155,.00911,-.194,.0495,.,.046,.0648
2020,3,16,2,-.126,-.355,.0592,.0229,.766,-.00269,.0527,.,.0727,-.162
2020,4,26,2,-.586,-.636,-.242,-.213,-.0184,-.66,-.241,.,-.241,-.67
2020,4,27,2,-.619,-.628,-.25,-.267,.0269,-.651,-.258,.,-.237,-.657
2020,1,25,2,-.0663,.0222,-.0416,.156,-.0376,-.0922,-.0376,.,-.0588,-.171
2020,3,21,2,-.429,-.609,-.0761,-.195,.727,-.303,-.0962,.,-.0336,-.261
2020,4,22,2,-.576,-.595,-.276,-.292,.00137,-.693,-.279,.,-.272,-.677
2020,3,12,2,-.203,.12,-.00937,.123,.303,-.121,-.0029,.,-.0261,-.0266
2020,2,28,2,.00743,-.334,-.0336,.0695,.137,-.331,-.028,.,-.0543,-.11
2020,2,11,2,.0474,.0531,.0555,-.00819,-.00685,-.329,.0969,.,-.0162,.111
2020,3,17,2,-.168,-.49,.0671,-.042,.851,-.0451,.0665,.,.0689,-.161
2020,2,12,2,-.0476,.319,.0497,.0304,-.0169,-.374,.0994,.,-.0415,.18
2020,5,3,2,-.629,-.516,-.2,-.332,.0574,-.588,-.209,.,-.182,-.528
2020,4,7,2,-.679,-.732,-.351,-.421,.0337,-.728,-.36,.,-.329,-.631
2020,3,22,2,-.495,-.649,-.0912,-.225,.686,-.327,-.112,.,-.0463,-.265
2020,4,10,2,-.707,-.803,-.334,-.41,.0507,-.633,-.333,.,-.329,-.706
2020,3,14,2,-.0956,-.273,.00506,.00542,.515,-.0162,-.0022,.,.0159,-.141
2020,4,19,2,-.657,-.703,-.34,-.421,-.0337,-.575,-.344,.,-.344,-.711
2020,2,25,2,-.0493,-.159,-.0201,.00344,.0514,-.315,-.0211,.,-.0274,-.112
2020,5,17,2,-.556,-.524,-.183,-.189,.0475,-.476,-.188,.,-.173,-.53
2020,4,16,2,-.673,-.698,-.336,-.428,-.0524,-.467,-.343,.,-.331,-.704
2020,3,13,2,-.201,-.189,-.0148,.0252,.434,-.0565,.00284,.,-.0515,.0333
2020,2,4,2,.138,-.196,.00941,-.0438,.0558,-.408,-.0127,.,.0494,-.00614
2020,6,5,2,-.424,-.517,-.157,-.208,.0242,-.354,-.143,.,-.189,-.531
2020,4,25,2,-.596,-.652,-.254,-.252,-.0419,-.705,-.267,.,-.227,-.66
2020,6,6,2,-.416,-.343,-.158,-.165,.0293,-.365,-.15,.,-.175,-.512
2020,4,13,2,-.696,-.79,-.327,-.391,.0243,-.61,-.327,.,-.329,-.688
2020,2,1,2,.0444,-.237,.0289,-.0214,.0712,-.162,-.0102,.,.11,.0744
2020,5,15,2,-.56,-.528,-.168,-.141,.104,-.508,-.168,.,-.17,-.469
2020,4,28,2,-.657,-.633,-.262,-.337,-.0265,-.653,-.27,.,-.248,-.591
2020,6,1,2,-.422,-.487,-.173,-.194,-.000236,-.527,-.172,.,-.18,-.55
2020,5,19,2,-.536,-.529,-.165,-.168,.096,-.559,-.177,.,-.14,-.509
2020,3,30,2,-.7,-.722,-.346,-.46,.0225,-.691,-.353,.,-.327,-.648
2020,1,27,2,-.145,.159,-.0278,.195,-.0153,-.11,-.0383,.,-.0163,-.142
2020,5,24,2,-.472,-.596,-.142,-.00919,.0341,-.381,-.175,.,-.0734,-.605
2020,4,6,2,-.673,-.707,-.354,-.44,.0104,-.71,-.355,.,-.35,-.625
2020,2,20,2,.103,-.0154,.0237,.0245,.00573,-.136,.0279,.,.0129,.0725
2020,2,16,2,.0374,.0866,.0522,.106,.00674,-.147,.0938,.,-.0311,.213
2020,3,2,2,.0069,-.161,-.0187,.0547,.112,-.21,.0117,.,-.0777,-.0656
2020,5,12,2,-.559,-.596,-.196,-.0552,.0771,-.524,-.196,.,-.199,-.571
2020,5,7,2,-.593,-.531,-.18,-.192,.0608,-.487,-.204,.,-.142,-.621
2020,6,4,2,-.418,-.396,-.16,-.23,.0152,-.413,-.143,.,-.198,-.507
2020,3,27,2,-.657,-.808,-.317,-.435,.166,-.734,-.326,.,-.294,-.609
2020,4,3,2,-.67,-.57,-.346,-.39,.0248,-.671,-.351,.,-.331,-.609
2020,4,15,2,-.669,-.705,-.32,-.4,-.0305,-.441,-.326,.,-.313,-.7
2020,2,13,2,-.0455,.0789,.0664,.127,-.0166,-.397,.112,.,-.0183,.136
2020,5,27,2,-.479,-.566,-.162,-.151,.00871,-.44,-.183,.,-.119,-.621
2020,6,2,2,-.423,-.449,-.165,-.185,.00261,-.443,-.161,.,-.177,-.53
2020,4,14,2,-.694,-.685,-.33,-.401,-.0164,-.551,-.321,.,-.351,-.72
2020,4,11,2,-.705,-.799,-.319,-.405,.0658,-.602,-.317,.,-.315,-.682
2020,4,9,2,-.706,-.763,-.351,-.404,.0373,-.702,-.347,.,-.35,-.69
2020,2,7,2,.0846,-.0941,.00417,-.11,.0141,-.54,.0128,.,-.0168,.0145
2020,5,9,2,-.573,-.544,-.168,-.138,.116,-.597,-.194,.,-.13,-.581
2020,5,10,2,-.56,-.614,-.188,-.157,.114,-.607,-.213,.,-.151,-.579
2020,5,31,2,-.445,-.539,-.191,-.198,.00121,-.574,-.187,.,-.205,-.578
2020,5,29,2,-.452,-.525,-.175,-.144,-.021,-.541,-.178,.,-.17,-.574
2020,5,14,2,-.55,-.525,-.162,-.105,.12,-.453,-.159,.,-.17,-.477
2020,1,26,2,-.112,.0691,-.0245,.203,-.0216,-.102,-.0177,.,-.0467,-.133
2020,4,30,2,-.65,-.634,-.248,-.327,.00718,-.696,-.262,.,-.222,-.584
2020,4,23,2,-.58,-.6,-.249,-.26,-.00197,-.671,-.252,.,-.245,-.658
2020,3,8,2,-.178,-.0169,.0263,.141,.246,-.0726,.0502,.,-.0229,.0916
2020,2,24,2,-.0419,-.0479,-.0233,.0539,.0279,-.373,-.0422,.,.0051,-.0377
2020,2,26,2,.0186,-.189,-.0367,.0106,.0951,-.315,-.0331,.,-.0524,-.135
2020,3,23,2,-.552,-.695,-.168,-.304,.492,-.407,-.189,.,-.123,-.366
2020,3,11,2,-.189,-.0132,-.0395,.181,.172,-.146,-.042,.,-.0403,-.0548
2020,5,11,2,-.571,-.645,-.198,-.0235,.071,-.591,-.208,.,-.188,-.568
2020,1,29,2,-.126,-.213,-.0311,.0251,.0237,.0527,-.0643,.,.0264,-.136
2020,6,7,2,-.407,-.325,-.154,-.16,.0279,-.368,-.141,.,-.179,-.481
2020,2,29,2,.0316,-.269,-.0053,.0503,.145,-.3,.0023,.,-.0302,-.0717
2020,5,21,2,-.519,-.7,-.181,-.107,.061,-.479,-.203,.,-.14,-.591
2020,2,10,2,.0277,.0371,.0167,-.0391,.0126,-.495,.049,.,-.0404,.0395
2020,5,26,2,-.482,-.563,-.153,-.123,.0181,-.415,-.173,.,-.117,-.613
2020,5,20,2,-.523,-.639,-.178,-.103,.057,-.545,-.191,.,-.157,-.551
2020,5,8,2,-.574,-.556,-.191,-.156,.0829,-.567,-.212,.,-.16,-.628
2020,4,8,2,-.694,-.734,-.371,-.407,.0403,-.713,-.376,.,-.357,-.683
2020,3,4,2,-.0197,-.112,-.0115,.0699,.17,-.18,.0191,.,-.07,.0235
2020,4,2,2,-.686,-.639,-.343,-.407,.0416,-.649,-.347,.,-.33,-.622
2020,5,5,2,-.617,-.585,-.18,-.249,.0781,-.508,-.194,.,-.157,-.594
2020,1,30,2,-.113,-.256,.0012,.0575,.0449,.107,-.0502,.,.102,-.12
2020,2,16,4,-.00155,.0543,.00282,-.024,-.00627,.0285,-.0077,.0157,.00494,.0489
2020,2,28,4,-.0464,-.0249,.0188,.0236,.0637,-.0186,.0128,.0186,.0223,-.0492
2020,5,30,4,-.473,-.478,-.137,-.173,.031,-.163,-.153,-.134,-.129,-.56
2020,1,27,4,.00123,.0389,-.0181,-.00232,-.00116,-.00546,-.0202,-.0238,-.015,-.0192
2020,6,2,4,-.45,-.426,-.124,-.167,.0401,-.168,-.136,-.121,-.117,-.521
2020,5,10,4,-.549,-.612,-.183,-.357,.151,-.332,-.211,-.179,-.168,-.63
2020,3,23,4,-.582,-.541,-.179,-.459,.402,-.365,-.203,-.17,-.168,-.525
2020,5,8,4,-.57,-.62,-.183,-.363,.147,-.325,-.215,-.176,-.167,-.621
2020,5,9,4,-.57,-.624,-.177,-.356,.169,-.319,-.203,-.177,-.163,-.634
2020,5,3,4,-.604,-.667,-.2,-.376,.139,-.441,-.224,-.19,-.189,-.633
2020,3,24,4,-.615,-.563,-.213,-.476,.299,-.42,-.244,-.206,-.198,-.558
2020,2,11,4,-.000398,.0433,.0315,.00594,.0245,.0638,.0379,.0328,.0275,.013
2020,2,26,4,-.0266,.0509,.0385,.0311,.037,.0678,.0242,.0579,.0407,.00527
2020,4,9,4,-.647,-.686,-.289,-.475,.0688,-.498,-.31,-.28,-.28,-.685
2020,2,20,4,-.0142,.063,.0177,-.00537,-.0233,.0381,-.00426,.0405,.0235,.0458
2020,3,13,4,-.0393,-.181,.0114,-.00876,.452,-.0374,.0047,-.00565,.0208,-.188
2020,2,1,4,-.00602,.107,.00936,.03,.0317,.00499,.0213,.0155,.000813,-.0196
2020,5,12,4,-.56,-.615,-.197,-.368,.0784,-.316,-.215,-.2,-.186,-.63
2020,2,2,4,-.0142,.0923,-.00176,.0071,.00431,.00718,.00371,.0072,-.00759,-.0315
2020,4,18,4,-.64,-.682,-.311,-.471,-.0185,-.513,-.346,-.296,-.295,-.697
2020,1,31,4,.0000714,.000604,.00932,.0455,.0159,.000608,.023,.0166,-.000505,-.0131
2020,1,29,4,.00168,.0267,-.016,.00582,.000154,-.0074,-.0222,-.0209,-.0109,-.029
2020,6,8,4,-.418,-.432,-.128,-.189,.0491,-.138,-.14,-.16,-.11,-.499
2020,1,24,4,-.00957,.0447,-.0129,-.0126,-.0116,.0209,-.00851,-.0107,-.0161,-.046
2020,2,17,4,-.0143,.0423,.0139,-.0153,.0155,.00777,.00317,.0329,.0142,.0379
2020,3,22,4,-.536,-.506,-.139,-.423,.538,-.297,-.16,-.138,-.127,-.489
2020,4,1,4,-.639,-.673,-.26,-.502,.162,-.464,-.279,-.24,-.254,-.639
2020,2,18,4,-.0165,.0723,.0142,-.0241,.00656,.0426,-.00214,.0344,.0175,.0527
2020,4,30,4,-.606,-.688,-.217,-.387,.166,-.479,-.236,-.209,-.208,-.661
2020,4,11,4,-.636,-.678,-.292,-.464,.12,-.506,-.317,-.289,-.279,-.696
2020,4,6,4,-.65,-.698,-.278,-.483,.0915,-.485,-.297,-.264,-.271,-.632
2020,3,7,4,-.0663,-.183,-.015,-.0122,.121,.025,-.00142,-.0361,-.0161,-.123
2020,2,10,4,.0123,.0606,.0441,.00872,.0277,.0825,.0416,.0431,.046,.0275
2020,4,14,4,-.644,-.712,-.319,-.486,.0527,-.535,-.346,-.321,-.303,-.71
2020,2,4,4,.0095,.112,.0124,.0244,.00279,.0277,.013,.0236,.00866,-.0125
2020,5,26,4,-.47,-.556,-.136,-.123,.0681,-.148,-.167,-.129,-.12,-.61
2020,3,3,4,-.0568,-.0845,.00978,-.00804,.114,-.0142,.00774,.00101,.0137,-.0751
2020,5,6,4,-.578,-.641,-.185,-.369,.126,-.333,-.216,-.172,-.171,-.609
2020,2,12,4,.00148,.0564,.0224,.00438,.00316,.0547,.0302,.0184,.0193,.0234
2020,3,10,4,-.0484,-.147,-.0184,.0174,.145,.00314,-.0122,-.0277,-.019,-.18
2020,3,12,4,-.0377,-.166,-.00593,.00658,.273,-.0365,-.0158,-.0061,-.000232,-.185
2020,2,9,4,.0218,.0711,.0516,.0273,.0187,.0586,.0442,.0577,.054,.0267
2020,5,16,4,-.518,-.59,-.187,-.348,.00957,-.236,-.195,-.199,-.179,-.611
2020,3,1,4,-.0452,-.029,.00938,.00403,.0895,-.0164,.00202,.000954,.0163,-.06
2020,4,3,4,-.649,-.699,-.27,-.498,.136,-.503,-.294,-.252,-.261,-.626
2020,2,23,4,-.0127,.0242,.0354,.0182,.0111,.0749,.0213,.0481,.0397,.0202
2020,4,24,4,-.603,-.655,-.228,-.392,.0321,-.496,-.24,-.223,-.222,-.673
2020,3,17,4,-.187,-.332,.0124,-.155,.829,-.0746,-.00811,.00255,.0274,-.276
2020,1,30,4,-.00623,.0153,-.00355,.0312,.00621,.0177,-.00303,-.00939,-.00196,-.0288
2020,5,29,4,-.482,-.489,-.14,-.156,.0276,-.142,-.155,-.137,-.132,-.582
2020,2,3,4,-.00173,.108,.00416,.0227,-.00031,.00695,.00972,.012,-.00136,-.0286
2020,5,25,4,-.469,-.554,-.144,-.144,.0429,-.119,-.173,-.128,-.132,-.607
2020,1,25,4,-.00655,.0497,-.0106,-.00166,.000812,.0142,-.00966,-.00983,-.0114,-.0259
2020,3,5,4,-.0737,-.13,-.00418,-.013,.149,.0094,.00698,-.0323,-.00147,-.129
2020,4,19,4,-.633,-.671,-.29,-.461,-.00386,-.508,-.327,-.269,-.275,-.687
2020,5,18,4,-.514,-.565,-.162,-.297,.0806,-.219,-.165,-.18,-.154,-.615
2020,5,17,4,-.517,-.57,-.175,-.328,.0289,-.221,-.177,-.192,-.169,-.615
2020,3,27,4,-.646,-.606,-.256,-.497,.121,-.48,-.277,-.244,-.248,-.62
2020,3,28,4,-.647,-.616,-.266,-.506,.0983,-.476,-.291,-.248,-.258,-.635
2020,4,4,4,-.649,-.702,-.273,-.486,.129,-.503,-.291,-.257,-.268,-.634
2020,2,21,4,.000192,.0362,.022,-.0112,-.0149,.0615,.00459,.039,.027,.0162
2020,3,25,4,-.633,-.571,-.23,-.486,.23,-.444,-.257,-.219,-.217,-.586
2020,2,6,4,.0172,.121,.0308,-.00462,.00735,.0311,.0289,.0345,.0309,.0138
2020,4,26,4,-.595,-.652,-.219,-.363,.117,-.504,-.226,-.225,-.212,-.666
2020,3,21,4,-.462,-.486,-.111,-.377,.626,-.28,-.138,-.108,-.0967,-.443
2020,2,7,4,.00482,.147,.0342,.00212,.00272,.0423,.0197,.0463,.039,.0158
2020,5,27,4,-.472,-.528,-.133,-.123,.0549,-.15,-.161,-.125,-.119,-.597
2020,4,5,4,-.647,-.705,-.277,-.484,.133,-.499,-.296,-.261,-.271,-.641
2020,3,2,4,-.0497,-.0405,.0159,-.00429,.105,-.00429,.00869,.0067,.023,-.069
2020,3,6,4,-.0731,-.166,-.0169,-.0256,.125,.0315,-.0046,-.0348,-.0182,-.139
2020,5,1,4,-.609,-.675,-.208,-.371,.148,-.454,-.23,-.199,-.199,-.651
2020,4,23,4,-.604,-.669,-.231,-.394,.0119,-.482,-.252,-.218,-.224,-.676
2020,3,16,4,-.146,-.302,.0108,-.108,.725,-.0341,-.0113,.00414,.0258,-.238
2020,5,4,4,-.595,-.655,-.189,-.37,.134,-.401,-.213,-.183,-.178,-.625
2020,6,4,4,-.442,-.437,-.137,-.205,.0507,-.15,-.142,-.137,-.134,-.497
2020,4,17,4,-.638,-.685,-.315,-.471,.0138,-.52,-.347,-.303,-.3,-.7
2020,4,22,4,-.603,-.661,-.244,-.395,.00373,-.499,-.27,-.226,-.235,-.672
2020,5,31,4,-.466,-.483,-.138,-.169,.0476,-.179,-.153,-.144,-.128,-.546
2020,2,27,4,-.0271,.00248,.0368,.0342,.0642,.0189,.0289,.0361,.0416,-.0139
2020,5,5,4,-.583,-.644,-.187,-.364,.12,-.377,-.209,-.175,-.179,-.616
2020,3,20,4,-.384,-.439,-.0772,-.308,.704,-.252,-.111,-.0701,-.06,-.413
2020,2,15,4,-.00556,.0774,.00282,-.0179,.00984,.0352,-.00284,.0127,.00303,.0595
2020,4,8,4,-.654,-.701,-.294,-.481,.0564,-.5,-.305,-.289,-.288,-.664
2020,4,2,4,-.647,-.69,-.265,-.498,.162,-.47,-.289,-.249,-.257,-.629
2020,4,10,4,-.642,-.676,-.289,-.465,.105,-.494,-.309,-.29,-.278,-.693
2020,4,25,4,-.598,-.648,-.221,-.381,.0629,-.497,-.228,-.222,-.217,-.666
2020,3,31,4,-.639,-.664,-.258,-.508,.155,-.464,-.274,-.24,-.255,-.656
2020,4,20,4,-.621,-.651,-.279,-.452,-.042,-.498,-.314,-.254,-.266,-.67
2020,5,28,4,-.481,-.523,-.134,-.133,.0414,-.143,-.159,-.134,-.12,-.598
2020,2,8,4,.0104,.0536,.0381,.0136,-.011,.0541,.0259,.0459,.0427,.0171
2020,4,7,4,-.657,-.69,-.289,-.483,.0582,-.493,-.303,-.282,-.283,-.641
2020,4,29,4,-.612,-.675,-.222,-.386,.159,-.488,-.243,-.222,-.21,-.672
2020,4,15,4,-.639,-.689,-.316,-.477,.0572,-.519,-.351,-.313,-.297,-.708
2020,5,13,4,-.558,-.623,-.193,-.359,.0589,-.299,-.203,-.202,-.185,-.625
2020,3,30,4,-.644,-.643,-.269,-.509,.123,-.473,-.291,-.253,-.261,-.653
2020,5,11,4,-.545,-.623,-.194,-.373,.0895,-.329,-.221,-.191,-.18,-.63
