statefips,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
1,2020,2,15,-.00464,.0216,-.0013,.0199,-.0231,.00745,-.00344,-.00143,-.0199
1,2020,2,16,-.00736,.0186,-.00559,.0133,-.0262,.00262,-.00629,-.00328,-.0256
1,2020,2,17,-.00952,.0156,-.00812,.00673,-.0293,.000242,-.00866,-.00471,-.0298
1,2020,2,18,-.00822,.0165,-.00736,.0139,-.029,.00418,-.00732,-.00321,-.0292
1,2020,2,19,-.00937,.0139,-.0103,.0117,-.0321,.00567,-.00839,-.00388,-.0325
1,2020,2,20,-.0102,.0113,-.0136,.01,-.0354,.00715,-.00858,-.00472,-.0358
1,2020,2,21,-.0115,.00724,-.0167,.00783,-.0382,.00693,-.0094,-.00564,-.0406
1,2020,2,22,-.0128,.00467,-.0184,.00728,-.0395,.0109,-.0104,-.00701,-.0427
1,2020,2,23,-.014,.00209,-.0194,.00673,-.0407,.0144,-.011,-.00855,-.0451
1,2020,2,24,-.0174,-.00349,-.0235,-.000412,-.0451,.0173,-.0141,-.0112,-.0521
1,2020,2,25,-.0199,-.00649,-.027,-.00536,-.0471,.0196,-.0157,-.0142,-.0556
1,2020,2,26,-.0226,-.00971,-.0293,-.00866,-.0489,.0161,-.0181,-.017,-.0591
1,2020,2,27,-.0253,-.014,-.0307,-.012,-.0508,.0131,-.0208,-.0197,-.0618
1,2020,2,28,-.0273,-.017,-.0304,-.0142,-.0521,.0118,-.0235,-.0215,-.062
1,2020,2,29,-.0288,-.0198,-.0301,-.0174,-.0535,.0109,-.0257,-.0229,-.0616
1,2020,3,1,-.0302,-.0226,-.0299,-.0207,-.0549,.012,-.028,-.0238,-.0617
1,2020,3,2,-.0315,-.0254,-.0285,-.024,-.0563,.0109,-.03,-.0249,-.0611
1,2020,3,3,-.0327,-.0279,-.0263,-.0268,-.0573,.00894,-.032,-.0255,-.0612
1,2020,3,4,-.034,-.0301,-.0268,-.0295,-.0581,.0111,-.0338,-.0268,-.0603
1,2020,3,5,-.0352,-.0312,-.0264,-.0323,-.0588,.0124,-.0359,-.0279,-.0589
1,2020,3,6,-.0365,-.032,-.0263,-.0389,-.0604,.0139,-.0377,-.029,-.0591
1,2020,3,7,-.0382,-.0342,-.0273,-.0466,-.0645,.0151,-.0405,-.0303,-.0582
1,2020,3,8,-.0401,-.0363,-.0281,-.0543,-.0686,.0138,-.0432,-.032,-.0574
1,2020,3,9,-.0424,-.0385,-.0299,-.062,-.0727,.00901,-.0465,-.0341,-.057
1,2020,3,10,-.0447,-.0408,-.0317,-.0702,-.0772,.00634,-.0499,-.036,-.0564
1,2020,3,11,-.0465,-.0432,-.0307,-.0779,-.082,.00455,-.0527,-.0371,-.0573
1,2020,3,12,-.0487,-.0451,-.0332,-.0856,-.0869,.0044,-.0562,-.0383,-.0582
1,2020,3,13,-.0512,-.0479,-.0368,-.0883,-.0908,.00195,-.0592,-.0402,-.0613
1,2020,3,14,-.053,-.0505,-.0402,-.0872,-.0908,-.00132,-.061,-.0414,-.0654
1,2020,3,15,-.0551,-.053,-.0436,-.0861,-.0908,-.00838,-.063,-.043,-.069
1,2020,3,16,-.0578,-.0556,-.0498,-.085,-.0908,-.0151,-.0656,-.0451,-.074
1,2020,3,17,-.0616,-.058,-.0576,-.0845,-.0904,-.0338,-.0687,-.0487,-.0819
1,2020,3,18,-.0672,-.0608,-.0691,-.0845,-.0897,-.0643,-.0734,-.054,-.0912
1,2020,3,19,-.0738,-.0631,-.0796,-.0845,-.0886,-.109,-.0784,-.061,-.103
1,2020,3,20,-.0823,-.0636,-.0911,-.085,-.0897,-.168,-.0856,-.0699,-.114
1,2020,3,21,-.0915,-.0648,-.102,-.0905,-.0911,-.221,-.0935,-.08,-.125
1,2020,3,22,-.0987,-.0661,-.108,-.096,-.0925,-.261,-.0997,-.0878,-.133
1,2020,3,23,-.106,-.0674,-.119,-.102,-.0939,-.294,-.107,-.0963,-.142
1,2020,3,24,-.114,-.0687,-.13,-.106,-.0952,-.329,-.114,-.105,-.15
1,2020,3,25,-.122,-.0693,-.139,-.111,-.0976,-.358,-.12,-.113,-.156
1,2020,3,26,-.128,-.0706,-.147,-.117,-.1,-.379,-.127,-.12,-.162
1,2020,3,27,-.135,-.0766,-.155,-.128,-.102,-.393,-.133,-.127,-.169
1,2020,3,28,-.143,-.0874,-.163,-.138,-.106,-.405,-.14,-.137,-.18
1,2020,3,29,-.151,-.0981,-.17,-.149,-.11,-.41,-.147,-.145,-.189
1,2020,3,30,-.159,-.109,-.178,-.159,-.114,-.417,-.154,-.153,-.199
1,2020,3,31,-.167,-.12,-.186,-.17,-.118,-.424,-.162,-.162,-.208
1,2020,4,1,-.175,-.131,-.195,-.18,-.121,-.429,-.169,-.17,-.218
1,2020,4,2,-.184,-.142,-.205,-.19,-.125,-.433,-.176,-.179,-.227
1,2020,4,3,-.192,-.153,-.219,-.193,-.129,-.439,-.185,-.187,-.237
1,2020,4,4,-.203,-.166,-.232,-.196,-.134,-.445,-.194,-.198,-.251
1,2020,4,5,-.212,-.179,-.244,-.199,-.139,-.451,-.202,-.209,-.265
1,2020,4,6,-.222,-.191,-.255,-.203,-.144,-.457,-.21,-.219,-.279
1,2020,4,7,-.232,-.205,-.265,-.206,-.149,-.46,-.217,-.23,-.292
1,2020,4,8,-.241,-.219,-.275,-.21,-.155,-.465,-.225,-.239,-.307
1,2020,4,9,-.251,-.233,-.284,-.213,-.161,-.471,-.233,-.25,-.321
1,2020,4,10,-.26,-.252,-.29,-.219,-.166,-.475,-.241,-.26,-.333
1,2020,4,11,-.269,-.272,-.298,-.226,-.177,-.478,-.249,-.269,-.343
1,2020,4,12,-.28,-.292,-.306,-.233,-.187,-.496,-.259,-.28,-.356
1,2020,4,13,-.289,-.313,-.315,-.241,-.197,-.502,-.268,-.289,-.367
1,2020,4,14,-.299,-.332,-.323,-.247,-.207,-.506,-.277,-.298,-.377
1,2020,4,15,-.308,-.351,-.331,-.254,-.216,-.51,-.285,-.308,-.388
1,2020,4,16,-.316,-.369,-.339,-.261,-.225,-.513,-.294,-.316,-.397
1,2020,4,17,-.323,-.381,-.345,-.266,-.235,-.515,-.3,-.323,-.407
1,2020,4,18,-.326,-.382,-.347,-.269,-.238,-.515,-.303,-.326,-.408
1,2020,4,19,-.327,-.384,-.349,-.272,-.241,-.504,-.306,-.327,-.407
1,2020,4,20,-.33,-.385,-.349,-.275,-.244,-.502,-.308,-.33,-.408
1,2020,4,21,-.332,-.387,-.35,-.277,-.247,-.5,-.31,-.333,-.408
1,2020,4,22,-.334,-.389,-.35,-.28,-.25,-.496,-.312,-.336,-.408
1,2020,4,23,-.337,-.392,-.351,-.282,-.253,-.495,-.315,-.339,-.409
1,2020,4,24,-.339,-.394,-.352,-.287,-.256,-.491,-.318,-.341,-.409
1,2020,4,25,-.341,-.398,-.352,-.289,-.258,-.489,-.32,-.344,-.409
1,2020,4,26,-.343,-.403,-.354,-.292,-.26,-.49,-.322,-.346,-.409
1,2020,4,27,-.345,-.407,-.354,-.294,-.263,-.488,-.325,-.348,-.41
1,2020,4,28,-.347,-.412,-.354,-.296,-.265,-.485,-.327,-.35,-.411
1,2020,4,29,-.349,-.416,-.354,-.297,-.267,-.482,-.329,-.352,-.411
1,2020,4,30,-.35,-.419,-.352,-.298,-.269,-.476,-.33,-.353,-.412
1,2020,5,1,-.35,-.421,-.349,-.299,-.269,-.472,-.331,-.353,-.413
1,2020,5,2,-.348,-.42,-.343,-.302,-.268,-.467,-.329,-.35,-.412
1,2020,5,3,-.347,-.419,-.34,-.304,-.267,-.462,-.329,-.349,-.411
1,2020,5,4,-.346,-.418,-.335,-.306,-.266,-.458,-.327,-.347,-.41
1,2020,5,5,-.344,-.417,-.329,-.309,-.265,-.45,-.326,-.345,-.409
1,2020,5,6,-.342,-.416,-.324,-.311,-.263,-.443,-.324,-.343,-.406
1,2020,5,7,-.34,-.414,-.32,-.314,-.261,-.434,-.322,-.341,-.405
1,2020,5,8,-.339,-.412,-.316,-.316,-.261,-.424,-.32,-.34,-.403
1,2020,5,9,-.337,-.409,-.314,-.317,-.26,-.417,-.319,-.338,-.4
1,2020,5,10,-.336,-.406,-.314,-.319,-.26,-.415,-.319,-.336,-.4
1,2020,5,11,-.334,-.403,-.312,-.321,-.259,-.404,-.317,-.333,-.398
1,2020,5,12,-.332,-.401,-.311,-.322,-.259,-.394,-.317,-.33,-.395
1,2020,5,13,-.33,-.399,-.307,-.324,-.259,-.383,-.315,-.327,-.393
1,2020,5,14,-.328,-.397,-.305,-.325,-.259,-.368,-.315,-.323,-.392
1,2020,5,15,-.325,-.394,-.301,-.326,-.258,-.354,-.313,-.319,-.389
1,2020,5,16,-.323,-.391,-.298,-.331,-.258,-.34,-.312,-.317,-.386
1,2020,5,17,-.321,-.388,-.294,-.335,-.259,-.327,-.31,-.314,-.382
1,2020,5,18,-.319,-.385,-.29,-.339,-.26,-.323,-.309,-.313,-.38
1,2020,5,19,-.317,-.383,-.285,-.346,-.26,-.313,-.307,-.31,-.378
1,2020,5,20,-.315,-.38,-.282,-.352,-.261,-.304,-.306,-.308,-.375
1,2020,5,21,-.314,-.377,-.281,-.359,-.262,-.298,-.306,-.306,-.372
1,2020,5,22,-.314,-.379,-.28,-.366,-.263,-.29,-.306,-.305,-.37
1,2020,5,23,-.315,-.38,-.283,-.372,-.264,-.289,-.308,-.306,-.369
1,2020,5,24,-.316,-.381,-.285,-.378,-.265,-.29,-.31,-.307,-.37
1,2020,5,25,-.321,-.383,-.298,-.385,-.266,-.316,-.316,-.312,-.373
1,2020,5,26,-.316,-.382,-.286,-.381,-.266,-.289,-.311,-.308,-.369
1,2020,5,27,-.316,-.383,-.287,-.383,-.266,-.283,-.311,-.308,-.367
1,2020,5,28,-.316,-.383,-.287,-.386,-.266,-.278,-.311,-.307,-.366
1,2020,5,29,-.315,-.378,-.286,-.386,-.267,-.272,-.309,-.306,-.366
1,2020,5,30,-.315,-.373,-.285,-.388,-.269,-.262,-.309,-.306,-.37
2,2020,1,1,.,.,.,.,.,.,.,.,.
2,2020,1,2,.,.,.,.,.,.,.,.,.
2,2020,1,3,.,.,.,.,.,.,.,.,.
2,2020,1,4,.,.,.,.,.,.,.,.,.
2,2020,1,5,.,.,.,.,.,.,.,.,.
2,2020,1,6,.,.,.,.,.,.,.,.,.
2,2020,1,7,.,.,.,.,.,.,.,.,.
2,2020,1,8,-.0245,-.0512,-.0526,-.0315,-.0827,-.0486,.,-.0133,-.0372
2,2020,1,9,-.0184,-.0444,-.0385,-.0372,-.0786,-.0258,.,-.00607,-.0323
2,2020,1,10,-.0154,-.0444,-.0261,-.0372,-.0766,-.0209,.,-.00298,-.0294
2,2020,1,11,-.0137,-.0444,-.0253,-.0372,-.0665,-.0209,.,-.00224,-.0266
2,2020,1,12,-.0129,-.0444,-.0286,-.0372,-.0565,-.0224,.,-.00386,-.0231
2,2020,1,13,-.0114,-.0444,-.0303,-.0372,-.0464,-.0171,.,-.00568,-.0178
2,2020,1,14,-.0102,-.0444,-.0336,-.0372,-.0363,-.0168,.,-.00662,-.0142
2,2020,1,15,-.0072,-.0444,-.0303,-.0372,-.0262,-.00729,.,-.00572,-.00886
2,2020,1,16,-.00345,-.0444,-.0261,-.0372,-.0161,-.000852,.,-.00267,-.00438
2,2020,1,17,-.000896,-.0239,-.0245,-.0372,-.00605,.00672,.,-.00108,-.000789
2,2020,1,18,.00065,.00341,-.0186,-.043,.00202,.00483,.,-.00117,.00255
2,2020,1,19,.00353,.0307,-.00705,-.0487,.0101,.00634,.,.000492,.00681
2,2020,1,20,.00521,.058,.000414,-.0544,.0181,.00104,.,.00102,.00981
2,2020,1,21,.00661,.058,.00207,-.0544,.0181,.0018,.,.00251,.0112
2,2020,1,22,.00808,.0853,.00456,-.0602,.0262,.00104,.,.00387,.0128
2,2020,1,23,.00831,.099,.00705,-.0659,.0302,.00104,.,.00113,.0165
2,2020,1,24,.00771,.0785,.0137,-.0544,.0323,-.000852,.,-.000813,.0174
2,2020,1,25,.00768,.0512,.0145,-.0258,.0323,.00483,.,.0012,.015
2,2020,1,26,.00736,.0239,.0137,.00287,.0323,.0109,.,.00264,.0126
2,2020,1,27,.00866,.0239,.022,.0258,.0403,.00521,.,.00355,.0143
2,2020,1,28,.00801,-.00341,.0236,.0544,.0403,.0105,.,.00397,.0123
2,2020,1,29,.00737,-.0307,.0253,.0831,.0403,.0116,.,.00341,.0116
2,2020,1,30,.00824,-.0307,.0311,.112,.0423,.0158,.,.00512,.0113
2,2020,1,31,.00689,-.0375,.0294,.135,.0423,.0204,.,.00435,.00977
2,2020,2,1,.0108,-.0239,.0361,.146,.0464,.0264,.,.00676,.0156
2,2020,2,2,.0141,-.0102,.0402,.158,.0504,.0279,.,.00875,.0204
2,2020,2,3,.0167,.00341,.041,.169,.0544,.031,.,.0109,.0236
2,2020,2,4,.0196,.0171,.046,.181,.0585,.0374,.,.0138,.0265
2,2020,2,5,.0228,.0307,.0518,.192,.0625,.0465,.,.0161,.0308
2,2020,2,6,.0254,.0239,.0593,.203,.0685,.0522,.,.0179,.0343
2,2020,2,7,.0325,.0512,.0725,.209,.0726,.056,.,.0251,.041
2,2020,2,8,.0338,.058,.0734,.226,.0685,.062,.,.0255,.0432
2,2020,2,9,.0345,.0648,.0725,.244,.0645,.0628,.,.026,.0441
2,2020,2,10,.0375,.0717,.0816,.261,.0605,.0704,.,.0285,.0478
2,2020,2,11,.0394,.0785,.0841,.278,.0585,.0688,.,.0297,.0505
2,2020,2,12,.0411,.0853,.0858,.295,.0565,.0696,.,.0321,.0514
2,2020,2,13,.0436,.0922,.0891,.312,.0524,.0673,.,.0351,.0536
2,2020,2,14,.0414,.0853,.08,.324,.0504,.0688,.,.0321,.0518
2,2020,2,15,.0365,.0785,.0758,.318,.0504,.0605,.,.0277,.0457
2,2020,2,16,.033,.0717,.0767,.312,.0504,.0582,.,.0257,.0396
2,2020,2,17,.0294,.0648,.0775,.307,.0504,.0552,.,.0226,.0349
2,2020,2,18,.0288,.0648,.0676,.307,.0484,.0651,.,.0219,.0344
2,2020,2,19,.0253,.058,.0626,.301,.0484,.0707,.,.0191,.0295
2,2020,2,20,.0218,.0648,.0584,.295,.0464,.0738,.,.0151,.0261
2,2020,2,21,.0184,.0785,.0518,.284,.0464,.073,.,.0116,.0228
2,2020,2,22,.0173,.099,.0468,.284,.0464,.0836,.,.00783,.0247
2,2020,2,23,.0152,.119,.0385,.284,.0464,.0889,.,.00379,.0249
2,2020,2,24,.00862,.133,.0269,.278,.0464,.0904,.,-.00393,.0191
2,2020,2,25,.00597,.154,.0203,.272,.0464,.0938,.,-.00836,.0184
2,2020,2,26,.00319,.174,.0153,.266,.0444,.0938,.,-.0143,.0193
2,2020,2,27,.00154,.181,.0112,.261,.0464,.0927,.,-.0176,.0196
2,2020,2,28,.000511,.167,.0162,.266,.0403,.0935,.,-.0213,.0216
2,2020,2,29,.000887,.14,.0236,.249,.0302,.0923,.,-.0214,.0231
2,2020,3,1,.00073,.113,.0286,.232,.0202,.0904,.,-.0216,.0235
2,2020,3,2,.0012,.0853,.0352,.215,.0101,.0938,.,-.0211,.0244
2,2020,3,3,-.000249,.058,.0369,.203,0,.0897,.,-.0225,.0235
2,2020,3,4,-.00092,.0307,.0402,.192,-.0121,.0935,.,-.0237,.0239
2,2020,3,5,-.00271,.0239,.0402,.181,-.0262,.103,.,-.026,.0233
2,2020,3,6,-.00486,.0239,.0402,.163,-.0323,.11,.,-.029,.0219
2,2020,3,7,-.00869,.0239,.0427,.163,-.0383,.115,.,-.0324,.0169
2,2020,3,8,-.0128,.0239,.0435,.163,-.0444,.121,.,-.0381,.0139
2,2020,3,9,-.0162,.0239,.0477,.163,-.0504,.128,.,-.0406,.00898
2,2020,3,10,-.0189,.0239,.0526,.163,-.0544,.135,.,-.0454,.00798
2,2020,3,11,-.022,.0239,.0551,.163,-.0565,.145,.,-.0489,.00492
2,2020,3,12,-.0255,.00341,.0584,.163,-.0585,.153,.,-.0537,.00216
2,2020,3,13,-.0319,-.0239,.0535,.169,-.0685,.152,.,-.0594,-.00524
2,2020,3,14,-.036,-.058,.051,.169,-.0766,.151,.,-.0647,-.00802
2,2020,3,15,-.0403,-.0922,.0485,.169,-.0847,.147,.,-.0689,-.0126
2,2020,3,16,-.0436,-.126,.0535,.169,-.0927,.137,.,-.0744,-.0133
2,2020,3,17,-.049,-.16,.051,.169,-.103,.113,.,-.0799,-.0187
2,2020,3,18,-.0552,-.195,.051,.169,-.113,.0719,.,-.087,-.024
2,2020,3,19,-.0656,-.222,.0369,.169,-.127,.0147,.,-.0967,-.0352
2,2020,3,20,-.0716,-.229,.0319,.169,-.135,-.0421,.,-.104,-.0393
2,2020,3,21,-.0793,-.222,.022,.175,-.141,-.11,.,-.111,-.0477
2,2020,3,22,-.0854,-.215,.0145,.181,-.147,-.16,.,-.117,-.0543
2,2020,3,23,-.0906,-.208,.0128,.186,-.153,-.214,.,-.12,-.0618
2,2020,3,24,-.0954,-.201,.00953,.198,-.161,-.26,.,-.122,-.0699
2,2020,3,25,-.102,-.195,-.00456,.209,-.169,-.306,.,-.126,-.0793
2,2020,3,26,-.107,-.188,-.0128,.221,-.173,-.338,.,-.131,-.084
2,2020,3,27,-.114,-.174,-.0261,.226,-.181,-.364,.,-.137,-.0911
2,2020,3,28,-.12,-.16,-.0385,.226,-.187,-.38,.,-.146,-.0951
2,2020,3,29,-.127,-.147,-.0485,.226,-.194,-.4,.,-.156,-.0977
2,2020,3,30,-.136,-.133,-.0717,.226,-.2,-.423,.,-.169,-.103
2,2020,3,31,-.143,-.119,-.0833,.221,-.204,-.438,.,-.181,-.104
2,2020,4,1,-.15,-.106,-.0941,.215,-.212,-.449,.,-.192,-.107
2,2020,4,2,-.155,-.099,-.104,.209,-.218,-.459,.,-.199,-.111
2,2020,4,3,-.163,-.113,-.112,.198,-.22,-.472,.,-.207,-.118
2,2020,4,4,-.172,-.126,-.123,.192,-.226,-.479,.,-.215,-.13
2,2020,4,5,-.181,-.14,-.133,.186,-.232,-.481,.,-.222,-.142
2,2020,4,6,-.191,-.154,-.146,.181,-.238,-.481,.,-.231,-.152
2,2020,4,7,-.2,-.167,-.155,.169,-.244,-.48,.,-.239,-.163
2,2020,4,8,-.208,-.181,-.165,.158,-.246,-.483,.,-.246,-.173
2,2020,4,9,-.213,-.188,-.164,.146,-.25,-.48,.,-.251,-.18
2,2020,4,10,-.219,-.195,-.173,.14,-.254,-.474,.,-.257,-.185
2,2020,4,11,-.223,-.201,-.179,.123,-.258,-.47,.,-.261,-.188
2,2020,4,12,-.228,-.208,-.184,.106,-.262,-.48,.,-.266,-.192
2,2020,4,13,-.233,-.215,-.193,.0888,-.266,-.481,.,-.271,-.196
2,2020,4,14,-.238,-.222,-.204,.0774,-.27,-.48,.,-.275,-.202
2,2020,4,15,-.242,-.229,-.21,.0659,-.274,-.477,.,-.28,-.206
2,2020,4,16,-.248,-.235,-.219,.0544,-.278,-.474,.,-.285,-.211
2,2020,4,17,-.25,-.235,-.218,.0372,-.276,-.471,.,-.286,-.214
2,2020,4,18,-.251,-.235,-.216,.0258,-.274,-.472,.,-.288,-.215
2,2020,4,19,-.252,-.235,-.219,.0143,-.272,-.45,.,-.288,-.217
2,2020,4,20,-.252,-.235,-.212,.00287,-.27,-.433,.,-.285,-.22
2,2020,4,21,-.253,-.235,-.212,-.0086,-.268,-.421,.,-.284,-.223
2,2020,4,22,-.252,-.235,-.203,-.0201,-.266,-.406,.,-.283,-.223
2,2020,4,23,-.254,-.229,-.203,-.0315,-.264,-.396,.,-.284,-.225
2,2020,4,24,-.257,-.222,-.203,-.0487,-.27,-.386,.,-.283,-.232
2,2020,4,25,-.258,-.215,-.2,-.0544,-.272,-.38,.,-.284,-.234
2,2020,4,26,-.259,-.208,-.196,-.0602,-.274,-.382,.,-.284,-.236
2,2020,4,27,-.262,-.201,-.203,-.0659,-.276,-.377,.,-.287,-.24
2,2020,4,28,-.262,-.195,-.199,-.0716,-.278,-.367,.,-.289,-.239
2,2020,4,29,-.263,-.188,-.202,-.0774,-.28,-.36,.,-.289,-.242
2,2020,4,30,-.262,-.181,-.198,-.0831,-.278,-.348,.,-.288,-.241
2,2020,5,1,-.26,-.174,-.191,-.0831,-.272,-.335,.,-.288,-.236
2,2020,5,2,-.26,-.167,-.191,-.0888,-.27,-.314,.,-.287,-.238
2,2020,5,3,-.26,-.16,-.19,-.0946,-.268,-.299,.,-.287,-.239
2,2020,5,4,-.258,-.154,-.181,-.1,-.266,-.282,.,-.286,-.237
2,2020,5,5,-.259,-.147,-.179,-.106,-.264,-.273,.,-.285,-.239
2,2020,5,6,-.26,-.14,-.178,-.112,-.262,-.262,.,-.285,-.241
2,2020,5,7,-.262,-.14,-.179,-.117,-.264,-.253,.,-.286,-.245
2,2020,5,8,-.262,-.133,-.173,-.112,-.258,-.241,.,-.286,-.245
2,2020,5,9,-.261,-.133,-.165,-.1,-.248,-.237,.,-.286,-.243
2,2020,5,10,-.263,-.133,-.168,-.0888,-.238,-.23,.,-.286,-.246
2,2020,5,11,-.263,-.133,-.166,-.0774,-.228,-.222,.,-.288,-.245
2,2020,5,12,-.263,-.133,-.159,-.0659,-.218,-.213,.,-.288,-.243
2,2020,5,13,-.259,-.133,-.146,-.0544,-.208,-.196,.,-.286,-.239
2,2020,5,14,-.259,-.154,-.138,-.043,-.2,-.182,.,-.287,-.237
2,2020,5,15,-.26,-.188,-.131,-.0544,-.2,-.174,.,-.288,-.238
2,2020,5,16,-.264,-.222,-.134,-.0831,-.21,-.172,.,-.291,-.243
2,2020,5,17,-.265,-.256,-.123,-.112,-.22,-.171,.,-.292,-.243
2,2020,5,18,-.266,-.29,-.112,-.14,-.23,-.173,.,-.293,-.244
2,2020,5,19,-.267,-.324,-.103,-.169,-.24,-.172,.,-.293,-.248
2,2020,5,20,-.27,-.358,-.102,-.198,-.25,-.174,.,-.293,-.254
2,2020,5,21,-.27,-.379,-.0916,-.226,-.26,-.166,.,-.291,-.256
2,2020,5,22,-.27,-.392,-.085,-.255,-.272,-.155,.,-.289,-.259
2,2020,5,23,-.269,-.399,-.0725,-.284,-.276,-.144,.,-.284,-.262
2,2020,5,24,-.27,-.406,-.0676,-.312,-.28,-.14,.,-.283,-.266
2,2020,5,25,-.276,-.413,-.0792,-.341,-.284,-.157,.,-.285,-.277
2,2020,5,26,-.273,-.413,-.0734,-.341,-.284,-.134,.,-.284,-.273
2,2020,5,27,-.274,-.42,-.0692,-.37,-.288,-.121,.,-.284,-.275
2,2020,5,28,-.275,-.413,-.0642,-.398,-.288,-.117,.,-.284,-.277
2,2020,5,29,-.277,-.406,-.0667,-.421,-.29,-.112,.,-.286,-.281
2,2020,5,30,-.281,-.399,-.0767,-.444,-.292,-.103,.,-.29,-.283
4,2020,1,1,.,.,.,.,.,.,.,.,.
4,2020,1,2,.,.,.,.,.,.,.,.,.
4,2020,1,3,.,.,.,.,.,.,.,.,.
4,2020,1,4,.,.,.,.,.,.,.,.,.
4,2020,1,5,.,.,.,.,.,.,.,.,.
4,2020,1,6,.,.,.,.,.,.,.,.,.
4,2020,1,7,.,.,.,.,.,.,.,.,.
4,2020,1,8,-.00305,.00779,.00292,-.00184,.00403,-.0322,-.00526,-.00152,-.00224
4,2020,1,9,-.00257,.00473,.00078,-.00441,.00263,-.0239,-.00472,-.00138,-.000874
4,2020,1,10,-.00173,-.000213,.000859,-.00533,.00212,-.0202,-.00358,-.000713,-.000131
4,2020,1,11,-.00146,-.00124,.00139,-.00202,.000841,-.0151,-.00357,-.0000494,-.000299
4,2020,1,12,-.00135,-.00226,.00205,.00129,-.000436,-.0125,-.00362,.000355,-.000608
4,2020,1,13,-.00132,-.00328,.00258,.0046,-.00171,-.0106,-.0034,.000351,-.000882
4,2020,1,14,-.000786,-.00396,.0025,.00772,-.00278,-.00519,-.00288,.00115,-.00113
4,2020,1,15,-.000352,-.00464,.00319,.0103,-.00384,-.00237,-.00249,.00174,-.00104
4,2020,1,16,.000028,-.00447,.00377,.0123,-.00499,.00136,-.00226,.00232,-.000948
4,2020,1,17,.000454,-.00277,.0035,.0138,-.00584,.00379,-.00213,.00284,-.000256
4,2020,1,18,-.000546,-.00243,.00104,.0112,-.00572,.0011,-.00248,.000776,.00022
4,2020,1,19,-.00143,-.00209,-.000806,.00864,-.00559,-.00156,-.00272,-.00106,.000461
4,2020,1,20,-.00227,-.00175,-.00287,.00607,-.00546,-.00301,-.00323,-.00257,.000822
4,2020,1,21,-.00116,-.00175,-.000806,.00772,-.00525,-.00285,-.00218,-.00137,.00172
4,2020,1,22,-.000841,-.00141,-.002,.00699,-.00495,-.00153,-.00156,-.00176,.00327
4,2020,1,23,-.000294,-.00158,-.00284,.00662,-.00461,.000265,-.000367,-.00191,.00428
4,2020,1,24,2.98e-06,-.000724,-.00274,.00551,-.00389,.00177,.000876,-.00183,.0031
4,2020,1,25,.00115,-.000213,-.00078,.00349,-.00201,.0055,.0024,-.00025,.00213
4,2020,1,26,.00233,.000298,.000806,.00147,-.000138,.0105,.00387,.00133,.0015
4,2020,1,27,.00248,.00115,-.0000397,-.00313,.00186,.0124,.00471,.00108,.00115
4,2020,1,28,.00251,.00149,-.0000133,-.00551,.0034,.0143,.00522,.00125,-.000293
4,2020,1,29,.00245,.00166,.000463,-.00735,.0051,.0149,.00565,.00135,-.00198
4,2020,1,30,.00215,.00234,.00033,-.00956,.00663,.0143,.00539,.00141,-.00335
4,2020,1,31,.0021,.00336,.000436,-.0114,.00748,.0161,.00534,.00123,-.00308
4,2020,2,1,.00288,.00473,.00157,-.00993,.00744,.0188,.00606,.00193,-.00199
4,2020,2,2,.0031,.00609,.00229,-.00846,.0074,.0152,.00656,.00199,-.00196
4,2020,2,3,.00369,.00745,.00329,-.00699,.00736,.0157,.0072,.00249,-.0012
4,2020,2,4,.00349,.00865,.00353,-.00662,.00723,.0144,.00725,.00219,-.00174
4,2020,2,5,.00354,.01,.00395,-.00699,.00689,.0153,.00745,.00218,-.00179
4,2020,2,6,.00373,.0109,.00493,-.0079,.00676,.0168,.00793,.00222,-.00192
4,2020,2,7,.00406,.0122,.00506,-.00735,.00723,.0188,.00848,.00242,-.00167
4,2020,2,8,.0035,.0114,.00506,-.00404,.00655,.0226,.00847,.00129,-.00181
4,2020,2,9,.00303,.0105,.00477,-.000735,.00587,.0284,.00843,.000308,-.00157
4,2020,2,10,.00232,.00967,.0043,.00257,.00518,.0313,.0084,-.000889,-.00247
4,2020,2,11,.00195,.00899,.00395,.00607,.0048,.0334,.00854,-.00169,-.00272
4,2020,2,12,.00159,.00831,.0039,.00993,.00433,.0357,.00889,-.00262,-.003
4,2020,2,13,.0012,.00762,.00329,.0143,.00374,.0386,.00913,-.00351,-.00337
4,2020,2,14,.000858,.00422,.003,.0191,.00276,.0422,.00873,-.00376,-.00382
4,2020,2,15,-.000545,.00371,.000674,.021,.00216,.0372,.00746,-.00534,-.00503
4,2020,2,16,-.00164,.00319,-.00133,.0228,.00156,.0354,.00629,-.00656,-.00563
4,2020,2,17,-.00288,.00268,-.00345,.0246,.000969,.032,.00502,-.00807,-.00599
4,2020,2,18,-.0014,.00285,-.00139,.0257,.0011,.0376,.00619,-.00631,-.00466
4,2020,2,19,-.00136,.00251,-.00168,.029,.000628,.0374,.00572,-.00621,-.00355
4,2020,2,20,-.00132,.00217,-.00197,.0324,.000202,.0364,.00531,-.00608,-.00265
4,2020,2,21,-.00169,.000469,-.00305,.034,.0000745,.0336,.00515,-.00722,-.00131
4,2020,2,22,-.00179,-.000383,-.00356,.0314,.000415,.0364,.00504,-.00762,-.000471
