year,month,day_endofweek,statefips,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jz2,bg_posts_jz3,bg_posts_jz4,bg_posts_jz5
2020,3,27,49,-.0464,-.0342,.0186,.0456,-.196,-.369,-.0218,.029,-.118,-.0657,-.166
2020,2,14,49,.0917,.307,.185,-.0124,.181,.0495,.166,.0179,.0476,.186,.0404
2020,4,17,49,-.334,-.226,-.326,-.265,-.307,-.278,.354,-.35,-.395,-.378,-.339
2020,4,24,49,-.512,-.38,-.496,-.51,-.591,-.723,-.485,-.512,-.609,-.435,-.508
2020,1,10,49,.00711,.228,-.0364,-.0967,-.0341,.23,.188,.0871,-.0251,-.085,-.0685
2020,1,17,49,.0759,.0212,.0445,.173,.086,-.148,-.0655,.0481,.13,.0842,.171
2020,6,5,49,-.0805,.243,.0137,.011,-.307,-.269,.0655,-.0328,-.0984,-.127,-.185
2020,3,13,49,.0287,-.0545,.00566,.00276,.491,-.131,.0437,-.0439,.0649,.0112,.223
2020,5,15,49,-.396,-.243,-.431,-.424,-.4,-.56,-.231,-.363,-.426,-.422,-.469
2020,2,21,49,.136,.374,.0606,.363,.0846,-.0276,.0611,.199,.0692,.118,.141
2020,6,12,49,-.195,-.0582,-.154,-.22,-.316,-.0994,.0699,-.14,-.261,-.21,-.234
2020,5,1,49,-.37,-.152,-.352,-.434,-.424,-.443,-.245,-.33,-.396,-.424,-.339
2020,3,20,49,.0157,.0194,-.00889,-.173,.0415,-.483,-.109,.0863,.002,-.0179,.00146
2020,2,28,49,-.031,-.0305,-.00404,.0843,.0606,-.119,-.114,-.00305,-.0935,-.0628,.0656
2020,5,29,49,-.332,-.256,-.141,-.307,-.509,-.429,-.166,-.278,-.4,-.325,-.508
2020,4,3,49,-.209,-.0157,-.285,-.166,-.291,-.587,-.162,-.197,-.322,-.163,-.203
2020,5,1,50,-.406,-.363,-.694,-.711,-.379,-.598,-.0108,-.38,-.47,-.324,-.59
2020,3,6,50,0,.214,.225,.107,-.0712,-.216,-.355,.0971,-.196,.0658,-.0927
2020,3,13,50,.0928,.254,-.00478,.308,.037,-.0754,.204,-.0358,.17,.206,-.156
2020,4,3,50,-.176,.214,-.33,-.233,-.037,-.94,-.527,-.4,.0552,-.27,.105
2020,3,27,50,-.28,-.124,-.12,-.358,-.219,-.658,-.828,-.315,-.263,-.288,-.243
2020,4,24,50,-.57,-.323,-.732,-.459,-.504,-1,-.742,-.734,-.488,-.41,-.535
2020,1,10,50,-.0691,.254,.167,-.333,-.0826,.126,-.398,-.0494,-.121,.0431,-.108
2020,2,21,50,.348,.647,.206,.0566,.316,-.417,.0753,.216,.532,.288,.27
2020,3,20,50,-.156,-.164,-.292,-.283,.0199,-.276,-.14,-.329,.00662,-.175,-.116
2020,5,8,50,-.282,-.244,-.445,-.296,-.256,-.879,-.441,-.359,-.241,-.193,-.337
2020,4,17,50,-.31,.0547,-.445,-.333,-.276,-.658,-.656,-.329,-.475,-.0884,-.393
2020,4,10,50,-.461,-.224,-.656,-.258,-.413,-.859,-.742,-.513,-.497,-.383,-.385
2020,2,14,50,.147,.393,.187,.0314,.259,.685,.0323,.046,.227,.166,.0651
2020,1,24,50,-.142,-.0647,-.215,-.0566,-.254,.588,-.14,-.0801,-.232,-.152,-.164
2020,2,7,50,.0268,-.00498,.263,.308,-.0142,.266,.29,-.0903,.0596,.17,-.203
2020,1,31,50,.0103,.174,-.254,-.132,.0541,-.276,.0323,-.0971,.113,-.0159,.00197
2020,5,22,50,-.322,-.0249,-.234,-.421,-.316,-.879,-.398,-.353,-.347,-.256,-.345
2020,5,15,50,-.462,-.164,-.311,-.522,-.476,-.879,-.699,-.516,-.422,-.406,-.487
2020,5,29,50,-.416,.353,-.12,-.535,-.541,-.658,-.699,-.434,-.426,-.406,-.495
2020,6,5,50,-.21,.0945,-.196,.308,-.325,-.538,.247,-.152,-.364,-.102,-.456
2020,2,28,50,.147,.433,.0718,-.0692,.057,.146,.761,.0528,.0552,.161,.0888
2020,6,12,50,-.108,.274,-.254,-.195,-.0912,.00503,-.0108,.0835,-.174,-.215,-.274
2020,1,17,50,.201,-.363,.301,.522,.282,-.437,.505,.227,.241,.125,.27
2020,2,14,51,.108,.269,.123,.0683,.0687,.181,.44,.0813,.11,.1,.0374
2020,1,17,51,.0878,.0655,.0759,.0729,.229,-.0691,-.0158,.0411,.202,.0357,.195
2020,2,28,51,.205,.234,.326,.106,.354,.313,.231,.11,.231,.192,.421
2020,4,24,51,-.329,-.197,-.454,-.365,-.348,-.551,-.434,-.384,-.344,-.289,-.264
2020,4,3,51,-.128,-.0563,-.196,-.102,-.182,-.595,-.426,-.213,-.193,-.0332,-.0581
2020,1,24,51,-.134,-.109,-.146,-.136,-.214,-.0931,-.14,-.122,-.16,-.114,-.183
2020,5,8,51,-.297,-.195,-.43,-.28,-.409,-.548,-.316,-.27,-.395,-.263,-.279
2020,5,15,51,-.365,-.269,-.49,-.351,-.369,-.535,-.206,-.412,-.392,-.335,-.324
2020,4,17,51,-.289,-.203,-.335,-.196,-.441,-.431,-.0729,-.256,-.428,-.235,-.32
2020,3,27,51,.139,.00336,.0802,.0736,.21,-.179,.0771,.0697,.231,.123,.229
2020,6,5,51,-.0992,-.0243,-.181,-.00144,-.267,-.165,.227,.0191,-.199,-.106,-.163
2020,5,22,51,-.246,-.188,-.402,-.25,-.194,-.431,-.075,-.231,-.239,-.273,-.247
2020,3,6,51,.0757,.285,.0754,.0367,.0482,.157,.362,.152,-.0309,.0653,.0237
2020,3,20,51,.12,.0949,.0209,.208,.116,.113,.347,.116,.0903,.147,.0227
2020,5,1,51,-.312,-.331,-.463,-.388,-.325,-.435,-.24,-.328,-.351,-.322,-.183
2020,1,10,51,-.0292,-.0462,.0349,-.0853,-.145,.149,.195,.0332,-.0919,-.039,-.0935
2020,2,7,51,-.0642,-.073,.00418,-.0496,.00702,-.0919,.0539,-.0976,-.0543,-.0645,-.0838
2020,4,10,51,-.155,-.016,-.13,-.0662,-.233,-.6,-.314,-.256,-.221,-.0479,-.0829
2020,2,21,51,.125,.251,.11,.05,.109,.0362,.0961,.128,.11,.148,.0319
2020,3,13,51,.113,.293,.137,.037,.227,.16,.345,.108,.112,.102,.0719
2020,1,31,51,.0754,.0898,.0349,.149,.131,.0134,-.0391,.0482,.0501,.118,.0811
2020,6,12,51,-.151,-.073,-.135,-.146,-.233,-.153,-.0264,-.0598,-.167,-.18,-.247
2020,5,29,51,-.263,-.144,-.358,-.185,-.443,-.216,-.0116,-.185,-.356,-.241,-.38
2020,5,8,53,-.329,-.377,-.391,-.521,-.246,-.653,-.328,-.241,-.366,-.426,-.184
2020,2,28,53,.147,.225,.303,-.0186,.284,.259,.139,.0888,.214,.0899,.387
2020,2,21,53,-.0346,-.0515,.0115,-.0131,-.0758,.0546,.156,-.0244,-.0364,-.0367,-.128
2020,1,24,53,-.145,-.0561,-.102,-.139,-.221,-.123,-.111,-.123,-.181,-.143,-.222
2020,2,14,53,.134,.12,.236,.115,.131,.262,.302,.117,.103,.135,.117
2020,2,7,53,-.173,-.188,-.119,-.258,-.192,-.151,.21,-.233,-.224,-.112,-.258
2020,4,24,53,-.381,-.518,-.44,-.533,-.357,-.66,-.533,-.418,-.376,-.378,-.226
2020,4,10,53,-.282,-.399,-.23,-.452,-.177,-.627,-.555,-.328,-.199,-.291,-.196
2020,1,31,53,.0439,.0666,.124,.293,.0182,.0398,.0116,-.0512,.0064,.149,.0743
2020,5,1,53,-.404,-.555,-.451,-.535,-.412,-.591,-.394,-.388,-.397,-.418,-.377
2020,5,29,53,-.376,-.444,-.298,-.493,-.448,-.578,-.286,-.244,-.416,-.433,-.461
2020,6,5,53,.226,-.223,-.0643,-.281,.63,-.504,.0287,.0925,.531,.0946,.528
2020,4,17,53,-.309,-.48,-.366,-.344,-.347,-.0937,.359,-.33,-.338,-.315,-.293
2020,3,20,53,-.112,-.0808,-.0457,-.112,-.114,-.394,-.0641,-.119,-.0963,-.104,-.222
2020,1,17,53,.235,.103,.0777,.0857,.401,.0203,-.0202,.248,.339,.16,.354
2020,4,3,53,-.203,-.437,-.317,-.306,-.234,-.617,-.372,-.113,-.238,-.212,-.275
2020,6,12,53,-.0422,-.3,-.0967,-.331,.621,-.397,-.0641,.011,.0168,-.1,-.101
2020,3,13,53,-.156,-.117,-.139,-.229,-.151,-.223,-.0348,-.188,-.119,-.165,-.208
2020,3,6,53,-.0538,-.0945,-.0429,-.0655,-.107,.18,.285,-.00841,-.105,-.0812,-.141
2020,3,27,53,-.171,-.298,-.184,-.283,-.243,-.6,-.274,-.116,-.248,-.128,-.262
2020,5,15,53,-.399,-.485,-.352,-.487,-.381,-.671,-.433,-.3,-.425,-.495,-.303
2020,1,10,53,-.134,-.114,-.0995,-.24,-.198,.0632,.119,-.0733,-.165,-.166,-.206
2020,5,22,53,-.353,-.522,-.464,-.488,-.259,-.406,.0556,-.259,-.331,-.472,-.341
2020,5,29,54,-.428,-.36,-.537,-.379,-.423,-.0472,-.159,-.414,-.486,-.267,-.615
2020,1,10,54,-.0279,-.14,-.163,.375,-.0647,.276,.401,-.0799,-.0256,.131,-.168
2020,1,31,54,-.0185,-.14,0,-.0291,.131,-.578,-.414,-.154,.0545,.0393,.267
2020,3,6,54,-.0878,-.04,.203,.359,-.122,.276,.248,-.162,-.115,.0987,-.156
2020,4,17,54,.0833,-.69,-.366,-.0757,-.183,.0787,.0701,.496,-.4,-.0497,-.221
2020,4,24,54,-.486,-.63,-.74,-.487,-.491,-.38,-.567,-.457,-.516,-.555,-.523
2020,3,20,54,-.27,-.33,-.366,.0563,-.244,-.604,-.185,-.205,-.279,-.243,-.45
2020,6,5,54,-.254,-.58,-.0732,.558,-.38,-.416,.761,-.232,-.381,-.145,-.42
2020,2,14,54,-.0246,.06,.114,.558,-.129,-.389,.0701,-.233,.0899,.117,.0725
2020,5,1,54,-.464,-.58,-.561,-.425,-.528,-.299,-.108,-.471,-.499,-.394,-.565
2020,2,7,54,-.083,-.31,.374,.0718,-.123,-.631,-.236,-.115,-.162,.146,-.164
2020,5,8,54,-.225,-.53,-.618,-.208,-.421,.456,.248,-.0799,-.387,-.148,-.447
2020,1,24,54,-.0345,-.05,-.0244,-.317,-.28,.0157,-.185,.224,-.177,-.195,-.279
2020,4,3,54,-.333,-.36,-.268,-.153,-.218,-.892,-.796,-.419,-.21,-.308,-.42
2020,2,21,54,-.0557,.47,-.0488,.173,-.126,-.263,-.108,-.089,-.0536,.0393,-.111
2020,5,15,54,-.37,-.55,-.423,-.239,-.341,-.371,-.49,-.374,-.452,-.421,-.156
2020,2,28,54,.0819,.1,.455,.0874,.0479,.492,.197,-.00845,.0955,.161,.0687
2020,3,13,54,-.303,-.13,-.285,-.0835,-.287,-.416,-.00637,-.419,-.346,.00965,-.435
2020,1,17,54,.0809,.33,.187,-.0291,.213,.285,.197,.00975,.148,.0245,.179
2020,6,12,54,-.332,-.49,-.252,-.0757,-.287,.0157,-.0828,-.326,-.348,-.252,-.561
2020,3,27,54,-.362,-.35,.0976,-.41,-.285,-.631,-.847,-.37,-.331,-.353,-.462
2020,4,10,54,-.458,-.37,-.195,-.254,-.29,-.847,-.72,-.609,-.432,-.29,-.363
2020,5,22,54,-.256,-.16,-.398,-.285,-.158,-.631,-.414,-.288,-.184,-.234,-.305
2020,5,29,55,-.291,-.366,-.173,-.404,-.3,-.0936,.0116,-.206,-.327,-.346,-.431
2020,4,10,55,-.247,-.333,-.27,-.428,-.181,-.615,-.275,-.205,-.245,-.297,-.229
2020,3,20,55,.0705,-.00878,.0714,.0252,.0828,.0612,.254,.127,.088,-.0151,-.0354
2020,1,31,55,.0937,.11,.095,.209,.0835,.0559,-.0429,.0711,.108,.14,.046
2020,2,14,55,.0898,.163,.142,.128,.148,.3,.377,.0251,.0739,.144,.165
2020,1,10,55,-.0279,-.0389,-.0704,-.203,-.0457,.0518,.129,-.0385,-.033,-.0221,-.0388
2020,6,5,55,-.0941,-.141,-.06,-.144,-.148,-.034,.254,.0355,-.166,-.193,-.125
2020,2,28,55,.221,.148,.219,-.0168,.63,.11,.279,.138,.272,.0665,.651
2020,1,17,55,.0963,.0665,.0383,.105,.145,-.146,-.0102,.14,.111,.0221,.204
2020,4,17,55,-.262,-.356,-.333,-.295,-.273,-.434,-.152,-.169,-.301,-.33,-.251
2020,5,8,55,-.351,-.44,-.409,-.511,-.267,-.548,.216,-.289,-.369,-.481,-.305
2020,6,12,55,-.179,-.167,.078,-.287,-.219,-.195,-.013,-.119,-.164,-.232,-.323
2020,4,3,55,-.117,-.195,-.17,-.226,.0345,-.551,-.108,-.0784,-.0685,-.212,-.117
2020,4,24,55,-.295,-.448,-.409,-.319,-.31,-.574,-.258,-.228,-.331,-.349,-.305
2020,1,24,55,-.162,-.138,-.0629,-.11,-.183,.0382,-.0757,-.172,-.186,-.14,-.211
2020,2,21,55,.13,.00484,.0988,.0498,.229,.127,.631,.0671,.159,.134,.156
2020,5,15,55,-.451,-.488,-.453,-.562,-.421,-.623,-.226,-.415,-.411,-.526,-.539
2020,3,13,55,.0529,.0134,.23,.0302,.144,.101,.292,.00875,.142,.0161,.0307
2020,5,1,55,-.256,-.389,-.366,-.408,-.273,-.518,-.0757,-.116,-.281,-.409,-.33
2020,5,22,55,-.351,-.383,-.417,-.403,-.208,-.314,-.0975,-.316,-.282,-.476,-.291
2020,2,7,55,-.0168,.0235,.112,-.0806,.0146,-.179,.0552,-.0272,-.0417,-.00511,-.000636
2020,3,6,55,.0582,.00699,.0128,.0392,.21,.0507,.369,.00838,.0213,.0923,.111
2020,3,27,55,-.195,-.25,-.061,-.328,-.0394,-.361,-.0511,-.224,-.171,-.214,-.126
2020,2,21,56,-.158,-.26,-.25,-.242,-.381,-.59,-.0732,-.0483,-.184,-.143,-.475
2020,2,28,56,.0561,-.422,-.156,-.348,.197,.00353,.415,-.0238,.458,-.19,-.322
2020,4,10,56,-.44,-.353,-.625,-.545,-.366,-.435,-.22,-.404,-.415,-.471,-.53
2020,2,7,56,-.046,-.445,.469,-.152,-.12,-.406,-.317,-.0391,-.11,.11,-.0656
2020,5,29,56,-.468,-.376,-.172,-.197,-.547,-.661,-.463,-.469,-.465,-.414,-.695
2020,5,22,56,-.366,-.538,-.516,-.273,-.354,-.392,-.122,-.334,-.445,-.281,-.554
2020,6,5,56,-.267,-.584,-.187,-.0152,-.369,.117,.659,-.11,-.261,-.324,-.579
2020,2,14,56,-.0957,.647,-.0469,.242,-.259,.173,.761,.0315,-.164,-.157,-.34
2020,1,10,56,-.119,.133,-.187,.0152,-.333,-.18,-.22,.0284,-.227,-.0524,-.267
2020,3,13,56,-.156,-.191,-.0625,-.439,-.366,.314,.317,-.223,-.087,-.0571,-.444
2020,1,31,56,-.184,-.191,-.422,-.5,-.00148,-.378,-.317,-.217,-.258,-.367,.344
2020,3,20,56,-.25,.0405,.297,-.0758,-.319,-.251,.0244,-.239,-.167,-.167,-.573
2020,4,3,56,-.224,-.191,.25,-.0606,-.271,-.731,-.268,-.346,-.124,-.181,-.194
2020,4,17,56,-.333,-.607,-.359,.121,-.419,-.336,.268,-.208,-.408,-.376,-.463
2020,3,6,56,-.154,-.0983,-.156,-.212,-.244,-.59,.268,-.159,-.177,-.181,-.304
2020,5,1,56,-.479,-.676,-.594,-.576,-.677,.685,.366,-.279,-.562,-.61,-.658
2020,5,15,56,-.564,-.792,-.594,-.53,-.668,-.35,.0732,-.45,-.639,-.648,-.676
2020,1,17,56,.435,.272,.526,.558,.63,.357,.366,.231,.551,.488,.27
2020,4,24,56,-.523,-.63,-.891,-.47,-.538,-.887,-.463,-.509,-.532,-.548,-.609
2020,3,27,56,-.365,-.306,-.344,-.53,-.351,-.435,-.268,-.401,-.391,-.333,-.444
2020,1,24,56,-.173,-.214,-.219,-.121,-.298,.201,.171,-.0422,-.251,-.2,-.347
2020,5,8,56,-.405,-.376,-.672,-.591,-.484,-.237,.171,-.404,-.385,-.419,-.573
2020,6,12,56,-.311,-.584,.219,-.121,-.407,-.0954,.171,-.22,-.344,-.248,-.56
