year,month,day_endofweek,countyfips,spend_all
2020,1,12,36007,-.0604
2020,1,12,36009,-.0642
2020,1,12,36011,.0181
2020,1,12,36013,-.0375
2020,1,12,36015,.0277
2020,1,12,36019,.0324
2020,1,12,36021,.0146
2020,1,12,36023,.00406
2020,1,12,36027,-.0558
2020,1,12,36029,-.021
2020,1,12,36031,-.0168
2020,1,12,36033,-.0218
2020,1,12,36035,-.0523
2020,1,12,36037,.117
2020,1,12,36039,-.0115
2020,1,12,36043,-.0404
2020,1,12,36045,-.108
2020,1,12,36047,-.0204
2020,1,12,36051,-.0673
2020,1,12,36053,-.0211
2020,1,12,36055,-.0191
2020,1,12,36059,-.0442
2020,1,12,36061,.00543
2020,1,12,36063,.0379
2020,1,12,36065,-.0295
2020,1,12,36067,.0378
2020,1,12,36069,-.0487
2020,1,12,36071,-.0934
2020,1,12,36073,.00161
2020,1,12,36075,.0535
2020,1,12,36079,.0563
2020,1,12,36081,-.0194
2020,1,12,36083,.0277
2020,1,12,36085,-.0138
2020,1,12,36087,-.0397
2020,1,12,36089,-.0318
2020,1,12,36091,-.0426
2020,1,12,36093,-.0347
2020,1,12,36095,.124
2020,1,12,36097,-.0255
2020,1,12,36099,.0261
2020,1,12,36101,-.000393
2020,1,12,36103,-.0139
2020,1,12,36105,.144
2020,1,12,36107,.00602
2020,1,12,36109,-.0016
2020,1,12,36111,.00501
2020,1,12,36113,-.0578
2020,1,12,36115,.00169
2020,1,12,36117,-.109
2020,1,12,36119,.0116
2020,1,12,36123,.0329
2020,1,12,37001,.011
2020,1,12,37003,-.0088
2020,1,12,37009,.184
2020,1,12,37011,.156
2020,1,12,37013,.086
2020,1,12,37019,.0733
2020,1,12,37021,.00939
2020,1,12,37023,.0457
2020,1,12,37025,-.0135
2020,1,12,37027,.0881
2020,1,12,37031,-.0723
2020,1,12,37035,.0335
2020,1,12,37037,-.0856
2020,1,12,37039,.0231
2020,1,12,37045,.0242
2020,1,12,37047,-.21
2020,1,12,37049,-.0272
2020,1,12,37051,-.00265
2020,1,12,37053,-.109
2020,1,12,37055,.0388
2020,1,12,37057,.0263
2020,1,12,37059,-.0514
2020,1,12,37061,.161
2020,1,12,37063,.0377
2020,1,12,37067,.0113
2020,1,12,37069,.0407
2020,1,12,37071,.00325
2020,1,12,37077,-.139
2020,1,12,37081,-.0238
2020,1,12,37085,-.00621
2020,1,12,37087,.0165
2020,1,12,37089,.0545
2020,1,12,37093,-.0222
2020,1,12,37097,.0197
2020,1,12,37099,.109
2020,1,12,37101,-.011
2020,1,12,37105,.0499
2020,1,12,37107,.0258
2020,1,12,37109,.0338
2020,1,12,37111,.332
2020,1,12,37113,-.0225
2020,1,12,37115,-.0948
2020,1,12,37117,.181
2020,1,12,37119,-.018
2020,1,12,37121,-.11
2020,1,12,37125,-.01
2020,1,12,37127,.0225
2020,1,12,37129,-.0171
2020,1,12,37133,.0157
2020,1,12,37135,-.0125
2020,1,12,37137,-.00789
2020,1,12,37139,-.0408
2020,1,12,37141,-.0931
2020,1,12,37145,-.087
2020,1,12,37147,.0595
2020,1,12,37149,.0283
2020,1,12,37151,-.023
2020,1,12,37155,.053
2020,1,12,37157,.00425
2020,1,12,37159,-.00622
2020,1,12,37161,.131
2020,1,12,37163,-.00848
2020,1,12,37165,-.0334
2020,1,12,37167,.0132
2020,1,12,37169,-.0239
2020,1,12,37171,-.0222
2020,1,12,37175,-.0129
2020,1,12,37179,.0322
2020,1,12,37183,.0174
2020,1,12,37189,-.0691
2020,1,12,37191,-.0308
2020,1,12,37193,.0315
2020,1,12,37195,-.0206
2020,1,12,37197,-.135
2020,1,12,37199,.00598
2020,1,12,38003,.0459
2020,1,12,38005,.000457
2020,1,12,38009,-.00451
2020,1,12,38011,.272
2020,1,12,38015,.0171
2020,1,12,38017,-.0285
2020,1,12,38021,-.0688
2020,1,12,38025,.147
2020,1,12,38031,-.0455
2020,1,12,38035,-.0219
2020,1,12,38049,.0236
2020,1,12,38053,-.0261
2020,1,12,38055,.0159
2020,1,12,38057,-.06
2020,1,12,38059,.0181
2020,1,12,38061,.0236
2020,1,12,38071,.00832
2020,1,12,38075,-.1
2020,1,12,38077,.0404
2020,1,12,38079,.0314
2020,1,12,38081,-.0304
2020,1,12,38089,.0187
2020,1,12,38093,.0732
2020,1,12,38097,.0116
2020,1,12,38099,.0423
2020,1,12,38101,.00581
2020,1,12,38103,.0386
2020,1,12,38105,-.0351
2020,1,12,39003,.0247
2020,1,12,39005,.0181
2020,1,12,39009,-.00752
2020,1,12,39011,.311
2020,1,12,39017,.0449
2020,1,12,39021,-.0196
2020,1,12,39025,.0416
2020,1,12,39029,-.0156
2020,1,12,39033,-.0297
2020,1,12,39035,.0409
2020,1,12,39037,-.0336
2020,1,12,39039,.0637
2020,1,12,39041,.0834
2020,1,12,39043,-.0113
2020,1,12,39045,.000549
2020,1,12,39049,.0244
2020,1,12,39051,.0454
2020,1,12,39053,.209
2020,1,12,39055,-.0151
2020,1,12,39057,.00293
2020,1,12,39061,.000107
2020,1,12,39063,.0444
2020,1,12,39071,.0255
2020,1,12,39073,.0278
2020,1,12,39075,-.0503
2020,1,12,39077,.00661
2020,1,12,39079,-.0407
2020,1,12,39083,.0848
2020,1,12,39085,.000467
2020,1,12,39087,-.074
2020,1,12,39089,-.0302
2020,1,12,39093,.0792
2020,1,12,39095,.0205
2020,1,12,39097,.227
2020,1,12,39099,.00665
2020,1,12,39101,.0638
2020,1,12,39103,-.00494
2020,1,12,39105,-.199
2020,1,12,39107,.292
2020,1,12,39109,.155
2020,1,12,39113,.0589
2020,1,12,39117,.0393
2020,1,12,39119,-.0149
2020,1,12,39123,.039
2020,1,12,39127,.0948
2020,1,12,39129,.0127
2020,1,12,39131,.112
2020,1,12,39133,-.0109
2020,1,12,39135,-.118
2020,1,12,39139,.0191
2020,1,12,39141,.0334
2020,1,12,39143,-.028
2020,1,12,39145,.0274
2020,1,12,39147,.0523
2020,1,12,39151,-.00991
2020,1,12,39153,.0305
2020,1,12,39155,.0146
2020,1,12,39157,.0474
2020,1,12,39161,-.0334
2020,1,12,39163,.0849
2020,1,12,39165,.0111
2020,1,12,39171,.00105
2020,1,12,40015,.0689
2020,1,12,40017,.0556
2020,1,12,40019,-.0279
2020,1,12,40021,.0466
2020,1,12,40027,-.00944
2020,1,12,40031,-.00887
2020,1,12,40037,-.0017
2020,1,12,40041,.0412
2020,1,12,40045,-.136
2020,1,12,40051,-.0351
2020,1,12,40065,-.0594
2020,1,12,40087,-.0287
2020,1,12,40097,-.0505
2020,1,12,40101,.0926
2020,1,12,40109,-.0161
2020,1,12,40111,-.0584
2020,1,12,40113,-.0584
2020,1,12,40115,-.0357
2020,1,12,40119,.0122
2020,1,12,40125,.083
2020,1,12,40131,.0246
2020,1,12,40137,-.11
2020,1,12,40143,-.00648
2020,1,12,40145,.0298
2020,1,12,40147,.0342
2020,1,12,41001,-.179
2020,1,12,41003,.0343
2020,1,12,41005,-.0103
2020,1,12,41007,-.0772
2020,1,12,41009,.11
2020,1,12,41011,-.022
2020,1,12,41013,-.0842
2020,1,12,41017,-.0296
2020,1,12,41019,-.00729
2020,1,12,41027,.126
2020,1,12,41029,-.0159
2020,1,12,41031,.0155
2020,1,12,41033,-.0344
2020,1,12,41035,.102
2020,1,12,41039,-.0119
2020,1,12,41041,.039
2020,1,12,41043,.0291
2020,1,12,41047,-.019
2020,1,12,41051,.0261
2020,1,12,41053,.0513
2020,1,12,41057,-.0852
2020,1,12,41059,.13
2020,1,12,41061,.0959
2020,1,12,41065,-.177
2020,1,12,41067,.0214
2020,1,12,41071,-.0767
2020,1,12,42001,.0144
2020,1,12,42003,-.011
2020,1,12,42005,-.138
2020,1,12,42007,-.0114
2020,1,12,42009,-.0533
2020,1,12,42011,-.0456
2020,1,12,42013,-.246
2020,1,12,42015,.00343
2020,1,12,42017,-.025
2020,1,12,42019,.0283
2020,1,12,42021,.0283
2020,1,12,42025,-.00948
2020,1,12,42027,.0397
2020,1,12,42029,-.00943
2020,1,12,42033,-.0107
2020,1,12,42037,-.238
2020,1,12,42039,.0902
2020,1,12,42041,-.0497
2020,1,12,42043,-.0207
2020,1,12,42045,-.00727
2020,1,12,42047,-.00426
2020,1,12,42049,-.0135
2020,1,12,42051,.0638
2020,1,12,42055,-.0117
2020,1,12,42059,.0296
2020,1,12,42061,.0816
2020,1,12,42063,.0411
2020,1,12,42065,-.0255
2020,1,12,42069,-.0193
2020,1,12,42071,-.0201
2020,1,12,42073,.137
2020,1,12,42075,-.0239
2020,1,12,42077,-.0147
2020,1,12,42079,.11
2020,1,12,42081,-.0756
2020,1,12,42083,-.058
2020,1,12,42085,-.0159
2020,1,12,42087,-.0475
2020,1,12,42089,-.0376
2020,1,12,42091,-.00924
2020,1,12,42093,-.0576
2020,1,12,42095,-.00858
2020,1,12,42097,-.0413
2020,1,12,42099,-.128
2020,1,12,42101,.011
2020,1,12,42103,.0727
2020,1,12,42107,-.0265
2020,1,12,42111,-.0972
2020,1,12,42115,-.111
2020,1,12,42117,-.0131
2020,1,12,42119,-.027
2020,1,12,42121,.0478
2020,1,12,42123,-.133
2020,1,12,42125,-.00689
2020,1,12,42127,.08
2020,1,12,42129,.043
2020,1,12,42131,-.00768
2020,1,12,42133,-.0106
2020,1,12,44001,.0189
2020,1,12,44003,.0313
2020,1,12,44005,.111
2020,1,12,44007,.000931
2020,1,12,44009,-.0908
2020,1,12,45003,.012
2020,1,12,45007,-.0154
2020,1,12,45013,-.00899
2020,1,12,45015,-.000428
2020,1,12,45017,-.00263
2020,1,12,45019,-.0363
2020,1,12,45021,-.0603
2020,1,12,45023,-.0287
2020,1,12,45025,-.0571
2020,1,12,45027,.0877
2020,1,12,45029,.00425
2020,1,12,45031,-.112
2020,1,12,45033,.107
2020,1,12,45035,.00533
2020,1,12,45037,.0125
2020,1,12,45039,-.00574
2020,1,12,45041,.0415
2020,1,12,45043,-.0112
2020,1,12,45045,-.00605
2020,1,12,45047,.0413
2020,1,12,45049,.092
2020,1,12,45051,-.00245
2020,1,12,45053,.15
2020,1,12,45055,-.00363
2020,1,12,45057,-.0717
2020,1,12,45059,-.0595
2020,1,12,45063,.00322
2020,1,12,45067,.0212
2020,1,12,45069,.0423
2020,1,12,45071,-.0415
2020,1,12,45073,-.00496
2020,1,12,45075,.0526
2020,1,12,45077,.0306
2020,1,12,45079,.000034
2020,1,12,45083,-.00416
2020,1,12,45085,-.0574
2020,1,12,45087,-.0221
2020,1,12,45089,-.152
2020,1,12,45091,.0605
2020,1,12,46005,-.0329
2020,1,12,46011,.0748
2020,1,12,46013,.000364
2020,1,12,46015,-.0772
2020,1,12,46019,.0711
2020,1,12,46023,-.00576
2020,1,12,46027,-.00864
2020,1,12,46029,-.0651
2020,1,12,46033,.0678
2020,1,12,46035,-.0392
2020,1,12,46047,-.0134
2020,1,12,46057,.0174
2020,1,12,46065,.0162
2020,1,12,46077,.0356
2020,1,12,46079,.154
2020,1,12,46081,.0423
2020,1,12,46083,.0764
2020,1,12,46087,.197
2020,1,12,46093,-.1
2020,1,12,46099,-.0218
2020,1,12,46103,.00353
2020,1,12,46109,-.0861
2020,1,12,46115,-.0507
2020,1,12,46125,-.0235
2020,1,12,46127,.061
2020,1,12,46135,.0736
2020,1,12,47001,.00778
2020,1,12,47009,-.0276
2020,1,12,47011,.0618
2020,1,12,47013,-.0534
2020,1,12,47019,.00647
2020,1,12,47025,-.0654
2020,1,12,47029,.00717
2020,1,12,47035,.000937
2020,1,12,47037,-.0415
2020,1,12,47043,.0814
2020,1,12,47047,.00974
2020,1,12,47053,-.0502
2020,1,12,47057,-.0616
2020,1,12,47059,.0611
2020,1,12,47063,.00136
2020,1,12,47065,.0837
2020,1,12,47073,-.00804
2020,1,12,47081,.0000416
2020,1,12,47083,.0402
2020,1,12,47085,-.0663
2020,1,12,47089,.00589
2020,1,12,47093,.0108
2020,1,12,47099,-.0249
2020,1,12,47105,-.0526
2020,1,12,47107,-.102
2020,1,12,47113,-.0865
2020,1,12,47119,-.0117
2020,1,12,47121,.105
2020,1,12,47123,-.098
2020,1,12,47129,-.0371
2020,1,12,47141,.041
2020,1,12,47143,.113
2020,1,12,47145,-.0192
2020,1,12,47147,.0259
2020,1,12,47149,.0326
2020,1,12,47155,-.0282
2020,1,12,47157,.0167
2020,1,12,47161,-.0154
2020,1,12,47163,.000399
2020,1,12,47165,-.0147
2020,1,12,47167,.201
2020,1,12,47171,.231
2020,1,12,47173,.0731
2020,1,12,47179,.00377
2020,1,12,47181,.0811
2020,1,12,47187,-.0361
2020,1,12,47189,.0748
2020,1,12,48001,-.0775
2020,1,12,48005,-.164
2020,1,12,48007,-.0834
2020,1,12,48009,.155
2020,1,12,48013,-.00601
2020,1,12,48015,-.0426
2020,1,12,48019,-.0809
2020,1,12,48021,-.0388
2020,1,12,48023,.0467
2020,1,12,48027,-.0665
2020,1,12,48029,-.00212
2020,1,12,48031,.0974
2020,1,12,48035,-.121
2020,1,12,48037,.0389
2020,1,12,48039,-.023
2020,1,12,48041,.00543
2020,1,12,48049,.056
2020,1,12,48051,.0872
2020,1,12,48053,.0311
2020,1,12,48055,-.0938
2020,1,12,48057,.0888
2020,1,12,48061,.0276
2020,1,12,48071,-.0384
2020,1,12,48077,.0715
2020,1,12,48085,.0196
2020,1,12,48089,-.0447
2020,1,12,48091,-.0857
2020,1,12,48097,.147
2020,1,12,48099,.015
2020,1,12,48113,-.0181
2020,1,12,48121,-.0273
2020,1,12,48123,-.116
2020,1,12,48131,-.149
2020,1,12,48135,.0153
2020,1,12,48139,.0628
2020,1,12,48141,-.0249
2020,1,12,48143,.0381
2020,1,12,48149,.00754
2020,1,12,48157,-.0288
2020,1,12,48161,.0155
2020,1,12,48167,.0262
2020,1,12,48171,.0142
2020,1,12,48175,.031
2020,1,12,48177,-.103
2020,1,12,48181,.0075
2020,1,12,48183,-.0554
2020,1,12,48185,-.0254
2020,1,12,48187,.00455
2020,1,12,48189,.134
2020,1,12,48199,.0109
2020,1,12,48201,-.0148
2020,1,12,48203,-.141
2020,1,12,48209,.0122
2020,1,12,48213,-.14
2020,1,12,48215,.0168
2020,1,12,48217,-.0743
2020,1,12,48221,-.0866
2020,1,12,48225,.0319
2020,1,12,48227,-.0174
2020,1,12,48231,.149
2020,1,12,48233,.241
2020,1,12,48239,-.0844
2020,1,12,48241,.0098
2020,1,12,48245,-.0158
2020,1,12,48249,.00721
2020,1,12,48251,.0334
2020,1,12,48255,-.0204
2020,1,12,48257,-.0653
2020,1,12,48259,.054
2020,1,12,48265,-.0749
2020,1,12,48273,-.0227
2020,1,12,48281,.152
2020,1,12,48285,-.123
2020,1,12,48289,.0625
2020,1,12,48291,-.00778
2020,1,12,48293,.0585
2020,1,12,48299,-.00532
2020,1,12,48303,.0155
2020,1,12,48309,.00729
2020,1,12,48313,.175
2020,1,12,48321,.0116
2020,1,12,48325,.00657
2020,1,12,48329,.0337
2020,1,12,48337,.0595
2020,1,12,48339,-.00251
2020,1,12,48347,-.016
2020,1,12,48349,-.0306
2020,1,12,48351,-.0425
2020,1,12,48355,.0291
2020,1,12,48361,-.0236
2020,1,12,48365,-.00215
2020,1,12,48367,-.0701
2020,1,12,48373,-.0534
2020,1,12,48375,-.132
2020,1,12,48381,.0433
2020,1,12,48391,-.0503
2020,1,12,48395,-.0236
2020,1,12,48397,.0678
2020,1,12,48401,-.0252
2020,1,12,48407,-.143
2020,1,12,48409,-.0197
2020,1,12,48419,.00968
2020,1,12,48423,-.00933
2020,1,12,48427,.229
2020,1,12,48439,.00112
2020,1,12,48441,.0361
2020,1,12,48453,.00637
2020,1,12,48455,-.0358
2020,1,12,48457,-.0722
2020,1,12,48467,-.0698
2020,1,12,48469,-.078
2020,1,12,48471,-.0307
2020,1,12,48473,-.0501
2020,1,12,48477,-.0183
2020,1,12,48479,.0386
2020,1,12,48481,.0423
2020,1,12,48485,.0248
2020,1,12,48487,-.0119
2020,1,12,48489,-.0692
2020,1,12,48491,.00131
2020,1,12,48493,.0265
2020,1,12,48497,-.0486
2020,1,12,48499,.13
2020,1,12,48501,-.0776
2020,1,12,49001,-.0563
2020,1,12,49003,.053
2020,1,12,49005,.0263
2020,1,12,49007,.0572
2020,1,12,49013,-.226
2020,1,12,49019,.13
2020,1,12,49021,.0294
2020,1,12,49023,-.0846
2020,1,12,49027,-.165
2020,1,12,49035,-.0445
2020,1,12,49037,-.0827
2020,1,12,49039,-.117
2020,1,12,49041,-.0878
2020,1,12,49043,-.0979
2020,1,12,49045,-.0944
2020,1,12,49047,-.0809
2020,1,12,49049,.0284
2020,1,12,49051,.0893
2020,1,12,49053,-.00944
2020,1,12,49057,.0501
2020,1,12,50001,.385
2020,1,12,50007,.00095
2020,1,12,50011,.0117
2020,1,12,50017,.0639
2020,1,12,50021,-.0385
2020,1,12,50023,-.0523
2020,1,12,50025,.0629
2020,1,12,50027,.152
2020,1,12,51003,-.0961
2020,1,12,51007,.112
2020,1,12,51009,-.000742
2020,1,12,51011,-.0208
2020,1,12,51013,.0266
2020,1,12,51015,-.0486
2020,1,12,51019,.0116
2020,1,12,51023,.0215
2020,1,12,51027,-.0138
2020,1,12,51031,-.0101
2020,1,12,51037,.0232
2020,1,12,51041,-.00385
2020,1,12,51043,.0163
2020,1,12,51047,-.0496
2020,1,12,51051,.0176
2020,1,12,51053,-.0737
2020,1,12,51059,.0212
2020,1,12,51061,-.058
2020,1,12,51065,-.149
2020,1,12,51067,-.0983
2020,1,12,51069,-.016
2020,1,12,51073,-.012
2020,1,12,51075,.0721
2020,1,12,51079,-.0841
2020,1,12,51083,-.0211
2020,1,12,51085,-.0151
2020,1,12,51087,.0327
2020,1,12,51089,.155
2020,1,12,51093,.0498
2020,1,12,51095,-.0688
2020,1,12,51101,-.13
2020,1,12,51105,-.0234
2020,1,12,51107,.00644
2020,1,12,51109,-.0165
2020,1,12,51113,.00727
2020,1,12,51117,-.0282
2020,1,12,51119,.0684
2020,1,12,51121,-.0172
2020,1,12,51125,.102
2020,1,12,51127,.0152
2020,1,12,51137,-.0173
2020,1,12,51139,-.116
2020,1,12,51143,.0195
2020,1,12,51145,.00313
2020,1,12,51147,-.0431
2020,1,12,51149,-.0686
2020,1,12,51153,-.0213
2020,1,12,51155,-.149
2020,1,12,51161,-.0663
2020,1,12,51163,-.0259
2020,1,12,51167,.02
2020,1,12,51169,.0694
2020,1,12,51171,.0262
2020,1,12,51173,-.0983
2020,1,12,51175,-.137
2020,1,12,51177,.17
2020,1,12,51179,.0556
2020,1,12,51185,-.0126
2020,1,12,51187,-.0527
2020,1,12,51191,.0264
2020,1,12,51195,.0117
2020,1,12,51199,-.0063
2020,1,12,51510,.0714
2020,1,12,51520,-.0334
2020,1,12,51530,-.009
2020,1,12,51540,-.0218
2020,1,12,51550,.0184
2020,1,12,51570,-.0936
2020,1,12,51590,.213
2020,1,12,51610,-.154
2020,1,12,51620,-.0181
2020,1,12,51630,.0183
2020,1,12,51650,-.0443
2020,1,12,51670,-.0121
2020,1,12,51680,-.0129
2020,1,12,51683,.0377
2020,1,12,51700,.052
2020,1,12,51710,.0306
2020,1,12,51720,-.0393
2020,1,12,51730,-.0255
2020,1,12,51735,.229
2020,1,12,51740,-.0183
2020,1,12,51750,-.0439
2020,1,12,51760,-.0478
2020,1,12,51770,.0211
2020,1,12,51775,-.0295
2020,1,12,51790,-.0616
2020,1,12,51800,.0399
2020,1,12,51810,-.013
2020,1,12,51820,-.0224
2020,1,12,51840,.0299
2020,1,12,53005,-.00424
2020,1,12,53007,.0000161
2020,1,12,53009,-.00318
2020,1,12,53011,.0302
2020,1,12,53015,.157
2020,1,12,53017,.0204
2020,1,12,53021,-.0419
2020,1,12,53025,.0391
2020,1,12,53027,-.0426
2020,1,12,53029,.0208
2020,1,12,53031,.00545
2020,1,12,53033,.0115
2020,1,12,53035,.0927
2020,1,12,53037,-.0442
2020,1,12,53039,-.0683
2020,1,12,53041,.0451
2020,1,12,53045,.0487
2020,1,12,53047,-.108
2020,1,12,53049,-.00735
2020,1,12,53053,.0399
2020,1,12,53055,.151
2020,1,12,53057,.0903
2020,1,12,53061,.0208
2020,1,12,53063,-.0171
2020,1,12,53065,.00599
2020,1,12,53067,-.012
2020,1,12,53071,-.0508
2020,1,12,53073,.000519
2020,1,12,53075,.0284
2020,1,12,53077,-.0151
2020,1,12,54003,-.00481
2020,1,12,54011,-.0776
2020,1,12,54027,-.0181
2020,1,12,54033,-.0107
2020,1,12,54037,.0537
2020,1,12,54039,.00678
2020,1,12,54049,-.0403
2020,1,12,54055,.00173
2020,1,12,54057,-.037
2020,1,12,54061,-.0523
2020,1,12,54077,.0403
2020,1,12,54079,-.0731
2020,1,12,54081,.0994
2020,1,12,54091,.0164
2020,1,12,55005,-.0462
2020,1,12,55009,-.0111
2020,1,12,55011,-.0881
2020,1,12,55017,-.00633
2020,1,12,55019,-.101
2020,1,12,55021,-.00314
2020,1,12,55025,-.0237
2020,1,12,55027,-.0436
2020,1,12,55029,-.0109
2020,1,12,55031,-.023
2020,1,12,55033,-.0302
2020,1,12,55035,.0414
2020,1,12,55039,-.0386
2020,1,12,55041,.0769
2020,1,12,55043,-.0236
2020,1,12,55045,-.0881
2020,1,12,55047,.0133
2020,1,12,55049,-.0192
2020,1,12,55055,-.0189
2020,1,12,55057,-.0471
2020,1,12,55059,.0989
2020,1,12,55061,-.0196
2020,1,12,55063,.00607
2020,1,12,55067,-.046
2020,1,12,55069,-.238
2020,1,12,55071,.0353
2020,1,12,55073,-.0224
2020,1,12,55075,.117
2020,1,12,55077,-.0649
2020,1,12,55079,-.0464
2020,1,12,55081,.0064
2020,1,12,55083,-.0329
2020,1,12,55085,.0784
2020,1,12,55087,-.0456
2020,1,12,55089,-.0412
2020,1,12,55093,.0288
2020,1,12,55097,-.0758
2020,1,12,55099,.098
2020,1,12,55101,-.0275
2020,1,12,55103,-.0868
2020,1,12,55107,-.00493
2020,1,12,55109,-.0153
2020,1,12,55111,-.0294
2020,1,12,55113,-.0535
2020,1,12,55115,-.0239
2020,1,12,55117,-.0556
2020,1,12,55119,-.0294
2020,1,12,55121,-.00992
2020,1,12,55123,-.0432
2020,1,12,55125,-.0443
2020,1,12,55127,-.0795
2020,1,12,55129,.385
2020,1,12,55131,-.0339
2020,1,12,55133,-.0606
2020,1,12,55135,-.0131
2020,1,12,55137,-.0183
2020,1,12,55139,.012
2020,1,12,55141,-.0684
2020,1,12,56001,.0498
2020,1,12,56003,.00122
2020,1,12,56005,-.00637
2020,1,12,56009,-.0132
2020,1,12,56011,.0801
2020,1,12,56013,.0113
2020,1,12,56015,.0632
2020,1,12,56021,-.0164
2020,1,12,56023,-.0825
2020,1,12,56025,.00372
2020,1,12,56029,-.0529
2020,1,12,56033,-.0731
2020,1,12,56035,.191
2020,1,12,56037,-.0233
2020,1,12,56039,-.0462
2020,1,12,56041,-.098
2020,1,12,56043,-.0419
2020,1,12,56045,-.068
2020,1,19,1001,.0038
2020,1,19,1003,.0137
2020,1,19,1009,.0953
2020,1,19,1015,.0181
2020,1,19,1019,-.0655
2020,1,19,1021,.0345
2020,1,19,1031,.016
2020,1,19,1033,.00404
2020,1,19,1037,.0204
2020,1,19,1039,.0873
2020,1,19,1041,-.0155
2020,1,19,1043,.0546
2020,1,19,1045,-.000621
2020,1,19,1047,.0482
2020,1,19,1049,-.0121
2020,1,19,1051,.00564
2020,1,19,1053,-.0854
2020,1,19,1055,.0181
2020,1,19,1059,-.0349
2020,1,19,1061,-.0205
2020,1,19,1067,.0205
2020,1,19,1069,.042
2020,1,19,1071,.00223
2020,1,19,1073,.0133
2020,1,19,1075,-.0498
2020,1,19,1077,.0184
2020,1,19,1079,-.0371
2020,1,19,1081,.035
2020,1,19,1083,.042
2020,1,19,1089,.0367
2020,1,19,1093,.000933
2020,1,19,1095,-.0486
2020,1,19,1097,.00867
2020,1,19,1101,-.023
2020,1,19,1103,.0516
2020,1,19,1105,.0209
2020,1,19,1109,.0191
2020,1,19,1111,.117
2020,1,19,1113,.114
2020,1,19,1115,.0137
2020,1,19,1117,.0073
2020,1,19,1121,.0257
2020,1,19,1123,.0998
2020,1,19,1125,-.0282
2020,1,19,1127,.0195
2020,1,19,1133,.0164
2020,1,19,2020,-.0346
2020,1,19,2110,.017
2020,1,19,2122,.00387
2020,1,19,2130,-.121
2020,1,19,2150,-.0499
2020,1,19,2170,-.00902
2020,1,19,2220,.104
2020,1,19,2261,-.164
2020,1,19,4001,.0204
2020,1,19,4003,-.0239
2020,1,19,4005,.01
2020,1,19,4007,-.0382
2020,1,19,4009,-.187
2020,1,19,4012,.00494
2020,1,19,4013,.0183
2020,1,19,4015,.0414
2020,1,19,4017,.0258
2020,1,19,4019,.00141
2020,1,19,4021,.0327
2020,1,19,4023,.048
2020,1,19,4025,-.0166
2020,1,19,4027,.0024
2020,1,19,5001,-.0248
2020,1,19,5003,.288
2020,1,19,5005,.0875
2020,1,19,5007,-.0307
2020,1,19,5015,-.0611
2020,1,19,5023,-.0114
2020,1,19,5031,.0376
2020,1,19,5033,.0186
2020,1,19,5045,.0617
2020,1,19,5051,.0124
2020,1,19,5063,-.0305
2020,1,19,5069,-.052
2020,1,19,5085,.0042
2020,1,19,5091,.0355
2020,1,19,5119,.0533
2020,1,19,5125,-.0116
2020,1,19,5131,.00509
2020,1,19,5143,-.0279
2020,1,19,5145,.0413
2020,1,19,6001,.0285
2020,1,19,6005,.0537
2020,1,19,6007,-.00181
2020,1,19,6009,-.0862
2020,1,19,6011,.0925
2020,1,19,6013,.00665
2020,1,19,6017,-.0216
2020,1,19,6019,-.00301
2020,1,19,6021,-.00243
2020,1,19,6023,.06
2020,1,19,6025,.00418
2020,1,19,6027,.029
2020,1,19,6029,.0186
2020,1,19,6031,.000593
2020,1,19,6033,.0303
2020,1,19,6035,-.28
2020,1,19,6037,.0143
2020,1,19,6039,.011
2020,1,19,6041,-.00408
2020,1,19,6043,-.0793
2020,1,19,6045,-.0152
2020,1,19,6047,.025
2020,1,19,6051,-.00643
2020,1,19,6053,.0107
2020,1,19,6055,.014
2020,1,19,6057,-.0307
2020,1,19,6059,.021
2020,1,19,6061,.0205
2020,1,19,6063,-.0795
2020,1,19,6065,.0287
2020,1,19,6067,.0246
2020,1,19,6069,.00807
2020,1,19,6071,-.0109
2020,1,19,6073,.0242
2020,1,19,6075,.0335
2020,1,19,6077,-.0164
2020,1,19,6079,-.00168
2020,1,19,6081,-.00399
2020,1,19,6083,.0108
2020,1,19,6085,.000723
2020,1,19,6087,.00889
2020,1,19,6089,.0131
2020,1,19,6093,.0321
2020,1,19,6095,.00204
2020,1,19,6097,.0234
2020,1,19,6099,.00807
2020,1,19,6101,.0472
2020,1,19,6103,.0637
2020,1,19,6107,.0138
2020,1,19,6109,-.00776
2020,1,19,6111,-.00965
2020,1,19,6113,.0263
2020,1,19,6115,-.0422
2020,1,19,8001,.00168
2020,1,19,8003,.0343
2020,1,19,8005,.0309
2020,1,19,8007,-.04
2020,1,19,8013,.00788
2020,1,19,8014,.0518
2020,1,19,8015,.0292
2020,1,19,8021,-.008
2020,1,19,8023,.23
2020,1,19,8029,-.0579
2020,1,19,8031,.00173
2020,1,19,8035,.0103
2020,1,19,8037,-.022
2020,1,19,8039,.109
2020,1,19,8041,.0407
2020,1,19,8043,.0282
2020,1,19,8045,-.0172
2020,1,19,8049,.0106
