year,month,day,cityid,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,8,24,41,-.4,-.156,-.05,-.596,-.44,.174,-.206
2020,8,24,42,-.231,-.163,1.18,-.49,-.386,.107,-.117
2020,8,24,43,-.219,-.167,-.26,-.494,-.324,.101,-.119
2020,8,24,44,-.459,-.161,-.421,-.453,-.41,.12,-.142
2020,8,24,45,-.0843,-.0886,.,-.111,-.236,.0529,-.0589
2020,8,24,46,-.141,-.0457,1.23,-.189,-.297,.0657,-.0724
2020,8,24,47,-.219,-.0557,.0314,-.0843,-.309,.0714,-.0832
2020,8,24,48,-.363,-.217,-.581,-.611,-.37,.157,-.192
2020,8,24,49,-.111,.0514,.,-.169,-.327,.07,-.0756
2020,8,24,50,-.174,-.0143,.643,-.4,-.33,.0729,-.0799
2020,8,24,51,-.0257,.0171,.,.,-.296,.0771,-.0867
2020,8,24,52,-.0814,.0214,.637,-.163,-.284,.0643,-.0733
2020,8,24,53,-.0929,-.0514,.,-.0557,-.269,.0571,-.0649
2020,8,25,1,-.317,-.13,-.12,-.403,-.359,.124,-.148
2020,8,25,2,-.306,-.116,.61,-.426,-.412,.11,-.123
2020,8,25,3,-.177,-.0686,.767,-.413,-.346,.0871,-.098
2020,8,25,4,-.174,-.0429,-.0857,-.391,-.331,.1,-.117
2020,8,25,5,-.254,-.146,-.344,-.367,-.36,.107,-.125
2020,8,25,6,-.296,-.116,.0914,-.453,-.363,.12,-.141
2020,8,25,7,-.196,-.117,.11,-.296,-.343,.0914,-.106
2020,8,25,8,-.226,-.109,-.293,-.4,-.359,.104,-.125
2020,8,25,9,-.279,-.13,.631,-.496,-.454,.136,-.151
2020,8,25,10,-.161,-.0743,.359,-.39,-.31,.0914,-.106
2020,8,25,11,-.22,-.0986,-.277,-.313,-.36,.11,-.13
2020,8,25,12,-.446,-.173,-.18,-.61,-.49,.207,-.243
2020,8,25,13,-.111,-.08,1.17,-.283,-.327,.0543,-.057
2020,8,25,14,-.25,-.136,.193,-.406,-.389,.0857,-.0974
2020,8,25,15,-.15,-.0614,.934,-.32,-.336,.0857,-.0936
2020,8,25,16,-.291,-.147,-.124,-.547,-.417,.14,-.164
2020,8,25,17,-.234,-.1,.13,-.429,-.377,.107,-.122
2020,8,25,18,-.129,-.0314,.822,-.216,-.289,.0486,-.0504
2020,8,25,19,-.164,-.0957,-.0314,-.274,-.31,.0843,-.0991
2020,8,25,20,-.147,-.0729,.,-.224,-.287,.0671,-.0766
2020,8,25,21,-.591,-.293,-.267,-.679,-.557,.224,-.265
2020,8,25,22,-.23,-.149,-.35,-.246,-.3,.104,-.122
2020,8,25,23,-.211,-.119,.,-.307,-.366,.0857,-.0974
2020,8,25,24,-.274,-.0771,.669,-.401,-.406,.0929,-.104
2020,8,25,25,-.366,-.177,.46,-.601,-.433,.116,-.131
2020,8,25,26,-.107,-.0243,.,-.144,-.267,.0529,-.0604
2020,8,25,27,-.171,.0329,.,-.224,-.306,.0743,-.0836
2020,8,25,28,-.274,-.0571,.413,-.447,-.377,.0943,-.107
2020,8,25,29,-.483,-.203,-.29,-.664,-.489,.146,-.167
2020,8,25,30,-.221,-.0643,.0829,-.381,-.367,.0914,-.104
2020,8,25,31,-.173,-.0543,.,-.25,-.294,.07,-.0742
2020,8,25,32,-.206,-.0757,.26,-.266,-.329,.0943,-.11
2020,8,25,33,-.26,-.169,-.341,-.326,-.319,.0957,-.114
2020,8,25,34,-.243,-.0543,-.1,-.271,-.311,.0829,-.0975
2020,8,25,35,-.311,-.0886,-.101,-.416,-.37,.114,-.134
2020,8,25,36,-.283,-.166,-.247,-.493,-.429,.13,-.148
2020,8,25,37,-.14,-.0243,.461,-.179,-.283,.0571,-.0626
2020,8,25,38,-.313,-.18,-.483,-.517,-.333,.126,-.15
2020,8,25,39,-.23,-.08,.344,-.513,-.391,.126,-.144
2020,8,25,40,-.139,.0243,.,-.184,-.29,.0757,-.0845
2020,8,25,41,-.4,-.157,-.0671,-.594,-.44,.176,-.207
2020,8,25,42,-.233,-.163,1.14,-.491,-.386,.109,-.118
2020,8,25,43,-.22,-.166,-.261,-.494,-.326,.101,-.119
2020,8,25,44,-.477,-.176,-.454,-.474,-.423,.127,-.149
2020,8,25,45,-.0829,-.09,.,-.104,-.234,.0529,-.0589
2020,8,25,46,-.144,-.05,1.18,-.189,-.297,.0657,-.0724
2020,8,25,47,-.22,-.0543,.0386,-.09,-.309,.0714,-.0832
2020,8,25,48,-.363,-.214,-.581,-.613,-.371,.157,-.192
2020,8,25,49,-.113,.0529,.,-.169,-.326,.07,-.0756
2020,8,25,50,-.177,-.0143,.631,-.401,-.329,.0729,-.0799
2020,8,25,51,-.0257,.0171,.,.,-.296,.0771,-.0867
2020,8,25,52,-.0843,.02,.626,-.161,-.284,.0657,-.0747
2020,8,25,53,-.0914,-.0514,.,-.0557,-.269,.0557,-.0635
2020,8,26,1,-.317,-.131,-.114,-.401,-.357,.124,-.148
2020,8,26,2,-.296,-.108,.66,-.421,-.41,.107,-.12
2020,8,26,3,-.181,-.0686,.74,-.413,-.344,.0886,-.0996
2020,8,26,4,-.177,-.0229,-.129,-.407,-.344,.109,-.126
2020,8,26,5,-.253,-.146,-.34,-.367,-.359,.107,-.125
2020,8,26,6,-.296,-.117,.0886,-.453,-.361,.119,-.14
2020,8,26,7,-.193,-.114,.11,-.293,-.341,.0914,-.106
2020,8,26,8,-.227,-.109,-.291,-.399,-.356,.104,-.125
2020,8,26,9,-.277,-.13,.636,-.496,-.454,.136,-.151
2020,8,26,10,-.16,-.0743,.339,-.39,-.309,.0914,-.106
2020,8,26,11,-.216,-.0957,-.249,-.31,-.357,.11,-.13
2020,8,26,12,-.441,-.17,-.137,-.607,-.487,.206,-.241
2020,8,26,13,-.117,-.0843,1.1,-.29,-.327,.0571,-.0602
2020,8,26,14,-.247,-.133,.227,-.403,-.386,.0843,-.0958
2020,8,26,15,-.151,-.0643,.891,-.321,-.334,.0871,-.0952
2020,8,26,16,-.284,-.139,-.11,-.546,-.416,.14,-.164
2020,8,26,17,-.233,-.0971,.153,-.429,-.374,.106,-.121
2020,8,26,18,-.131,-.0357,.82,-.22,-.289,.05,-.052
2020,8,26,19,-.167,-.0971,-.0157,-.271,-.309,.0829,-.0975
2020,8,26,20,-.149,-.0743,.,-.226,-.286,.0671,-.0766
2020,8,26,21,-.59,-.294,-.279,-.677,-.556,.224,-.265
2020,8,26,22,-.23,-.15,-.344,-.246,-.299,.104,-.122
2020,8,26,23,-.21,-.119,.,-.303,-.364,.0843,-.0958
2020,8,26,24,-.273,-.0771,.677,-.403,-.404,.0929,-.104
2020,8,26,25,-.359,-.173,.501,-.599,-.431,.113,-.128
2020,8,26,26,-.111,-.0257,.,-.143,-.266,.0529,-.0604
2020,8,26,27,-.176,.03,.,-.221,-.304,.0757,-.0852
2020,8,26,28,-.277,-.06,.389,-.45,-.377,.0957,-.109
2020,8,26,29,-.479,-.197,-.279,-.661,-.487,.144,-.165
2020,8,26,30,-.221,-.0657,.0743,-.384,-.366,.0914,-.104
2020,8,26,31,-.174,-.0529,.,-.251,-.293,.07,-.0742
2020,8,26,32,-.207,-.08,.259,-.266,-.327,.0943,-.11
2020,8,26,33,-.26,-.169,-.334,-.324,-.317,.0957,-.114
2020,8,26,34,-.241,-.0543,-.1,-.269,-.307,.0829,-.0975
2020,8,26,35,-.307,-.0886,-.0729,-.413,-.367,.113,-.132
2020,8,26,36,-.279,-.16,-.227,-.49,-.426,.129,-.147
2020,8,26,37,-.141,-.0243,.431,-.18,-.281,.0571,-.0626
2020,8,26,38,-.31,-.177,-.47,-.514,-.331,.124,-.149
2020,8,26,39,-.229,-.0771,.366,-.517,-.389,.124,-.142
2020,8,26,40,-.14,.0229,.,-.184,-.287,.0757,-.0845
2020,8,26,41,-.4,-.159,-.0557,-.593,-.439,.176,-.207
2020,8,26,42,-.234,-.163,1.12,-.491,-.386,.109,-.118
2020,8,26,43,-.224,-.166,-.256,-.493,-.324,.101,-.119
2020,8,26,44,-.494,-.186,-.496,-.491,-.431,.134,-.157
2020,8,26,45,-.0829,-.0914,.,-.11,-.23,.0529,-.0589
2020,8,26,46,-.15,-.0543,1.09,-.194,-.296,.0686,-.0756
2020,8,26,47,-.22,-.0571,.0443,-.0929,-.306,.0714,-.0832
2020,8,26,48,-.356,-.207,-.581,-.613,-.371,.156,-.19
2020,8,26,49,-.114,.0529,.,-.171,-.323,.07,-.0756
2020,8,26,50,-.179,-.0129,.63,-.403,-.326,.0729,-.0799
2020,8,26,51,-.0243,.0186,.,.,-.294,.0771,-.0867
2020,8,26,52,-.0886,.0186,.619,-.159,-.281,.0671,-.0763
2020,8,26,53,-.0943,-.0529,.,-.0557,-.266,.0571,-.0651
2020,8,27,1,-.317,-.133,-.109,-.4,-.356,.124,-.148
2020,8,27,2,-.302,-.114,.606,-.423,-.411,.109,-.122
2020,8,27,3,-.184,-.0686,.71,-.414,-.343,.09,-.101
2020,8,27,4,-.191,-.0486,-.143,-.431,-.364,.12,-.138
2020,8,27,5,-.251,-.146,-.333,-.369,-.357,.107,-.125
2020,8,27,6,-.297,-.119,.09,-.453,-.36,.119,-.14
2020,8,27,7,-.19,-.111,.11,-.293,-.339,.0929,-.107
2020,8,27,8,-.23,-.111,-.287,-.399,-.354,.104,-.125
2020,8,27,9,-.276,-.13,.667,-.494,-.453,.134,-.15
2020,8,27,10,-.159,-.0729,.339,-.393,-.306,.0914,-.106
2020,8,27,11,-.213,-.0943,-.217,-.307,-.356,.111,-.131
2020,8,27,12,-.44,-.171,-.123,-.607,-.486,.204,-.24
2020,8,27,13,-.121,-.0857,1.06,-.293,-.326,.0586,-.0617
2020,8,27,14,-.253,-.136,.209,-.404,-.386,.0857,-.0972
2020,8,27,15,-.154,-.0671,.869,-.326,-.333,.0886,-.0966
2020,8,27,16,-.28,-.136,-.0943,-.544,-.416,.14,-.164
2020,8,27,17,-.233,-.0986,.159,-.43,-.373,.106,-.121
2020,8,27,18,-.136,-.04,.787,-.226,-.289,.0514,-.0534
2020,8,27,19,-.17,-.0971,.00571,-.269,-.306,.0814,-.0961
2020,8,27,20,-.151,-.0771,.,-.233,-.286,.0671,-.0766
2020,8,27,21,-.589,-.297,-.279,-.676,-.554,.224,-.265
2020,8,27,22,-.23,-.151,-.344,-.246,-.297,.103,-.121
2020,8,27,23,-.214,-.123,.,-.307,-.363,.0857,-.0972
2020,8,27,24,-.274,-.0757,.71,-.401,-.403,.0929,-.104
2020,8,27,25,-.363,-.18,.42,-.601,-.433,.117,-.132
2020,8,27,26,-.114,-.0286,.,-.144,-.264,.0529,-.0604
2020,8,27,27,-.183,.0257,.,-.226,-.304,.0786,-.0881
2020,8,27,28,-.28,-.06,.384,-.451,-.376,.0957,-.109
2020,8,27,29,-.474,-.19,-.267,-.659,-.486,.144,-.165
2020,8,27,30,-.223,-.0686,.0557,-.386,-.364,.0914,-.104
2020,8,27,31,-.177,-.0543,.,-.253,-.291,.07,-.0742
2020,8,27,32,-.207,-.0871,.263,-.27,-.326,.0943,-.11
2020,8,27,33,-.26,-.17,-.323,-.324,-.316,.0943,-.112
2020,8,27,34,-.243,-.0557,-.0914,-.267,-.304,.0829,-.0975
2020,8,27,35,-.303,-.09,-.0243,-.411,-.364,.111,-.131
2020,8,27,36,-.276,-.157,-.196,-.489,-.424,.126,-.144
2020,8,27,37,-.141,-.0271,.421,-.181,-.28,.0571,-.0626
2020,8,27,38,-.309,-.177,-.46,-.513,-.33,.123,-.147
2020,8,27,39,-.23,-.0786,.369,-.517,-.387,.124,-.142
2020,8,27,40,-.143,.0229,.,-.183,-.284,.0757,-.0845
2020,8,27,41,-.4,-.16,-.0314,-.59,-.437,.176,-.207
2020,8,27,42,-.237,-.167,1.08,-.494,-.386,.11,-.12
2020,8,27,43,-.224,-.161,-.239,-.494,-.324,.1,-.118
2020,8,27,44,-.513,-.209,-.539,-.514,-.44,.143,-.166
2020,8,27,45,-.0843,-.0914,.,-.104,-.227,.0529,-.0589
2020,8,27,46,-.153,-.0571,1.05,-.197,-.294,.07,-.0771
2020,8,27,47,-.223,-.0614,.0557,-.0943,-.304,.07,-.0818
2020,8,27,48,-.37,-.216,-.584,-.62,-.377,.161,-.196
2020,8,27,49,-.116,.0471,.,-.174,-.321,.07,-.0756
2020,8,27,50,-.181,-.0143,.63,-.4,-.323,.0729,-.0799
2020,8,27,51,-.0271,.0186,.,.,-.294,.0771,-.0867
2020,8,27,52,-.0871,.0214,.586,-.15,-.28,.0671,-.0763
2020,8,27,53,-.0957,-.0543,.,-.0557,-.263,.0571,-.0651
2020,8,28,1,-.316,-.133,-.104,-.399,-.354,.123,-.147
2020,8,28,2,-.304,-.117,.582,-.424,-.41,.109,-.122
2020,8,28,3,-.187,-.0686,.683,-.416,-.341,.0914,-.102
2020,8,28,4,-.2,-.07,-.159,-.436,-.364,.124,-.142
2020,8,28,5,-.251,-.146,-.337,-.37,-.354,.107,-.125
2020,8,28,6,-.297,-.12,.09,-.451,-.357,.117,-.138
2020,8,28,7,-.189,-.111,.103,-.291,-.337,.0929,-.107
2020,8,28,8,-.231,-.111,-.284,-.4,-.351,.104,-.125
2020,8,28,9,-.271,-.127,.749,-.491,-.451,.131,-.147
2020,8,28,10,-.157,-.0729,.321,-.393,-.304,.0914,-.106
2020,8,28,11,-.211,-.0957,-.209,-.309,-.354,.113,-.132
2020,8,28,12,-.436,-.174,-.111,-.607,-.484,.204,-.24
2020,8,28,13,-.131,-.0957,.9,-.307,-.329,.0643,-.0672
2020,8,28,14,-.26,-.141,.171,-.406,-.386,.0871,-.0986
2020,8,28,15,-.159,-.0729,.826,-.331,-.333,.09,-.098
2020,8,28,16,-.276,-.133,-.0871,-.543,-.413,.139,-.162
2020,8,28,17,-.23,-.0971,.164,-.43,-.37,.101,-.117
2020,8,28,18,-.139,-.0443,.754,-.231,-.287,.0529,-.0548
2020,8,28,19,-.17,-.0986,.00857,-.267,-.303,.0814,-.0961
2020,8,28,20,-.157,-.0857,.0943,-.243,-.287,.07,-.0793
2020,8,28,21,-.59,-.303,-.294,-.676,-.554,.224,-.265
2020,8,28,22,-.229,-.15,-.344,-.246,-.297,.101,-.12
2020,8,28,23,-.219,-.13,.,-.314,-.361,.0871,-.0986
2020,8,28,24,-.274,-.0743,.746,-.399,-.401,.0914,-.103
2020,8,28,25,-.36,-.179,.424,-.6,-.433,.117,-.132
2020,8,28,26,-.116,-.0286,.,-.143,-.263,.0529,-.0604
2020,8,28,27,-.186,.02,.,-.231,-.304,.08,-.0895
2020,8,28,28,-.281,-.0671,.357,-.453,-.373,.0971,-.11
2020,8,28,29,-.469,-.19,-.18,-.646,-.489,.146,-.166
2020,8,28,30,-.229,-.0729,.0457,-.39,-.363,.0943,-.107
2020,8,28,31,-.18,-.0586,.,-.26,-.29,.0714,-.0756
2020,8,28,32,-.204,-.0914,.26,-.27,-.324,.0943,-.11
2020,8,28,33,-.26,-.171,-.327,-.33,-.314,.0943,-.112
2020,8,28,34,-.24,-.0571,-.08,-.267,-.303,.0814,-.0961
2020,8,28,35,-.3,-.0914,.00429,-.407,-.361,.11,-.13
2020,8,28,36,-.273,-.159,-.173,-.489,-.423,.124,-.142
2020,8,28,37,-.143,-.0314,.391,-.186,-.277,.0571,-.0626
2020,8,28,38,-.309,-.179,-.457,-.513,-.329,.121,-.146
2020,8,28,39,-.23,-.08,.379,-.52,-.386,.123,-.141
2020,8,28,40,-.143,.0186,.,-.184,-.281,.0757,-.0845
2020,8,28,41,-.399,-.163,-.0229,-.59,-.436,.176,-.207
2020,8,28,42,-.237,-.167,1.05,-.497,-.386,.11,-.12
2020,8,28,43,-.224,-.163,-.226,-.494,-.324,.1,-.118
2020,8,28,44,-.516,-.219,-.559,-.52,-.44,.144,-.167
2020,8,28,45,-.0843,-.0929,.,-.106,-.223,.0529,-.0589
2020,8,28,46,-.164,-.0714,.875,-.211,-.293,.0743,-.0812
2020,8,28,47,-.221,-.0629,.0686,-.0914,-.303,.07,-.0818
2020,8,28,48,-.384,-.221,-.584,-.62,-.369,.161,-.196
2020,8,28,49,-.114,.0457,.,-.171,-.319,.07,-.0756
2020,8,28,50,-.181,-.0157,.651,-.399,-.32,.0714,-.0785
2020,8,28,51,-.0271,.0229,.,.,-.293,.0771,-.0867
2020,8,28,52,-.09,.0143,.529,-.15,-.279,.07,-.0791
2020,8,28,53,-.0957,-.0543,.,-.06,-.26,.0571,-.0651
2020,8,29,1,-.313,-.133,-.0971,-.396,-.353,.123,-.147
2020,8,29,2,-.309,-.118,.481,-.433,-.414,.114,-.131
2020,8,29,3,-.184,-.0657,.694,-.416,-.34,.09,-.0999
2020,8,29,4,-.201,-.0871,-.156,-.436,-.364,.126,-.145
2020,8,29,5,-.25,-.147,-.337,-.369,-.354,.106,-.123
2020,8,29,6,-.296,-.121,.0943,-.451,-.356,.117,-.138
2020,8,29,7,-.187,-.111,.0886,-.294,-.337,.0943,-.11
2020,8,29,8,-.231,-.11,-.28,-.397,-.35,.104,-.125
2020,8,29,9,-.271,-.129,.74,-.493,-.451,.131,-.147
2020,8,29,10,-.159,-.0743,.313,-.397,-.306,.0929,-.108
2020,8,29,11,-.206,-.09,-.199,-.304,-.351,.111,-.13
2020,8,29,12,-.43,-.174,-.0743,-.603,-.481,.203,-.237
2020,8,29,13,-.13,-.0943,.992,-.311,-.326,.0657,-.0697
2020,8,29,14,-.264,-.146,.0929,-.413,-.389,.09,-.104
2020,8,29,15,-.156,-.0714,.73,-.333,-.333,.09,-.098
2020,8,29,16,-.273,-.13,-.0671,-.54,-.41,.137,-.16
2020,8,29,17,-.231,-.1,.136,-.433,-.373,.103,-.119
2020,8,29,18,-.14,-.0471,.,-.234,-.289,.0529,-.0548
2020,8,29,19,-.171,-.1,-.00286,-.273,-.301,.08,-.0936
2020,8,29,20,-.156,-.0871,.0643,-.246,-.287,.07,-.0793
2020,8,29,21,-.591,-.307,-.314,-.676,-.553,.224,-.265
2020,8,29,22,-.226,-.149,-.343,-.24,-.297,.1,-.117
2020,8,29,23,-.224,-.137,.,-.326,-.364,.09,-.104
2020,8,29,24,-.274,-.0757,.744,-.399,-.401,.0914,-.103
2020,8,29,25,-.361,-.183,.334,-.604,-.434,.121,-.14
2020,8,29,26,-.117,-.03,.,-.144,-.264,.0543,-.0629
2020,8,29,27,-.183,.02,.,-.224,-.301,.08,-.0895
2020,8,29,28,-.28,-.07,.369,-.454,-.373,.0971,-.11
2020,8,29,29,-.466,-.189,-.196,-.644,-.496,.149,-.171
2020,8,29,30,-.23,-.0743,.0314,-.393,-.361,.0929,-.104
2020,8,29,31,-.176,-.0557,.,-.26,-.287,.07,-.0731
2020,8,29,32,-.2,-.0957,.269,-.273,-.321,.0943,-.11
2020,8,29,33,-.261,-.176,-.327,-.333,-.314,.0943,-.112
2020,8,29,34,-.239,-.0557,-.0586,-.267,-.301,.08,-.0936
2020,8,29,35,-.297,-.0914,.04,-.4,-.36,.107,-.125
2020,8,29,36,-.273,-.161,-.176,-.489,-.424,.124,-.142
2020,8,29,37,-.146,-.0386,.339,-.201,-.279,.06,-.0676
2020,8,29,38,-.307,-.18,-.456,-.513,-.329,.121,-.146
2020,8,29,39,-.233,-.0814,.336,-.524,-.39,.124,-.144
2020,8,29,40,-.141,.0157,.,-.183,-.281,.0743,-.082
2020,8,29,41,-.397,-.164,-.00143,-.59,-.434,.174,-.205
2020,8,29,42,-.234,-.167,1.09,-.499,-.384,.109,-.117
2020,8,29,43,-.226,-.166,-.223,-.497,-.326,.0986,-.115
2020,8,29,44,-.52,-.236,-.576,-.529,-.441,.147,-.172
2020,8,29,45,-.0829,-.0929,.,-.109,-.223,.0529,-.0589
2020,8,29,46,-.161,-.0686,.861,-.216,-.293,.0757,-.0837
2020,8,29,47,-.219,-.0614,.0914,-.0857,-.303,.0686,-.0793
2020,8,29,48,-.397,-.227,-.586,-.624,-.381,.166,-.204
2020,8,29,49,-.114,.0471,.,-.173,-.317,.07,-.0756
2020,8,29,50,-.181,-.0143,.674,-.4,-.319,.0714,-.0785
2020,8,29,51,-.03,.0214,.,.,-.293,.0786,-.0892
2020,8,29,52,-.09,.01,.519,-.146,-.279,.07,-.0791
2020,8,29,53,-.0957,-.0543,.377,-.0557,-.26,.0571,-.0651
2020,8,30,1,-.311,-.131,-.0886,-.393,-.351,.121,-.144
2020,8,30,2,-.302,-.114,.542,-.426,-.412,.112,-.126
2020,8,30,3,-.18,-.0629,.766,-.411,-.336,.0886,-.097
2020,8,30,4,-.201,-.1,-.16,-.437,-.364,.127,-.148
2020,8,30,5,-.247,-.147,-.33,-.367,-.353,.106,-.123
2020,8,30,6,-.293,-.121,.1,-.451,-.354,.117,-.138
2020,8,30,7,-.189,-.111,.0614,-.296,-.339,.0957,-.113
2020,8,30,8,-.231,-.109,-.274,-.396,-.349,.104,-.125
2020,8,30,9,-.267,-.127,.731,-.493,-.449,.131,-.147
2020,8,30,10,-.157,-.0729,.304,-.4,-.306,.0943,-.111
2020,8,30,11,-.206,-.0914,-.201,-.307,-.351,.111,-.13
2020,8,30,12,-.423,-.171,-.0157,-.6,-.476,.2,-.232
2020,8,30,13,-.127,-.0929,1.05,-.311,-.324,.0657,-.0697
2020,8,30,14,-.254,-.137,.173,-.407,-.384,.0871,-.0978
2020,8,30,15,-.153,-.07,.61,-.334,-.333,.09,-.098
2020,8,30,16,-.27,-.129,-.0743,-.54,-.41,.139,-.163
2020,8,30,17,-.231,-.1,.146,-.434,-.373,.101,-.116
2020,8,30,18,-.137,-.0514,.,-.239,-.289,.0529,-.0548
2020,8,30,19,-.171,-.103,-.0186,-.276,-.301,.08,-.0936
2020,8,30,20,-.154,-.0886,.00714,-.25,-.287,.0714,-.0822
2020,8,30,21,-.59,-.307,-.31,-.673,-.55,.221,-.259
2020,8,30,22,-.223,-.149,-.334,-.237,-.297,.1,-.117
2020,8,30,23,-.22,-.137,.,-.321,-.364,.0886,-.101
2020,8,30,24,-.274,-.0771,.733,-.4,-.401,.0914,-.103
2020,8,30,25,-.343,-.17,.42,-.597,-.43,.119,-.134
2020,8,30,26,-.119,-.03,.,-.143,-.266,.0543,-.0629
2020,8,30,27,-.181,.0171,.,-.223,-.3,.08,-.0895
2020,8,30,28,-.279,-.07,.386,-.457,-.37,.0971,-.11
2020,8,30,29,-.459,-.181,-.163,-.637,-.494,.147,-.168
2020,8,30,30,-.231,-.0771,-.0329,-.4,-.363,.0957,-.11
2020,8,30,31,-.17,-.0571,.,-.256,-.284,.07,-.0731
2020,8,30,32,-.196,-.0986,.284,-.276,-.319,.0929,-.107
2020,8,30,33,-.259,-.174,-.314,-.333,-.311,.0943,-.112
2020,8,30,34,-.236,-.0543,-.0271,-.269,-.299,.0786,-.0907
2020,8,30,35,-.293,-.09,.0686,-.399,-.359,.106,-.122
2020,8,30,36,-.276,-.17,-.18,-.489,-.424,.124,-.142
2020,8,30,37,-.144,-.0386,.359,-.206,-.279,.06,-.0676
2020,8,30,38,-.303,-.179,-.451,-.513,-.329,.121,-.146
2020,8,30,39,-.229,-.08,.343,-.526,-.387,.123,-.141
2020,8,30,40,-.137,.0129,.,-.181,-.28,.0729,-.0791
2020,8,30,41,-.391,-.161,.05,-.586,-.431,.173,-.202
2020,8,30,42,-.229,-.164,1.11,-.497,-.386,.109,-.117
2020,8,30,43,-.236,-.177,-.257,-.503,-.333,.1,-.118
2020,8,30,44,-.523,-.279,-.571,-.529,-.45,.15,-.178
2020,8,30,45,-.0814,-.0943,.,-.106,-.219,.0529,-.0589
2020,8,30,46,-.157,-.0671,.857,-.211,-.29,.0743,-.0808
2020,8,30,47,-.216,-.0614,.117,-.08,-.301,.0671,-.0764
2020,8,30,48,-.41,-.229,-.59,-.626,-.393,.169,-.209
2020,8,30,49,-.113,.0486,.,-.174,-.314,.07,-.0756
2020,8,30,50,-.181,-.0143,.699,-.4,-.317,.0714,-.0785
2020,8,30,51,-.0271,.0243,.,.,-.293,.0786,-.0892
2020,8,30,52,-.0886,.00857,.539,-.14,-.276,.07,-.0791
2020,8,30,53,-.0929,-.0529,.379,-.0629,-.259,.0571,-.0651
2020,8,31,1,-.31,-.131,-.0843,-.391,-.35,.121,-.144
2020,8,31,2,-.299,-.112,.541,-.424,-.411,.111,-.125
2020,8,31,3,-.177,-.0614,.783,-.41,-.334,.0871,-.0953
2020,8,31,4,-.201,-.114,-.161,-.436,-.363,.127,-.148
2020,8,31,5,-.241,-.144,-.319,-.363,-.351,.104,-.121
2020,8,31,6,-.291,-.121,.0986,-.45,-.354,.117,-.138
2020,8,31,7,-.186,-.109,.0557,-.293,-.339,.0943,-.111
2020,8,31,8,-.229,-.104,-.27,-.393,-.347,.103,-.123
2020,8,31,9,-.264,-.127,.72,-.493,-.449,.131,-.147
2020,8,31,10,-.156,-.07,.301,-.4,-.306,.0943,-.111
2020,8,31,11,-.203,-.0886,-.199,-.306,-.349,.11,-.128
2020,8,31,12,-.419,-.17,.0143,-.597,-.474,.199,-.23
2020,8,31,13,-.123,-.0914,1.07,-.31,-.324,.0657,-.0697
2020,8,31,14,-.256,-.137,.143,-.407,-.384,.0871,-.0978
2020,8,31,15,-.15,-.0671,.634,-.333,-.331,.0886,-.0963
2020,8,31,16,-.269,-.129,-.0757,-.539,-.41,.139,-.163
2020,8,31,17,-.233,-.101,.104,-.437,-.374,.103,-.118
2020,8,31,18,-.136,-.0529,.,-.24,-.287,.0514,-.0531
2020,8,31,19,-.171,-.103,-.0286,-.276,-.3,.08,-.0936
2020,8,31,20,-.154,-.09,.,-.254,-.289,.0729,-.0839
2020,8,31,21,-.591,-.31,-.314,-.671,-.549,.221,-.259
2020,8,31,22,-.217,-.147,-.337,-.233,-.297,.1,-.117
2020,8,31,23,-.223,-.141,.,-.326,-.364,.09,-.102
2020,8,31,24,-.274,-.0743,.723,-.4,-.4,.0914,-.103
2020,8,31,25,-.339,-.17,.419,-.594,-.43,.117,-.132
2020,8,31,26,-.124,-.0371,.,-.143,-.266,.0557,-.0646
2020,8,31,27,-.184,.0129,.,-.224,-.299,.0814,-.0912
2020,8,31,28,-.276,-.0686,.401,-.457,-.37,.0957,-.108
2020,8,31,29,-.463,-.189,-.187,-.64,-.497,.15,-.172
2020,8,31,30,-.233,-.0757,-.0671,-.401,-.364,.0971,-.112
2020,8,31,31,-.169,-.06,.,-.256,-.283,.07,-.0731
2020,8,31,32,-.189,-.103,.296,-.271,-.317,.0914,-.105
2020,8,31,33,-.256,-.173,-.307,-.329,-.309,.0929,-.11
2020,8,31,34,-.233,-.0529,-.0143,-.264,-.299,.0771,-.089
2020,8,31,35,-.289,-.09,.0957,-.393,-.357,.104,-.12
2020,8,31,36,-.273,-.167,-.17,-.487,-.423,.123,-.141
2020,8,31,37,-.146,-.04,.317,-.216,-.28,.0614,-.0693
2020,8,31,38,-.301,-.179,-.451,-.511,-.327,.12,-.144
2020,8,31,39,-.23,-.0829,.313,-.529,-.387,.123,-.141
2020,8,31,40,-.133,.0186,.,-.174,-.279,.0714,-.0774
2020,8,31,41,-.391,-.163,.0643,-.584,-.43,.171,-.2
2020,8,31,42,-.223,-.161,1.14,-.496,-.384,.107,-.116
2020,8,31,43,-.236,-.176,-.261,-.5,-.331,.0986,-.117
2020,8,31,44,-.499,-.27,-.55,-.493,-.421,.136,-.161
2020,8,31,45,-.0786,-.0914,.,-.103,-.216,.0514,-.0572
2020,8,31,46,-.153,-.0657,.864,-.211,-.289,.0729,-.0791
2020,8,31,47,-.213,-.06,.139,-.0757,-.3,.0671,-.0764
2020,8,31,48,-.419,-.229,-.589,-.627,-.399,.17,-.211
2020,8,31,49,-.111,.05,.,-.177,-.314,.0686,-.0739
