year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,1,16,16,-.00849,-.0038,-.00893,-.0153,-.00265,-.0121,-.0162,-.009
2020,1,16,17,-.00228,-.00277,-.00262,-.00141,-.00145,-.00349,-.00159,-.0104
2020,1,16,18,-.00106,.000682,-.00353,.00253,-.0022,.000944,-.00287,.0000885
2020,1,16,19,-.00278,-.00344,-.00289,-.00158,-.00553,-.000441,.00157,-.00375
2020,1,16,20,.00355,.00776,.00258,.000985,.0124,-.000444,-.00302,.00172
2020,1,16,21,-.00403,-.00695,-.00377,.000881,-.00126,-.0019,-.00552,.00165
2020,1,16,22,-.00406,-.00595,-.00504,.00186,-.00147,.0000175,-.00386,.000103
2020,1,16,23,-.000626,-.00528,.00151,-.00188,-.000012,-.00123,-.0014,.00564
2020,1,16,24,-.00131,-.000938,-.00202,-.000421,-.00151,.000647,-.00274,-.00237
2020,1,16,25,-.000255,.00114,-.000111,-.00102,.00144,-.0014,.000071,-.000379
2020,1,16,26,-.00164,-.00151,-.00191,-.00121,.000135,-.00388,-.002,-.00286
2020,1,16,27,-.0000188,-.00238,-.0000681,.0016,.00198,-.000795,-.00417,.00457
2020,1,16,28,.0000925,.00454,-.00487,-.00292,.00955,.00174,-.00909,.00728
2020,1,16,29,.000314,-.00145,.000777,.00198,.00253,.0011,1.96e-06,-.00485
2020,1,16,30,-.000361,-.00992,.00344,.00228,.00366,.00122,-.00988,-.00602
2020,1,16,31,.00644,.000103,.00781,.00995,-.000146,.00221,.0402,-.00956
2020,1,16,32,-.00191,-.000718,-.00319,-.000658,-.00146,-.00314,-.0019,-.00231
2020,1,16,33,-.000178,.00112,-.00156,.00169,.00234,-.00339,-.00174,.00307
2020,1,16,34,-.00127,-.00163,-.00191,-.0000466,-.00312,-.000633,-.00181,-.0011
2020,1,16,35,-.00612,-.00417,-.00658,-.00938,.000494,-.0077,-.00751,.000922
2020,1,16,36,-.00137,-.00363,-.00107,-.000737,-.00274,.000143,-.00389,.00112
2020,1,16,37,-.000759,.00279,-.00302,-.00124,-.000869,.00386,-.00443,-.00183
2020,1,16,38,-.00451,-.0103,-.00199,-.00201,.00452,-.00307,-.00475,.
2020,1,16,39,-.000401,.00174,-.00251,.00105,.000267,.00253,-.00203,-.000723
2020,1,16,40,-.000617,.00039,-.000879,-.00155,.00223,-.00492,.00368,-.00304
2020,1,16,41,-.0016,-.00281,-.00176,-.000209,-.000513,.00126,-.00367,-.00155
2020,1,16,42,-.000844,-.00256,.0000947,-.000672,-.000426,-.00051,-.000195,-.000749
2020,1,16,44,.0000129,.00348,.000401,-.00392,-.00169,-.0000464,-.00259,.00636
2020,1,16,45,-.000304,.00125,-.0019,.00141,-.00307,.000246,-.00493,-.00137
2020,1,16,46,.00719,.00453,.00298,.,.,.00286,.,.0092
2020,1,16,47,-.00236,-.00389,-.00188,-.00121,.000678,-.00398,-.00308,-.00413
2020,1,16,48,-.00447,-.00233,-.00723,-.00182,-.00611,-.00103,-.00625,-.00527
2020,1,16,49,-.000805,-.000686,-.00407,.00643,.00253,.00437,-.0104,-.000164
2020,1,16,50,-.00107,-.0158,.00338,-.00247,.000763,-.00986,.00383,-.00354
2020,1,16,51,-.0000652,.000794,-.000914,.000466,-.002,.00372,-.00407,.00557
2020,1,16,53,-.000527,-.00799,-.00142,.00171,.00332,-.00352,-.00733,.00481
2020,1,16,54,.000635,.000289,-.000194,.00302,.00205,.00921,.000497,-.0191
2020,1,16,55,-.000767,-.000528,-.00163,.00101,-.000532,-.00198,.00129,-.00129
2020,1,16,56,-.000255,.000888,.00295,.,.00334,-.0245,.00745,-.0038
2020,1,17,1,-.0014,-.0011,7.39e-07,-.00511,.00137,.00379,-.00265,-.000922
2020,1,17,2,-.00443,.0184,-.00598,-.0132,.00868,-.00496,-.0335,.018
2020,1,17,4,-.00231,-.00226,-.0024,-.00213,.00106,-.0056,-.0013,-.00141
2020,1,17,5,-.00727,-.0116,-.00579,.,.00364,-.00761,.,-.0366
2020,1,17,6,-.00104,-.00256,-.000703,-.00108,.000499,-.000289,-.000686,-.00326
2020,1,17,8,-.000411,-.00375,.000209,.000132,.00205,-.00103,-.00372,.000178
2020,1,17,9,-.000138,.000771,.00101,-.00277,-.000737,.00185,.00249,.000913
2020,1,17,10,-.00231,-.00345,-.000904,-.00371,-.0038,-.00632,.00104,-.00261
2020,1,17,11,-.00129,.00226,-.00184,-.00129,.00669,-.00171,-.00197,-.00457
2020,1,17,12,-.00131,-.00006,-.00228,-.000715,-.00167,.000915,-.00105,-.00358
2020,1,17,13,-.00132,-.000702,-.00171,-.00136,-.00067,-.0004,-.00153,-.00129
2020,1,17,15,.00335,-.00457,.00477,.,.0132,.0141,-.0106,-.00157
2020,1,17,16,-.00601,-.00152,-.00646,-.0125,-.00144,-.0106,-.0104,-.00346
2020,1,17,17,-.00141,-.00189,-.00142,-.00107,-.000648,-.00157,-.000305,-.00995
2020,1,17,18,.000321,.00137,-.00104,.00217,-.00109,.00168,-.000241,.00106
2020,1,17,19,-.00116,-.00142,-.00107,-.001,-.00245,.00282,.00033,-.00284
2020,1,17,20,.00361,.00896,.00187,.00159,.011,.00159,-.00162,.00177
2020,1,17,21,-.00285,-.00534,-.00269,.00154,-.00138,-.000834,-.00404,.00348
2020,1,17,22,-.00281,-.00429,-.00341,.00145,-.00145,-.000213,-.00208,.00143
2020,1,17,23,.0000591,-.00168,.0017,-.00346,.000509,-.000667,-.000149,.00489
2020,1,17,24,-.000685,.00089,-.00162,-.000293,-.00163,.00149,-.00174,-.00216
2020,1,17,25,.000469,.00109,.00102,-.000598,.00173,-.000665,.00101,.000993
2020,1,17,26,-.000229,.00134,-.000791,-.000937,.000716,-.00208,-.000206,-.00156
2020,1,17,27,.000735,-.000765,.00123,.00078,.00224,.000232,-.00299,.00642
2020,1,17,28,.000501,.00447,-.00347,-.00326,.00817,.0035,-.00776,.00448
2020,1,17,29,.000625,-.000419,.00123,.000867,.00209,.00165,-.000224,-.0042
2020,1,17,30,.00116,-.0084,.00506,.00352,.00422,.00453,-.00947,-.0043
2020,1,17,31,.00561,.000316,.00668,.00867,-.000499,.000503,.0362,-.00918
2020,1,17,32,-.000953,.000053,-.00193,-.00012,-.00104,-.00224,.000858,-.00308
2020,1,17,33,.000583,.00322,-.0013,.00229,.00201,-.00153,-.0000902,.00307
2020,1,17,34,-.000494,-.000362,-.00135,.000649,-.00241,-5.33e-06,-.000315,-.000513
2020,1,17,35,-.0037,-.000303,-.00445,-.00949,.00223,-.00547,-.00404,.00139
2020,1,17,36,-.000234,-.00167,.000105,-.000105,-.00142,.00101,-.0022,.00133
2020,1,17,37,-.000208,.00315,-.00178,-.00193,-.00109,.00375,-.0025,-.000783
2020,1,17,38,-.00182,-.00418,-.000766,-.000866,.00548,-.000953,-1.14e-06,.
2020,1,17,39,.000015,.00204,-.00163,.000536,.000296,.00262,-.000717,-.000379
2020,1,17,40,.000417,.00356,-.000653,-.00194,.0025,-.000953,.00367,-.00162
2020,1,17,41,-.000646,-.0017,-.000381,-.000531,.000282,.00172,-.00237,-.000945
2020,1,17,42,-.000183,-.00049,.000425,-.00102,-.000186,.000381,.00057,-.000423
2020,1,17,44,.00112,.007,.00094,-.00376,-.00156,.00148,-.000804,.00809
2020,1,17,45,.000608,.00193,-.000239,.000688,-.00247,.00102,-.00208,-.000654
2020,1,17,46,.00934,.0104,.00599,.,.,.00226,.,.00791
2020,1,17,47,-.00128,-.00243,-.000494,-.00139,.000904,-.00274,-.0028,-.00139
2020,1,17,48,-.00309,-.00122,-.00503,-.00164,-.00493,.000415,-.00469,-.00429
2020,1,17,49,.00058,.00218,-.00292,.00627,.00359,.00404,-.00713,.000376
2020,1,17,50,-.00101,-.0119,.00312,-.00508,-.000488,-.00812,.00571,-.0035
2020,1,17,51,.0000873,.00144,-.000322,-.000317,-.00199,.00325,-.00304,.00576
2020,1,17,53,.00156,-.0171,.00168,.00291,.00459,-.0018,-.003,.00789
2020,1,17,54,.00203,.00354,.000671,.00171,.00175,.00948,.000177,-.013
2020,1,17,55,.000203,.00187,-.000978,.000729,.000363,-.000682,.0015,.000418
2020,1,17,56,.00115,.00142,.00382,.,.00104,-.0221,.00795,-.00436
2020,1,18,1,-.000809,-.000914,.00174,-.00646,.00118,.00373,-.00156,-.000161
2020,1,18,2,-.00447,.0147,-.00692,-.00959,.00604,-.0176,-.0276,.0152
2020,1,18,4,-.00178,-.00264,-.00118,-.00226,.00135,-.00756,-.000286,.000143
2020,1,18,5,-.00718,-.0118,-.00474,.,.00324,-.00644,.,-.0368
2020,1,18,6,.000288,-.00424,.0013,.0000984,.00103,.000882,.00124,-.00211
2020,1,18,8,.000669,-.00191,.00157,.00042,.0029,.000488,-.00238,.00146
2020,1,18,9,.000446,.00227,.00143,-.00252,-.000316,.00287,.00244,.00137
2020,1,18,10,-.00167,-.002,-.000801,-.00289,-.00343,-.0053,-.000333,-.000961
2020,1,18,11,-.000176,.0023,-.0000469,-.000675,.00566,-.000864,.000703,-.00384
2020,1,18,12,.0000135,.00163,-.000512,-.000857,.0000388,.00199,.00043,-.00259
2020,1,18,13,-.000567,.000436,-.000729,-.00147,-.000101,-.000171,-.000276,-.000678
2020,1,18,15,.00553,-.00193,.00654,.,.0124,.0171,-.00848,-.00126
2020,1,18,16,-.0036,.000342,-.00398,-.0093,-.00039,-.00891,-.00478,.00156
2020,1,18,17,-.000548,-.000959,-.000285,-.000697,.000211,.000171,.000786,-.00917
2020,1,18,18,.00154,.00196,.00121,.00172,-.0000179,.00233,.00207,.00192
2020,1,18,19,.000367,.000625,.000568,-.000463,.000223,.00581,-.000814,-.00184
2020,1,18,20,.0035,.00971,.00111,.00197,.00919,.0034,-.000333,.00181
2020,1,18,21,-.0017,-.00369,-.00164,.00199,-.00154,.000168,-.00264,.00512
2020,1,18,22,-.00157,-.00256,-.00187,.00106,-.00145,-.000513,-.000261,.00261
2020,1,18,23,.00065,.00147,.00182,-.00471,.00086,-.0000647,.000893,.00402
2020,1,18,24,-.0000679,.00254,-.00119,-.000123,-.0016,.0022,-.000792,-.00176
2020,1,18,25,.0011,.000977,.00199,-.000179,.00189,.0000759,.00172,.00219
2020,1,18,26,.00106,.00386,.000249,-.000602,.00123,-.000349,.00142,-.000191
2020,1,18,27,.00137,.000799,.00234,-.0000604,.00242,.00106,-.00184,.00777
2020,1,18,28,.000821,.00407,-.00196,-.0034,.00628,.00504,-.00599,.0017
2020,1,18,29,.000943,.000674,.00161,-.000161,.0018,.00207,-.000361,-.00331
2020,1,18,30,.00255,-.0062,.00622,.00446,.00465,.0074,-.00825,-.00244
2020,1,18,31,.00461,.000611,.00532,.00712,-.000741,-.000935,.0303,-.00813
2020,1,18,32,-.0000871,.000711,-.000764,.000355,-.000701,-.00138,.00327,-.00352
2020,1,18,33,.00128,.00498,-.000956,.00273,.00173,.000297,.00139,.00294
2020,1,18,34,.000243,.000837,-.000777,.00125,-.00164,.000541,.00106,.0000742
2020,1,18,35,-.00135,.00327,-.0024,-.00911,.00379,-.00332,-.000687,.00156
2020,1,18,36,.000805,.000233,.00115,.000466,-.000118,.00176,-.000664,.00147
2020,1,18,37,.000354,.00349,-.000583,-.00244,-.00111,.00351,-.000667,.000434
2020,1,18,38,.000857,.00146,.000573,.000638,.00651,.000802,.00439,.
2020,1,18,39,.000391,.00227,-.000812,.0000708,.000349,.00254,.000511,-.0000215
2020,1,18,40,.00128,.00612,-.000429,-.00223,.00249,.00253,.00353,-.000151
2020,1,18,41,.000331,-.000369,.000923,-.00074,.00116,.00208,-.000953,-.000252
2020,1,18,42,.000423,.0014,.000702,-.00128,.000033,.00119,.00121,-.000129
2020,1,18,44,.00206,.00973,.00139,-.00338,-.00121,.00288,.00077,.00903
2020,1,18,45,.00141,.00246,.00128,.0000224,-.00184,.00177,.00054,.000147
2020,1,18,46,.0108,.0148,.00869,.,.,.00165,.,.00613
2020,1,18,47,-.000212,-.000927,.000765,-.00145,.00113,-.0015,-.00236,.00136
2020,1,18,48,-.00166,.0000283,-.00284,-.0014,-.0036,.0017,-.00306,-.00291
2020,1,18,49,.00178,.00464,-.00178,.00585,.00418,.00366,-.00382,.00089
2020,1,18,50,-.000855,-.00784,.00281,-.00711,-.00152,-.00608,.0069,-.00299
2020,1,18,51,.000242,.00207,.000203,-.000986,-.00171,.00267,-.00203,.00574
2020,1,18,53,.00328,-.0237,.00422,.00384,.00547,-.000312,.000909,.0101
2020,1,18,54,.00328,.00651,.00146,.000372,.00179,.00915,-.0000712,-.00649
2020,1,18,55,.00111,.00406,-.000321,.000416,.00125,.000628,.00157,.00204
2020,1,18,56,.00239,.00158,.00425,.,-.000321,-.019,.00783,-.00516
2020,1,19,1,-.000189,-.000512,.00316,-.00732,.000955,.00348,-.000375,.000696
2020,1,19,2,-.00434,.01,-.00746,-.00572,.00275,-.0295,-.0206,.0115
2020,1,19,4,-.00127,-.00287,-.0000343,-.00244,.0015,-.00907,.000656,.0015
2020,1,19,5,-.00656,-.0111,-.00344,.,.00266,-.00501,.,-.0345
2020,1,19,6,.00149,-.00548,.00307,.00117,.00144,.0019,.00298,-.000996
2020,1,19,8,.00163,.0000518,.00272,.000607,.00353,.00184,-.00101,.00257
2020,1,19,9,.000984,.00358,.00179,-.00221,.000123,.00378,.00227,.00164
2020,1,19,10,-.000934,-.000573,-.000518,-.00202,-.00282,-.00389,-.00155,.000587
2020,1,19,11,.000832,.00218,.00156,-.0000783,.00444,.0000103,.00309,-.0031
2020,1,19,12,.00122,.00308,.00113,-.000949,.00166,.00283,.00178,-.0015
2020,1,19,13,.000177,.00152,.000248,-.00156,.000447,-3.75e-07,.000987,-.0000576
2020,1,19,15,.00769,.000961,.00831,.,.011,.0185,-.00608,-.000815
2020,1,19,16,-.00128,.00179,-.00155,-.00578,.000651,-.00697,.000548,.00599
2020,1,19,17,.000291,-.0000246,.000789,-.000299,.00105,.00176,.00175,-.00806
2020,1,19,18,.00253,.00235,.00316,.00117,.000955,.00284,.00394,.00253
2020,1,19,19,.00174,.00251,.00199,.0000284,.0023,.00835,-.00159,-.000837
2020,1,19,20,.0032,.00993,.000376,.00214,.00699,.00499,.000802,.00171
2020,1,19,21,-.000594,-.00201,-.000637,.00225,-.0016,.0011,-.00122,.00625
2020,1,19,22,-.000327,-.000744,-.000402,.000663,-.00148,-.000808,.00154,.00358
2020,1,19,23,.00118,.00409,.00194,-.0056,.00111,.000609,.00165,.00312
2020,1,19,24,.000526,.00391,-.00071,.0000887,-.00145,.00278,.000141,-.00124
2020,1,19,25,.00165,.000764,.00283,.000238,.00195,.000838,.00224,.00314
2020,1,19,26,.00219,.00593,.0012,-.000216,.00163,.00125,.00286,.00114
2020,1,19,27,.00187,.00222,.00322,-.000881,.00243,.00171,-.000634,.00853
2020,1,19,28,.00116,.00361,-.000376,-.0034,.00411,.00657,-.00394,-.00121
2020,1,19,29,.00121,.00164,.00193,-.0011,.00156,.00244,-.000509,-.00238
2020,1,19,30,.00369,-.00371,.0069,.00501,.00496,.00969,-.00656,-.000515
2020,1,19,31,.00345,.000943,.00376,.00528,-.000849,-.00206,.0227,-.00669
2020,1,19,32,.000688,.00123,.000315,.000796,-.000453,-.000548,.00527,-.00362
2020,1,19,33,.00192,.00633,-.000427,.00298,.00145,.00211,.00271,.00281
2020,1,19,34,.000929,.00187,-.000164,.00175,-.000851,.00104,.00229,.000613
2020,1,19,35,.000841,.00628,-.000424,-.00822,.00486,-.00128,.00237,.00152
2020,1,19,36,.00173,.00189,.00209,.000963,.00113,.00237,.000716,.00159
2020,1,19,37,.000853,.00361,.000549,-.00277,-.00101,.00312,.00103,.00153
2020,1,19,38,.00339,.00637,.00197,.00239,.00741,.00228,.00795,.
2020,1,19,39,.000706,.00237,-.0000508,-.000345,.000432,.00227,.00161,.000267
2020,1,19,40,.00199,.0081,-.00019,-.00239,.00232,.00545,.00332,.00128
2020,1,19,41,.00129,.000965,.00216,-.000847,.002,.00237,.000501,.000428
2020,1,19,42,.000965,.00306,.000937,-.00144,.000266,.00189,.00173,.000122
2020,1,19,44,.00281,.0115,.00178,-.00277,-.000681,.00409,.00214,.00914
2020,1,19,45,.00211,.00288,.00265,-.000582,-.00112,.0025,.00289,.000886
2020,1,19,46,.0117,.0187,.011,.,.,.00113,.,.00425
2020,1,19,47,.000795,.000543,.00188,-.0014,.00129,-.000292,-.00179,.00389
2020,1,19,48,-.000261,.0012,-.000708,-.00111,-.00213,.00281,-.00142,-.0015
2020,1,19,49,.00284,.00683,-.000654,.00514,.00444,.00324,-.000443,.00136
2020,1,19,50,-.000552,-.00359,.00251,-.00856,-.00226,-.00378,.00749,-.00203
2020,1,19,51,.000376,.00256,.000656,-.00153,-.00123,.00199,-.000996,.00549
2020,1,19,53,.00464,-.0284,.00625,.00449,.006,.000971,.00437,.0115
2020,1,19,54,.0042,.00872,.00216,-.000846,.00187,.00813,-.000375,.0000804
2020,1,19,55,.00192,.00595,.000331,.0000983,.00208,.00195,.00153,.00348
2020,1,19,56,.0035,.00163,.00428,.,-.00151,-.0153,.00716,-.00556
2020,1,20,1,.000453,.0000844,.00429,-.00772,.000721,.00308,.000855,.00161
2020,1,20,2,-.00405,.00454,-.0076,-.0016,-.00105,-.0406,-.0126,.00723
2020,1,20,4,-.000751,-.00295,.00105,-.00263,.00151,-.0101,.00152,.00269
2020,1,20,5,-.00549,-.00949,-.00193,.,.00193,-.00338,.,-.0297
2020,1,20,6,.00258,-.00636,.00462,.00214,.00176,.00278,.00454,.0000907
2020,1,20,8,.00245,.00201,.00368,.000711,.00396,.00302,.000356,.00347
2020,1,20,9,.00147,.00469,.00211,-.00183,.000572,.00456,.002,.00174
2020,1,20,10,-.00013,.000793,-.0000709,-.00112,-.00203,-.00216,-.00258,.00199
2020,1,20,11,.00174,.00196,.00297,.000499,.00303,.000886,.0052,-.00229
2020,1,20,12,.00232,.00431,.00266,-.00099,.00317,.00343,.003,-.000342
2020,1,20,13,.000907,.00255,.00121,-.00161,.000973,.000129,.00222,.000572
2020,1,20,15,.00976,.00395,.00998,.,.00918,.0187,-.00342,-.000261
2020,1,20,16,.000913,.00284,.000794,-.00204,.00164,-.00488,.00555,.00976
2020,1,20,17,.00111,.000912,.00181,.000124,.00185,.00319,.00259,-.00661
2020,1,20,18,.00331,.0026,.00482,.000544,.00182,.00316,.00542,.00296
2020,1,20,19,.00294,.00421,.0032,.000466,.00376,.0104,-.00199,.000172
2020,1,20,20,.00278,.00967,-.000308,.00213,.00449,.00635,.0018,.0015
2020,1,20,21,.000463,-.000327,.000327,.00234,-.00156,.00194,.000215,.00696
2020,1,20,22,.00091,.00112,.00101,.000256,-.00151,-.00106,.00326,.00437
2020,1,20,23,.00166,.00615,.0021,-.00614,.00128,.00133,.00216,.00224
2020,1,20,24,.00109,.005,-.000187,.000327,-.00122,.00322,.00105,-.000625
2020,1,20,25,.00211,.000427,.00354,.000645,.00191,.00161,.00261,.00384
2020,1,20,26,.00317,.00758,.00205,.000201,.0019,.0027,.00412,.0024
2020,1,20,27,.00224,.00349,.0039,-.00165,.00229,.00219,.000611,.00874
2020,1,20,28,.0015,.0031,.00124,-.00328,.00178,.00801,-.00171,-.00414
2020,1,20,29,.00141,.0025,.00217,-.00196,.00135,.00277,-.000645,-.00139
2020,1,20,30,.00458,-.000948,.00713,.00518,.00521,.0114,-.00458,.00143
2020,1,20,31,.00214,.00129,.00202,.00321,-.000843,-.00291,.0139,-.00491
2020,1,20,32,.00139,.00164,.00132,.00122,-.000266,.000277,.0069,-.00338
2020,1,20,33,.00253,.00723,.000288,.00303,.00116,.00388,.00386,.00269
2020,1,20,34,.00156,.00274,.000487,.00218,-.0000357,.00149,.00339,.00108
2020,1,20,35,.00287,.00875,.00149,-.00686,.00548,.000631,.00512,.00133
2020,1,20,36,.00254,.00324,.00295,.00138,.00232,.00285,.00194,.00172
2020,1,20,37,.00129,.00355,.00161,-.00294,-.000799,.00261,.00259,.00249
2020,1,20,38,.0057,.0106,.00333,.0042,.00804,.00348,.0107,.
2020,1,20,39,.000965,.00236,.000652,-.000713,.000545,.00185,.00257,.000497
2020,1,20,40,.00256,.00955,.0000688,-.00241,.00203,.00784,.00304,.00265
2020,1,20,41,.00221,.00228,.00331,-.000872,.0028,.0026,.00197,.00107
2020,1,20,42,.00144,.00447,.00113,-.00151,.000501,.00245,.00215,.00033
2020,1,20,44,.0034,.0125,.00211,-.00198,-.00002,.00509,.00333,.00852
2020,1,20,45,.00273,.00323,.00386,-.00112,-.000325,.00318,.00495,.00156
2020,1,20,46,.0122,.022,.0129,.,.,.000705,.,.00243
2020,1,20,47,.00173,.00197,.00285,-.00127,.0014,.000861,-.00112,.00617
2020,1,20,48,.00109,.00229,.00136,-.000762,-.000549,.00372,.000226,-.0000843
2020,1,20,49,.00375,.00876,.000463,.00419,.00442,.00275,.00292,.00179
2020,1,20,50,-.000116,.000771,.00225,-.00949,-.0027,-.00132,.00761,-.000698
2020,1,20,51,.00049,.00293,.00104,-.00195,-.000621,.00124,.0000341,.00502
2020,1,20,53,.00568,-.0314,.00783,.00489,.00624,.00207,.00739,.0123
2020,1,20,54,.00484,.0102,.00275,-.00187,.002,.00651,-.000711,.00666
2020,1,20,55,.00263,.00751,.000963,-.000207,.00285,.00323,.0014,.00469
2020,1,20,56,.00447,.00167,.00399,.,-.00253,-.011,.0061,-.00554
2020,1,21,1,.000975,.000437,.00516,-.00772,.000361,.00254,.00205,.00168
2020,1,21,2,-.00353,-.00107,-.00738,.00268,-.00513,-.0503,-.00393,.00289
2020,1,21,4,-.000273,-.00312,.00208,-.00276,.00133,-.0106,.00231,.00347
2020,1,21,5,-.00409,-.00736,-.000279,.,.00109,-.00163,.,-.0233
2020,1,21,6,.00355,-.00709,.00599,.00301,.00201,.00354,.00596,.00107
2020,1,21,8,.00311,.00359,.00445,.000754,.00419,.00402,.00168,.00395
2020,1,21,9,.00191,.00552,.00237,-.00137,.00101,.00517,.00165,.00165
2020,1,21,10,.000698,.002,.000501,-.000202,-.00114,-.000217,-.00342,.00317
2020,1,21,11,.00253,.00158,.00419,.00106,.00144,.00173,.00703,-.00141
2020,1,21,12,.00326,.00517,.00406,-.000981,.00448,.00383,.00406,.0007
2020,1,21,13,.00154,.0033,.00212,-.00161,.00135,.000201,.00337,.000933
2020,1,21,15,.0116,.00669,.0114,.,.0069,.0179,-.000506,.000307
2020,1,21,16,.00291,.00337,.00304,.00179,.00229,-.00267,.0102,.0128
2020,1,21,17,.00186,.00164,.00277,.000562,.00256,.00448,.00328,-.00502
2020,1,21,18,.00383,.00252,.00618,-.000146,.00243,.00325,.00653,.00304
2020,1,21,19,.00388,.00546,.0042,.00085,.00459,.012,-.00211,.000921
2020,1,21,20,.00222,.00887,-.000916,.00198,.00177,.00746,.00265,.00112
2020,1,21,21,.00141,.00117,.00124,.00231,-.00146,.00264,.00159,.00698
2020,1,21,22,.00203,.00275,.00239,-.000175,-.0016,-.00125,.00485,.00467
2020,1,21,23,.00209,.00765,.00228,-.00634,.0014,.00211,.00247,.00139
2020,1,21,24,.00159,.00574,.000369,.000571,-.00098,.00352,.00192,-.0000288
2020,1,21,25,.00248,-.0000851,.00413,.00104,.00178,.00237,.00285,.00426
2020,1,21,26,.00395,.00872,.0028,.000626,.00205,.00397,.00519,.0034
2020,1,21,27,.00249,.00452,.00438,-.00233,.00205,.00254,.00186,.00835
2020,1,21,28,.00174,.0024,.00282,-.00308,-.000698,.00928,.000599,-.00739
2020,1,21,29,.00147,.00298,.00231,-.00272,.00106,.00295,-.00077,-.000678
2020,1,21,30,.00514,.00155,.007,.00502,.00518,.0127,-.00247,.00308
2020,1,21,31,.000689,.00147,.00016,.000963,-.000796,-.00354,.00415,-.00319
2020,1,21,32,.00202,.00187,.00228,.00162,-.000166,.00111,.00817,-.00295
2020,1,21,33,.00306,.00767,.00116,.0029,.000831,.00554,.00485,.00258
2020,1,21,34,.00213,.00338,.00117,.00253,.000779,.0019,.00434,.00143
2020,1,21,35,.00465,.0105,.00332,-.0051,.00554,.00243,.00742,.000902
2020,1,21,36,.00323,.00421,.00375,.00172,.0034,.00321,.00304,.00184
2020,1,21,37,.00154,.00293,.00258,-.00297,-.000669,.00197,.00383,.0029
2020,1,21,38,.00767,.0139,.00457,.00587,.0082,.00443,.0128,.
2020,1,21,39,.00114,.00215,.0013,-.00104,.000616,.00131,.00336,.000585
2020,1,21,40,.00297,.0103,.000347,-.0023,.00157,.00973,.00266,.00375
2020,1,21,41,.00308,.00346,.0044,-.000834,.00351,.00277,.00343,.00161
2020,1,21,42,.00184,.0056,.0013,-.0015,.000716,.00288,.00249,.000446
2020,1,21,44,.00382,.0127,.00238,-.00105,.000722,.00586,.00437,.00732
2020,1,21,45,.00319,.00328,.00492,-.0016,.000382,.00379,.00668,.00194
2020,1,21,46,.012,.0244,.0143,.,.,.000343,.,.000643
2020,1,21,47,.00251,.00311,.00366,-.0011,.00135,.00193,-.000415,.00794
2020,1,21,48,.00228,.0029,.00334,-.000381,.00103,.00442,.00176,.000784
2020,1,21,49,.0045,.0103,.00156,.00302,.00412,.0022,.00621,.00203
2020,1,21,50,.000422,.00515,.00201,-.00997,-.00287,.00124,.00741,.000853
2020,1,21,51,.000549,.00302,.00136,-.00227,-.000028,.00044,.00101,.00425
2020,1,21,53,.00642,-.0343,.00906,.00506,.00619,.00303,.01,.0125
2020,1,21,54,.00512,.0108,.00323,-.00266,.00194,.00435,-.00107,.0127
2020,1,21,55,.00322,.0087,.00156,-.000487,.0035,.00442,.0012,.00562
2020,1,21,56,.00528,.00171,.00348,.,-.00356,-.00624,.0048,-.00511
2020,1,22,1,.00151,.000932,.00583,-.0074,.0000806,.00193,.00316,.00191
2020,1,22,2,-.00283,-.00682,-.00685,.00704,-.00923,-.0585,.00517,-.00161
2020,1,22,4,.000256,-.00312,.00308,-.00278,.00111,-.0105,.00304,.0041
2020,1,22,5,-.00243,-.00476,.00143,.,.000207,.00017,.,-.0156
2020,1,22,6,.00444,-.00761,.00721,.00381,.00223,.00421,.00724,.00204
2020,1,22,8,.00365,.00502,.00507,.000766,.00428,.00486,.00301,.00425
2020,1,22,9,.00228,.00611,.00258,-.000847,.00144,.00559,.00123,.00147
2020,1,22,10,.00152,.00309,.00114,.000711,-.000187,.00179,-.00406,.00419
2020,1,22,11,.00325,.00133,.00524,.0016,-.000229,.00252,.00863,-.00039
2020,1,22,12,.0041,.00587,.00533,-.000923,.00562,.00406,.00501,.00176
2020,1,22,13,.00215,.00399,.00297,-.00156,.00173,.000268,.0044,.0013
2020,1,22,15,.013,.00897,.0124,.,.00441,.0164,.00259,.00073
2020,1,22,16,.00479,.00377,.00517,.00557,.00303,-.000411,.0145,.0152
2020,1,22,17,.0026,.0024,.00367,.001,.00319,.00564,.00389,-.00304
2020,1,22,18,.00421,.00243,.00727,-.000868,.00296,.00312,.00739,.00314
2020,1,22,19,.00467,.00653,.005,.00118,.00499,.0132,-.00206,.00182
2020,1,22,20,.00161,.00771,-.00143,.00175,-.00103,.00831,.00338,.000713
2020,1,22,21,.0023,.00261,.00211,.00218,-.00132,.00322,.00294,.00678
2020,1,22,22,.00313,.00436,.00373,-.000638,-.00154,-.00136,.00626,.00491
2020,1,22,23,.00248,.00873,.0025,-.00625,.00151,.00285,.00265,.000565
2020,1,22,24,.00204,.00623,.000941,.000792,-.0007,.0037,.00276,.000579
2020,1,22,25,.00276,-.000712,.0046,.0014,.00158,.0031,.003,.00447
2020,1,22,26,.00458,.00952,.00344,.00103,.00209,.00506,.00609,.00426
2020,1,22,27,.00266,.00545,.00469,-.0029,.00178,.00278,.00307,.00761
