year,month,day,statefips,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,3,8,32,-.00769,-.0715,.0814,-.0121,.00752
2020,3,8,33,.0191,.00628,.0693,.109,-.0339
2020,3,8,34,.0143,-.00146,.00302,.169,-.0292
2020,3,8,35,.0248,.0185,.108,-.00126,-.00188
2020,3,8,36,-.0301,-.0166,-.0411,.0495,-.0667
2020,3,8,37,-.00904,-.0351,-.0293,.0741,-.0536
2020,3,8,38,.0515,.122,-.0304,.0966,-.0489
2020,3,8,39,-.0049,-.0326,.0738,.0955,-.0681
2020,3,8,40,.0264,-.0192,.019,.105,.0212
2020,3,8,41,.00907,.0358,-.0621,.108,.0415
2020,3,8,42,-.000895,-.0332,-.029,.21,-.0451
2020,3,8,44,.0226,.105,.201,-.0106,-.0289
2020,3,8,45,-.0431,-.0588,-.104,.0163,-.0482
2020,3,8,46,.117,-.00183,.,.291,.0278
2020,3,8,47,-.0756,-.102,-.0433,-.0396,-.111
2020,3,8,48,.0145,-.0115,-.0359,.191,-.0479
2020,3,8,49,-.0179,-.0271,-.0474,-.0196,.0112
2020,3,8,50,-.0877,-.0542,-.0543,-.0225,-.0878
2020,3,8,51,.000529,-.026,.00275,.064,-.0298
2020,3,8,53,-.0145,.0432,-.0927,.043,-.0667
2020,3,8,54,-.0108,-.0661,-.202,.162,-.0618
2020,3,8,55,-.01,-.017,.0675,.00894,-.0601
2020,3,8,56,-.0831,-.0297,-.284,-.162,-.0414
2020,3,9,1,-.0844,-.174,-.1,.0299,-.122
2020,3,9,2,-.0345,.0256,-.0948,-.0327,-.0508
2020,3,9,4,-.044,-.0431,-.0487,.00382,-.116
2020,3,9,5,.0212,.0293,-.0825,-.0037,-.0515
2020,3,9,6,-.0225,-.0304,.0213,.0145,-.0791
2020,3,9,8,.02,.02,-.0227,.042,.0211
2020,3,9,9,-.0248,.0228,-.137,.0582,-.0779
2020,3,9,10,-.0985,-.0206,-.187,-.0186,-.101
2020,3,9,11,-.133,.0282,-.197,-.157,-.0514
2020,3,9,12,-.0613,-.0875,-.00652,.0187,-.108
2020,3,9,13,-.0548,-.0999,-.054,.0159,-.0452
2020,3,9,15,-.138,-.0756,-.373,.0377,-.137
2020,3,9,16,-.0366,.00826,-.213,-.00501,-.0326
2020,3,9,17,-.0595,-.0599,-.0865,-.0569,-.0488
2020,3,9,18,-.06,-.0195,-.0672,-.132,-.0828
2020,3,9,19,.0409,.0532,.019,-.0425,.0525
2020,3,9,20,-.0224,-.0326,-.136,.0766,-.00198
2020,3,9,21,.00296,.0123,-.015,-.0148,-.0383
2020,3,9,22,-.0744,-.135,.0817,.19,-.194
2020,3,9,23,-.206,-.297,-.236,-.24,-.111
2020,3,9,24,-.0684,-.0298,-.068,-.0733,-.0757
2020,3,9,25,-.044,-.0271,-.0331,.0378,-.0756
2020,3,9,26,-.00063,.062,.0477,-.0704,-.025
2020,3,9,27,.00641,.126,-.0407,-.121,.0243
2020,3,9,28,-.068,-.124,-.0629,-.21,-.107
2020,3,9,29,.0135,.0541,-.0000205,-.0169,-.0577
2020,3,9,30,-.00676,.066,.0303,-.0524,-.0665
2020,3,9,31,.0364,.0705,.0313,.0188,-.017
2020,3,9,32,-.0274,-.116,.0447,-.0115,.0185
2020,3,9,33,-.0056,-.0512,.0841,.00428,-.0405
2020,3,9,34,-.0713,-.0655,-.0207,-.117,-.066
2020,3,9,35,.0186,.0286,.0836,.0118,-.00417
2020,3,9,36,-.0579,-.0512,-.0367,-.0316,-.0868
2020,3,9,37,-.0132,-.0177,-.0636,.0181,-.0404
2020,3,9,38,.0778,.224,-.0761,.0734,-.0103
2020,3,9,39,-.0254,-.0451,.034,.00715,-.0641
2020,3,9,40,.0115,-.0228,.0233,.0624,.0121
2020,3,9,41,-.00275,.0418,-.0535,.0331,.0209
2020,3,9,42,-.0385,-.0462,-.034,.0152,-.0341
2020,3,9,44,-.0277,.0224,.202,-.0245,-.051
2020,3,9,45,-.0555,-.0777,-.136,-.0204,-.0435
2020,3,9,46,.114,.0329,.,.227,.0675
2020,3,9,47,-.0696,-.0881,-.0806,-.063,-.0877
2020,3,9,48,-.0296,-.0507,-.0702,.0222,-.0434
2020,3,9,49,-.0232,-.00208,-.0548,-.0511,-.0113
2020,3,9,50,-.0859,-.0409,-.0563,.0104,-.11
2020,3,9,51,-.00896,-.024,.00105,.00567,-.0184
2020,3,9,53,-.0469,.0451,-.133,-.0939,-.0632
2020,3,9,54,-.0256,-.057,-.197,.0661,-.048
2020,3,9,55,-.0214,-.0259,.0479,-.0206,-.0555
2020,3,9,56,-.0837,.00131,-.283,-.18,-.0445
2020,3,10,1,-.105,-.173,-.0839,-.0056,-.132
2020,3,10,2,-.0585,-.0118,-.117,-.111,-.051
2020,3,10,4,-.0513,-.0128,-.0653,-.0163,-.132
2020,3,10,5,-.0277,.0134,-.0907,-.0141,-.0673
2020,3,10,6,-.0432,-.0347,.0116,-.0402,-.0966
2020,3,10,8,-.0142,.0039,-.0491,-.00357,-.0293
2020,3,10,9,-.0275,.0398,-.131,-.0296,-.0624
2020,3,10,10,-.132,-.108,-.188,-.0268,-.11
2020,3,10,11,-.132,.0324,-.256,-.157,-.0572
2020,3,10,12,-.0662,-.0816,-.0165,-.000119,-.111
2020,3,10,13,-.0662,-.0994,-.0625,-.00551,-.0497
2020,3,10,15,-.134,-.0983,-.237,-.125,-.12
2020,3,10,16,-.0201,.0661,-.184,-.0338,-.0326
2020,3,10,17,-.0715,-.0545,-.119,-.0772,-.0507
2020,3,10,18,-.0811,-.0349,-.0915,-.135,-.0911
2020,3,10,19,.0248,.046,.00194,-.0417,.0578
2020,3,10,20,-.0504,-.0425,-.135,.0753,-.0457
2020,3,10,21,-.0327,-.00643,-.0606,.00299,-.0611
2020,3,10,22,-.0647,-.103,.0789,.129,-.173
2020,3,10,23,-.219,-.302,-.255,-.234,-.108
2020,3,10,24,-.0806,-.0342,-.0653,-.112,-.0972
2020,3,10,25,-.0339,.00215,-.0289,.0162,-.0613
2020,3,10,26,-.0246,.064,.00979,-.0674,-.0268
2020,3,10,27,.0134,.144,-.0333,-.13,.0564
2020,3,10,28,-.109,-.125,-.0577,-.264,-.0954
2020,3,10,29,-.0315,.0244,-.026,-.0142,-.107
2020,3,10,30,-.00905,.077,.0252,-.055,-.0675
2020,3,10,31,.0296,.0863,.0616,.0163,-.0259
2020,3,10,32,-.0476,-.128,.0644,-.0296,.000352
2020,3,10,33,-.00114,-.0211,.0981,-.00484,-.0487
2020,3,10,34,-.07,-.0346,-.0396,-.146,-.0621
2020,3,10,35,.00276,.0403,.0384,-.0167,-.0203
2020,3,10,36,-.064,-.0379,-.0521,-.0424,-.0964
2020,3,10,37,-.0271,-.00941,-.0803,.00153,-.0672
2020,3,10,38,.0582,.254,-.251,.047,.00154
2020,3,10,39,-.051,-.0613,.02,-.0334,-.0699
2020,3,10,40,-.0123,-.0315,-.00357,.0373,-.0248
2020,3,10,41,-.00961,.049,-.0537,.0249,.00714
2020,3,10,42,-.0558,-.0353,-.0408,-.00229,-.0603
2020,3,10,44,-.0247,.0668,.163,-.0443,-.0593
2020,3,10,45,-.0638,-.0657,-.143,-.029,-.0539
2020,3,10,46,.0853,.0283,.,.155,.0656
2020,3,10,47,-.082,-.0866,-.0693,-.0533,-.111
2020,3,10,48,-.0378,-.0413,-.0728,-.0234,-.0471
2020,3,10,49,-.0354,-.00874,-.0722,-.0609,-.0232
2020,3,10,50,-.106,-.0462,-.116,.043,-.127
2020,3,10,51,-.0307,-.0229,-.00613,-.0212,-.0467
2020,3,10,53,-.0435,.068,-.144,-.0714,-.0547
2020,3,10,54,-.0708,-.0625,-.234,.0542,-.0663
2020,3,10,55,-.0114,-.0029,.0201,-.0192,-.0358
2020,3,10,56,-.114,-.0155,-.288,-.231,-.0479
2020,3,11,1,-.0913,-.144,-.0542,-.0221,-.126
2020,3,11,2,-.0381,-.00335,.151,-.0905,-.0798
2020,3,11,4,-.0583,-.00908,-.0669,.00612,-.163
2020,3,11,5,-.0284,.00745,-.0867,-.000296,-.0719
2020,3,11,6,-.0473,-.0348,.0084,-.0223,-.105
2020,3,11,8,-.0293,-.00457,-.0565,-.0149,-.0599
2020,3,11,9,-.0578,.0258,-.209,-.0363,-.0681
2020,3,11,10,-.133,-.0862,-.233,-.0225,-.116
2020,3,11,11,-.141,-.0292,-.238,-.121,-.0957
2020,3,11,12,-.0587,-.0596,-.0345,.0188,-.111
2020,3,11,13,-.0548,-.0816,-.0437,.0137,-.0567
2020,3,11,15,-.125,-.131,-.228,-.0161,-.117
2020,3,11,16,-.0264,.0453,-.225,-.00942,-.0488
2020,3,11,17,-.0744,-.0613,-.136,-.0324,-.0581
2020,3,11,18,-.0895,-.055,-.0856,-.145,-.105
2020,3,11,19,.026,.0398,.0484,-.0152,.05
2020,3,11,20,-.0411,-.0594,-.0676,.116,-.0449
2020,3,11,21,-.0517,-.022,-.122,.0037,-.074
2020,3,11,22,-.0473,-.0588,.027,.0643,-.145
2020,3,11,23,-.247,-.295,-.341,-.24,-.139
2020,3,11,24,-.0832,-.0492,-.0795,-.0908,-.102
2020,3,11,25,-.0669,-.033,-.0318,-.0995,-.0711
2020,3,11,26,-.0214,.0503,.00979,-.0424,-.0351
2020,3,11,27,.0257,.148,-.02,-.113,.0543
2020,3,11,28,-.0759,-.0814,.0096,-.23,-.0892
2020,3,11,29,-.0307,.0408,-.00403,-.0062,-.135
2020,3,11,30,-.0249,.0521,-.0524,-.0148,-.0735
2020,3,11,31,.0126,.0629,.0829,.000747,-.0304
2020,3,11,32,-.046,-.14,.0189,-.0147,.0266
2020,3,11,33,.00681,.0128,.0449,.0368,-.0601
2020,3,11,34,-.0618,.00018,-.0325,-.127,-.0666
2020,3,11,35,-.0048,.06,.0427,.0129,-.0501
2020,3,11,36,-.0779,-.039,-.0534,-.0854,-.122
2020,3,11,37,-.0205,.00381,-.0751,.00508,-.0797
2020,3,11,38,.0577,.233,-.129,-.0498,.00622
2020,3,11,39,-.0482,-.0553,.0229,.000589,-.075
2020,3,11,40,-.0175,-.026,.0011,.00454,-.0357
2020,3,11,41,.0059,.0487,-.0382,.0417,.0616
2020,3,11,42,-.0641,-.05,-.0434,.0192,-.0674
2020,3,11,44,-.0636,.0471,-.045,-.0215,-.0773
2020,3,11,45,-.0447,-.0451,-.0914,-.0101,-.0574
2020,3,11,46,.0936,-.0127,.,.155,.168
2020,3,11,47,-.0782,-.0856,-.0921,-.0239,-.118
2020,3,11,48,-.0205,-.00492,-.0596,.0333,-.0594
2020,3,11,49,-.0349,-.0115,-.0699,-.0417,-.0359
2020,3,11,50,-.108,-.0363,-.174,.168,-.132
2020,3,11,51,-.0311,-.029,-.0242,.00233,-.0616
2020,3,11,53,-.0349,.0696,-.109,-.0452,-.058
2020,3,11,54,-.114,-.163,-.274,.0272,-.0863
2020,3,11,55,-.0131,.00111,-.000368,-.0228,-.0296
2020,3,11,56,-.11,-.0359,-.26,-.213,-.0409
2020,3,12,1,-.0999,-.135,-.0441,-.0517,-.131
2020,3,12,2,-.0508,-.0433,.205,-.0922,-.0827
2020,3,12,4,-.0625,.0104,-.0664,.00864,-.182
2020,3,12,5,-.0439,.00607,-.0345,-.0748,-.0858
2020,3,12,6,-.0648,-.0477,-.0103,-.0362,-.123
2020,3,12,8,-.028,.00228,-.0454,.0246,-.0854
2020,3,12,9,-.053,.0494,-.139,-.0504,-.0887
2020,3,12,10,-.142,-.0682,-.257,-.11,-.143
2020,3,12,11,-.162,.0211,-.17,-.244,-.136
2020,3,12,12,-.0677,-.0616,-.045,.0121,-.121
2020,3,12,13,-.0424,-.0573,-.00189,.03,-.0595
2020,3,12,15,-.162,-.138,-.384,-.0000735,-.13
2020,3,12,16,-.032,.0397,-.163,-.0154,-.0665
2020,3,12,17,-.0922,-.0434,-.176,-.104,-.0644
2020,3,12,18,-.0996,-.0568,-.115,-.14,-.12
2020,3,12,19,.0127,.0418,-.0241,-.0265,.0328
2020,3,12,20,-.0331,-.0456,.0201,.0859,-.0482
2020,3,12,21,-.0644,-.0426,-.0981,.0242,-.103
2020,3,12,22,-.096,-.106,-.111,-.029,-.146
2020,3,12,23,-.25,-.295,-.322,-.207,-.155
2020,3,12,24,-.0864,-.0424,-.105,-.0802,-.11
2020,3,12,25,-.0586,-.0182,.0448,-.0763,-.0869
2020,3,12,26,-.0269,.0468,-.0365,.00798,-.0456
2020,3,12,27,.0551,.182,.005,-.0137,.0368
2020,3,12,28,-.0875,-.07,.0133,-.249,-.0915
2020,3,12,29,-.025,.0382,.0221,.0902,-.146
2020,3,12,30,-.0182,.0308,-.00958,-.00446,-.0757
2020,3,12,31,-.0163,.0482,.052,-.0917,-.0341
2020,3,12,32,-.04,-.0848,.0051,-.0188,.0153
2020,3,12,33,-.012,.00861,-.0261,.0558,-.1
2020,3,12,34,-.051,.0235,-.0144,-.0506,-.0796
2020,3,12,35,-.0137,.0572,.0224,.0432,-.0696
2020,3,12,36,-.0962,-.0295,-.134,-.116,-.148
2020,3,12,37,-.0262,-.000627,-.0692,-.00544,-.088
2020,3,12,38,.0628,.226,-.0469,-.0852,.0151
2020,3,12,39,-.0529,-.0559,.0368,.000923,-.0895
2020,3,12,40,-.0198,-.0268,-.0047,.00695,-.0435
2020,3,12,41,.00513,.0636,-.0264,-.0152,.0566
2020,3,12,42,-.0734,-.0474,-.0488,.0184,-.0826
2020,3,12,44,-.084,.0133,-.183,.0317,-.0939
2020,3,12,45,-.0424,-.0341,-.0806,-.00656,-.0671
2020,3,12,46,.0403,-.0199,.,-.0614,.142
2020,3,12,47,-.0837,-.0883,-.0767,-.0367,-.135
2020,3,12,48,-.0195,.00158,-.0547,.0579,-.0669
2020,3,12,49,-.0345,.0088,-.0949,-.0422,-.0385
2020,3,12,50,-.106,-.0358,-.299,.276,-.138
2020,3,12,51,-.0451,-.0286,-.045,-.0178,-.07
2020,3,12,53,-.0396,.0758,-.0938,-.0731,-.0745
2020,3,12,54,-.108,-.163,-.246,.0833,-.0924
2020,3,12,55,-.022,.00334,-.0296,-.0402,-.0398
2020,3,12,56,-.11,-.0493,-.248,-.221,-.0368
2020,3,13,1,-.115,-.125,-.126,-.0517,-.15
2020,3,13,2,-.0827,-.0373,.0891,-.126,-.122
2020,3,13,4,-.0742,.0311,-.0914,-.00859,-.209
2020,3,13,5,-.0483,.0191,-.0116,-.0936,-.11
2020,3,13,6,-.0884,-.0629,-.0295,-.0575,-.152
2020,3,13,8,.0212,.0944,-.0287,.104,-.0978
2020,3,13,9,-.0738,.0731,-.135,-.114,-.129
2020,3,13,10,-.145,-.0569,-.245,-.136,-.172
2020,3,13,11,-.182,.0788,-.186,-.244,-.178
2020,3,13,12,-.076,-.0636,-.0304,.000375,-.147
2020,3,13,13,-.0547,-.0414,-.0277,.00667,-.0856
2020,3,13,15,-.178,-.145,-.39,.0106,-.15
2020,3,13,16,-.0259,.0907,-.171,-.0223,-.0995
2020,3,13,17,-.0992,-.0329,-.189,-.0996,-.0937
2020,3,13,18,-.0959,-.0419,-.114,-.126,-.137
2020,3,13,19,-.00877,.0155,-.0415,-.0423,.00642
2020,3,13,20,-.0348,-.03,.0404,.0726,-.0817
2020,3,13,21,-.0699,-.0279,-.0952,.00974,-.138
2020,3,13,22,-.0988,-.108,-.0755,-.0237,-.159
2020,3,13,23,-.26,-.32,-.294,-.184,-.183
2020,3,13,24,-.0944,-.025,-.102,-.134,-.125
2020,3,13,25,-.0708,-.00552,.0379,-.0719,-.12
2020,3,13,26,-.0394,.0724,-.0417,-.00396,-.091
2020,3,13,27,.0388,.202,-.00706,-.0617,-.00482
2020,3,13,28,-.0994,-.0705,.0447,-.25,-.132
2020,3,13,29,-.0381,.031,.0463,.0882,-.19
2020,3,13,30,-.035,.0343,-.0244,-.023,-.114
2020,3,13,31,-.032,.0347,-.0578,-.105,-.0409
2020,3,13,32,-.0669,-.0733,-.055,-.0252,-.0272
2020,3,13,33,-.0275,.0146,-.0196,.0395,-.149
2020,3,13,34,-.059,.0506,-.00561,-.0876,-.115
2020,3,13,35,-.0111,.103,.0609,.0484,-.103
2020,3,13,36,-.113,-.0227,-.147,-.14,-.186
2020,3,13,37,-.0377,-.00759,-.0492,-.0273,-.111
2020,3,13,38,.0595,.205,-.0601,-.0753,.0293
2020,3,13,39,-.0593,-.0467,.0371,-.0188,-.118
2020,3,13,40,-.0253,-.0299,-.0313,.0163,-.059
2020,3,13,41,.000372,.111,-.0758,.0332,-.00954
2020,3,13,42,-.0824,-.0263,-.0455,-.0176,-.113
2020,3,13,44,-.0964,.0484,-.213,-.00707,-.129
2020,3,13,45,-.0514,-.0559,-.0569,-.00616,-.0854
2020,3,13,46,.0791,.0508,.,-.0386,.135
2020,3,13,47,-.0824,-.0726,-.089,-.0391,-.147
2020,3,13,48,-.0282,.0097,-.0443,.0623,-.106
2020,3,13,49,-.0209,.0567,-.0792,-.0313,-.076
2020,3,13,50,-.112,-.0456,-.19,.236,-.171
2020,3,13,51,-.0706,-.0242,-.0899,-.0719,-.0995
2020,3,13,53,-.0723,.0733,-.0868,-.169,-.125
2020,3,13,54,-.107,-.135,-.219,.0149,-.103
2020,3,13,55,-.035,-.000379,-.0619,-.0448,-.0704
