year,month,day_endofweek,statefips,merchants_all,revenue_all,merchants_professional,revenue_professional,merchants_health,revenue_health,merchants_food_accommodation,revenue_food_accommodation,merchants_other_services,revenue_other_services,merchants_retail,revenue_retail
2020,2,9,33,.00977,.0282,.0965,.0372,.,.,.0124,-.0433,.0129,.000143,-.0165,-.0104
2020,2,9,34,-.0126,-.0502,-.0297,-.196,-.00911,.0146,-.00619,-.00483,-.0161,-.119,.,.
2020,2,9,35,-.0117,.0305,-.037,.167,.0126,-.0336,.,.,-.0278,-.0231,-.00906,.0673
2020,2,9,36,-.0102,-.0539,-.0278,-.0535,-.00632,-.0197,-.00747,-.054,-.0141,-.119,-.00604,-.0354
2020,2,9,37,-.00631,-.0427,-.0204,-.0357,-.00831,-.0333,-.0102,-.0337,-.0129,-.0744,-.00868,-.0662
2020,2,9,38,.0199,.17,.,.,-.0239,.104,-.0273,.099,.0712,.423,.,.
2020,2,9,39,-.00179,-.0131,-.0177,.101,-.0094,-.0181,.00373,-.0666,-.00123,-.07,-.00169,-.0646
2020,2,9,40,-.000793,-.03,.0492,-.0859,-.00991,-.0533,.000954,-.07,.00418,.0334,.,.
2020,2,9,41,.00877,.0975,.0687,.133,-.000047,.0736,-.00711,.129,.00136,.155,.0192,.0157
2020,2,9,42,-.00945,-.0336,-.00469,-.00423,.00729,-.00163,.00224,-.0375,-.026,-.0536,-.0201,-.0517
2020,2,9,44,-.024,-.079,-.158,-.102,.0231,-.124,-.00854,-.0139,-.051,-.154,-.0269,.0746
2020,2,9,45,-.00424,-.0437,-.0513,-.0572,-.00838,-.0608,.,.,.00685,-.0493,-.0136,-.0908
2020,2,9,46,.00944,.199,.,.,.,.,.,.,.0308,.746,.,.
2020,2,9,47,-.0054,-.032,.0182,-.0418,.00834,-.0000403,.,.,-.011,-.041,-.00334,-.0839
2020,2,9,48,-.00472,.00217,-.00186,-.0724,.00152,.0111,-.00278,.0154,-.00677,.0301,-.00803,-.0138
2020,2,9,49,-.00959,-.00864,-.0214,.087,-.00349,-.0297,-.0227,-.0204,-.00333,-.0124,.,.
2020,2,9,50,-.0156,-.0846,.,.,.,.,-.0193,.00371,-.00254,-.229,.,.
2020,2,9,51,-.00295,-.0312,.00918,.0521,-.00313,-.00434,-.0173,-.0506,-.00555,-.0859,-.000354,-.0693
2020,2,9,53,.00843,.331,-.0191,.137,-.0345,.286,.0154,.371,.0221,.413,.0147,.339
2020,2,9,54,.00742,-.0813,.,.,.,.,-.0226,-.146,-.0102,-.177,.0135,-.0501
2020,2,9,55,-.00651,.0159,-.0122,.0589,-.00877,.0258,-.0174,.00263,-.00664,-.0111,.00379,.0271
2020,2,9,56,-.0791,-.0556,.,.,.,.,-.0569,-.0746,-.104,-.21,-.0465,-.13
2020,2,16,1,-.0079,-.0261,-.075,-.123,-.00285,-.0371,-.00133,-.0269,.00759,.0011,-.0178,-.000125
2020,2,16,2,-.0203,-.0794,.,.,-.0376,-.269,-.029,-.0632,.0365,-.0703,.00151,.165
2020,2,16,4,-.00753,.00923,.00191,-.109,-.0135,-.0196,.,.,-.00309,.0529,-.00465,.0919
2020,2,16,5,-.00598,-.0474,-.0112,.0509,.0209,-.068,-.0146,-.0647,-.0167,-.162,.000903,-.0179
2020,2,16,6,.00106,.0211,.0139,.0482,.,.,-.00266,-.0132,.000773,.0552,-.0000578,.0183
2020,2,16,8,.0074,-.0251,.0156,.0657,.00696,-.0753,-.0087,-.017,-.00225,-.00591,.0126,-.0413
2020,2,16,9,.00481,-.0393,.00111,-.0148,.0352,.0652,-.0105,-.0426,-.00165,-.0217,.,.
2020,2,16,10,-.0203,-.0537,.,.,-.0381,-.122,.00497,-.0633,-.00259,-.0355,-.0254,-.126
2020,2,16,11,-.00304,-.0427,.,.,.0137,-.184,.,.,-.0199,-.115,-.0027,.0789
2020,2,16,12,-.00572,-.0148,-.0143,-.0197,-.00508,.0171,-.00612,-.0442,-.00173,-.0149,-.00664,-.0134
2020,2,16,13,-.00587,-.0159,-.0236,.0723,-.00955,-.0613,-.0106,-.0407,.016,.0387,-.0168,-.0244
2020,2,16,15,.00225,-.0172,.,.,.,.,-.0258,-.00321,.0128,.0346,.00366,.0281
2020,2,16,16,.000692,.0226,-.0579,-.067,-.0103,-.0103,.0248,.0382,.0137,.0862,.011,.159
2020,2,16,17,-.0139,-.0636,-.0452,-.0287,-.0054,-.106,.00191,-.0394,-.0153,-.0762,-.00899,-.0625
2020,2,16,18,-.00888,-.0533,-.0399,-.0199,-.000523,-.0523,-.0101,-.0784,-.00522,-.112,-.00296,-.0531
2020,2,16,19,.000332,.0127,-.0094,.16,-.00489,.0168,.,.,.0156,-.0116,-.0134,-.0233
2020,2,16,20,.0000462,-.0279,.0591,-.0487,.00336,-.0864,-.00198,.0142,.0158,-.00189,-.0198,-.0289
2020,2,16,21,-.00493,.00938,.00211,.00594,-.00368,.00919,-.0112,-.011,-.016,.0181,-.00735,.0023
2020,2,16,22,-.00338,-.0549,.00198,-.0915,.00274,.0197,-.0137,-.0434,-.0131,-.093,-.000393,-.067
2020,2,16,23,-.0222,-.136,.,.,.,.,-.00458,-.168,-.0512,-.101,-.000413,-.134
2020,2,16,24,-.0181,-.0547,-.0111,-.0819,-.0132,.0295,-.00483,-.0335,-.0241,-.0548,-.0203,-.0301
2020,2,16,25,-.00257,-.0109,.0148,.251,-.00904,-.0278,.00377,-.0456,-.0143,-.0637,-.00395,-.00797
2020,2,16,26,-.00848,-.0206,.00507,.0114,-.0113,-.0233,.,.,-.0122,-.07,.00627,.00981
2020,2,16,27,-.00276,.00418,-.0582,.00773,.023,-.0106,.,.,-.0124,-.0636,.0326,.106
2020,2,16,28,-.0275,-.0414,-.0223,-.121,.,.,.,.,-.029,.0246,-.0375,-.0686
2020,2,16,29,-.00538,.00185,-.00499,.0874,-.0161,.0417,-.0136,.025,-.00471,.0163,-.00742,-.0197
2020,2,16,30,-.0245,-.00401,.,.,.0228,-.0546,-.0224,.033,-.0121,-.0581,-.0108,.021
2020,2,16,31,.00933,.0645,.104,.289,-.00407,.00622,.00242,.0317,.00817,.00684,-.0136,.00821
2020,2,16,32,-.0035,.0351,.0422,.126,-.0212,-.0269,.00717,.0691,-.0173,.0648,-.0175,.0398
2020,2,16,33,-.0024,-.0288,.0116,-.0524,.,.,-.00509,-.0265,.0096,.0545,-.00353,.00525
2020,2,16,34,-.0131,-.0433,.0373,-.0383,-.00194,.0015,-.00421,-.0401,-.0126,-.0682,.,.
2020,2,16,35,-.0135,.0068,-.0451,.135,-.0241,-.11,.,.,-.0425,-.0919,-.0131,.0171
2020,2,16,36,-.0138,-.0341,-.0162,-.00361,-.0132,-.041,-.00794,-.0319,-.012,-.0441,-.0114,-.0397
2020,2,16,37,-.00193,-.00354,.0189,.00284,-.000952,-.0209,-.0089,.00271,-.00465,.0298,-.00919,-.0323
2020,2,16,38,-.00858,-.00699,.,.,-.00934,-.0523,.0313,.0453,-.00606,.0634,.,.
2020,2,16,39,-.00205,-.0323,-.00101,.0383,-.00598,-.0143,.0099,-.0776,-.00309,-.0479,.00302,-.0339
2020,2,16,40,-.000302,-.00613,.0306,-.084,.0207,.0842,-.00664,-.0614,-.00817,-.00386,.,.
2020,2,16,41,.00198,.0593,.0217,.0511,-.000925,.0136,-.0121,.019,-.00174,.0423,.0114,.0498
2020,2,16,42,-.0114,-.0246,-.00805,.0527,.00278,.0164,-.00764,-.0653,-.0209,-.0287,-.0129,-.0202
2020,2,16,44,-.0181,-.0293,.076,.221,.0339,-.0183,-.00306,-.0416,-.051,-.0922,-.00807,-.0183
2020,2,16,45,-.00737,-.0291,.00775,-.0672,-.00937,-.0277,.,.,.00807,-.0224,-.023,-.0227
2020,2,16,46,.0127,-.031,.,.,.,.,.,.,.0234,.0751,.,.
2020,2,16,47,-.00477,-.0432,.0034,-.129,-.00803,-.00752,.,.,-.00609,-.0448,-.01,-.0302
2020,2,16,48,-.00643,-.0227,-.0163,-.0402,.00557,-.0181,.00353,-.0237,-.0124,-.0336,-.00592,-.0134
2020,2,16,49,-.00668,.0158,-.0547,-.138,-.00355,.0243,-.0366,-.00248,-.00722,.0899,.,.
2020,2,16,50,-.00219,-.0891,.,.,.,.,-.00791,-.0758,-.00972,-.0457,.,.
2020,2,16,51,-.00335,-.0343,-.0222,-.0257,.00385,-.0389,-.0143,-.0444,-.00436,-.0494,.00507,-.0485
2020,2,16,53,.0101,.199,.0129,.209,-.0101,.281,.006,.109,-.00358,.24,.0158,.288
2020,2,16,54,-.00161,-.0783,.,.,.,.,-.0192,-.0975,-.00784,-.0984,-.0215,-.0498
2020,2,16,55,-.00378,-.00597,-.0207,.00306,-.00829,-.0268,-.0083,-.00909,-.0125,-.0315,.00288,-.0288
2020,2,16,56,-.0484,-.104,.,.,.,.,-.0719,-.0208,-.0722,-.251,-.02,-.14
2020,2,23,1,-.00789,-.0229,-.0581,-.116,.0102,-.00213,-.00136,.016,.00891,.032,-.0205,-.0313
2020,2,23,2,-.0248,-.0621,.,.,-.0376,-.0332,-.0405,-.0588,.0153,-.068,-.0775,.0235
2020,2,23,4,.00554,.0611,-.00029,-.0016,-.0448,.0147,.,.,.00701,.126,.0187,.111
2020,2,23,5,-.0253,-.0153,-.00436,.0368,-.02,-.11,-.0148,-.0395,-.044,-.00651,-.00638,-.0464
2020,2,23,6,.00163,.000298,.00974,.00109,.,.,-.00743,-.022,.00446,.0195,-.00184,.0184
2020,2,23,8,.00672,-.0138,-.00385,-.0971,.000451,-.0367,.00843,.00788,.00237,.0415,.0124,.0231
2020,2,23,9,-.00405,.00863,-.000258,.111,.0207,.0566,-.0239,-.0177,.00451,.0584,.,.
2020,2,23,10,-.0187,.0402,.,.,-.0162,-.0013,.0285,.0502,.0155,-.0183,-.0332,-.102
2020,2,23,11,.0212,-.00695,.,.,.125,-.0887,.,.,.0202,-.246,.0409,.0966
2020,2,23,12,-.00441,-.0383,-.0017,-.0245,-.0119,-.00288,-.00516,-.0217,-.00129,-.0509,.00195,-.0587
2020,2,23,13,-.00105,-.0536,.0198,-.0285,.0000739,-.0356,-.0212,-.0393,.0109,-.0276,-.0097,-.0722
2020,2,23,15,.00538,.0251,.,.,.,.,-.0122,-.00132,.0208,.0217,.00366,.0492
2020,2,23,16,.00288,.0482,-.0439,.0624,.00755,.105,.000153,.00489,.0168,-.0206,.0134,.0648
2020,2,23,17,-.0126,-.0716,-.0361,-.103,-.00437,-.0419,-.00525,-.0267,-.0109,-.03,-.0138,-.0887
2020,2,23,18,-.0147,-.067,-.0137,-.0696,-.0275,-.0395,-.00677,-.0761,-.0266,-.0541,.00389,-.0828
2020,2,23,19,-.00512,.0332,-.0391,.0905,.0071,.0556,.,.,.0076,.0639,-.0121,-.0259
2020,2,23,20,-.00189,-.0102,-.00312,-.158,-.00724,-.00229,-.0142,.00922,.00816,.0494,-.0189,-.0313
2020,2,23,21,.00449,-.0353,-.0143,.0252,.0201,.0207,-.00821,-.0445,.004,.08,-.0213,-.0891
2020,2,23,22,-.00638,-.0446,-.0265,-.162,.00979,-.049,-.0227,-.00441,-.0214,-.0518,.00401,-.0558
2020,2,23,23,.00422,-.0784,.,.,.,.,.0314,-.056,-.028,-.0963,-.00324,-.0624
2020,2,23,24,-.0115,.0161,.00543,.0681,-.025,.121,-.0177,-.0171,-.012,.0415,-.00546,-.00957
2020,2,23,25,.00428,.0285,.0735,.299,-.0255,.0216,.00447,-.0191,-.014,-.00135,-.000389,-.00376
2020,2,23,26,-.00455,-.03,-.00958,-.0924,-.0077,-.0795,.,.,-.00459,-.0277,.00677,-.0359
2020,2,23,27,.00731,.0312,.0181,-.0274,.0116,.018,.,.,.00316,.0219,.0208,.0918
2020,2,23,28,-.0116,-.045,-.00303,-.15,.,.,.,.,.00551,.0237,-.022,-.0685
2020,2,23,29,-.0066,-.028,-.000588,.0323,-.00682,.0066,-.02,-.05,-.00878,-.0375,-.00968,-.0875
2020,2,23,30,.00548,.0401,.,.,.0508,.0226,-.0189,.0235,.0127,.048,-.00329,.0362
2020,2,23,31,.0201,.109,.019,.0173,.0186,.000776,.0106,.201,-.00029,.16,.0302,.0806
2020,2,23,32,.00191,.00665,.0569,.0163,.00365,.0974,.0155,-.00732,-.0123,-.031,-.00909,.0244
2020,2,23,33,.0125,-.0123,-.0117,-.0233,.,.,-.00149,-.0665,.0104,-.0444,-.00161,.0734
2020,2,23,34,-.0122,-.00003,-.0212,-.0659,-.00446,.0352,-.00875,.0179,-.0113,-.0106,.,.
2020,2,23,35,-.00171,.0531,-.0702,.00465,.0388,.126,.,.,-.00692,.0342,-.00351,.0235
2020,2,23,36,-.0173,-.000924,-.0478,.0552,-.0255,.00632,-.00981,-.00846,-.00446,-.000617,-.0132,-.0203
2020,2,23,37,-.00701,-.0467,-.0258,-.105,-.00464,-.0556,-.00456,-.0324,-.00802,.000776,-.00275,-.0664
2020,2,23,38,-.0112,.0998,.,.,.00867,-.0213,-.0117,.0826,-.00677,.246,.,.
2020,2,23,39,-.000822,-.0147,.0149,.0536,-.0117,-.00466,.0132,-.0566,-.000986,.0161,-.00609,-.0656
2020,2,23,40,.00294,-.00453,.026,-.0884,-.0134,.0158,-.0118,-.00851,.0236,.111,.,.
2020,2,23,41,-.00202,.0348,-.0182,.0901,.000694,.0308,-.0227,-.0199,.00814,.102,.0116,-.000541
2020,2,23,42,-.00825,.0259,.0202,.103,-.000545,-.00179,-.00321,-.00267,-.0219,.0122,-.0133,-.0316
2020,2,23,44,-.00277,-.101,.0402,-.364,.0358,-.136,-.00371,-.0404,-.0338,-.107,.022,.0952
2020,2,23,45,-.0095,-.0697,-.0146,.0313,-.00205,-.0758,.,.,-.0163,-.0298,-.0226,-.103
2020,2,23,46,.0246,-.0447,.,.,.,.,.,.,.0372,.0562,.,.
2020,2,23,47,-.000603,-.00507,-.0191,-.0265,.000595,-.0178,.,.,-.00834,.0104,-.00784,-.0586
2020,2,23,48,-.00255,-.0176,-.015,-.0275,.00142,.00187,.00246,-.0157,.000263,-.0084,-.00568,-.0304
2020,2,23,49,-.00502,.0428,-.0508,-.0326,-.00141,.0483,-.0328,-.00183,.00427,.0123,.,.
2020,2,23,50,.00149,.0502,.,.,.,.,-.00791,.0433,.0207,.047,.,.
2020,2,23,51,.0043,.0206,.00687,.0696,.00708,.0624,-.00501,-.0318,.00782,.0761,.00996,-.02
2020,2,23,53,-.0199,.013,-.0596,-.0488,-.0499,.0126,.00204,.0515,-.0133,.00611,-.00482,.11
2020,2,23,54,.00162,-.0268,.,.,.,.,-.0195,-.105,.0139,.0321,-.00986,-.117
2020,2,23,55,-.0061,-.011,-.00372,-.0333,-.0199,-.0159,-.0128,.0295,-.0167,-.0657,.0057,-.0153
2020,2,23,56,-.0672,-.0879,.,.,.,.,-.0441,-.113,-.1,.075,-.0444,-.116
2020,3,1,1,-.0112,-.0313,-.0199,.0614,.00415,-.0428,-.0163,-.0601,.00479,-.064,-.0249,-.0402
2020,3,1,2,-.0579,-.0881,.,.,-.0386,-.105,-.0636,-.0894,-.0879,-.0833,-.0122,.00123
2020,3,1,4,-.0115,-.0582,-.0121,-.111,-.0306,-.0676,.,.,-.0133,-.112,-.00782,.042
2020,3,1,5,-.039,-.0198,.00466,.0769,-.0233,-.0493,-.0374,-.0939,-.0734,.0047,-.0184,.0442
2020,3,1,6,-.0069,-.0368,-.0135,-.0719,.,.,-.00712,-.0323,-.0113,-.0319,-.00768,.00597
2020,3,1,8,-.000921,.00401,-.0173,-.00765,-.0158,-.0247,.0101,-.00962,-.00907,-.016,.0138,.0408
2020,3,1,9,-.0098,-.0255,.0279,.0071,.00605,-.0312,-.0192,-.0265,-.00156,.0589,.,.
2020,3,1,10,-.0326,-.125,.,.,-.0333,-.0455,-.00562,-.159,-.0236,-.0803,-.0494,-.098
2020,3,1,11,-.0258,-.109,.,.,-.00235,-.243,.,.,-.0718,-.273,.0155,.113
2020,3,1,12,-.00998,-.0707,-.0115,-.0571,-.0125,-.0371,-.0095,-.0653,-.00623,-.0615,-.0042,-.0698
2020,3,1,13,-.00355,-.0239,.00925,.0231,-.0158,-.0731,-.0144,-.0182,.00635,-.0136,-.0148,.0113
2020,3,1,15,-.00153,-.0233,.,.,.,.,-.0314,-.0175,.0248,.0312,.0118,.0327
2020,3,1,16,-.00556,-.0824,-.0392,-.246,-.0075,-.0447,.0118,-.0403,.00165,.00433,-.00147,.06
2020,3,1,17,-.0216,-.0858,-.0553,-.102,-.00932,-.0881,-.00508,-.0594,-.0178,-.093,-.024,-.0375
2020,3,1,18,-.0129,-.0861,-.0234,-.0555,-.0139,-.104,-.00509,-.0786,-.0115,-.159,-.000681,-.0735
2020,3,1,19,-.0108,-.0384,-.0386,-.0978,.00631,-.0313,.,.,-.0079,-.0655,-.0164,-.00529
2020,3,1,20,-.0198,-.089,.0351,-.287,-.0214,.0507,-.0308,-.0102,-.0346,-.153,-.0217,-.0586
2020,3,1,21,-.00104,-.0637,.00289,-.0591,.00475,-.0707,.00788,-.0315,-.0172,-.0378,-.0278,.0453
2020,3,1,22,-.0251,-.136,-.0457,-.208,-.0376,-.229,-.047,-.152,-.0253,-.102,-.0102,-.114
2020,3,1,23,-.0017,-.193,.,.,.,.,.0492,-.227,-.041,-.243,-.00702,-.0908
2020,3,1,24,-.0376,-.088,-.0458,-.0662,-.0426,-.111,-.0275,-.0797,-.0393,-.1,-.0253,-.0345
2020,3,1,25,-.0137,-.0527,-.00677,.0598,-.00742,-.0465,-.0104,-.0365,-.02,-.0321,-.0148,.0266
2020,3,1,26,-.0119,-.0864,-.00911,-.225,-.0184,-.0539,.,.,.00132,-.0957,-.00141,.0242
2020,3,1,27,-.00643,-.00639,-.0448,.00365,-.00408,-.0149,.,.,.00767,.0012,.0274,.15
2020,3,1,28,-.0197,-.0351,-.0774,.0554,.,.,.,.,-.00155,.0106,-.0237,-.0531
2020,3,1,29,-.0181,-.0398,-.0328,.0345,-.0231,-.0125,-.018,-.0137,-.0086,-.0384,-.0112,.00689
2020,3,1,30,-.000748,.0714,.,.,-.00549,.0919,-.0111,.118,-.0114,.0216,.0302,.0256
2020,3,1,31,.000458,.00611,.00464,-.166,-.00053,.0428,-.00458,.0202,-.000836,-.00215,-.0108,.0677
2020,3,1,32,-.00218,-.038,.0424,-.025,-.00333,-.0767,.001,.0544,-.0148,-.114,-.0126,-.0145
2020,3,1,33,.0382,-.0395,.0472,-.246,.,.,.00258,.0269,.0356,-.102,.0109,.107
2020,3,1,34,-.0219,-.0462,-.00721,.0128,-.0229,-.037,-.00936,-.0888,-.0291,-.0547,.,.
2020,3,1,35,-.0187,-.0207,-.0451,.0633,.0021,-.0559,.,.,-.0451,-.121,-.00836,.0203
2020,3,1,36,-.0172,-.0427,-.047,-.0875,-.0268,-.0227,-.0129,-.0658,-.0125,-.0177,-.00722,.0139
2020,3,1,37,-.00687,-.0278,-.00957,-.033,-.0153,-.0494,-.00855,-.0179,-.00361,-.00118,-.00825,.00072
2020,3,1,38,-.0142,.143,.,.,.00867,-.0535,-.0412,.0808,.0359,.218,.,.
2020,3,1,39,-.00475,-.049,.0279,.0338,-.0246,-.0569,.0109,-.101,-.00453,-.0881,-.00838,-.0425
2020,3,1,40,.00168,.0137,.0269,.0555,-.0207,.0525,-.0168,.0159,.0266,.0303,.,.
2020,3,1,41,.00571,.0521,.00619,-.029,-.00374,.0745,-.0208,-.0202,-.00113,.0868,.0163,.0858
2020,3,1,42,-.0215,-.0996,-.0128,-.133,-.00242,-.0737,-.0131,-.0773,-.0327,-.122,-.0267,-.0508
2020,3,1,44,.000327,-.0356,-.0737,-.413,.0266,-.0537,.000868,.0124,-.0349,-.187,-.00915,.198
2020,3,1,45,-.00995,-.0606,-.0108,-.0805,-.0133,-.0289,.,.,-.00653,-.0592,-.0177,-.029
2020,3,1,46,-.00273,-.00823,.,.,.,.,.,.,-.00427,.0515,.,.
2020,3,1,47,-.0148,-.104,-.0112,-.197,-.0224,-.114,.,.,-.022,-.101,-.000456,-.0432
2020,3,1,48,-.0094,-.0308,-.0111,-.0727,-.00371,-.0509,.0005,-.00988,-.00745,.00671,-.0126,.00555
2020,3,1,49,-.0135,-.0172,-.00677,-.0278,-.00476,-.0665,-.0349,-.0153,-.0106,.00773,.,.
2020,3,1,50,-.0167,-.0658,.,.,.,.,.00193,-.0432,-.0254,-.0684,.,.
2020,3,1,51,-.00737,-.0565,-.0168,-.0279,-.00638,-.0603,-.0117,-.0534,-.00691,-.0689,-.00914,-.0263
2020,3,1,53,-.0299,-.0569,-.0261,-.143,-.0568,.00449,-.01,-.0347,-.0485,-.0703,-.0293,.0469
2020,3,1,54,-.00204,-.0723,.,.,.,.,-.0313,-.113,-.0251,-.0554,-.0143,-.065
2020,3,1,55,-.0142,-.0171,.00846,-.000801,-.0246,-.0631,-.0262,-.0262,-.0253,-.0255,-.00124,.00801
2020,3,1,56,-.0623,-.0919,.,.,.,.,-.0587,-.0719,-.1,-.096,-.00328,-.105
2020,3,8,1,-.0186,.0146,-.0782,.0404,.0103,.0413,-.056,-.0669,.0172,.0225,-.0361,.00814
2020,3,8,2,-.0617,-.0544,.,.,-.00758,-.0062,-.0645,-.0256,-.0693,-.196,-.0389,.0469
2020,3,8,4,-.0345,.0107,-.0099,-.0587,-.071,-.00852,.,.,-.0387,-.00459,-.00812,.0452
2020,3,8,5,-.0284,.00253,.0413,.0535,-.0238,.0422,-.0665,-.0619,-.0408,.0499,-.00845,.0392
2020,3,8,6,-.0203,-.00932,-.0143,-.000842,.,.,-.021,-.0744,-.0278,-.0435,-.0223,.0169
2020,3,8,8,-.00372,.0159,.0017,.00102,-.0124,-.0325,-.0197,-.0413,-.00671,-.00372,.00825,.0582
2020,3,8,9,-.0274,-.0248,-.108,-.225,-.0141,.021,-.0263,-.0149,-.0201,-.00107,.,.
2020,3,8,10,-.0413,-.0582,.,.,-.0683,-.0611,-.0602,-.0929,-.0193,-.0773,-.0409,-.0189
2020,3,8,11,-.0613,-.0561,.,.,-.0153,-.0845,.,.,-.142,-.161,.00331,.021
2020,3,8,12,-.0178,-.051,-.0223,-.0203,-.0162,-.00817,-.0402,-.0874,-.013,-.02,-.0126,-.0504
2020,3,8,13,-.01,-.0491,-.0482,-.0247,-.012,-.00148,-.0248,-.0472,.00969,-.018,-.0173,-.0451
2020,3,8,15,-.0203,-.0626,.,.,.,.,-.0202,-.0691,-.0265,-.0729,-.0111,-.0205
2020,3,8,16,-.0336,-.015,-.0554,-.258,-.0389,-.0105,.00807,.0519,-.0399,.00411,-.00395,.0367
2020,3,8,17,-.0126,-.0373,-.0174,-.113,-.0109,-.0498,-.00722,-.0293,-.0174,.0419,-.0191,-.00902
2020,3,8,18,-.00671,-.0214,.0117,.0354,.0075,-.0898,-.014,-.0605,-.0161,.0068,-.00181,-.0238
2020,3,8,19,-.000896,.0472,-.00387,.0636,-.000296,-.0947,.,.,.0176,.112,-.0313,.0572
2020,3,8,20,-.0484,-.0244,.019,-.124,-.0288,-.0518,-.071,-.0392,-.0755,-.0102,-.0746,-.0115
2020,3,8,21,-.0119,.0203,.0642,-.111,-.00538,-.0345,-.0197,-.0435,-.0301,.179,-.0202,.0797
2020,3,8,22,-.0201,-.0346,-.00846,.147,-.00775,.15,-.079,-.175,-.0162,.0862,-.00394,-.0389
2020,3,8,23,-.161,-.208,.,.,.,.,-.0822,-.203,-.127,-.15,-.144,-.154
2020,3,8,24,-.0477,-.0502,-.0491,.0403,-.0351,-.0194,-.0319,-.0892,-.0603,-.0742,-.0375,-.033
2020,3,8,25,-.0264,-.011,.0186,.109,-.0189,.0308,-.0293,-.0551,-.0269,.0345,-.0286,.0423
2020,3,8,26,-.00754,.0336,.0051,.0946,-.0131,-.052,.,.,.00559,-.0212,.0039,.0444
2020,3,8,27,-.00587,.0248,-.0243,-.0529,.0234,.041,.,.,-.000171,-.0316,.0264,.161
2020,3,8,28,-.00298,.016,-.0173,.0747,.,.,.,.,.0336,.0719,-.0264,-.0194
2020,3,8,29,-.0148,.00993,-.000388,.0703,-.0115,.0316,-.0171,-.0706,-.0267,.0334,-.00672,.0733
2020,3,8,30,-.0325,.0249,.,.,-.0135,.0159,-.0345,-.0482,-.0414,-.00518,.00634,.0265
2020,3,8,31,.0263,.0541,.00599,.0284,-.0229,.168,-.00582,-.0202,.0155,.0186,.0426,.0342
2020,3,8,32,-.0038,.0319,.0187,.155,.00569,-.00816,-.000442,.0328,-.0251,.0133,-.00345,-.0236
2020,3,8,33,-.0479,.118,.0222,-.123,.,.,-.0573,.157,.0282,.0267,-.0282,.0602
2020,3,8,34,-.031,-.00514,.0267,.081,-.0489,.0106,-.0281,-.0189,-.0269,-.0748,.,.
2020,3,8,35,-.00628,.0462,.00307,.127,.0386,.0105,.,.,-.0269,.0159,-.00245,.06
2020,3,8,36,-.025,-.0492,-.0286,-.00447,-.0459,-.0922,-.0155,-.0835,-.0135,-.0362,-.0187,-.025
2020,3,8,37,-.00643,.0218,.00135,.00523,-.0215,-.0344,-.0188,-.00303,-.0022,.0422,-.00122,-.00571
2020,3,8,38,-.0368,.129,.,.,-.0256,.094,-.0412,.0317,-.0176,.2,.,.
2020,3,8,39,-.0147,-.0104,.0132,.116,-.028,.0289,-.0034,-.0588,-.0173,-.0143,-.0127,-.0317
2020,3,8,40,-.0301,-.0289,.108,-.0118,-.0325,.038,-.0612,-.0561,-.0616,-.091,.,.
2020,3,8,41,-.0395,.0249,-.0158,.0795,-.0458,.00924,-.0402,-.0382,-.0627,-.0167,-.0254,.0428
2020,3,8,42,-.0449,-.0574,-.0368,.0171,-.0115,-.0359,-.0324,-.0576,-.0716,-.0767,-.049,-.0232
2020,3,8,44,-.0165,-.067,.0194,-.154,.0368,-.138,-.00471,-.043,-.0536,.0651,.00794,.104
2020,3,8,45,-.023,-.0488,-.0667,-.103,-.0133,-.058,.,.,.00932,.0111,-.0305,-.0596
2020,3,8,46,-.0507,.0689,.,.,.,.,.,.,-.0613,.467,.,.
2020,3,8,47,-.0241,-.029,.0222,-.0795,-.0178,-.0637,.,.,-.0307,.016,-.0338,-.0285
2020,3,8,48,-.0113,-.00495,-.0108,-.00413,-.00438,.0342,-.016,-.0346,-.006,.000812,-.0121,.0109
2020,3,8,49,-.0244,.0165,-.0128,-.0165,-.0257,-.0691,-.0493,-.00719,.00372,.0764,.,.
2020,3,8,50,-.018,-.1,.,.,.,.,-.0122,-.075,-.00324,-.102,.,.
2020,3,8,51,-.0115,.0155,-.0238,.0265,-.025,-.0418,-.00436,-.0366,-.0116,.0149,-.0108,.0063
2020,3,8,53,-.0616,-.0383,-.0737,-.102,-.0839,.0379,-.0267,-.087,-.0923,-.0956,-.0411,.0372
2020,3,8,54,-.00804,.00951,.,.,.,.,-.0527,-.102,-.0159,.0429,-.0152,-.0645
2020,3,8,55,-.0269,.0126,-.0263,.142,-.0024,-.0226,-.0431,-.0228,-.0399,-.0376,-.0258,.0334
2020,3,8,56,-.0903,-.0756,.,.,.,.,-.0998,-.0819,-.129,-.0733,-.0434,-.0225
2020,3,15,1,-.019,-.086,-.0689,-.135,.0288,-.0265,-.0536,-.187,-.00846,-.123,-.0399,-.0324
2020,3,15,2,-.0471,-.201,.,.,-.0677,-.183,-.0752,-.195,-.00765,-.23,-.0393,-.125
2020,3,15,4,-.042,-.0825,.00439,-.0385,-.0702,-.0728,.,.,-.0431,-.126,-.014,.079
2020,3,15,5,-.0429,-.118,-.0116,.045,-.0185,-.103,-.0681,-.216,-.0762,-.223,-.0056,-.0493
2020,3,15,6,-.0315,-.169,-.0243,-.0594,.,.,-.0265,-.313,-.0455,-.238,-.0367,-.0923
2020,3,15,8,.0004,.00188,.0138,.0799,-.0163,-.039,-.0142,-.245,-.0152,-.0669,.011,.128
