year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2020,1,18,55047,40,.423
2020,1,18,55049,36,.262
2020,1,18,55051,10,.393
2020,1,18,55053,43,.418
2020,1,18,55055,127,.277
2020,1,18,55057,38,.283
2020,1,18,55059,173,.194
2020,1,18,55061,58,.525
2020,1,18,55063,128,.193
2020,1,18,55065,20,.198
2020,1,18,55067,30,.322
2020,1,18,55069,86,.571
2020,1,18,55071,132,.322
2020,1,18,55073,186,.253
2020,1,18,55075,91,.467
2020,1,18,55077,32,.415
2020,1,18,55078,8,.491
2020,1,18,55079,1146,.245
2020,1,18,55081,53,.227
2020,1,18,55083,99,.481
2020,1,18,55085,71,.398
2020,1,18,55087,232,.225
2020,1,18,55089,78,.159
2020,1,18,55091,17,.41
2020,1,18,55093,32,.126
2020,1,18,55095,41,.167
2020,1,18,55097,151,.391
2020,1,18,55099,33,.508
2020,1,18,55101,429,.435
2020,1,18,55103,18,.195
2020,1,18,55105,216,.253
2020,1,18,55107,84,1.25
2020,1,18,55109,53,.105
2020,1,18,55111,108,.304
2020,1,18,55113,42,.528
2020,1,18,55115,80,.381
2020,1,18,55117,106,.171
2020,1,18,55119,41,.374
2020,1,18,55121,43,.27
2020,1,18,55123,38,.249
2020,1,18,55125,33,.325
2020,1,18,55127,129,.223
2020,1,18,55129,26,.331
2020,1,18,55131,173,.224
2020,1,18,55133,398,.177
2020,1,18,55135,83,.32
2020,1,18,55137,57,.499
2020,1,18,55139,177,.193
2020,1,18,55141,122,.347
2020,1,18,56001,20,.0989
2020,1,18,56003,17,.32
2020,1,18,56005,37,.159
2020,1,18,56007,12,.15
2020,1,18,56009,13,.15
2020,1,18,56011,5,.135
2020,1,18,56013,34,.182
2020,1,18,56015,.,.
2020,1,18,56017,.,.
2020,1,18,56019,7,.167
2020,1,18,56021,68,.14
2020,1,18,56023,24,.27
2020,1,18,56025,85,.216
2020,1,18,56027,.,.
2020,1,18,56029,43,.278
2020,1,18,56031,9,.193
2020,1,18,56033,26,.166
2020,1,18,56035,15,.363
2020,1,18,56037,59,.277
2020,1,18,56039,22,.141
2020,1,18,56041,17,.188
2020,1,18,56043,8,.203
2020,1,18,56045,.,.
2020,1,25,6001,1424,.169
2020,1,25,6003,2.66,.482
2020,1,25,6005,49.6,.333
2020,1,25,6007,385,.388
2020,1,25,6009,70.6,.33
2020,1,25,6011,204,1.86
2020,1,25,6013,1054,.188
2020,1,25,6015,45.8,.474
2020,1,25,6017,222,.241
2020,1,25,6019,2882,.639
2020,1,25,6021,83,.639
2020,1,25,6023,223,.357
2020,1,25,6025,661,.925
2020,1,25,6027,21.3,.243
2020,1,25,6029,2602,.666
2020,1,25,6031,476,.824
2020,1,25,6033,127,.434
2020,1,25,6035,51.4,.521
2020,1,25,6037,11635,.227
2020,1,25,6039,336,.543
2020,1,25,6041,155,.111
2020,1,25,6043,39.9,.524
2020,1,25,6045,147,.379
2020,1,25,6047,1047,.9
2020,1,25,6049,15.5,.489
2020,1,25,6051,18.8,.221
2020,1,25,6053,1390,.625
2020,1,25,6055,151,.203
2020,1,25,6057,116,.239
2020,1,25,6059,2281,.14
2020,1,25,6061,368,.196
2020,1,25,6063,66.4,.841
2020,1,25,6065,2966,.269
2020,1,25,6067,1960,.275
2020,1,25,6069,155,.492
2020,1,25,6071,2872,.297
2020,1,25,6073,2951,.186
2020,1,25,6075,837,.144
2020,1,25,6077,1551,.474
2020,1,25,6079,239,.17
2020,1,25,6081,440,.0956
2020,1,25,6083,558,.256
2020,1,25,6085,1344,.128
2020,1,25,6087,728,.511
2020,1,25,6089,434,.583
2020,1,25,6091,7.31,.551
2020,1,25,6093,131,.762
2020,1,25,6095,628,.3
2020,1,25,6097,529,.204
2020,1,25,6099,1269,.521
2020,1,25,6101,307,.671
2020,1,25,6103,128,.499
2020,1,25,6105,32.8,.698
2020,1,25,6107,1676,.822
2020,1,25,6109,91,.427
2020,1,25,6111,1008,.238
2020,1,25,6113,344,.317
2020,1,25,6115,188,.625
2020,1,25,11001,.,.
2020,1,25,16001,231,.0909
2020,1,25,16003,.,.
2020,1,25,16005,41,.0959
2020,1,25,16007,.,.
2020,1,25,16009,6,.146
2020,1,25,16011,16,.0672
2020,1,25,16013,47,.382
2020,1,25,16015,14,.398
2020,1,25,16017,37,.184
2020,1,25,16019,53,.0929
2020,1,25,16021,13,.242
2020,1,25,16023,.,.
2020,1,25,16025,.,.
2020,1,25,16027,72,.069
2020,1,25,16029,.,.
2020,1,25,16031,13,.106
2020,1,25,16035,11,.379
2020,1,25,16037,.,.
2020,1,25,16039,9,.0779
2020,1,25,16041,.,.
2020,1,25,16043,.,.
2020,1,25,16045,5,.0602
2020,1,25,16047,13,.158
2020,1,25,16049,9,.137
2020,1,25,16051,9,.0641
2020,1,25,16053,10,.082
2020,1,25,16055,148,.185
2020,1,25,16057,9,.0438
2020,1,25,16059,6,.168
2020,1,25,16061,.,.
2020,1,25,16063,.,.
2020,1,25,16065,11,.0501
2020,1,25,16067,15,.131
2020,1,25,16069,27,.128
2020,1,25,16071,.,.
2020,1,25,16073,.,.
2020,1,25,16075,12,.103
2020,1,25,16077,.,.
2020,1,25,16079,7,.136
2020,1,25,16081,.,.
2020,1,25,16083,40,.0966
2020,1,25,16085,8,.144
2020,1,25,16087,5,.108
2020,1,25,17001,41,.127
2020,1,25,17003,3.77,.184
2020,1,25,17005,16.1,.206
2020,1,25,17007,228,.864
2020,1,25,17009,2.72,.091
2020,1,25,17011,39.6,.228
2020,1,25,17013,5.44,.233
2020,1,25,17015,12.8,.174
2020,1,25,17017,11.3,.184
2020,1,25,17019,119,.109
2020,1,25,17021,29.3,.201
2020,1,25,17023,11.7,.152
2020,1,25,17025,18.4,.283
2020,1,25,17027,47.3,.23
2020,1,25,17029,23,.0966
2020,1,25,17031,3827,.147
2020,1,25,17033,11.9,.137
2020,1,25,17035,11.5,.188
2020,1,25,17037,137,.247
2020,1,25,17039,13.2,.176
2020,1,25,17041,12.6,.122
2020,1,25,17043,509,.1
2020,1,25,17045,6.91,.0766
2020,1,25,17047,3.77,.139
2020,1,25,17049,27.6,.143
2020,1,25,17051,26,.261
2020,1,25,17053,7.96,.123
2020,1,25,17055,29.3,.178
2020,1,25,17057,51.9,.34
2020,1,25,17059,4.4,.186
2020,1,25,17061,10.7,.177
2020,1,25,17063,89.8,.353
2020,1,25,17065,8.59,.193
2020,1,25,17067,10.3,.121
2020,1,25,17069,2.72,.207
2020,1,25,17071,6.7,.184
2020,1,25,17073,42.3,.168
2020,1,25,17075,26.2,.181
2020,1,25,17077,28.7,.102
2020,1,25,17079,9.63,.206
2020,1,25,17081,37.9,.216
2020,1,25,17083,22,.199
2020,1,25,17085,17.6,.162
2020,1,25,17087,11.1,.267
2020,1,25,17089,402,.147
2020,1,25,17091,124,.22
2020,1,25,17093,122,.177
2020,1,25,17095,39,.178
2020,1,25,17097,418,.11
2020,1,25,17099,173,.314
2020,1,25,17101,7.33,.124
2020,1,25,17103,40.4,.228
2020,1,25,17105,28.9,.173
2020,1,25,17107,16.3,.128
2020,1,25,17109,18.8,.14
2020,1,25,17111,264,.159
2020,1,25,17113,109,.124
2020,1,25,17115,91.9,.188
2020,1,25,17117,48,.207
2020,1,25,17119,192,.142
2020,1,25,17121,36.6,.207
2020,1,25,17123,13.8,.258
2020,1,25,17125,19.1,.3
2020,1,25,17127,6.28,.111
2020,1,25,17129,10.3,.157
2020,1,25,17131,18,.22
2020,1,25,17133,25.1,.133
2020,1,25,17135,31,.262
2020,1,25,17137,24.9,.15
2020,1,25,17139,7.75,.101
2020,1,25,17141,91.1,.362
2020,1,25,17143,218,.255
2020,1,25,17145,16.1,.192
2020,1,25,17147,11.7,.136
2020,1,25,17149,9.63,.137
2020,1,25,17151,2.72,.161
2020,1,25,17153,4.61,.231
2020,1,25,17155,9.42,.307
2020,1,25,17157,24.5,.17
2020,1,25,17159,13.6,.187
2020,1,25,17161,102,.142
2020,1,25,17163,194,.152
2020,1,25,17165,17,.175
2020,1,25,17167,146,.143
2020,1,25,17169,4.61,.141
2020,1,25,17171,3.14,.124
2020,1,25,17173,17.8,.166
2020,1,25,17175,4.4,.172
2020,1,25,17177,58.6,.269
2020,1,25,17179,165,.257
2020,1,25,17181,14.9,.198
2020,1,25,17183,61.1,.184
2020,1,25,17185,6.28,.107
2020,1,25,17187,5.86,.0685
2020,1,25,17189,17.2,.167
2020,1,25,17191,12.8,.182
2020,1,25,17193,5.65,.0849
2020,1,25,17195,45.9,.159
2020,1,25,17197,736,.206
2020,1,25,17199,54,.168
2020,1,25,17201,875,.624
2020,1,25,17203,33.3,.176
2020,1,25,19001,23,.537
2020,1,25,19003,5,.226
2020,1,25,19005,9,.12
2020,1,25,19007,80,1.32
2020,1,25,19009,1,.0315
2020,1,25,19011,23,.167
2020,1,25,19013,113,.161
2020,1,25,19015,26,.172
2020,1,25,19017,18,.128
2020,1,25,19019,21,.183
2020,1,25,19021,17,.143
2020,1,25,19023,12,.15
2020,1,25,19025,5,.116
2020,1,25,19027,15,.135
2020,1,25,19029,11,.157
2020,1,25,19031,18,.163
2020,1,25,19033,28,.117
2020,1,25,19035,15,.24
2020,1,25,19037,9,.136
2020,1,25,19039,9,.182
2020,1,25,19041,16,.186
2020,1,25,19043,21,.204
2020,1,25,19045,46,.199
2020,1,25,19047,11,.133
2020,1,25,19049,61,.121
2020,1,25,19051,13,.305
2020,1,25,19053,6,.135
2020,1,25,19055,13,.121
2020,1,25,19057,64,.327
2020,1,25,19059,21,.205
2020,1,25,19061,96,.169
2020,1,25,19063,3,.0563
2020,1,25,19065,14,.13
2020,1,25,19067,13,.145
2020,1,25,19069,2,.0345
2020,1,25,19071,3,.0804
2020,1,25,19073,5,.0909
2020,1,25,19075,17,.257
2020,1,25,19077,18,.316
2020,1,25,19079,12,.171
2020,1,25,19081,2,.0334
2020,1,25,19083,17,.207
2020,1,25,19085,11,.147
2020,1,25,19087,19,.191
2020,1,25,19089,14,.266
2020,1,25,19091,6,.116
2020,1,25,19093,3,.0716
2020,1,25,19095,9,.0842
2020,1,25,19097,21,.188
2020,1,25,19099,39,.194
2020,1,25,19101,17,.166
2020,1,25,19103,66,.0752
2020,1,25,19105,30,.276
2020,1,25,19107,18,.339
2020,1,25,19109,9,.105
2020,1,25,19111,40,.245
2020,1,25,19113,248,.2
2020,1,25,19115,23,.375
2020,1,25,19117,9,.191
2020,1,25,19119,5,.0698
2020,1,25,19121,27,.31
2020,1,25,19123,17,.141
2020,1,25,19125,22,.118
2020,1,25,19127,52,.286
2020,1,25,19129,6,.0799
2020,1,25,19131,3,.0432
2020,1,25,19133,7,.155
2020,1,25,19135,9,.221
2020,1,25,19137,19,.374
2020,1,25,19139,41,.185
2020,1,25,19141,8,.0956
2020,1,25,19143,6,.168
2020,1,25,19145,12,.185
2020,1,25,19147,5,.103
2020,1,25,19149,17,.113
2020,1,25,19151,3,.0654
2020,1,25,19153,582,.213
2020,1,25,19155,53,.108
2020,1,25,19157,18,.171
2020,1,25,19159,6,.239
2020,1,25,19161,13,.242
2020,1,25,19163,152,.168
2020,1,25,19165,7,.103
2020,1,25,19167,23,.108
2020,1,25,19169,47,.0794
2020,1,25,19171,14,.146
2020,1,25,19173,3,.0924
2020,1,25,19175,17,.267
2020,1,25,19177,10,.269
2020,1,25,19179,24,.133
2020,1,25,19181,47,.163
2020,1,25,19183,28,.229
2020,1,25,19185,8,.281
2020,1,25,19187,35,.177
2020,1,25,19189,8,.154
2020,1,25,19191,16,.132
2020,1,25,19193,66,.117
2020,1,25,19195,3,.0703
2020,1,25,19197,12,.17
2020,1,25,55001,18,.221
2020,1,25,55003,21,.265
2020,1,25,55005,75,.307
2020,1,25,55007,18,.237
2020,1,25,55009,250,.176
2020,1,25,55011,9,.139
2020,1,25,55013,22,.308
2020,1,25,55015,57,.207
2020,1,25,55017,100,.301
2020,1,25,55019,38,.214
2020,1,25,55021,90,.285
2020,1,25,55023,14,.184
2020,1,25,55025,312,.097
2020,1,25,55027,81,.17
2020,1,25,55029,92,.602
2020,1,25,55031,31,.135
2020,1,25,55033,79,.328
2020,1,25,55035,105,.178
2020,1,25,55037,4,.18
2020,1,25,55039,95,.166
2020,1,25,55041,14,.349
2020,1,25,55043,64,.23
2020,1,25,55045,46,.219
2020,1,25,55047,29,.307
2020,1,25,55049,22,.16
2020,1,25,55051,10,.393
2020,1,25,55053,20,.195
2020,1,25,55055,98,.214
2020,1,25,55057,28,.208
2020,1,25,55059,137,.153
2020,1,25,55061,52,.471
2020,1,25,55063,72,.109
2020,1,25,55065,19,.188
2020,1,25,55067,18,.193
2020,1,25,55069,67,.445
2020,1,25,55071,101,.246
2020,1,25,55073,167,.227
2020,1,25,55075,54,.277
2020,1,25,55077,30,.389
2020,1,25,55078,4,.246
2020,1,25,55079,953,.204
2020,1,25,55081,30,.128
2020,1,25,55083,55,.267
2020,1,25,55085,58,.325
2020,1,25,55087,163,.158
2020,1,25,55089,54,.11
2020,1,25,55091,12,.289
2020,1,25,55093,24,.0946
2020,1,25,55095,36,.147
2020,1,25,55097,79,.205
2020,1,25,55099,22,.339
2020,1,25,55101,286,.29
2020,1,25,55103,28,.304
2020,1,25,55105,204,.239
2020,1,25,55107,55,.818
2020,1,25,55109,44,.0872
2020,1,25,55111,94,.264
2020,1,25,55113,27,.339
2020,1,25,55115,37,.176
2020,1,25,55117,96,.154
2020,1,25,55119,29,.264
2020,1,25,55121,39,.244
2020,1,25,55123,17,.111
2020,1,25,55125,32,.315
2020,1,25,55127,110,.19
2020,1,25,55129,18,.229
2020,1,25,55131,110,.143
2020,1,25,55133,309,.137
2020,1,25,55135,53,.204
2020,1,25,55137,35,.306
2020,1,25,55139,152,.166
2020,1,25,55141,85,.242
2020,1,25,56001,13,.0643
2020,1,25,56003,13,.245
2020,1,25,56005,28,.12
2020,1,25,56007,15,.188
2020,1,25,56009,6,.069
2020,1,25,56011,.,.
2020,1,25,56013,36,.193
2020,1,25,56015,.,.
2020,1,25,56017,.,.
2020,1,25,56019,5,.12
2020,1,25,56021,75,.155
2020,1,25,56023,15,.169
2020,1,25,56025,90,.229
2020,1,25,56027,.,.
2020,1,25,56029,27,.175
2020,1,25,56031,.,.
2020,1,25,56033,30,.192
2020,1,25,56035,5,.121
2020,1,25,56037,51,.24
2020,1,25,56039,10,.0642
2020,1,25,56041,10,.111
2020,1,25,56043,9,.228
2020,1,25,56045,7,.184
2020,2,1,4001,16,.0781
2020,2,1,4003,38,.0751
2020,2,1,4005,46,.0593
2020,2,1,4007,18,.083
2020,2,1,4009,7,.0456
2020,2,1,4011,0,0
2020,2,1,4012,10,.107
2020,2,1,4013,1319,.0571
2020,2,1,4015,46,.0524
2020,2,1,4017,40,.0976
2020,2,1,4019,277,.0555
2020,2,1,4021,111,.0592
2020,2,1,4023,13,.0662
2020,2,1,4025,55,.0515
2020,2,1,4027,72,.0721
2020,2,1,6001,1357,.161
2020,2,1,6003,2.53,.46
2020,2,1,6005,47.3,.317
2020,2,1,6007,367,.37
2020,2,1,6009,67.3,.314
2020,2,1,6011,194,1.77
2020,2,1,6013,1004,.179
2020,2,1,6015,43.7,.452
2020,2,1,6017,212,.23
2020,2,1,6019,2747,.609
2020,2,1,6021,79.1,.609
2020,2,1,6023,213,.34
2020,2,1,6025,630,.882
2020,2,1,6027,20.3,.231
2020,2,1,6029,2480,.634
2020,2,1,6031,454,.786
2020,2,1,6033,121,.414
2020,2,1,6035,49,.496
2020,2,1,6037,11090,.216
2020,2,1,6039,321,.518
2020,2,1,6041,148,.105
2020,2,1,6043,38,.499
2020,2,1,6045,141,.361
2020,2,1,6047,997,.858
2020,2,1,6049,14.8,.466
2020,2,1,6051,17.9,.211
2020,2,1,6053,1325,.596
2020,2,1,6055,144,.194
2020,2,1,6057,111,.227
2020,2,1,6059,2174,.134
2020,2,1,6061,351,.187
2020,2,1,6063,63.3,.801
2020,2,1,6065,2827,.256
2020,2,1,6067,1868,.262
2020,2,1,6069,147,.469
2020,2,1,6071,2737,.283
2020,2,1,6073,2813,.177
2020,2,1,6075,798,.137
2020,2,1,6077,1478,.452
2020,2,1,6079,228,.162
2020,2,1,6081,419,.0912
2020,2,1,6083,532,.244
2020,2,1,6085,1281,.122
2020,2,1,6087,694,.487
2020,2,1,6089,413,.556
2020,2,1,6091,6.96,.525
2020,2,1,6093,125,.727
2020,2,1,6095,599,.286
2020,2,1,6097,505,.195
2020,2,1,6099,1209,.497
2020,2,1,6101,293,.64
2020,2,1,6103,122,.476
2020,2,1,6105,31.2,.666
2020,2,1,6107,1598,.783
2020,2,1,6109,86.7,.407
2020,2,1,6111,960,.227
2020,2,1,6113,328,.302
2020,2,1,6115,179,.596
2020,2,1,11001,.,.
2020,2,1,16001,281,.111
2020,2,1,16003,.,.
2020,2,1,16005,37,.0865
2020,2,1,16007,.,.
2020,2,1,16009,21,.511
2020,2,1,16011,20,.084
2020,2,1,16013,20,.162
2020,2,1,16015,.,.
2020,2,1,16017,55,.274
2020,2,1,16019,49,.0859
2020,2,1,16021,14,.26
2020,2,1,16023,.,.
2020,2,1,16025,.,.
2020,2,1,16027,100,.0958
2020,2,1,16029,6,.145
2020,2,1,16031,5,.0409
2020,2,1,16035,7,.241
2020,2,1,16037,.,.
2020,2,1,16039,5,.0433
2020,2,1,16041,.,.
2020,2,1,16043,6,.0762
2020,2,1,16045,9,.108
2020,2,1,16047,6,.073
2020,2,1,16049,11,.168
2020,2,1,16051,5,.0356
2020,2,1,16053,15,.123
2020,2,1,16055,116,.145
2020,2,1,16057,35,.17
2020,2,1,16059,11,.308
2020,2,1,16061,7,.425
2020,2,1,16063,.,.
2020,2,1,16065,.,.
2020,2,1,16067,11,.0961
2020,2,1,16069,22,.104
2020,2,1,16071,.,.
2020,2,1,16073,.,.
2020,2,1,16075,7,.06
2020,2,1,16077,.,.
2020,2,1,16079,12,.233
2020,2,1,16081,8,.121
2020,2,1,16083,36,.087
2020,2,1,16085,7,.126
2020,2,1,16087,.,.
2020,2,1,17001,39.3,.121
2020,2,1,17003,3.61,.176
2020,2,1,17005,15.4,.197
2020,2,1,17007,218,.827
2020,2,1,17009,2.61,.0871
2020,2,1,17011,37.9,.218
2020,2,1,17013,5.21,.223
2020,2,1,17015,12.2,.167
2020,2,1,17017,10.8,.177
2020,2,1,17019,114,.104
2020,2,1,17021,28.1,.192
2020,2,1,17023,11.2,.146
2020,2,1,17025,17.6,.271
2020,2,1,17027,45.3,.22
2020,2,1,17029,22,.0924
2020,2,1,17031,3663,.141
2020,2,1,17033,11.4,.131
2020,2,1,17035,11,.18
2020,2,1,17037,131,.237
2020,2,1,17039,12.6,.169
2020,2,1,17041,12,.117
2020,2,1,17043,487,.096
2020,2,1,17045,6.61,.0733
2020,2,1,17047,3.61,.133
2020,2,1,17049,26.5,.137
2020,2,1,17051,24.9,.25
2020,2,1,17053,7.62,.117
2020,2,1,17055,28.1,.171
2020,2,1,17057,49.7,.326
2020,2,1,17059,4.21,.178
2020,2,1,17061,10.2,.169
2020,2,1,17063,86,.338
2020,2,1,17065,8.22,.185
2020,2,1,17067,9.82,.116
2020,2,1,17069,2.61,.198
2020,2,1,17071,6.41,.176
2020,2,1,17073,40.5,.161
2020,2,1,17075,25.1,.173
2020,2,1,17077,27.5,.0978
2020,2,1,17079,9.22,.198
2020,2,1,17081,36.3,.207
2020,2,1,17083,21,.191
2020,2,1,17085,16.8,.155
2020,2,1,17087,10.6,.256
2020,2,1,17089,385,.14
2020,2,1,17091,118,.211
2020,2,1,17093,116,.17
2020,2,1,17095,37.3,.171
2020,2,1,17097,400,.106
2020,2,1,17099,165,.3
2020,2,1,17101,7.02,.119
2020,2,1,17103,38.7,.218
2020,2,1,17105,27.7,.166
2020,2,1,17107,15.6,.123
2020,2,1,17109,18,.134
2020,2,1,17111,253,.153
2020,2,1,17113,105,.118
2020,2,1,17115,88,.18
2020,2,1,17117,45.9,.198
2020,2,1,17119,183,.136
2020,2,1,17121,35.1,.198
2020,2,1,17123,13.2,.247
2020,2,1,17125,18.2,.288
2020,2,1,17127,6.01,.106
2020,2,1,17129,9.82,.15
2020,2,1,17131,17.2,.211
2020,2,1,17133,24.1,.127
2020,2,1,17135,29.7,.251
2020,2,1,17137,23.9,.144
2020,2,1,17139,7.42,.0971
2020,2,1,17141,87.2,.347
2020,2,1,17143,208,.244
2020,2,1,17145,15.4,.184
2020,2,1,17147,11.2,.13
2020,2,1,17149,9.22,.131
2020,2,1,17151,2.61,.154
2020,2,1,17153,4.41,.221
2020,2,1,17155,9.02,.294
2020,2,1,17157,23.5,.163
2020,2,1,17159,13,.179
2020,2,1,17161,97.8,.136
2020,2,1,17163,186,.146
2020,2,1,17165,16.2,.167
2020,2,1,17167,139,.137
2020,2,1,17169,4.41,.135
2020,2,1,17171,3.01,.119
2020,2,1,17173,17,.159
2020,2,1,17175,4.21,.165
2020,2,1,17177,56.1,.257
2020,2,1,17179,158,.246
2020,2,1,17181,14.2,.19
2020,2,1,17183,58.5,.176
2020,2,1,17185,6.01,.102
2020,2,1,17187,5.61,.0656
2020,2,1,17189,16.4,.16
2020,2,1,17191,12.2,.174
2020,2,1,17193,5.41,.0812
2020,2,1,17195,43.9,.152
2020,2,1,17197,704,.197
2020,2,1,17199,51.7,.161
2020,2,1,17201,838,.597
2020,2,1,17203,31.9,.169
2020,2,1,19001,15,.35
2020,2,1,19003,2,.0905
2020,2,1,19005,5,.0668
2020,2,1,19007,20,.331
2020,2,1,19009,3,.0946
2020,2,1,19011,24,.175
2020,2,1,19013,131,.186
2020,2,1,19015,20,.132
2020,2,1,19017,25,.177
2020,2,1,19019,29,.253
2020,2,1,19021,12,.101
2020,2,1,19023,17,.212
2020,2,1,19025,4,.0928
2020,2,1,19027,6,.054
2020,2,1,19029,9,.129
2020,2,1,19031,16,.145
2020,2,1,19033,35,.146
2020,2,1,19035,8,.128
2020,2,1,19037,10,.151
2020,2,1,19039,12,.243
2020,2,1,19041,21,.244
2020,2,1,19043,31,.301
2020,2,1,19045,46,.199
2020,2,1,19047,10,.121
2020,2,1,19049,41,.0814
2020,2,1,19051,8,.188
2020,2,1,19053,2,.0449
2020,2,1,19055,13,.121
2020,2,1,19057,154,.786
2020,2,1,19059,26,.254
2020,2,1,19061,142,.249
2020,2,1,19063,11,.206
2020,2,1,19065,23,.214
2020,2,1,19067,14,.156
2020,2,1,19069,6,.104
2020,2,1,19071,0,0
2020,2,1,19073,10,.182
2020,2,1,19075,8,.121
2020,2,1,19077,9,.158
2020,2,1,19079,10,.143
2020,2,1,19081,6,.1
2020,2,1,19083,10,.122
2020,2,1,19085,7,.0936
2020,2,1,19087,31,.312
2020,2,1,19089,7,.133
2020,2,1,19091,7,.135
2020,2,1,19093,5,.119
2020,2,1,19095,17,.159
2020,2,1,19097,22,.197
2020,2,1,19099,36,.179
2020,2,1,19101,23,.224
2020,2,1,19103,82,.0935
2020,2,1,19105,25,.23
2020,2,1,19107,12,.226
2020,2,1,19109,7,.082
2020,2,1,19111,53,.324
2020,2,1,19113,258,.208
2020,2,1,19115,16,.261
2020,2,1,19117,8,.17
2020,2,1,19119,4,.0558
2020,2,1,19121,28,.321
2020,2,1,19123,20,.166
2020,2,1,19125,19,.102
2020,2,1,19127,30,.165
2020,2,1,19129,2,.0266
2020,2,1,19131,5,.0719
2020,2,1,19133,8,.177
2020,2,1,19135,8,.196
2020,2,1,19137,9,.177
2020,2,1,19139,33,.149
2020,2,1,19141,8,.0956
2020,2,1,19143,4,.112
2020,2,1,19145,3,.0463
2020,2,1,19147,6,.124
2020,2,1,19149,9,.0599
2020,2,1,19151,4,.0872
2020,2,1,19153,531,.194
2020,2,1,19155,53,.108
2020,2,1,19157,16,.152
2020,2,1,19159,1,.0398
2020,2,1,19161,5,.0932
2020,2,1,19163,128,.141
2020,2,1,19165,2,.0294
2020,2,1,19167,11,.0515
2020,2,1,19169,48,.0811
2020,2,1,19171,19,.198
2020,2,1,19173,2,.0616
2020,2,1,19175,10,.157
2020,2,1,19177,7,.188
2020,2,1,19179,30,.166
2020,2,1,19181,54,.188
2020,2,1,19183,17,.139
2020,2,1,19185,7,.246
2020,2,1,19187,30,.152
2020,2,1,19189,10,.192
2020,2,1,19191,11,.0907
2020,2,1,19193,80,.142
2020,2,1,19195,4,.0937
2020,2,1,19197,10,.142
2020,2,1,55001,21,.258
2020,2,1,55003,33,.417
2020,2,1,55005,81,.332
2020,2,1,55007,21,.277
2020,2,1,55009,222,.156
2020,2,1,55011,17,.263
2020,2,1,55013,12,.168
2020,2,1,55015,58,.21
2020,2,1,55017,107,.322
2020,2,1,55019,36,.203
2020,2,1,55021,72,.228
2020,2,1,55023,14,.184
2020,2,1,55025,317,.0985
2020,2,1,55027,88,.185
2020,2,1,55029,58,.379
2020,2,1,55031,44,.191
2020,2,1,55033,46,.191
2020,2,1,55035,87,.148
2020,2,1,55037,2,.09
2020,2,1,55039,115,.2
2020,2,1,55041,11,.274
2020,2,1,55043,60,.215
2020,2,1,55045,39,.185
2020,2,1,55047,28,.296
2020,2,1,55049,45,.328
2020,2,1,55051,9,.354
2020,2,1,55053,28,.272
2020,2,1,55055,93,.203
2020,2,1,55057,24,.178
2020,2,1,55059,126,.141
2020,2,1,55061,37,.335
2020,2,1,55063,66,.0995
2020,2,1,55065,19,.188
2020,2,1,55067,30,.322
2020,2,1,55069,52,.345
2020,2,1,55071,97,.237
2020,2,1,55073,138,.188
2020,2,1,55075,62,.319
2020,2,1,55077,42,.544
2020,2,1,55078,3,.184
2020,2,1,55079,826,.177
2020,2,1,55081,45,.192
2020,2,1,55083,74,.36
2020,2,1,55085,65,.364
2020,2,1,55087,196,.19
2020,2,1,55089,54,.11
2020,2,1,55091,11,.265
2020,2,1,55093,16,.0631
2020,2,1,55095,28,.114
2020,2,1,55097,97,.251
2020,2,1,55099,29,.447
2020,2,1,55101,261,.265
2020,2,1,55103,27,.293
2020,2,1,55105,205,.24
2020,2,1,55107,32,.476
2020,2,1,55109,33,.0654
2020,2,1,55111,77,.216
2020,2,1,55113,34,.427
2020,2,1,55115,53,.252
2020,2,1,55117,78,.126
2020,2,1,55119,61,.556
2020,2,1,55121,47,.295
2020,2,1,55123,28,.183
2020,2,1,55125,31,.305
2020,2,1,55127,85,.147
2020,2,1,55129,21,.267
2020,2,1,55131,119,.154
2020,2,1,55133,278,.124
2020,2,1,55135,45,.173
2020,2,1,55137,27,.236
2020,2,1,55139,142,.155
2020,2,1,55141,94,.268
2020,2,1,56001,7,.0346
2020,2,1,56003,7,.132
2020,2,1,56005,36,.155
2020,2,1,56007,19,.238
2020,2,1,56009,5,.0575
2020,2,1,56011,.,.
2020,2,1,56013,43,.231
2020,2,1,56015,5,.0755
2020,2,1,56017,.,.
2020,2,1,56019,6,.143
2020,2,1,56021,101,.208
2020,2,1,56023,9,.101
2020,2,1,56025,79,.201
2020,2,1,56027,.,.
2020,2,1,56029,16,.103
2020,2,1,56031,7,.15
2020,2,1,56033,20,.128
2020,2,1,56035,7,.17
2020,2,1,56037,48,.226
2020,2,1,56039,12,.077
2020,2,1,56041,11,.122
2020,2,1,56043,5,.127
2020,2,1,56045,6,.157
2020,2,8,4001,21,.103
2020,2,8,4003,22,.0435
2020,2,8,4005,46,.0593
2020,2,8,4007,10,.0461
2020,2,8,4009,7,.0456
2020,2,8,4011,1,.0221
2020,2,8,4012,2,.0214
2020,2,8,4013,1312,.0568
2020,2,8,4015,48,.0547
2020,2,8,4017,37,.0903
2020,2,8,4019,260,.0521
2020,2,8,4021,122,.0651
2020,2,8,4023,13,.0662
2020,2,8,4025,50,.0468
2020,2,8,4027,70,.0701
2020,2,8,6001,1291,.153
2020,2,8,6003,0,0
