year,month,day_endofweek,statefips,initclaims_count_regular,contclaims_count_regular,initclaims_count_pua,contclaims_count_peuc,contclaims_count_pua,initclaims_count_combined,contclaims_count_combined,initclaims_rate_regular,contclaims_rate_regular,initclaims_rate_pua,contclaims_rate_peuc,contclaims_rate_pua,initclaims_rate_combined,contclaims_rate_combined
2020,5,30,48,104683,1378992,32254,42086,389468,136937,1810546,.745,9.82,.23,.3,2.77,.975,12.9
2020,5,30,49,4948,79316,1561,1968,10921,6509,92205,.308,4.93,.0971,.122,.679,.405,5.74
2020,5,30,50,1465,46316,511,1309,10390,1976,58015,.428,13.5,.149,.382,3.04,.577,17
2020,5,30,51,31379,398411,8685,0,201362,40064,599773,.711,9.03,.197,0,4.56,.908,13.6
2020,5,30,53,31224,465020,12971,16373,171898,44195,653291,.798,11.9,.331,.418,4.39,1.13,16.7
2020,5,30,54,4685,84610,0,3915,0,4685,88525,.588,10.6,0,.491,0,.588,11.1
2020,5,30,55,24225,267529,3290,0,6974,27515,274503,.78,8.62,.106,0,.225,.886,8.84
2020,5,30,56,2421,15853,439,0,2945,2860,18798,.828,5.42,.15,0,1.01,.979,6.43
2020,6,6,1,19949,180245,3556,15243,36739,23505,232227,.89,8.04,.159,.68,1.64,1.05,10.4
2020,6,6,2,7081,47123,1362,0,16326,8443,63449,2.04,13.5,.392,0,4.69,2.43,18.2
2020,6,6,4,24336,209904,96398,1994,1416134,120734,1628032,.685,5.91,2.71,.0561,39.9,3.4,45.8
2020,6,6,5,9605,114119,5930,7110,134478,15535,255707,.705,8.37,.435,.522,9.87,1.14,18.8
2020,6,6,6,255234,2809444,71229,296831,1330215,326463,4436490,1.31,14.5,.367,1.53,6.85,1.68,22.9
2020,6,6,8,12941,262915,10151,0,188027,23092,450942,.411,8.35,.322,0,5.97,.733,14.3
2020,6,6,9,15173,267714,2466,16552,47505,17639,331771,.793,14,.129,.865,2.48,.922,17.3
2020,6,6,10,3037,49659,698,1834,8574,3735,60067,.623,10.2,.143,.376,1.76,.767,12.3
2020,6,6,11,3385,72023,643,1516,11978,4028,85517,.816,17.4,.155,.365,2.89,.971,20.6
2020,6,6,12,112078,966182,0,0,0,112078,966182,1.09,9.36,0,0,0,1.09,9.36
2020,6,6,13,135254,698154,0,0,0,135254,698154,2.65,13.7,0,0,0,2.65,13.7
2020,6,6,15,7338,125568,12059,1884,145978,19397,273430,1.1,18.9,1.81,.283,22,2.92,41.1
2020,6,6,16,3953,47779,632,3351,54014,4585,105144,.448,5.42,.0717,.38,6.12,.52,11.9
2020,6,6,17,44606,741738,9064,37167,178593,53670,957498,.692,11.5,.141,.577,2.77,.833,14.9
2020,6,6,18,22931,221056,20595,9926,209080,43526,440062,.677,6.53,.608,.293,6.17,1.28,13
2020,6,6,19,9421,157644,1702,7823,16266,11123,181733,.542,9.07,.0979,.45,.935,.64,10.5
2020,6,6,20,6671,84608,2639,0,65104,9310,149712,.449,5.69,.178,0,4.38,.626,10.1
2020,6,6,21,40733,197472,0,7027,59692,40733,264191,1.97,9.53,0,.339,2.88,1.97,12.7
2020,6,6,22,21879,305083,8931,3114,178859,30810,487056,1.04,14.6,.426,.149,8.54,1.47,23.2
2020,6,6,23,3056,77744,3718,136,23813,6774,101693,.441,11.2,.537,.0196,3.44,.978,14.7
2020,6,6,24,41638,246535,9762,8642,444425,51400,699602,1.28,7.56,.299,.265,13.6,1.58,21.5
2020,6,6,25,44970,572272,20991,32501,470605,65961,1075378,1.18,15,.55,.851,12.3,1.73,28.2
2020,6,6,26,25136,752547,38298,19509,1080267,63434,1852323,.509,15.2,.776,.395,21.9,1.28,37.5
2020,6,6,27,28240,395201,1306,16909,79964,29546,492074,.908,12.7,.042,.544,2.57,.95,15.8
2020,6,6,28,21283,148902,8403,728,52240,29686,201870,1.67,11.7,.658,.057,4.09,2.33,15.8
2020,6,6,29,19806,233909,4661,12995,87467,24467,334371,.642,7.59,.151,.421,2.84,.794,10.8
2020,6,6,30,3078,46305,2851,1778,40658,5929,88741,.577,8.68,.534,.333,7.62,1.11,16.6
2020,6,6,31,3928,59936,1192,1792,24421,5120,86149,.379,5.79,.115,.173,2.36,.495,8.32
2020,6,6,32,10748,334182,16201,7195,92845,26949,434222,.697,21.7,1.05,.466,6.02,1.75,28.2
2020,6,6,33,6178,101849,0,0,0,6178,101849,.798,13.2,0,0,0,.798,13.2
2020,6,6,34,23166,559057,23328,128341,369376,46494,1056774,.516,12.4,.519,2.86,8.22,1.03,23.5
2020,6,6,35,5290,104019,2327,3531,45418,7617,152968,.554,10.9,.244,.37,4.76,.798,16
2020,6,6,36,92939,2195695,81205,69209,927026,174144,3191930,.977,23.1,.853,.727,9.74,1.83,33.5
2020,6,6,37,33865,537652,28579,19970,199114,62444,756736,.667,10.6,.563,.393,3.92,1.23,14.9
2020,6,6,38,2252,29855,594,1716,7482,2846,39053,.558,7.4,.147,.425,1.85,.705,9.68
2020,6,6,39,35427,515583,40133,15066,815459,75560,1346108,.611,8.89,.692,.26,14.1,1.3,23.2
2020,6,6,40,77525,156795,893,5910,20167,78418,182872,4.21,8.52,.0485,.321,1.1,4.26,9.93
2020,6,6,41,24272,273788,2865,0,20946,27137,294734,1.15,13,.136,0,.995,1.29,14
2020,6,6,42,44992,846107,70838,60964,1187770,115830,2094841,.693,13,1.09,.939,18.3,1.78,32.3
2020,6,6,44,3501,76445,2701,3989,42680,6202,123114,.63,13.8,.486,.718,7.68,1.12,22.2
2020,6,6,45,23188,212570,14492,13807,72701,37680,299078,.976,8.95,.61,.581,3.06,1.59,12.6
2020,6,6,46,880,20573,1067,210,4345,1947,25128,.19,4.43,.23,.0453,.936,.42,5.42
2020,6,6,47,20908,310065,4366,4923,94465,25274,409453,.625,9.27,.131,.147,2.82,.756,12.2
2020,6,6,48,87985,1193001,29519,71520,475514,117504,1740035,.626,8.49,.21,.509,3.39,.837,12.4
2020,6,6,49,5382,78145,1674,2365,10891,7056,91401,.335,4.86,.104,.147,.677,.439,5.69
2020,6,6,50,1650,45207,434,1145,8664,2084,55016,.482,13.2,.127,.335,2.53,.609,16.1
2020,6,6,51,29231,396056,7691,0,218743,36922,614799,.662,8.98,.174,0,4.96,.837,13.9
2020,6,6,53,29713,422214,10637,17653,167283,40350,607150,.759,10.8,.272,.451,4.27,1.03,15.5
2020,6,6,54,4413,83162,0,4149,0,4413,87311,.554,10.4,0,.521,0,.554,11
2020,6,6,55,24835,253533,4163,0,15100,28998,268633,.8,8.16,.134,0,.486,.934,8.65
2020,6,6,56,2013,15552,298,0,2945,2311,18497,.689,5.32,.102,0,1.01,.791,6.33
2020,6,13,1,18367,163982,3089,19452,41103,21456,224537,.819,7.31,.138,.868,1.83,.957,10
2020,6,13,2,6797,45792,1164,0,20946,7961,66738,1.95,13.2,.335,0,6.02,2.29,19.2
2020,6,13,4,22406,208812,118331,6924,2322335,140737,2538071,.631,5.88,3.33,.195,65.4,3.96,71.5
2020,6,13,5,9324,111228,8957,7067,78095,18281,196390,.684,8.16,.657,.519,5.73,1.34,14.4
2020,6,13,6,240665,2998095,69447,208089,1168326,310112,4374510,1.24,15.4,.358,1.07,6.02,1.6,22.5
2020,6,13,8,10270,241962,17945,0,130301,28215,372263,.326,7.68,.57,0,4.14,.896,11.8
2020,6,13,9,11719,258765,2100,16067,47044,13819,321876,.612,13.5,.11,.84,2.46,.722,16.8
2020,6,13,10,2516,47115,556,1919,12700,3072,61734,.516,9.67,.114,.394,2.61,.63,12.7
2020,6,13,11,3065,72934,852,1659,12479,3917,87072,.739,17.6,.205,.4,3.01,.944,21
2020,6,13,12,88087,919837,0,0,0,88087,919837,.853,8.91,0,0,0,.853,8.91
2020,6,13,13,131997,682501,0,0,0,131997,682501,2.58,13.4,0,0,0,2.58,13.4
2020,6,13,15,7248,114119,14039,2471,112319,21287,228909,1.09,17.2,2.11,.372,16.9,3.2,34.4
2020,6,13,16,3631,36764,348,3967,16839,3979,57570,.412,4.17,.0395,.45,1.91,.451,6.53
2020,6,13,17,44694,710279,8987,32604,203054,53681,945937,.693,11,.139,.506,3.15,.833,14.7
2020,6,13,18,24017,211255,12016,12192,261370,36033,484817,.709,6.24,.355,.36,7.72,1.06,14.3
2020,6,13,19,8887,152142,1720,9384,16559,10607,178085,.511,8.75,.0989,.54,.952,.61,10.2
2020,6,13,20,6819,77329,450,1402,45436,7269,124167,.459,5.2,.0303,.0943,3.06,.489,8.35
2020,6,13,21,37650,180952,3620,7214,41173,41270,229339,1.82,8.73,.175,.348,1.99,1.99,11.1
2020,6,13,22,23122,306358,13314,3367,150962,36436,460687,1.1,14.6,.635,.161,7.2,1.74,22
2020,6,13,23,2988,66694,2868,127,26378,5856,93199,.431,9.63,.414,.0183,3.81,.845,13.5
2020,6,13,24,23450,250262,61640,10579,532637,85090,793478,.719,7.68,1.89,.324,16.3,2.61,24.3
2020,6,13,25,30281,575839,15892,31078,425391,46173,1032308,.793,15.1,.416,.814,11.1,1.21,27
2020,6,13,26,18494,713812,26173,37471,916421,44667,1667704,.375,14.5,.53,.759,18.6,.905,33.8
2020,6,13,27,24596,368285,720,18436,66362,25316,453083,.791,11.8,.0232,.593,2.13,.814,14.6
2020,6,13,28,18407,123192,8203,4591,75185,26610,202968,1.44,9.65,.643,.36,5.89,2.09,15.9
2020,6,13,29,18671,215217,5433,13198,81948,24104,310363,.606,6.98,.176,.428,2.66,.782,10.1
2020,6,13,30,3157,44298,2540,1991,44030,5697,90319,.592,8.3,.476,.373,8.25,1.07,16.9
2020,6,13,31,4032,56893,1190,1605,25715,5222,84213,.389,5.5,.115,.155,2.48,.504,8.13
2020,6,13,32,10620,312009,24720,7817,114766,35340,434592,.689,20.2,1.6,.507,7.44,2.29,28.2
2020,6,13,33,6306,98062,0,0,0,6306,98062,.815,12.7,0,0,0,.815,12.7
2020,6,13,34,26392,537857,23188,72750,380583,49580,991190,.587,12,.516,1.62,8.47,1.1,22.1
2020,6,13,35,4536,104805,2267,3797,47067,6803,155669,.475,11,.237,.398,4.93,.713,16.3
2020,6,13,36,94797,1948957,53291,71696,906534,148088,2927187,.996,20.5,.56,.754,9.53,1.56,30.8
2020,6,13,37,32188,524787,24813,35360,199299,57001,759446,.634,10.3,.488,.696,3.92,1.12,14.9
2020,6,13,38,2073,29103,603,1868,7581,2676,38552,.514,7.21,.149,.463,1.88,.663,9.55
2020,6,13,39,32782,473687,57760,15653,1193835,90542,1683175,.565,8.16,.995,.27,20.6,1.56,29
2020,6,13,40,84779,173361,1121,6321,20190,85900,199872,4.6,9.42,.0609,.343,1.1,4.67,10.9
2020,6,13,41,24302,250039,2744,0,26483,27046,276522,1.15,11.9,.13,0,1.26,1.29,13.1
2020,6,13,42,44270,913332,83662,67549,1954660,127932,2935541,.682,14.1,1.29,1.04,30.1,1.97,45.2
2020,6,13,44,2597,72491,2638,2946,42580,5235,118017,.467,13,.475,.53,7.66,.942,21.2
2020,6,13,45,19853,200903,13819,9988,67862,33672,278753,.836,8.46,.582,.42,2.86,1.42,11.7
2020,6,13,46,1065,18649,321,670,4296,1386,23615,.23,4.02,.0692,.144,.926,.299,5.09
2020,6,13,47,19413,297873,4811,4782,114795,24224,417450,.58,8.91,.144,.143,3.43,.724,12.5
2020,6,13,48,92477,1273266,24629,58408,424036,117106,1755710,.658,9.07,.175,.416,3.02,.834,12.5
2020,6,13,49,4803,75383,1707,2898,10632,6510,88913,.299,4.69,.106,.18,.661,.405,5.53
2020,6,13,50,1859,43338,381,1143,9473,2240,53954,.543,12.7,.111,.334,2.77,.655,15.8
2020,6,13,51,27186,386893,9103,0,227730,36289,614623,.616,8.77,.206,0,5.16,.822,13.9
2020,6,13,53,29028,396619,8609,7070,179818,37637,583507,.742,10.1,.22,.181,4.59,.962,14.9
2020,6,13,54,4327,75236,0,4256,0,4327,79492,.543,9.44,0,.534,0,.543,9.97
2020,6,13,55,25112,236112,2727,0,17675,27839,253787,.809,7.6,.0878,0,.569,.897,8.17
2020,6,13,56,1539,15371,438,0,2948,1977,18319,.527,5.26,.15,0,1.01,.676,6.27
2020,6,20,1,18671,150002,3795,24279,41329,22466,215610,.833,6.69,.169,1.08,1.84,1,9.62
2020,6,20,2,6757,44380,1534,20,18950,8291,63350,1.94,12.8,.441,.00575,5.45,2.38,18.2
2020,6,20,4,25853,216563,188924,0,1983612,214777,2200175,.728,6.1,5.32,0,55.9,6.05,62
2020,6,20,5,9561,109529,8379,7251,84065,17940,200845,.702,8.04,.615,.532,6.17,1.32,14.7
2020,6,20,6,283622,2775603,86130,251012,1708298,369752,4734913,1.46,14.3,.444,1.29,8.8,1.9,24.4
2020,6,20,8,9882,258364,10385,0,94822,20267,353186,.314,8.21,.33,0,3.01,.644,11.2
2020,6,20,9,10229,249419,1747,15101,48580,11976,313100,.535,13,.0913,.789,2.54,.626,16.4
2020,6,20,10,2797,45112,904,1981,11164,3701,58257,.574,9.26,.186,.407,2.29,.76,12
2020,6,20,11,3073,72927,830,1770,12762,3903,87459,.741,17.6,.2,.427,3.08,.941,21.1
2020,6,20,12,95584,995299,0,0,0,95584,995299,.926,9.64,0,0,0,.926,9.64
2020,6,20,13,125725,669735,0,0,0,125725,669735,2.46,13.1,0,0,0,2.46,13.1
2020,6,20,15,7178,132466,8438,2597,106207,15616,241270,1.08,19.9,1.27,.391,16,2.35,36.3
2020,6,20,16,4285,33060,698,4409,2243,4983,39712,.486,3.75,.0791,.5,.254,.565,4.5
2020,6,20,17,46276,705839,10820,39265,338997,57096,1084101,.718,10.9,.168,.609,5.26,.886,16.8
2020,6,20,18,29331,201242,17439,11280,279532,46770,492054,.866,5.94,.515,.333,8.25,1.38,14.5
2020,6,20,19,7867,151357,1557,9070,15766,9424,176193,.452,8.7,.0895,.522,.907,.542,10.1
2020,6,20,20,7804,73748,438,0,56155,8242,129903,.525,4.96,.0295,0,3.78,.554,8.74
2020,6,20,21,24846,171917,3775,7549,56959,28621,236425,1.2,8.29,.182,.364,2.75,1.38,11.4
2020,6,20,22,19524,300389,9756,3432,149592,29280,453413,.932,14.3,.466,.164,7.14,1.4,21.6
2020,6,20,23,2877,64372,2675,125,27962,5552,92459,.415,9.29,.386,.018,4.04,.801,13.3
2020,6,20,24,32549,243704,24017,11699,712097,56566,967500,.998,7.47,.737,.359,21.8,1.73,29.7
2020,6,20,25,29910,563905,14131,34024,430983,44041,1028912,.784,14.8,.37,.891,11.3,1.15,27
2020,6,20,26,17469,574702,22587,22033,1069572,40056,1666307,.354,11.6,.457,.446,21.7,.811,33.7
2020,6,20,27,20373,348073,7,19817,63474,20380,431364,.655,11.2,.000225,.637,2.04,.655,13.9
2020,6,20,28,15230,97069,7436,4093,54403,22666,155565,1.19,7.61,.583,.321,4.26,1.78,12.2
2020,6,20,29,17159,206789,3526,14814,88820,20685,310423,.557,6.71,.114,.48,2.88,.671,10.1
2020,6,20,30,2997,42681,2549,2187,46489,5546,91357,.562,8,.478,.41,8.71,1.04,17.1
2020,6,20,31,3406,57028,1220,1590,29446,4626,88064,.329,5.51,.118,.154,2.84,.447,8.51
2020,6,20,32,10347,294649,29440,8561,165233,39787,468443,.671,19.1,1.91,.555,10.7,2.58,30.4
2020,6,20,33,5288,92219,0,0,0,5288,92219,.683,11.9,0,0,0,.683,11.9
2020,6,20,34,33004,527870,18634,73018,391603,51638,992491,.735,11.7,.415,1.63,8.72,1.15,22.1
2020,6,20,35,4236,103020,2184,4027,50908,6420,157955,.444,10.8,.229,.422,5.33,.673,16.5
2020,6,20,36,88594,1827275,71308,73072,1010677,159902,2911024,.931,19.2,.749,.768,10.6,1.68,30.6
2020,6,20,37,29199,529343,23799,78038,202756,52998,810137,.575,10.4,.468,1.54,3.99,1.04,15.9
2020,6,20,38,1821,28736,689,2122,6951,2510,37809,.451,7.12,.171,.526,1.72,.622,9.37
2020,6,20,39,34542,445869,85597,16702,598238,120139,1060809,.595,7.68,1.48,.288,10.3,2.07,18.3
2020,6,20,40,58613,182191,1172,6691,20309,59785,209191,3.18,9.9,.0637,.363,1.1,3.25,11.4
2020,6,20,41,15874,222683,2710,0,25899,18584,248582,.754,10.6,.129,0,1.23,.883,11.8
2020,6,20,42,42551,747997,104940,39955,2650885,147491,3438837,.655,11.5,1.62,.615,40.8,2.27,53
2020,6,20,44,3440,68456,3083,3085,43942,6523,115483,.619,12.3,.555,.555,7.91,1.17,20.8
2020,6,20,45,17611,198224,11896,15363,72732,29507,286319,.741,8.34,.501,.647,3.06,1.24,12.1
2020,6,20,46,910,17163,189,344,4109,1099,21616,.196,3.7,.0407,.0741,.886,.237,4.66
2020,6,20,47,20506,283631,5931,4797,129748,26437,418176,.613,8.48,.177,.143,3.88,.79,12.5
2020,6,20,48,87448,1190381,27420,107885,517121,114868,1815387,.623,8.48,.195,.768,3.68,.818,12.9
2020,6,20,49,4915,73619,1629,3557,10808,6544,87984,.306,4.58,.101,.221,.672,.407,5.47
2020,6,20,50,1389,42681,362,1165,9896,1751,53742,.406,12.5,.106,.34,2.89,.512,15.7
2020,6,20,51,25293,375579,8545,0,280883,33838,656462,.573,8.51,.194,0,6.37,.767,14.9
2020,6,20,53,29612,404060,7996,6812,150519,37608,561391,.757,10.3,.204,.174,3.85,.961,14.3
2020,6,20,54,3756,70276,0,4487,0,3756,74763,.471,8.82,0,.563,0,.471,9.38
2020,6,20,55,24993,222705,2601,19101,21430,27594,263236,.805,7.17,.0838,.615,.69,.889,8.48
2020,6,20,56,1402,15070,498,0,4304,1900,19374,.48,5.16,.17,0,1.47,.65,6.63
2020,6,27,1,18338,141450,3352,31334,45963,21690,218747,.818,6.31,.15,1.4,2.05,.968,9.76
2020,6,27,2,6467,43208,1210,3478,19007,7677,65693,1.86,12.4,.348,1,5.47,2.21,18.9
2020,6,27,4,26297,216613,156038,9583,0,182335,226196,.74,6.1,4.39,.27,0,5.13,6.37
2020,6,27,5,10330,106003,9274,7483,100545,19604,214031,.758,7.78,.681,.549,7.38,1.44,15.7
2020,6,27,6,276649,2898381,101660,228594,1572438,378309,4699413,1.43,14.9,.524,1.18,8.1,1.95,24.2
2020,6,27,8,8566,236376,5146,295,89955,13712,326626,.272,7.51,.163,.00937,2.86,.435,10.4
2020,6,27,9,9871,245736,1682,15499,49218,11553,310453,.516,12.8,.0879,.81,2.57,.604,16.2
2020,6,27,10,2771,44034,509,2046,10600,3280,56680,.569,9.04,.104,.42,2.18,.673,11.6
2020,6,27,11,3132,72807,623,1919,13103,3755,87829,.755,17.5,.15,.462,3.16,.905,21.2
2020,6,27,12,84324,740650,28380,0,0,112704,740650,.817,7.17,.275,0,0,1.09,7.17
2020,6,27,13,117485,661233,0,0,67249,117485,728482,2.3,12.9,0,0,1.32,2.3,14.3
2020,6,27,15,8193,128990,7080,2953,92086,15273,224029,1.23,19.4,1.06,.444,13.8,2.3,33.7
2020,6,27,16,5417,30886,700,4787,2774,6117,38447,.614,3.5,.0794,.543,.315,.694,4.36
2020,6,27,17,45752,676722,32587,36561,478658,78339,1191941,.71,10.5,.505,.567,7.42,1.22,18.5
2020,6,27,18,44827,191288,15257,10893,105809,60084,307990,1.32,5.65,.45,.322,3.12,1.77,9.09
2020,6,27,19,7523,140525,1484,9572,15484,9007,165581,.433,8.08,.0853,.55,.89,.518,9.52
2020,6,27,20,9884,74672,733,1905,118650,10617,195227,.665,5.02,.0493,.128,7.98,.714,13.1
2020,6,27,21,30640,159343,3892,7820,36848,34532,204011,1.48,7.69,.188,.377,1.78,1.67,9.84
2020,6,27,22,21976,306089,10207,3609,154047,32183,463745,1.05,14.6,.487,.172,7.35,1.54,22.1
2020,6,27,23,2959,62335,2241,1603,24687,5200,88625,.427,9,.323,.231,3.56,.751,12.8
2020,6,27,24,22623,233079,32931,11781,712097,55554,956957,.694,7.15,1.01,.361,21.8,1.7,29.3
2020,6,27,25,29563,554873,14154,35765,428570,43717,1019208,.774,14.5,.371,.937,11.2,1.15,26.7
2020,6,27,26,36224,615101,30675,39067,886607,66899,1540775,.734,12.5,.621,.791,18,1.35,31.2
2020,6,27,27,19267,333612,721,21558,63882,19988,419052,.62,10.7,.0232,.693,2.05,.643,13.5
2020,6,27,28,13673,147624,7472,4123,56913,21145,208660,1.07,11.6,.586,.323,4.46,1.66,16.4
2020,6,27,29,19066,200323,4204,19842,91964,23270,312129,.618,6.5,.136,.644,2.98,.755,10.1
2020,6,27,30,2695,41027,2829,2345,46429,5524,89801,.505,7.69,.53,.44,8.7,1.04,16.8
2020,6,27,31,3249,56281,1549,1644,29158,4798,87083,.314,5.44,.15,.159,2.82,.463,8.41
2020,6,27,32,11110,286943,69144,9405,157196,80254,453544,.72,18.6,4.48,.61,10.2,5.2,29.4
2020,6,27,33,5038,86031,0,0,0,5038,86031,.651,11.1,0,0,0,.651,11.1
2020,6,27,34,27965,518886,24195,68872,387853,52160,975611,.622,11.5,.538,1.53,8.63,1.16,21.7
2020,6,27,35,4435,95535,2285,4400,57619,6720,157554,.465,10,.239,.461,6.04,.704,16.5
2020,6,27,36,89339,1711306,54204,75980,1104345,143543,2891631,.939,18,.57,.799,11.6,1.51,30.4
2020,6,27,37,29580,463568,27134,115952,192944,56714,772464,.582,9.12,.534,2.28,3.8,1.12,15.2
2020,6,27,38,1511,28446,849,2572,7153,2360,38171,.374,7.05,.21,.637,1.77,.585,9.46
2020,6,27,39,35619,426886,50064,17113,438320,85683,882319,.614,7.36,.863,.295,7.55,1.48,15.2
2020,6,27,40,18405,165298,1555,6255,20497,19960,192050,1,8.98,.0845,.34,1.11,1.08,10.4
2020,6,27,41,10393,213976,4100,9486,20354,14493,243816,.494,10.2,.195,.451,.967,.689,11.6
2020,6,27,42,45170,808624,164806,61587,3073064,209976,3943275,.696,12.5,2.54,.949,47.3,3.23,60.7
2020,6,27,44,3098,65618,3821,3377,47016,6919,116011,.558,11.8,.688,.608,8.46,1.25,20.9
2020,6,27,45,17654,197125,11751,13181,70734,29405,281040,.743,8.3,.495,.555,2.98,1.24,11.8
2020,6,27,46,644,17142,165,294,3506,809,20942,.139,3.69,.0356,.0634,.756,.174,4.51
2020,6,27,47,21544,279199,6881,4843,139324,28425,423366,.644,8.35,.206,.145,4.17,.85,12.7
2020,6,27,48,94797,1272136,27620,72917,484533,122417,1829586,.675,9.06,.197,.519,3.45,.872,13
2020,6,27,49,4965,72216,1675,4031,10481,6640,86728,.309,4.49,.104,.251,.652,.413,5.39
2020,6,27,50,2163,42420,418,1173,9485,2581,53078,.632,12.4,.122,.343,2.77,.754,15.5
2020,6,27,51,31955,366714,12140,0,351287,44095,718001,.724,8.31,.275,0,7.96,.999,16.3
2020,6,27,53,31911,402243,8963,8114,164538,40874,574895,.815,10.3,.229,.207,4.2,1.04,14.7
2020,6,27,54,3532,69096,0,4641,0,3532,73737,.443,8.67,0,.582,0,.443,9.25
2020,6,27,55,24689,219937,3556,10462,22283,28245,252682,.795,7.08,.115,.337,.718,.91,8.14
2020,6,27,56,1418,14494,187,0,2380,1605,16874,.485,4.96,.064,0,.814,.549,5.77
2020,7,4,1,19056,138272,2464,43666,44321,21520,226259,.85,6.17,.11,1.95,1.98,.96,10.1
2020,7,4,2,6124,42110,1120,2945,16633,7244,61688,1.76,12.1,.322,.847,4.78,2.08,17.7
2020,7,4,4,25745,215340,0,11296,0,25745,226636,.725,6.06,0,.318,0,.725,6.38
2020,7,4,5,10760,102593,9938,5712,88579,20698,196884,.79,7.53,.729,.419,6.5,1.52,14.4
2020,7,4,6,263995,2754409,100588,228541,2253420,364583,5236370,1.36,14.2,.518,1.18,11.6,1.88,27
2020,7,4,8,7854,245064,4595,536,92576,12449,338176,.249,7.78,.146,.017,2.94,.395,10.7
2020,7,4,9,12107,250285,1569,10882,63854,13676,325021,.633,13.1,.082,.569,3.34,.715,17
2020,7,4,10,2791,45598,503,1780,10343,3294,57721,.573,9.36,.103,.365,2.12,.676,11.8
2020,7,4,11,2858,72802,609,1881,13316,3467,87999,.689,17.5,.147,.453,3.21,.835,21.2
2020,7,4,12,66910,581386,11166,0,0,78076,581386,.648,5.63,.108,0,0,.756,5.63
2020,7,4,13,105160,619947,23438,0,166810,128598,786757,2.06,12.1,.459,0,3.26,2.52,15.4
2020,7,4,15,7648,123633,4586,1854,86594,12234,212081,1.15,18.6,.69,.279,13,1.84,31.9
2020,7,4,16,4924,29090,466,5004,2727,5390,36821,.558,3.3,.0528,.567,.309,.611,4.18
2020,7,4,17,39015,667460,42785,35951,677215,81800,1380626,.605,10.4,.664,.558,10.5,1.27,21.4
2020,7,4,18,22102,183968,0,7671,267770,22102,459409,.652,5.43,0,.226,7.9,.652,13.6
2020,7,4,19,9833,132194,1296,9356,13658,11129,155208,.565,7.6,.0745,.538,.785,.64,8.93
2020,7,4,20,7762,77623,5111,2030,136546,12873,216199,.522,5.22,.344,.137,9.19,.866,14.5
2020,7,4,21,23282,150522,2950,8282,56969,26232,215773,1.12,7.26,.142,.4,2.75,1.27,10.4
2020,7,4,22,31417,313157,9070,3453,148322,40487,464932,1.5,14.9,.433,.165,7.08,1.93,22.2
2020,7,4,23,2784,62560,2274,1979,23852,5058,88391,.402,9.03,.328,.286,3.44,.73,12.8
2020,7,4,24,33191,246430,32931,11347,503235,66122,761012,1.02,7.56,1.01,.348,15.4,2.03,23.3
2020,7,4,25,26921,555235,12969,36640,437247,39890,1029122,.705,14.5,.34,.96,11.5,1.04,27
2020,7,4,26,32880,517814,29443,25180,996849,62323,1539843,.666,10.5,.596,.51,20.2,1.26,31.2
2020,7,4,27,19195,322699,584,21396,65187,19779,409282,.617,10.4,.0188,.688,2.1,.636,13.2
2020,7,4,28,11266,137330,4849,4571,51332,16115,193233,.883,10.8,.38,.358,4.02,1.26,15.1
2020,7,4,29,17520,200972,4159,11346,98059,21679,310377,.568,6.52,.135,.368,3.18,.703,10.1
2020,7,4,30,2788,39032,2696,2685,44136,5484,85853,.523,7.32,.505,.503,8.27,1.03,16.1
2020,7,4,31,4922,56551,1529,1830,27589,6451,85970,.475,5.46,.148,.177,2.66,.623,8.3
2020,7,4,32,12484,287968,62810,10457,135727,75294,434152,.809,18.7,4.07,.678,8.8,4.88,28.1
2020,7,4,33,5651,74005,0,0,23481,5651,97486,.73,9.56,0,0,3.03,.73,12.6
2020,7,4,34,47391,491565,11338,60125,396381,58729,948071,1.05,10.9,.252,1.34,8.82,1.31,21.1
2020,7,4,35,4935,97179,2685,4506,62449,7620,164134,.517,10.2,.281,.472,6.54,.798,17.2
2020,7,4,36,93142,1701440,54723,78651,1060127,147865,2840218,.979,17.9,.575,.827,11.1,1.55,29.9
2020,7,4,37,27937,412353,23606,144716,197123,51543,754192,.55,8.12,.465,2.85,3.88,1.01,14.8
2020,7,4,38,1720,27021,671,3168,8112,2391,38301,.426,6.69,.166,.785,2.01,.592,9.49
2020,7,4,39,33479,411557,48532,17331,412034,82011,840922,.577,7.09,.836,.299,7.1,1.41,14.5
2020,7,4,40,9423,131034,1607,6046,19822,11030,156902,.512,7.12,.0873,.328,1.08,.599,8.52
2020,7,4,41,9802,199419,4666,10954,28450,14468,238823,.466,9.48,.222,.521,1.35,.688,11.4
2020,7,4,42,44053,650560,205645,38418,3421264,249698,4110242,.679,10,3.17,.592,52.7,3.85,63.3
2020,7,4,44,3302,64761,6197,3144,49085,9499,116990,.594,11.7,1.12,.566,8.84,1.71,21.1
2020,7,4,45,16015,187282,11022,15399,66515,27037,269196,.674,7.88,.464,.648,2.8,1.14,11.3
2020,7,4,46,835,15942,108,327,4123,943,20392,.18,3.44,.0233,.0705,.889,.203,4.39
2020,7,4,47,24920,273815,11143,5088,142896,36063,421799,.745,8.19,.333,.152,4.27,1.08,12.6
2020,7,4,48,115574,1209019,34662,113819,554673,150236,1877511,.823,8.61,.247,.81,3.95,1.07,13.4
