year,month,day_endofweek,statefips,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2024,5,10,34,-0.12,.,.,.,.,.,-0.0317,-0.165,-0.176,0.0196,-0.128,-0.235,0.203
2024,5,10,35,0.365,.,.,.,.,.,0.402,0.257,0.239,0.391,0.393,0.38,0.435
2024,5,10,36,-0.00308,.,.,.,.,.,0.309,0.0546,0.0315,0.0786,-0.0382,-0.113,0.143
2024,5,10,37,-0.0684,.,.,.,.,.,0.106,-0.0431,-0.0595,0.0762,-0.112,-0.233,0.181
2024,5,10,38,0.812,.,.,.,.,.,1.0,0.932,0.926,0.73,0.708,0.644,0.918
2024,5,10,39,-0.061,.,.,.,.,.,0.103,0.0757,0.0729,-0.0754,-0.155,-0.218,-0.044
2024,5,10,40,0.143,.,.,.,.,.,-0.147,0.318,0.372,0.0158,-0.00468,-0.0249,0.0347
2024,5,10,41,0.171,.,.,.,.,.,0.61,0.27,0.232,0.229,0.0962,-0.042,0.451
2024,5,10,42,-0.128,.,.,.,.,.,0.00502,-0.0934,-0.103,-0.0442,-0.162,-0.246,-0.0364
2024,5,10,44,0.908,.,.,.,.,.,1.2,0.733,0.689,0.96,0.926,0.736,1.46
2024,5,10,45,0.349,.,.,.,.,.,0.361,0.262,0.251,0.509,0.378,0.228,0.715
2024,5,10,46,1.35,.,.,.,.,.,1.95,1.09,0.943,1.47,1.38,1.35,1.46
2024,5,10,47,0.0606,.,.,.,.,.,0.255,0.113,0.0974,0.138,-0.00331,-0.103,0.124
2024,5,10,48,-0.101,.,.,.,.,.,-0.0485,-0.0406,-0.0397,-0.0177,-0.159,-0.256,0.111
2024,5,10,49,0.0142,.,.,.,.,.,-0.0781,-0.0626,-0.0608,0.0135,0.0338,0.0119,0.26
2024,5,10,50,1.35,.,.,.,.,.,1.95,1.32,1.29,1.47,1.38,1.47,1.46
2024,5,10,51,-0.139,.,.,.,.,.,-0.0202,-0.0492,-0.0523,-0.0857,-0.199,-0.267,-0.0125
2024,5,10,53,-0.141,.,.,.,.,.,0.43,0.0201,-0.022,-0.119,-0.235,-0.308,-0.114
2024,5,10,54,-0.161,.,.,.,.,.,0.179,-0.0573,-0.0746,-0.301,-0.252,-0.27,-0.111
2024,5,10,55,-0.0985,.,.,.,.,.,0.0917,-0.0601,-0.0754,-0.0438,-0.146,-0.22,-0.0414
2024,5,10,56,-0.141,.,.,.,.,.,0.0248,0.107,0.117,-0.169,-0.272,-0.342,-0.231
2024,5,17,1,0.449,.,.,.,.,.,0.598,0.404,0.383,0.462,0.432,0.407,0.468
2024,5,17,2,0.671,.,.,.,.,.,1.47,1.12,1.07,0.724,0.466,0.568,-0.129
2024,5,17,4,-0.308,.,.,.,.,.,-0.452,-0.365,-0.353,-0.307,-0.301,-0.336,-0.0831
2024,5,17,5,0.193,.,.,.,.,.,-0.0788,0.144,0.168,-0.189,0.156,0.504,0.411
2024,5,17,6,-0.381,.,.,.,.,.,-0.353,-0.354,-0.354,-0.293,-0.4,-0.477,-0.206
2024,5,17,8,-0.219,.,.,.,.,.,-0.213,-0.176,-0.171,-0.198,-0.266,-0.339,0.00384
2024,5,17,9,0.295,.,.,.,.,.,0.152,0.216,0.222,0.424,0.303,0.18,0.691
2024,5,17,10,0.032,.,.,.,.,.,-0.178,-0.093,-0.0864,0.217,0.0507,0.00345,-0.0378
2024,5,17,11,-0.454,.,.,.,.,.,-0.521,-0.475,-0.469,-0.441,-0.469,-0.503,-0.257
2024,5,17,12,-0.14,.,.,.,.,.,-0.277,-0.189,-0.177,-0.0308,-0.128,-0.203,-0.0182
2024,5,17,13,-0.153,.,.,.,.,.,-0.24,-0.19,-0.184,0.0162,-0.15,-0.277,0.264
2024,5,17,15,0.354,.,.,.,.,.,0.503,0.288,0.257,0.669,0.368,0.226,0.256
2024,5,17,16,0.265,.,.,.,.,.,-0.136,0.102,0.134,0.333,0.31,0.281,0.398
2024,5,17,17,-0.248,.,.,.,.,.,0.0013,-0.226,-0.246,-0.204,-0.275,-0.356,0.0513
2024,5,17,18,-0.126,.,.,.,.,.,-0.233,-0.25,-0.252,-0.0159,-0.0611,-0.128,0.122
2024,5,17,19,0.194,.,.,.,.,.,0.282,0.0466,0.0241,0.388,0.227,0.0951,0.524
2024,5,17,20,0.0914,.,.,.,.,.,-0.0451,-0.042,-0.0416,0.172,0.14,0.0771,0.412
2024,5,17,21,-0.123,.,.,.,.,.,-0.191,-0.254,-0.26,-0.066,-0.061,-0.123,0.252
2024,5,17,22,0.0555,.,.,.,.,.,-0.166,-0.132,-0.127,0.0725,0.139,0.163,0.22
2024,5,17,23,1.35,.,.,.,.,.,0.463,0.989,1.05,1.47,1.38,1.47,1.46
2024,5,17,24,-0.242,.,.,.,.,.,-0.376,-0.298,-0.291,-0.122,-0.233,-0.362,0.299
2024,5,17,25,-0.147,.,.,.,.,.,0.0186,-0.18,-0.199,-0.0553,-0.152,-0.235,0.105
2024,5,17,26,-0.0761,.,.,.,.,.,-0.171,-0.146,-0.143,0.0536,-0.0686,-0.159,0.124
2024,5,17,27,-0.301,.,.,.,.,.,-0.381,-0.359,-0.356,-0.337,-0.292,-0.326,0.101
2024,5,17,28,0.255,.,.,.,.,.,0.00604,-0.0755,-0.0833,0.361,0.55,0.684,0.572
2024,5,17,29,-0.0991,.,.,.,.,.,-0.185,-0.116,-0.108,0.0141,-0.11,-0.203,0.0841
2024,5,17,30,1.35,.,.,.,.,.,1.95,1.32,1.29,1.47,1.38,1.47,0.931
2024,5,17,31,-0.0775,.,.,.,.,.,-0.0198,-0.17,-0.187,-0.0134,-0.0505,-0.0625,-0.116
2024,5,17,32,-0.143,.,.,.,.,.,-0.238,-0.198,-0.193,-0.104,-0.137,-0.169,-0.0629
2024,5,17,33,0.654,.,.,.,.,.,0.966,0.584,0.55,0.789,0.646,0.405,1.45
2024,5,17,34,-0.257,.,.,.,.,.,-0.31,-0.306,-0.306,-0.201,-0.253,-0.305,-0.0248
2024,5,17,35,0.152,.,.,.,.,.,-0.176,-0.181,-0.181,0.101,0.314,0.543,-0.0458
2024,5,17,36,-0.2,.,.,.,.,.,0.0495,-0.172,-0.192,-0.123,-0.224,-0.305,0.0412
2024,5,17,37,-0.201,.,.,.,.,.,-0.233,-0.195,-0.191,-0.0953,-0.231,-0.328,0.0533
2024,5,17,38,0.535,.,.,.,.,.,1.02,0.364,0.303,0.597,0.598,0.522,0.904
2024,5,17,39,-0.208,.,.,.,.,.,-0.328,-0.273,-0.268,-0.114,-0.188,-0.256,-0.0361
2024,5,17,40,0.0665,.,.,.,.,.,-0.208,-0.111,-0.1,0.165,0.148,0.123,0.228
2024,5,17,41,0.0297,.,.,.,.,.,0.0183,0.0567,0.061,0.142,-0.0103,-0.147,0.285
2024,5,17,42,-0.254,.,.,.,.,.,-0.215,-0.282,-0.289,-0.18,-0.267,-0.329,-0.174
2024,5,17,44,0.439,.,.,.,.,.,0.719,0.303,0.263,0.502,0.47,0.388,0.827
2024,5,17,45,-0.0568,.,.,.,.,.,-0.175,-0.203,-0.206,0.098,0.0112,-0.0612,0.11
2024,5,17,46,0.982,.,.,.,.,.,1.6,0.51,0.44,0.899,1.18,1.17,1.46
2024,5,17,47,-0.0236,.,.,.,.,.,-0.0519,-0.0904,-0.0945,0.136,-0.00406,-0.116,0.2
2024,5,17,48,-0.225,.,.,.,.,.,-0.365,-0.286,-0.276,-0.109,-0.218,-0.31,0.125
2024,5,17,49,-0.14,.,.,.,.,.,-0.262,-0.192,-0.184,-0.124,-0.142,-0.17,-0.0209
2024,5,17,50,-0.0051,.,.,.,.,.,0.263,-0.0199,-0.0549,0.212,-0.00583,-0.02,-0.328
2024,5,17,51,-0.213,.,.,.,.,.,-0.216,-0.227,-0.228,-0.137,-0.23,-0.303,0.0519
2024,5,17,53,-0.242,.,.,.,.,.,0.0329,-0.194,-0.217,-0.195,-0.282,-0.328,-0.243
2024,5,17,54,-0.0327,.,.,.,.,.,-0.221,-0.274,-0.277,-0.138,0.0225,0.0568,0.213
2024,5,17,55,-0.124,.,.,.,.,.,0.0125,-0.17,-0.188,0.0166,-0.118,-0.218,0.0191
2024,5,17,56,-0.166,.,.,.,.,.,0.223,-0.0346,-0.0656,-0.0678,-0.251,-0.212,-0.604
2024,5,24,1,0.265,.,.,.,.,.,0.354,0.158,0.137,0.356,0.283,0.321,-0.0635
2024,5,24,2,0.636,.,.,.,.,.,1.95,1.02,0.775,0.736,0.452,0.591,-0.265
2024,5,24,4,-0.238,.,.,.,.,.,-0.285,-0.28,-0.279,-0.171,-0.239,-0.291,-0.146
2024,5,24,5,0.163,.,.,.,.,.,0.0909,0.181,0.191,-0.262,0.0959,0.501,0.162
2024,5,24,6,-0.334,.,.,.,.,.,-0.154,-0.272,-0.286,-0.245,-0.365,-0.443,-0.196
2024,5,24,8,-0.224,.,.,.,.,.,-0.167,-0.222,-0.229,-0.184,-0.252,-0.312,-0.0746
2024,5,24,9,0.236,.,.,.,.,.,0.322,0.186,0.172,0.343,0.224,0.119,0.509
2024,5,24,10,-0.0984,.,.,.,.,.,-0.0703,-0.226,-0.238,-0.0213,-0.0712,-0.033,-0.327
2024,5,24,11,-0.295,.,.,.,.,.,-0.215,-0.32,-0.334,-0.305,-0.314,-0.349,-0.0536
2024,5,24,12,-0.0237,.,.,.,.,.,-0.18,-0.0952,-0.0839,0.113,-0.0081,-0.111,0.186
2024,5,24,13,-0.00797,.,.,.,.,.,-0.0409,-0.084,-0.089,0.14,0.00879,-0.0843,0.287
2024,5,24,15,0.38,.,.,.,.,.,0.889,0.294,0.207,0.603,0.414,0.373,0.112
2024,5,24,16,0.522,.,.,.,.,.,0.0523,0.202,0.222,0.393,0.628,0.746,0.631
2024,5,24,17,-0.112,.,.,.,.,.,0.262,-0.106,-0.139,-0.0564,-0.136,-0.171,-0.137
2024,5,24,18,0.0411,.,.,.,.,.,0.0909,-0.0926,-0.111,0.135,0.0837,0.0266,0.202
2024,5,24,19,0.27,.,.,.,.,.,0.684,0.245,0.203,0.332,0.22,0.16,0.228
2024,5,24,20,0.402,.,.,.,.,.,-0.0652,0.095,0.116,0.383,0.527,0.613,0.535
2024,5,24,21,0.059,.,.,.,.,.,0.202,-0.0868,-0.117,0.199,0.104,0.0759,-0.0338
2024,5,24,22,0.139,.,.,.,.,.,-0.143,0.0107,0.0315,0.111,0.194,0.26,0.114
2024,5,24,23,1.35,.,.,.,.,.,0.944,0.764,0.742,1.47,1.38,1.47,1.46
2024,5,24,24,-0.128,.,.,.,.,.,0.105,-0.15,-0.175,-0.0484,-0.141,-0.233,0.203
2024,5,24,25,-0.115,.,.,.,.,.,0.105,-0.108,-0.129,-0.0357,-0.136,-0.199,-0.00193
2024,5,24,26,-0.0926,.,.,.,.,.,-0.0817,-0.111,-0.115,0.0037,-0.111,-0.168,-0.104
2024,5,24,27,-0.133,.,.,.,.,.,-0.0262,-0.142,-0.154,-0.153,-0.149,-0.159,-0.064
2024,5,24,28,0.0522,.,.,.,.,.,-0.268,-0.242,-0.24,0.203,0.291,0.474,-0.158
2024,5,24,29,0.257,.,.,.,.,.,0.184,0.208,0.211,0.418,0.254,0.16,0.34
2024,5,24,30,0.447,.,.,.,.,.,0.676,0.693,0.695,0.369,0.318,0.457,-0.195
2024,5,24,31,0.0372,.,.,.,.,.,0.114,-0.149,-0.179,0.0424,0.119,0.139,0.287
2024,5,24,32,-0.179,.,.,.,.,.,-0.278,-0.21,-0.201,-0.142,-0.196,-0.205,-0.305
2024,5,24,33,0.701,.,.,.,.,.,1.34,0.607,0.543,0.982,0.713,0.569,0.645
2024,5,24,34,-0.131,.,.,.,.,.,0.0528,-0.228,-0.252,-0.0562,-0.102,-0.133,-0.0143
2024,5,24,35,0.149,.,.,.,.,.,-0.0764,-0.163,-0.174,0.167,0.276,0.475,-0.18
2024,5,24,36,-0.144,.,.,.,.,.,0.304,-0.0711,-0.105,-0.115,-0.194,-0.254,-0.0127
2024,5,24,37,-0.158,.,.,.,.,.,-0.0917,-0.201,-0.213,-0.00662,-0.167,-0.276,0.128
2024,5,24,38,0.0345,.,.,.,.,.,0.258,0.00921,-0.0139,-0.0252,0.0108,0.0951,-0.244
2024,5,24,39,-0.104,.,.,.,.,.,-0.0633,-0.148,-0.156,0.00717,-0.1,-0.172,-0.0343
2024,5,24,40,-0.0684,.,.,.,.,.,-0.23,-0.187,-0.182,-0.0596,-0.0518,-0.0386,-0.0959
2024,5,24,41,0.0264,.,.,.,.,.,0.477,0.15,0.114,0.057,-0.0629,-0.132,-0.0293
2024,5,24,42,-0.217,.,.,.,.,.,-0.0658,-0.243,-0.26,-0.164,-0.226,-0.27,-0.162
2024,5,24,44,0.973,.,.,.,.,.,1.95,0.728,0.587,1.08,1.0,0.949,1.08
2024,5,24,45,0.101,.,.,.,.,.,0.141,-0.039,-0.0597,0.281,0.164,0.108,0.105
2024,5,24,46,0.733,.,.,.,.,.,1.95,0.559,0.462,0.896,0.795,0.872,0.237
2024,5,24,47,-0.0242,.,.,.,.,.,0.0582,-0.0938,-0.11,0.136,-0.0262,-0.115,-0.0246
2024,5,24,48,-0.105,.,.,.,.,.,-0.112,-0.144,-0.148,-0.0121,-0.106,-0.176,0.113
2024,5,24,49,0.144,.,.,.,.,.,-0.144,-0.0337,-0.0212,0.273,0.214,0.164,0.33
2024,5,24,50,-0.105,.,.,.,.,.,-0.0677,-0.103,-0.107,0.16,-0.083,-0.122,-0.361
2024,5,24,51,-0.113,.,.,.,.,.,0.115,-0.12,-0.145,0.0241,-0.137,-0.233,0.122
2024,5,24,53,-0.129,.,.,.,.,.,0.4,-0.0242,-0.0677,-0.081,-0.194,-0.251,-0.159
2024,5,24,54,-0.0607,.,.,.,.,.,0.137,-0.314,-0.347,0.0136,0.0268,0.0757,-0.087
2024,5,24,55,0.081,.,.,.,.,.,0.404,0.0722,0.0387,0.196,0.0592,-0.023,0.098
2024,5,24,56,-0.227,.,.,.,.,.,0.157,-0.063,-0.0895,0.0508,-0.297,-0.324,-0.705
2024,5,31,1,0.448,.,.,.,.,.,1.42,0.421,0.315,0.463,0.428,0.423,0.363
2024,5,31,2,-0.0276,.,.,.,.,.,0.474,0.192,0.157,0.0605,-0.139,-0.191,-0.294
2024,5,31,4,-0.318,.,.,.,.,.,-0.369,-0.35,-0.347,-0.29,-0.322,-0.37,-0.139
2024,5,31,5,0.366,.,.,.,.,.,0.107,0.219,0.231,-0.172,0.366,0.925,0.698
2024,5,31,6,-0.434,.,.,.,.,.,-0.308,-0.389,-0.399,-0.394,-0.465,-0.532,-0.239
2024,5,31,8,-0.342,.,.,.,.,.,-0.374,-0.325,-0.318,-0.357,-0.384,-0.432,-0.133
2024,5,31,9,0.12,.,.,.,.,.,0.0664,0.0287,0.0249,0.191,0.12,0.0249,0.469
2024,5,31,10,-0.137,.,.,.,.,.,-0.00541,-0.169,-0.182,-0.0965,-0.137,-0.116,-0.301
2024,5,31,11,-0.431,.,.,.,.,.,-0.62,-0.449,-0.427,-0.43,-0.448,-0.475,-0.263
2024,5,31,12,-0.138,.,.,.,.,.,-0.0624,-0.111,-0.117,-0.0943,-0.173,-0.222,-0.147
2024,5,31,13,-0.16,.,.,.,.,.,-0.0287,-0.114,-0.124,-0.0904,-0.203,-0.272,-0.0544
2024,5,31,15,0.121,.,.,.,.,.,0.413,0.0496,-0.00297,0.21,0.126,0.1,0.025
2024,5,31,16,0.0362,.,.,.,.,.,0.0592,-0.0626,-0.0788,0.0272,0.0353,0.0321,0.0747
2024,5,31,17,-0.139,.,.,.,.,.,0.0338,-0.165,-0.183,-0.119,-0.148,-0.205,0.143
2024,5,31,18,0.118,.,.,.,.,.,0.0136,0.00846,0.00794,0.188,0.158,0.0822,0.436
2024,5,31,19,0.399,.,.,.,.,.,0.34,0.333,0.332,0.45,0.396,0.336,0.592
2024,5,31,20,0.321,.,.,.,.,.,0.143,0.0831,0.0754,0.312,0.42,0.467,0.526
2024,5,31,21,-0.0151,.,.,.,.,.,0.162,-0.119,-0.148,0.0649,0.0339,-0.0759,0.475
2024,5,31,22,0.03,.,.,.,.,.,-0.0305,-0.0533,-0.0564,0.0106,0.0511,0.0769,0.0454
2024,5,31,23,0.919,.,.,.,.,.,0.222,0.455,0.483,1.13,1.18,1.26,1.01
2024,5,31,24,-0.265,.,.,.,.,.,-0.297,-0.32,-0.323,-0.129,-0.26,-0.366,0.0744
2024,5,31,25,-0.0551,.,.,.,.,.,0.353,0.0605,0.0327,-0.0325,-0.128,-0.219,0.173
2024,5,31,26,-0.156,.,.,.,.,.,-0.171,-0.169,-0.169,-0.019,-0.168,-0.28,0.078
2024,5,31,27,-0.125,.,.,.,.,.,-0.285,-0.166,-0.154,-0.0683,-0.131,-0.187,0.0379
2024,5,31,28,0.386,.,.,.,.,.,0.215,0.175,0.171,0.263,0.584,0.826,0.567
2024,5,31,29,0.118,.,.,.,.,.,0.0507,0.108,0.115,0.182,0.0995,-0.00289,0.473
2024,5,31,30,0.0942,.,.,.,.,.,0.787,0.396,0.339,0.12,-0.0647,-0.148,-0.138
2024,5,31,31,-0.0839,.,.,.,.,.,0.132,-0.167,-0.2,0.014,-0.061,-0.124,0.0518
2024,5,31,32,-0.285,.,.,.,.,.,-0.272,-0.266,-0.265,-0.269,-0.328,-0.357,-0.343
2024,5,31,33,0.756,.,.,.,.,.,0.883,0.614,0.59,0.829,0.758,0.689,0.905
2024,5,31,34,-0.301,.,.,.,.,.,-0.279,-0.358,-0.365,-0.219,-0.296,-0.358,-0.0723
2024,5,31,35,0.246,.,.,.,.,.,0.0565,-0.087,-0.105,0.0176,0.421,0.813,-0.114
2024,5,31,36,-0.271,.,.,.,.,.,0.0271,-0.228,-0.251,-0.207,-0.309,-0.38,-0.115
2024,5,31,37,-0.231,.,.,.,.,.,-0.124,-0.265,-0.28,-0.119,-0.24,-0.313,-0.0826
2024,5,31,38,-0.244,.,.,.,.,.,0.175,-0.244,-0.282,-0.0874,-0.241,-0.32,-0.278
2024,5,31,39,-0.158,.,.,.,.,.,-0.192,-0.204,-0.205,-0.107,-0.156,-0.221,0.066
2024,5,31,40,-0.0292,.,.,.,.,.,-0.243,-0.185,-0.178,-0.0513,0.0509,0.0475,0.392
2024,5,31,41,-0.027,.,.,.,.,.,0.0883,-0.0524,-0.0681,0.0667,-0.0332,-0.139,0.243
2024,5,31,42,-0.342,.,.,.,.,.,-0.265,-0.355,-0.364,-0.3,-0.357,-0.418,-0.195
2024,5,31,44,0.0923,.,.,.,.,.,0.455,-0.0332,-0.0795,0.129,0.125,0.131,0.0863
2024,5,31,45,0.4,.,.,.,.,.,0.327,0.254,0.246,0.572,0.476,0.435,0.399
2024,5,31,46,1.32,.,.,.,.,.,1.95,1.05,0.949,1.47,1.38,1.44,1.02
2024,5,31,47,0.0635,.,.,.,.,.,0.986,0.119,0.0269,0.192,0.0168,-0.104,0.16
2024,5,31,48,-0.215,.,.,.,.,.,-0.241,-0.224,-0.222,-0.153,-0.227,-0.303,0.115
2024,5,31,49,-0.118,.,.,.,.,.,-0.155,-0.236,-0.245,-0.107,-0.0674,-0.0631,0.0542
2024,5,31,50,-0.0287,.,.,.,.,.,-0.0677,-0.119,-0.126,0.0373,0.0157,-0.0552,0.223
2024,5,31,51,-0.112,.,.,.,.,.,-0.0202,-0.133,-0.145,0.00886,-0.129,-0.228,0.223
2024,5,31,53,-0.0986,.,.,.,.,.,0.157,-0.0456,-0.0664,0.00379,-0.145,-0.262,0.147
2024,5,31,54,-0.106,.,.,.,.,.,0.326,-0.211,-0.25,-0.141,-0.118,-0.133,-0.0386
2024,5,31,55,0.0465,.,.,.,.,.,0.579,0.0346,-0.0203,0.138,0.0366,-0.0559,0.241
2024,5,31,56,-0.17,.,.,.,.,.,0.488,0.0577,0.00596,-0.102,-0.276,-0.315,-0.417
2024,6,7,1,0.581,.,.,.,.,.,0.657,0.444,0.421,0.628,0.603,0.585,0.619
2024,6,7,2,0.705,.,.,.,.,.,0.876,1.0,1.02,0.816,0.543,0.595,0.0444
2024,6,7,4,-0.22,.,.,.,.,.,-0.287,-0.277,-0.276,-0.2,-0.217,-0.309,0.249
2024,6,7,5,0.0221,.,.,.,.,.,-0.103,0.0251,0.0387,-0.317,-0.0241,0.229,0.396
2024,6,7,6,-0.285,.,.,.,.,.,-0.022,-0.191,-0.211,-0.191,-0.336,-0.444,-0.0544
2024,6,7,8,-0.315,.,.,.,.,.,-0.271,-0.292,-0.295,-0.309,-0.353,-0.407,-0.138
2024,6,7,9,0.299,.,.,.,.,.,0.389,0.246,0.231,0.382,0.275,0.187,0.505
2024,6,7,10,-0.141,.,.,.,.,.,0.427,-0.248,-0.3,-0.0455,-0.125,-0.142,-0.189
2024,6,7,11,-0.39,.,.,.,.,.,-0.397,-0.325,-0.316,-0.363,-0.423,-0.473,-0.15
2024,6,7,12,-0.00355,.,.,.,.,.,-0.126,-0.0615,-0.0528,0.0843,0.00981,-0.111,0.464
2024,6,7,13,-0.0672,.,.,.,.,.,-0.0774,-0.0455,-0.0418,0.049,-0.0973,-0.233,0.46
2024,6,7,15,0.98,.,.,.,.,.,1.54,0.816,0.711,1.23,1.07,0.993,1.02
2024,6,7,16,0.236,.,.,.,.,.,-0.0244,0.155,0.179,0.272,0.227,0.212,0.187
2024,6,7,17,-0.214,.,.,.,.,.,-0.0377,-0.19,-0.203,-0.186,-0.251,-0.335,0.109
2024,6,7,18,0.0909,.,.,.,.,.,0.172,0.0623,0.0511,0.16,0.0702,-0.0317,0.288
2024,6,7,19,0.491,.,.,.,.,.,0.823,0.45,0.415,0.854,0.465,0.222,0.717
2024,6,7,20,0.171,.,.,.,.,.,-0.00502,0.0269,0.031,0.203,0.191,0.151,0.388
2024,6,7,21,-0.0499,.,.,.,.,.,-0.0965,-0.144,-0.149,0.101,-0.0137,-0.161,0.364
2024,6,7,22,0.0706,.,.,.,.,.,-0.0767,-0.0435,-0.039,0.202,0.111,0.0334,0.225
2024,6,7,23,0.983,.,.,.,.,.,1.48,0.865,0.79,0.869,1.0,0.937,1.46
2024,6,7,24,-0.185,.,.,.,.,.,-0.0549,-0.227,-0.243,-0.0116,-0.183,-0.31,0.17
2024,6,7,25,-0.114,.,.,.,.,.,0.0629,-0.0682,-0.0807,-0.014,-0.159,-0.258,0.0747
2024,6,7,26,-0.0604,.,.,.,.,.,0.0721,0.0175,0.0108,0.0362,-0.132,-0.248,0.0813
2024,6,7,27,-0.127,.,.,.,.,.,-0.274,-0.204,-0.196,-0.0779,-0.0945,-0.134,0.121
2024,6,7,28,0.267,.,.,.,.,.,0.0946,-0.104,-0.124,0.558,0.567,0.558,0.63
2024,6,7,29,0.242,.,.,.,.,.,0.118,0.228,0.242,0.355,0.228,0.104,0.607
2024,6,7,30,0.656,.,.,.,.,.,1.67,1.21,1.14,0.848,0.357,0.194,-0.0172
2024,6,7,31,0.106,.,.,.,.,.,0.266,-0.0407,-0.0747,0.224,0.163,0.126,0.167
2024,6,7,32,-0.137,.,.,.,.,.,-0.0899,-0.106,-0.108,-0.0459,-0.194,-0.297,-0.0724
2024,6,7,33,1.19,.,.,.,.,.,1.54,1.15,1.11,1.37,1.17,0.923,1.46
2024,6,7,34,-0.241,.,.,.,.,.,-0.144,-0.242,-0.25,-0.101,-0.263,-0.354,-0.0917
2024,6,7,35,0.303,.,.,.,.,.,0.196,0.0161,-0.00616,0.391,0.411,0.49,0.186
2024,6,7,36,-0.158,.,.,.,.,.,0.26,-0.0673,-0.0971,-0.137,-0.218,-0.297,0.0826
2024,6,7,37,-0.178,.,.,.,.,.,-0.0745,-0.199,-0.212,0.0199,-0.195,-0.316,0.0253
2024,6,7,38,-0.115,.,.,.,.,.,0.0309,-0.0856,-0.0964,-0.0637,-0.165,-0.208,-0.23
2024,6,7,39,-0.0842,.,.,.,.,.,0.0177,-0.0996,-0.112,0.0101,-0.0971,-0.191,0.1
2024,6,7,40,0.139,.,.,.,.,.,0.139,0.0386,0.0267,0.257,0.174,0.081,0.394
2024,6,7,41,0.192,.,.,.,.,.,0.604,0.289,0.254,0.334,0.118,-0.0594,0.454
2024,6,7,42,-0.215,.,.,.,.,.,-0.0824,-0.26,-0.277,-0.116,-0.204,-0.317,0.148
2024,6,7,44,0.391,.,.,.,.,.,0.818,0.346,0.301,0.562,0.366,0.266,0.454
2024,6,7,45,0.146,.,.,.,.,.,0.0789,0.00123,-0.00767,0.322,0.235,0.0729,0.755
2024,6,7,46,1.35,.,.,.,.,.,1.95,1.32,1.25,1.47,1.38,1.47,1.46
2024,6,7,47,-0.0436,.,.,.,.,.,0.0582,-0.0416,-0.0522,-0.00651,-0.0686,-0.147,0.19
2024,6,7,48,-0.132,.,.,.,.,.,-0.0494,-0.124,-0.133,-0.0243,-0.164,-0.286,0.312
2024,6,7,49,-0.0402,.,.,.,.,.,0.0909,-0.0978,-0.119,0.0186,-0.0535,-0.114,0.0821
2024,6,7,50,-0.0319,.,.,.,.,.,-0.128,-0.156,-0.159,0.303,0.0552,-0.0745,0.0799
2024,6,7,51,-0.206,.,.,.,.,.,0.0391,-0.113,-0.129,-0.131,-0.264,-0.354,0.0279
2024,6,7,53,-0.137,.,.,.,.,.,0.287,-0.0548,-0.0899,-0.0406,-0.194,-0.302,0.0276
2024,6,7,54,-0.0821,.,.,.,.,.,0.263,-0.232,-0.268,0.13,-0.0398,-0.194,0.0918
2024,6,7,55,-0.0473,.,.,.,.,.,0.0521,-0.0956,-0.111,0.0789,-0.0524,-0.216,0.454
2024,6,7,56,0.0142,.,.,.,.,.,0.455,0.125,0.0855,0.492,-0.0405,-0.124,-0.557
2024,6,14,1,0.461,.,.,.,.,.,0.225,0.27,0.275,0.542,0.525,0.421,0.934
2024,6,14,2,0.75,.,.,.,.,.,1.24,1.12,1.11,0.849,0.574,0.504,0.358
2024,6,14,4,-0.188,.,.,.,.,.,-0.444,-0.253,-0.225,-0.0743,-0.181,-0.274,0.0267
2024,6,14,5,0.238,.,.,.,.,.,0.156,0.234,0.242,-0.107,0.168,0.309,1.01
2024,6,14,6,-0.205,.,.,.,.,.,-0.286,-0.195,-0.185,-0.14,-0.217,-0.29,0.0288
2024,6,14,8,-0.131,.,.,.,.,.,-0.174,-0.169,-0.169,-0.141,-0.148,-0.191,0.128
2024,6,14,9,0.452,.,.,.,.,.,0.512,0.34,0.322,0.552,0.441,0.281,1.06
2024,6,14,10,0.0407,.,.,.,.,.,0.297,0.0543,0.0355,0.107,0.00543,-0.0685,0.148
2024,6,14,11,-0.183,.,.,.,.,.,-0.198,-0.166,-0.162,-0.0846,-0.219,-0.293,0.0907
2024,6,14,12,0.0935,.,.,.,.,.,-0.0996,0.00473,0.0187,0.19,0.115,0.0155,0.44
2024,6,14,13,0.00365,.,.,.,.,.,-0.0977,-0.0746,-0.0719,0.14,0.0117,-0.0988,0.434
2024,6,14,15,0.703,.,.,.,.,.,0.7,0.59,0.575,0.921,0.743,0.644,0.744
2024,6,14,16,0.435,.,.,.,.,.,0.226,0.381,0.402,0.56,0.413,0.296,0.639
2024,6,14,17,-0.0246,.,.,.,.,.,0.0169,-0.0391,-0.0442,-0.0208,-0.0464,-0.106,0.27
2024,6,14,18,0.11,.,.,.,.,.,0.0261,-0.0417,-0.0486,0.208,0.158,0.0328,0.607
2024,6,14,19,0.334,.,.,.,.,.,0.421,0.243,0.226,0.572,0.319,0.143,0.598
2024,6,14,20,0.289,.,.,.,.,.,-0.0572,0.0603,0.0754,0.344,0.362,0.305,0.779
