year,month,day,countyfips,merchants_all
2020,3,12,48029,-.0456
2020,3,12,48039,-.0238
2020,3,12,48041,-.0303
2020,3,12,48049,-.0361
2020,3,12,48061,-.0214
2020,3,12,48085,.00999
2020,3,12,48091,.0221
2020,3,12,48113,-.00996
2020,3,12,48121,-.0123
2020,3,12,48139,-.0417
2020,3,12,48141,.00313
2020,3,12,48157,-.0487
2020,3,12,48167,-.0227
2020,3,12,48171,.0212
2020,3,12,48181,.0627
2020,3,12,48183,-.0273
2020,3,12,48201,-.021
2020,3,12,48215,-.0413
2020,3,12,48245,-.00669
2020,3,12,48257,-.0142
2020,3,12,48329,-.0245
2020,3,12,48339,-.0191
2020,3,12,48355,-.0366
2020,3,12,48361,.0729
2020,3,12,48375,.00733
2020,3,12,48397,-.0476
2020,3,12,48423,.0515
2020,3,12,48427,-.0927
2020,3,12,48439,-.00939
2020,3,12,48453,-.0164
2020,3,12,48479,-.00438
2020,3,12,48491,-.0262
2020,3,12,48495,-.0183
2020,3,12,49005,-.0179
2020,3,12,49011,-.00889
2020,3,12,49035,-.0292
2020,3,12,49049,-.0239
2020,3,12,49057,-.0301
2020,3,12,50007,-.117
2020,3,12,51041,-.0438
2020,3,12,51059,-.0165
2020,3,12,51085,-.0628
2020,3,12,51087,-.0491
2020,3,12,51107,-.0289
2020,3,12,51153,.0177
2020,3,12,51161,.00565
2020,3,12,51177,-.108
2020,3,12,51179,-.0164
2020,3,12,51550,.00245
2020,3,12,51700,-.0687
2020,3,12,51710,.0254
2020,3,12,51760,.0425
2020,3,12,51770,-.0411
2020,3,12,51800,-.108
2020,3,12,51810,.00192
2020,3,12,53005,.0218
2020,3,12,53011,-.326
2020,3,12,53033,-.0352
2020,3,12,53035,-.0126
2020,3,12,53053,-.0792
2020,3,12,53061,-.0158
2020,3,12,53063,.034
2020,3,12,53067,-.0587
2020,3,12,53073,.0398
2020,3,12,53077,-.000814
2020,3,12,54003,-.0387
2020,3,12,54011,.00631
2020,3,12,54039,-.0221
2020,3,12,54061,-.0348
2020,3,12,54081,.0298
2020,3,12,55009,-.0884
2020,3,12,55025,-.0658
2020,3,12,55055,.0396
2020,3,12,55063,-.0497
2020,3,12,55079,-.0545
2020,3,12,55109,.00329
2020,3,12,55117,-.134
2020,3,12,55133,-.0644
2020,3,12,56025,-.248
2020,3,13,1003,-.0803
2020,3,13,1015,-.0671
2020,3,13,1043,.0138
2020,3,13,1069,-.0332
2020,3,13,1073,-.0146
2020,3,13,1089,-.0318
2020,3,13,1095,-.0629
2020,3,13,1097,-.0271
2020,3,13,1101,-.0311
2020,3,13,1103,-.0324
2020,3,13,1125,-.0236
2020,3,13,2020,-.0614
2020,3,13,2170,.029
2020,3,13,4013,-.0592
2020,3,13,4019,-.0401
2020,3,13,4025,-.0703
2020,3,13,5007,-.0468
2020,3,13,5045,-.00371
2020,3,13,5069,-.0796
2020,3,13,5119,-.051
2020,3,13,5143,-.0356
2020,3,13,6001,-.059
2020,3,13,6007,-.241
2020,3,13,6013,-.0336
2020,3,13,6017,-.0696
2020,3,13,6019,-.0374
2020,3,13,6025,-.0155
2020,3,13,6029,-.0383
2020,3,13,6037,-.0574
2020,3,13,6045,.00588
2020,3,13,6053,-.0315
2020,3,13,6059,-.0526
2020,3,13,6061,-.0538
2020,3,13,6065,-.0488
2020,3,13,6067,-.0476
2020,3,13,6071,-.0424
2020,3,13,6073,-.0589
2020,3,13,6075,-.0364
2020,3,13,6077,-.0502
2020,3,13,6079,.000615
2020,3,13,6081,-.0435
2020,3,13,6083,-.055
2020,3,13,6085,-.0503
2020,3,13,6087,-.0178
2020,3,13,6089,-.211
2020,3,13,6095,-.0416
2020,3,13,6097,-.00531
2020,3,13,6099,-.0436
2020,3,13,6107,-.0862
2020,3,13,6111,-.0211
2020,3,13,8001,.0593
2020,3,13,8005,.0135
2020,3,13,8013,.076
2020,3,13,8031,.0194
2020,3,13,8035,.014
2020,3,13,8041,.0109
2020,3,13,8059,.0213
2020,3,13,8069,.00262
2020,3,13,8101,-.0329
2020,3,13,8123,-.0289
2020,3,13,9001,-.0517
2020,3,13,9003,-.0571
2020,3,13,9009,-.0658
2020,3,13,9011,-.0778
2020,3,13,10003,-.0511
2020,3,13,10005,-.119
2020,3,13,11001,-.0917
2020,3,13,12001,-.0351
2020,3,13,12009,-.0129
2020,3,13,12011,-.074
2020,3,13,12017,-.0894
2020,3,13,12021,-.0352
2020,3,13,12031,-.00535
2020,3,13,12033,-.0888
2020,3,13,12053,-.0651
2020,3,13,12057,-.0552
2020,3,13,12069,-.0453
2020,3,13,12071,-.0116
2020,3,13,12073,-.0685
2020,3,13,12083,-.0372
2020,3,13,12085,-.0487
2020,3,13,12086,-.0486
2020,3,13,12091,-.0173
2020,3,13,12095,-.0212
2020,3,13,12097,-.0539
2020,3,13,12099,-.0216
2020,3,13,12101,-.0729
2020,3,13,12103,-.0448
2020,3,13,12105,-.0183
2020,3,13,12109,-.0732
2020,3,13,12111,.00158
2020,3,13,12115,-.0461
2020,3,13,12117,-.0428
2020,3,13,12127,-.0431
2020,3,13,13015,-.0124
2020,3,13,13045,-.05
2020,3,13,13057,-.0517
2020,3,13,13063,.00432
2020,3,13,13067,-.0388
2020,3,13,13073,-.0385
2020,3,13,13089,-.0396
2020,3,13,13095,-.0408
2020,3,13,13113,.0238
2020,3,13,13121,-.0249
2020,3,13,13135,-.0526
2020,3,13,13139,-.0144
2020,3,13,13151,-.0436
2020,3,13,13153,-.0546
2020,3,13,13185,-.0121
2020,3,13,13223,-.0722
2020,3,13,15001,-.00825
2020,3,13,15003,-.0187
2020,3,13,15007,.0158
2020,3,13,16001,-.0612
2020,3,13,16019,.000873
2020,3,13,16027,-.0794
2020,3,13,16055,.0234
2020,3,13,17031,-.0695
2020,3,13,17043,-.071
2020,3,13,17089,-.0513
2020,3,13,17097,-.0624
2020,3,13,17111,-.0427
2020,3,13,17119,.00111
2020,3,13,17161,-.00516
2020,3,13,17163,-.0206
2020,3,13,17167,-.0565
2020,3,13,17183,-.0153
2020,3,13,17197,-.11
2020,3,13,17199,.00672
2020,3,13,17201,-.0943
2020,3,13,18037,-.076
2020,3,13,18039,-.0536
2020,3,13,18053,-.0573
2020,3,13,18057,-.0713
2020,3,13,18081,-.0482
2020,3,13,18089,-.0804
2020,3,13,18091,-.129
2020,3,13,18097,-.0436
2020,3,13,18127,-.0718
2020,3,13,18141,-.0708
2020,3,13,18157,-.0735
2020,3,13,18163,-.00904
2020,3,13,18167,-.018
2020,3,13,19013,-.0375
2020,3,13,19045,-.0594
2020,3,13,19061,-.0239
2020,3,13,19113,-.0975
2020,3,13,19153,-.0143
2020,3,13,19155,.0429
2020,3,13,19193,.0944
2020,3,13,20091,.0188
2020,3,13,20161,-.0358
2020,3,13,20173,-.0739
2020,3,13,20177,-.213
2020,3,13,21019,-.0283
2020,3,13,21035,-.0588
2020,3,13,21037,-.0189
2020,3,13,21067,-.105
2020,3,13,21111,-.0531
2020,3,13,21117,-.00588
2020,3,13,22015,.000412
2020,3,13,22017,-.0217
2020,3,13,22019,-.145
2020,3,13,22033,-.0525
2020,3,13,22051,-.0532
2020,3,13,22063,-.00267
2020,3,13,22071,-.0133
2020,3,13,22073,.0313
2020,3,13,22109,.0602
2020,3,13,23005,-.431
2020,3,13,24003,-.0838
2020,3,13,24005,-.113
2020,3,13,24017,-.051
2020,3,13,24021,-.0526
2020,3,13,24025,-.113
2020,3,13,24027,-.0934
2020,3,13,24031,-.0755
2020,3,13,24033,-.056
2020,3,13,24043,-.0818
2020,3,13,24510,-.0673
2020,3,13,25001,-.0282
2020,3,13,25005,-.0448
2020,3,13,25009,-.094
2020,3,13,25013,-.047
2020,3,13,25017,-.0862
2020,3,13,25021,-.0472
2020,3,13,25023,-.0239
2020,3,13,25025,-.0301
2020,3,13,25027,-.0466
2020,3,13,26025,-.057
2020,3,13,26049,-.0844
2020,3,13,26055,-.0423
2020,3,13,26065,-.0531
2020,3,13,26081,-.0466
2020,3,13,26093,.0389
2020,3,13,26099,-.0278
2020,3,13,26111,.00686
2020,3,13,26115,-.0845
2020,3,13,26125,-.039
2020,3,13,26139,-.026
2020,3,13,26163,-.0454
2020,3,13,27003,-.0615
2020,3,13,27053,-.031
2020,3,13,27109,-.0276
2020,3,13,27123,-.0334
2020,3,13,27137,-.00339
2020,3,13,27141,-.00817
2020,3,13,27145,.0477
2020,3,13,28033,-.0394
2020,3,13,28121,.0177
2020,3,13,29019,-.0822
2020,3,13,29071,.00556
2020,3,13,29077,-.00956
2020,3,13,29095,-.0735
2020,3,13,29099,-.0759
2020,3,13,29145,-.0354
2020,3,13,29161,.118
2020,3,13,29165,-.119
2020,3,13,29183,-.0474
2020,3,13,29187,.0342
2020,3,13,29189,-.053
2020,3,13,29510,-.0401
2020,3,13,30029,-.0579
2020,3,13,30047,-.0823
2020,3,13,30049,-.0686
2020,3,13,30111,-.0664
2020,3,13,31055,.00167
2020,3,13,31109,-.0395
2020,3,13,31153,-.00192
2020,3,13,32003,-.0343
2020,3,13,32031,-.0371
2020,3,13,33011,-.027
2020,3,13,33015,-.174
2020,3,13,34001,-.026
2020,3,13,34003,-.0293
2020,3,13,34005,-.0522
2020,3,13,34007,-.0231
2020,3,13,34009,-.0908
2020,3,13,34013,-.0593
2020,3,13,34015,-.0139
2020,3,13,34017,-.0514
2020,3,13,34021,-.0636
2020,3,13,34023,-.0534
2020,3,13,34025,-.0462
2020,3,13,34027,-.0856
2020,3,13,34029,-.0634
2020,3,13,34031,-.0646
2020,3,13,34035,-.00456
2020,3,13,34037,.0256
2020,3,13,34039,-.0328
2020,3,13,34041,-.00834
2020,3,13,35001,-.0111
2020,3,13,35013,-.125
2020,3,13,35049,-.0147
2020,3,13,36001,-.0861
2020,3,13,36005,-.0192
2020,3,13,36007,-.0628
2020,3,13,36027,-.06
2020,3,13,36029,-.109
2020,3,13,36047,-.0672
2020,3,13,36055,-.0816
2020,3,13,36059,-.0437
2020,3,13,36061,-.0148
2020,3,13,36063,-.0468
2020,3,13,36065,-.0139
2020,3,13,36067,-.0545
2020,3,13,36071,-.111
2020,3,13,36077,-.0827
2020,3,13,36081,-.0582
2020,3,13,36085,-.0323
2020,3,13,36087,-.111
2020,3,13,36091,-.0976
2020,3,13,36101,-.0682
2020,3,13,36103,-.0603
2020,3,13,36111,-.104
2020,3,13,36119,-.032
2020,3,13,37019,-.0368
2020,3,13,37021,-.0787
2020,3,13,37035,.013
2020,3,13,37051,-.000552
2020,3,13,37063,-.0305
2020,3,13,37067,-.0364
2020,3,13,37071,.00871
2020,3,13,37081,-.0268
2020,3,13,37083,-.035
2020,3,13,37089,-.0958
2020,3,13,37097,-.0077
2020,3,13,37105,-.0672
2020,3,13,37119,-.0358
2020,3,13,37129,.00435
2020,3,13,37133,.00555
2020,3,13,37147,-.0123
2020,3,13,37151,-.0131
2020,3,13,37155,-.022
2020,3,13,37159,-.0456
2020,3,13,37179,-.0447
2020,3,13,37183,-.0328
2020,3,13,37191,-.0359
2020,3,13,39007,-.035
2020,3,13,39017,-.0762
2020,3,13,39025,-.0306
2020,3,13,39035,-.058
2020,3,13,39041,-.0305
2020,3,13,39049,.00121
2020,3,13,39057,-.0918
2020,3,13,39061,-.0259
2020,3,13,39083,-.0684
2020,3,13,39089,-.0065
2020,3,13,39093,-.0933
2020,3,13,39103,-.0815
2020,3,13,39113,-.0567
2020,3,13,39151,-.0307
2020,3,13,39153,-.0534
2020,3,13,39165,-.104
2020,3,13,40109,-.0592
2020,3,13,40143,-.0539
2020,3,13,41005,-.0306
2020,3,13,41007,-.0123
2020,3,13,41019,-.0377
2020,3,13,41029,-.0255
2020,3,13,41039,-.0407
2020,3,13,41047,-.0352
2020,3,13,41051,-.0756
2020,3,13,41067,-.0584
2020,3,13,41071,-.0646
2020,3,13,42003,-.0373
2020,3,13,42005,.0386
2020,3,13,42009,-.0427
2020,3,13,42011,-.0408
2020,3,13,42017,-.0417
2020,3,13,42019,-.0863
2020,3,13,42021,-.0484
2020,3,13,42029,-.0487
2020,3,13,42041,-.144
2020,3,13,42043,-.11
2020,3,13,42045,-.0342
2020,3,13,42049,-.0566
2020,3,13,42051,-.146
2020,3,13,42055,-.0418
2020,3,13,42065,.0666
2020,3,13,42069,-.0493
2020,3,13,42071,-.0943
2020,3,13,42077,-.0226
2020,3,13,42079,-.00372
2020,3,13,42081,.0363
2020,3,13,42089,-.0846
2020,3,13,42091,-.0651
2020,3,13,42101,-.0467
2020,3,13,42129,-.0839
2020,3,13,42133,-.301
2020,3,13,44007,-.0108
2020,3,13,45007,.0097
2020,3,13,45013,-.0234
2020,3,13,45019,.0075
2020,3,13,45041,-.0863
2020,3,13,45045,-.0207
2020,3,13,45051,-.0016
2020,3,13,45063,-.0422
2020,3,13,45079,-.0566
2020,3,13,45083,-.00905
2020,3,13,45085,-.0244
2020,3,13,45091,.00436
2020,3,13,46099,.0217
2020,3,13,47037,-.0462
2020,3,13,47065,-.0575
2020,3,13,47093,-.0469
2020,3,13,47119,-.0756
2020,3,13,47125,.0008
2020,3,13,47149,-.0782
2020,3,13,47157,-.0178
2020,3,13,47189,-.0909
2020,3,13,48027,-.0398
2020,3,13,48029,-.0472
2020,3,13,48039,-.0272
2020,3,13,48041,-.0299
2020,3,13,48049,-.0563
2020,3,13,48061,-.0258
2020,3,13,48085,.0059
2020,3,13,48091,.000703
2020,3,13,48113,-.0124
2020,3,13,48121,-.0108
2020,3,13,48139,-.0463
2020,3,13,48141,.00465
2020,3,13,48157,-.055
2020,3,13,48167,-.0244
2020,3,13,48171,.00421
2020,3,13,48181,.0595
2020,3,13,48183,-.0251
2020,3,13,48201,-.0197
2020,3,13,48215,-.0394
2020,3,13,48245,-.00929
2020,3,13,48257,-.0278
2020,3,13,48329,-.0173
2020,3,13,48339,-.02
2020,3,13,48355,-.0386
2020,3,13,48361,.0753
2020,3,13,48375,.0264
2020,3,13,48397,-.0444
2020,3,13,48423,.0335
2020,3,13,48427,-.0988
2020,3,13,48439,-.0103
2020,3,13,48453,-.0221
2020,3,13,48479,-.00687
2020,3,13,48491,-.0322
2020,3,13,48495,-.0165
2020,3,13,49005,-.0128
2020,3,13,49011,-.0145
2020,3,13,49035,-.0315
2020,3,13,49049,-.0205
2020,3,13,49057,-.034
2020,3,13,50007,-.111
2020,3,13,51041,-.0537
2020,3,13,51059,-.0285
2020,3,13,51085,-.0779
2020,3,13,51087,-.0438
2020,3,13,51107,-.0332
2020,3,13,51153,.00852
2020,3,13,51161,-.00193
2020,3,13,51177,-.122
2020,3,13,51179,-.03
2020,3,13,51550,.00395
2020,3,13,51700,-.0758
2020,3,13,51710,.0227
2020,3,13,51760,.0339
2020,3,13,51770,-.0493
2020,3,13,51800,-.111
2020,3,13,51810,.00154
2020,3,13,53005,.0211
2020,3,13,53011,-.333
2020,3,13,53033,-.045
2020,3,13,53035,-.0142
2020,3,13,53053,-.0847
2020,3,13,53061,-.0233
2020,3,13,53063,.041
2020,3,13,53067,-.0624
2020,3,13,53073,.0321
2020,3,13,53077,-.0145
2020,3,13,54003,-.0331
2020,3,13,54011,-.000245
2020,3,13,54039,-.0358
2020,3,13,54061,-.0174
2020,3,13,54081,.0423
2020,3,13,55009,-.0886
2020,3,13,55025,-.0707
2020,3,13,55055,.0145
2020,3,13,55063,-.0497
2020,3,13,55079,-.0589
2020,3,13,55109,.0358
2020,3,13,55117,-.14
2020,3,13,55133,-.0571
2020,3,13,56025,-.166
2020,3,14,1003,-.0855
2020,3,14,1015,-.0688
2020,3,14,1043,.0138
2020,3,14,1069,-.0328
2020,3,14,1073,-.0179
2020,3,14,1089,-.0263
2020,3,14,1095,-.0638
2020,3,14,1097,-.0207
2020,3,14,1101,-.0346
2020,3,14,1103,-.0187
2020,3,14,1125,-.0111
2020,3,14,2020,-.0712
2020,3,14,2170,.0201
2020,3,14,4013,-.0594
2020,3,14,4019,-.0357
2020,3,14,4025,-.0645
2020,3,14,5007,-.0572
2020,3,14,5045,-.00856
2020,3,14,5069,-.0726
2020,3,14,5119,-.0467
2020,3,14,5143,-.0428
2020,3,14,6001,-.0594
2020,3,14,6007,-.235
2020,3,14,6013,-.0353
2020,3,14,6017,-.0656
2020,3,14,6019,-.0388
2020,3,14,6025,-.00791
2020,3,14,6029,-.0398
2020,3,14,6037,-.0652
2020,3,14,6045,-.000886
2020,3,14,6053,-.0365
2020,3,14,6059,-.0554
2020,3,14,6061,-.0578
2020,3,14,6065,-.0541
2020,3,14,6067,-.0559
2020,3,14,6071,-.0515
2020,3,14,6073,-.0671
2020,3,14,6075,-.0408
2020,3,14,6077,-.0528
2020,3,14,6079,-.00697
2020,3,14,6081,-.0449
2020,3,14,6083,-.0584
2020,3,14,6085,-.0583
2020,3,14,6087,-.02
2020,3,14,6089,-.213
2020,3,14,6095,-.0464
2020,3,14,6097,-.0056
2020,3,14,6099,-.0408
2020,3,14,6107,-.0895
2020,3,14,6111,-.0328
2020,3,14,8001,.0856
2020,3,14,8005,.0345
2020,3,14,8013,.0688
2020,3,14,8031,.0414
2020,3,14,8035,.0482
2020,3,14,8041,.0634
2020,3,14,8059,.0364
2020,3,14,8069,.0126
2020,3,14,8101,-.0365
2020,3,14,8123,.00331
2020,3,14,9001,-.0613
2020,3,14,9003,-.0618
2020,3,14,9009,-.0724
2020,3,14,9011,-.0916
2020,3,14,10003,-.0615
2020,3,14,10005,-.114
2020,3,14,11001,-.104
2020,3,14,12001,-.0452
2020,3,14,12009,-.0146
2020,3,14,12011,-.0755
2020,3,14,12017,-.0781
2020,3,14,12021,-.0335
2020,3,14,12031,-.00831
2020,3,14,12033,-.0948
2020,3,14,12053,-.0705
2020,3,14,12057,-.0635
2020,3,14,12069,-.0569
2020,3,14,12071,-.0102
2020,3,14,12073,-.0838
2020,3,14,12083,-.0376
2020,3,14,12085,-.0349
2020,3,14,12086,-.0494
2020,3,14,12091,-.0196
2020,3,14,12095,-.0298
2020,3,14,12097,-.0607
2020,3,14,12099,-.0224
2020,3,14,12101,-.0708
2020,3,14,12103,-.0452
2020,3,14,12105,-.0164
2020,3,14,12109,-.0697
2020,3,14,12111,-.00605
2020,3,14,12115,-.0507
2020,3,14,12117,-.0464
2020,3,14,12127,-.0362
2020,3,14,13015,-.00393
2020,3,14,13045,-.0392
2020,3,14,13057,-.0588
2020,3,14,13063,-.0101
2020,3,14,13067,-.0433
2020,3,14,13073,-.0503
2020,3,14,13089,-.0435
2020,3,14,13095,-.0391
2020,3,14,13113,.024
2020,3,14,13121,-.0316
2020,3,14,13135,-.055
2020,3,14,13139,-.0281
2020,3,14,13151,-.0552
2020,3,14,13153,-.0536
2020,3,14,13185,-.0207
2020,3,14,13223,-.0653
2020,3,14,15001,-.0233
2020,3,14,15003,-.0269
2020,3,14,15007,.0274
2020,3,14,16001,-.0647
2020,3,14,16019,.0117
2020,3,14,16027,-.0885
2020,3,14,16055,.0161
2020,3,14,17031,-.0743
2020,3,14,17043,-.0804
2020,3,14,17089,-.0531
2020,3,14,17097,-.0644
2020,3,14,17111,-.0475
2020,3,14,17119,-.00316
2020,3,14,17161,-.0151
2020,3,14,17163,-.0182
2020,3,14,17167,-.0702
2020,3,14,17183,-.017
2020,3,14,17197,-.109
2020,3,14,17199,.0186
2020,3,14,17201,-.0918
2020,3,14,18037,-.081
2020,3,14,18039,-.057
2020,3,14,18053,-.0895
2020,3,14,18057,-.0781
2020,3,14,18081,-.0687
2020,3,14,18089,-.0833
2020,3,14,18091,-.115
2020,3,14,18097,-.0455
2020,3,14,18127,-.0699
2020,3,14,18141,-.0831
2020,3,14,18157,-.091
2020,3,14,18163,-.00257
2020,3,14,18167,-.0131
2020,3,14,19013,-.035
2020,3,14,19045,-.0396
2020,3,14,19061,-.0275
2020,3,14,19113,-.105
2020,3,14,19153,-.0244
2020,3,14,19155,.00375
2020,3,14,19193,.0903
2020,3,14,20091,.0203
2020,3,14,20161,-.0467
2020,3,14,20173,-.0705
2020,3,14,20177,-.216
2020,3,14,21019,-.0036
2020,3,14,21035,-.0765
2020,3,14,21037,-.0133
2020,3,14,21067,-.112
2020,3,14,21111,-.0575
2020,3,14,21117,-.00803
2020,3,14,22015,.0152
2020,3,14,22017,-.0151
2020,3,14,22019,-.154
2020,3,14,22033,-.0562
2020,3,14,22051,-.0651
2020,3,14,22063,.0000437
2020,3,14,22071,-.0326
2020,3,14,22073,.0251
2020,3,14,22109,.0349
2020,3,14,23005,-.429
2020,3,14,24003,-.0865
2020,3,14,24005,-.12
2020,3,14,24017,-.0403
2020,3,14,24021,-.05
2020,3,14,24025,-.127
2020,3,14,24027,-.0998
2020,3,14,24031,-.079
2020,3,14,24033,-.064
2020,3,14,24043,-.0892
2020,3,14,24510,-.0777
2020,3,14,25001,-.0265
2020,3,14,25005,-.0469
2020,3,14,25009,-.0981
2020,3,14,25013,-.0518
2020,3,14,25017,-.0893
2020,3,14,25021,-.0466
2020,3,14,25023,-.0166
2020,3,14,25025,-.0361
2020,3,14,25027,-.0491
2020,3,14,26025,-.0602
2020,3,14,26049,-.0843
2020,3,14,26055,-.0388
2020,3,14,26065,-.0567
2020,3,14,26081,-.0472
2020,3,14,26093,.0663
2020,3,14,26099,-.0319
2020,3,14,26111,.0208
2020,3,14,26115,-.0795
2020,3,14,26125,-.0393
2020,3,14,26139,-.0252
2020,3,14,26163,-.0466
2020,3,14,27003,-.0609
2020,3,14,27053,-.0267
2020,3,14,27109,-.0328
2020,3,14,27123,-.0252
2020,3,14,27137,.00263
2020,3,14,27141,.00798
2020,3,14,27145,.0566
2020,3,14,28033,-.0562
2020,3,14,28121,.00251
2020,3,14,29019,-.0819
2020,3,14,29071,.0118
2020,3,14,29077,-.0122
2020,3,14,29095,-.0746
2020,3,14,29099,-.0793
2020,3,14,29145,-.0187
2020,3,14,29161,.122
2020,3,14,29165,-.137
2020,3,14,29183,-.0508
2020,3,14,29187,.0286
2020,3,14,29189,-.0626
2020,3,14,29510,-.0484
2020,3,14,30029,-.061
2020,3,14,30047,-.0889
2020,3,14,30049,-.0864
2020,3,14,30111,-.0774
2020,3,14,31055,-.0231
2020,3,14,31109,-.0423
2020,3,14,31153,-.0392
2020,3,14,32003,-.04
2020,3,14,32031,-.0427
2020,3,14,33011,-.0278
2020,3,14,33015,-.181
2020,3,14,34001,-.0279
2020,3,14,34003,-.034
2020,3,14,34005,-.0429
2020,3,14,34007,-.0247
2020,3,14,34009,-.116
2020,3,14,34013,-.0634
2020,3,14,34015,-.00469
2020,3,14,34017,-.0554
2020,3,14,34021,-.0769
2020,3,14,34023,-.0669
2020,3,14,34025,-.0604
2020,3,14,34027,-.096
2020,3,14,34029,-.0743
2020,3,14,34031,-.0768
2020,3,14,34035,-.0133
2020,3,14,34037,.00329
2020,3,14,34039,-.0382
2020,3,14,34041,-.000773
2020,3,14,35001,-.0157
2020,3,14,35013,-.128
2020,3,14,35049,-.0213
2020,3,14,36001,-.0862
2020,3,14,36005,-.0263
2020,3,14,36007,-.0685
2020,3,14,36027,-.0644
2020,3,14,36029,-.114
2020,3,14,36047,-.0721
2020,3,14,36055,-.0885
2020,3,14,36059,-.0507
2020,3,14,36061,-.0254
2020,3,14,36063,-.0649
2020,3,14,36065,-.021
2020,3,14,36067,-.0605
2020,3,14,36071,-.121
2020,3,14,36077,-.0974
2020,3,14,36081,-.064
2020,3,14,36085,-.0431
2020,3,14,36087,-.118
2020,3,14,36091,-.113
2020,3,14,36101,-.0618
2020,3,14,36103,-.0628
2020,3,14,36111,-.106
2020,3,14,36119,-.0379
2020,3,14,37019,-.0406
2020,3,14,37021,-.0789
2020,3,14,37035,.0161
2020,3,14,37051,.00467
2020,3,14,37063,-.0326
2020,3,14,37067,-.0326
2020,3,14,37071,.00567
2020,3,14,37081,-.0367
2020,3,14,37083,-.0206
2020,3,14,37089,-.0975
2020,3,14,37097,-.013
2020,3,14,37105,-.0752
2020,3,14,37119,-.0372
2020,3,14,37129,-.00199
2020,3,14,37133,.00971
2020,3,14,37147,-.0196
2020,3,14,37151,-.00802
2020,3,14,37155,-.0178
2020,3,14,37159,-.0591
2020,3,14,37179,-.0344
2020,3,14,37183,-.0358
2020,3,14,37191,-.0327
2020,3,14,39007,-.054
2020,3,14,39017,-.0797
2020,3,14,39025,-.0503
2020,3,14,39035,-.0631
2020,3,14,39041,-.0287
2020,3,14,39049,-.00709
2020,3,14,39057,-.0964
2020,3,14,39061,-.0307
2020,3,14,39083,-.0892
2020,3,14,39089,-.022
2020,3,14,39093,-.0885
2020,3,14,39103,-.0794
2020,3,14,39113,-.0608
2020,3,14,39151,-.0267
2020,3,14,39153,-.0553
2020,3,14,39165,-.0972
2020,3,14,40109,-.0534
2020,3,14,40143,-.0508
2020,3,14,41005,-.0441
2020,3,14,41007,-.0159
2020,3,14,41019,-.0439
2020,3,14,41029,-.0353
2020,3,14,41039,-.0548
2020,3,14,41047,-.0441
2020,3,14,41051,-.0817
2020,3,14,41067,-.0582
2020,3,14,41071,-.0695
2020,3,14,42003,-.0401
2020,3,14,42005,.0175
2020,3,14,42009,-.0197
2020,3,14,42011,-.0348
2020,3,14,42017,-.0482
2020,3,14,42019,-.0774
2020,3,14,42021,-.0419
2020,3,14,42029,-.0532
2020,3,14,42041,-.145
2020,3,14,42043,-.102
2020,3,14,42045,-.0318
2020,3,14,42049,-.0495
2020,3,14,42051,-.152
2020,3,14,42055,-.0388
2020,3,14,42065,.0616
2020,3,14,42069,-.0538
2020,3,14,42071,-.103
2020,3,14,42077,-.0414
2020,3,14,42079,-.0146
2020,3,14,42081,.0176
2020,3,14,42089,-.0896
2020,3,14,42091,-.0796
2020,3,14,42101,-.0481
2020,3,14,42129,-.0904
2020,3,14,42133,-.296
2020,3,14,44007,-.0175
2020,3,14,45007,.0151
2020,3,14,45013,-.0203
2020,3,14,45019,.00676
2020,3,14,45041,-.0892
2020,3,14,45045,-.0229
2020,3,14,45051,.00064
2020,3,14,45063,-.0478
2020,3,14,45079,-.0494
2020,3,14,45083,-.00889
2020,3,14,45085,-.0196
2020,3,14,45091,.00845
2020,3,14,46099,.0295
2020,3,14,47037,-.0473
2020,3,14,47065,-.0509
2020,3,14,47093,-.048
2020,3,14,47119,-.0668
2020,3,14,47125,-.00341
2020,3,14,47149,-.0706
2020,3,14,47157,-.0154
2020,3,14,47189,-.0946
2020,3,14,48027,-.0395
2020,3,14,48029,-.0511
2020,3,14,48039,-.0272
2020,3,14,48041,-.0258
2020,3,14,48049,-.0647
2020,3,14,48061,-.0176
2020,3,14,48085,.00857
2020,3,14,48091,-.00071
2020,3,14,48113,-.0138
2020,3,14,48121,-.012
2020,3,14,48139,-.0545
2020,3,14,48141,-.00521
2020,3,14,48157,-.058
2020,3,14,48167,-.0244
2020,3,14,48171,.0017
2020,3,14,48181,.0538
2020,3,14,48183,-.0234
2020,3,14,48201,-.0232
2020,3,14,48215,-.0364
2020,3,14,48245,-.0158
2020,3,14,48257,-.0278
2020,3,14,48329,-.0162
2020,3,14,48339,-.017
2020,3,14,48355,-.039
2020,3,14,48361,.0859
2020,3,14,48375,.0417
2020,3,14,48397,-.0506
2020,3,14,48423,.0236
2020,3,14,48427,-.0827
2020,3,14,48439,-.0119
2020,3,14,48453,-.0234
2020,3,14,48479,-.0153
2020,3,14,48491,-.0387
2020,3,14,48495,-.0467
2020,3,14,49005,-.0152
2020,3,14,49011,-.0111
2020,3,14,49035,-.029
2020,3,14,49049,-.0288
2020,3,14,49057,-.0374
2020,3,14,50007,-.112
2020,3,14,51041,-.0522
2020,3,14,51059,-.0412
2020,3,14,51085,-.0707
2020,3,14,51087,-.0431
2020,3,14,51107,-.0439
2020,3,14,51153,.00758
2020,3,14,51161,.00779
2020,3,14,51177,-.129
2020,3,14,51179,-.0432
