year,month,day,statefips,freq,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020,1,8,29,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,30,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,31,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,32,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,33,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,34,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,35,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,36,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,37,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,38,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,39,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,40,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,41,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,42,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,44,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,45,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,46,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,47,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,48,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,49,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,50,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,51,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,53,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,54,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,55,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,8,56,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,1,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,2,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,4,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,5,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,6,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,8,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,9,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,10,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,12,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,13,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,15,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,16,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,17,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,18,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,19,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,20,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,21,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,22,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,23,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,24,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,25,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,26,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,27,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,28,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,29,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,30,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,31,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,32,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,33,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,34,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,35,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,36,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,37,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,38,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,39,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,40,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,41,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,42,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,44,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,45,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,46,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,47,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,48,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,49,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,50,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,51,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,53,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,54,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,55,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,9,56,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,1,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,2,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,4,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,5,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,6,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,8,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,9,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,10,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,12,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,13,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,15,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,16,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,17,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,18,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,19,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,20,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,21,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,22,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,23,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,24,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,25,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,26,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,27,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,28,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,29,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,30,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,31,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,32,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,33,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,34,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,35,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,36,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,37,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,38,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,39,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,40,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,41,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,42,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,44,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,45,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,46,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,47,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,48,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,49,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,50,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,51,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,53,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,54,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,55,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,10,56,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,1,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,2,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,4,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,5,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,6,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,8,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,9,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,10,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,12,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,13,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,15,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,16,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,17,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,18,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,19,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,20,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,21,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,22,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,23,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,24,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,25,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,26,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,27,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,28,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,29,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,30,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,31,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,32,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,33,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,34,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,35,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,36,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,37,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,38,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,39,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,40,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,41,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,42,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,44,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,45,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,46,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,47,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,48,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,49,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,50,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,51,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,53,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,54,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,55,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,11,56,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,1,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,2,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,4,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,5,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,6,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,8,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,9,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,10,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,11,w,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,12,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,13,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,15,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,16,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,17,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,18,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,19,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,20,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,21,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,22,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,23,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,24,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,25,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,26,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,27,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,28,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,29,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,30,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,31,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,32,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,33,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,34,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,35,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,36,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,37,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,38,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,39,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,40,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,41,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,42,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,44,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,45,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,46,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,47,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,48,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,49,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,50,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,51,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,53,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,54,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,55,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,12,56,d,.,.,.,.,.,.,.,.,.,.,.,.,0
2020,1,13,1,d,-.0221,.087,.00659,.0147,.0106,-.0165,.00315,.00456,.00558,.00531,.000466,-.00517,0
2020,1,13,2,d,-.0292,.146,-.03,-.133,-.0178,-.0112,.0997,.0207,.,-.118,-.0467,-.0617,0
2020,1,13,4,d,-.0185,-.0803,-.011,-.0267,-.00767,-.00124,.00853,-.0167,-.01,-.00721,.000512,.0061,0
2020,1,13,5,d,-.0245,-.069,-.0326,-.0107,-.00558,-.142,.0327,-.113,-.0615,-.0143,-.0128,-.0179,0
2020,1,13,6,d,-.00786,-.00512,-.00568,-.00736,-.0165,-.0417,.00764,-.0026,-.0118,-.00922,-.000404,.00596,0
2020,1,13,8,d,-.0045,-.0226,-.00214,-.0193,-.0109,-.0677,-.00656,.00805,.0146,-.0177,.000378,.00528,0
2020,1,13,9,d,-.00697,.0039,-.00312,-.0768,.00765,.0181,-.000539,3.69e-06,.0243,-.0156,-.0144,-.0247,0
2020,1,13,10,d,.101,.447,.0438,.0874,.0524,.03,.0313,.0669,.0589,.0346,.0435,.0395,0
2020,1,13,12,d,-.0112,-.0685,-.00749,-.0102,.00211,-.033,.0235,-.00929,-.00396,-.00866,-.00219,-.00496,0
2020,1,13,13,d,-.00302,.0335,.0028,.00202,.011,-.00618,.0137,.00167,.0188,-.00341,.00699,.00512,0
2020,1,13,15,d,-.058,-.0411,-.0142,.00184,-.0275,.00578,.014,-.0143,.0501,-.0178,-.0179,-.0102,0
2020,1,13,16,d,-.0254,-.0961,-.0127,-.0224,.00153,-.0726,.0388,.00525,-.0169,-.0176,-.0226,-.0334,0
2020,1,13,17,d,-.014,.0729,.0165,.000272,.0108,-.00205,-.000582,.0144,.0338,.0129,.0134,.0138,0
2020,1,13,18,d,.07,.146,.0359,.0463,.0713,-.0352,.0308,.043,.0476,.0308,.0529,.0447,0
2020,1,13,19,d,-.0722,-.186,-.0168,-.0383,.0377,-.0945,.00922,-.0228,.00791,-.0184,.00451,-.00955,0
2020,1,13,20,d,-.0301,.122,-.00112,-.049,.026,.0182,-.0436,-.0144,-.0408,.0151,.00631,-.00395,0
2020,1,13,21,d,.0222,.00252,.0244,.0649,.0351,.093,.01,.127,.0135,.0236,.0318,.028,0
2020,1,13,22,d,.032,.165,-.0114,-.0266,.00723,-.0544,.0259,-.0768,-.00683,-.00914,-.00885,-.0191,0
2020,1,13,23,d,-.0149,-.0265,.00188,-.0365,.00487,.281,-.026,-.0208,-.000223,.00408,.00288,-.000748,0
2020,1,13,24,d,.0807,.0432,.0419,.0664,.0711,-.0383,-.0109,.0529,.00642,.0304,.0692,.0657,0
2020,1,13,25,d,.0191,-.0486,.0148,.00826,.0254,-.093,.0427,.02,-.0907,.00893,.0172,.01,0
2020,1,13,26,d,-.0659,-.0954,-.00803,-.0503,.0229,-.0952,.0243,.0232,-.0193,-.00911,.00558,-.0063,0
2020,1,13,27,d,-.0217,-.0286,-.0151,-.0152,.0131,-.0524,.0325,-.0168,-.0438,-.0115,.00358,-.000887,0
2020,1,13,28,d,.00126,-.0886,.0126,-.0243,.000938,-.149,.091,.0137,.0128,.00917,-.0224,-.0325,0
2020,1,13,29,d,.105,.0207,.0617,.0616,.0544,.0631,.0405,.0364,.0591,.0738,.0492,.0462,0
2020,1,13,30,d,.0145,-.057,.00172,-.14,-.00758,.323,-.0281,.00276,-.0297,.0142,.0306,.0508,0
2020,1,13,31,d,-.00637,.0727,.0111,.0136,.0361,-.0687,.0407,.00734,-.00394,.015,.0321,.0282,0
2020,1,13,32,d,-.0159,-.108,-.0213,-.0821,-.0169,-.0151,.0206,-.016,-.00409,-.0267,.009,.0198,0
2020,1,13,33,d,-.00953,.000398,.0121,.0396,.0412,-.00741,-.00319,.0145,-.0538,.0102,.039,.0369,0
2020,1,13,34,d,.0237,-.0125,.0104,.0265,.0202,-.0305,.0223,.00619,.0108,.0177,.0215,.0218,0
2020,1,13,35,d,.0186,-.0143,-.0181,-.0413,-.0547,-.0588,.00978,.0433,-.0137,-.0274,-.0176,-.0012,0
2020,1,13,36,d,-.013,-.063,-.00704,-.014,.0105,-.0116,-.0387,-.0139,-.00221,-.00296,.00507,.00132,0
2020,1,13,37,d,.0159,-.0486,-.00479,.00107,-.000818,-.0292,-.00789,-.0132,-.0141,.000575,-.00191,-.00272,0
2020,1,13,38,d,-.00277,-.0178,-.00462,.00495,.02,-.0344,.0741,-.0106,.0128,-.00442,-.0975,-.177,0
2020,1,13,39,d,.0401,.00508,.0274,.0402,.0467,-.00666,.00187,-.00405,.0308,.0311,.0458,.0445,0
2020,1,13,40,d,-.0266,-.0959,.0101,-.0181,-.00656,-.16,-.00396,.0199,.0114,.00194,.0103,.0214,0
2020,1,13,41,d,-.0111,-.0966,-.016,.0177,.0689,-.0227,.0269,-.0143,-.0535,-.0102,.0182,-.000169,0
2020,1,13,42,d,.0253,-.0415,.00328,.0253,.0172,-.0383,.00576,-.00645,.00198,.0118,.0199,.0204,0
2020,1,13,44,d,.0287,-.107,-.0245,-.0282,-.0309,-.00251,-.0379,-.106,.00654,.0132,-.0603,-.0654,0
2020,1,13,45,d,.0227,-.00952,.000478,-.0079,.00222,-.0447,-.0166,.0126,.0114,-.00661,.00447,.00595,0
2020,1,13,46,d,-.0447,.00378,-.013,-.00351,-.0157,.0716,.0597,.0339,-.0604,-.0169,-.00606,-.00197,0
2020,1,13,47,d,-.0122,-.000678,.00504,-.000119,.00929,-.0241,.0149,-.0135,.0116,.0033,-.00216,-.0113,0
2020,1,13,48,d,-.021,-.0944,-.016,-.03,-.0225,-.0158,.0114,-.00811,-.014,-.0241,-.0132,-.00753,0
2020,1,13,49,d,-.0345,-.102,-.028,.00412,-.00521,-.102,.0241,-.00289,-.0403,-.0398,-.0341,-.0464,0
2020,1,13,50,d,-.0298,.0883,-.0108,-.0492,-.0394,-.147,-.06,-.00642,-.029,-.0162,.00896,.0442,0
2020,1,13,51,d,.0835,.0553,.0211,.0799,.0314,.0184,.0192,.0326,.0000793,.015,.0376,.0392,0
2020,1,13,53,d,-.0355,-.0499,.000276,-.0272,.0593,-.053,.0284,.00248,-.0213,-.00283,.0024,-.0189,0
2020,1,13,54,d,.0527,.0935,.00419,.0372,.0228,-.136,-.0152,.0152,-.00348,.0175,.0119,.000901,0
2020,1,13,55,d,-.0926,-.0701,-.033,-.061,.0282,-.104,-.0287,-.037,-.0131,-.0354,-.017,-.0406,0
2020,1,13,56,d,.0191,.0957,-.0118,.031,-.000603,-.00968,-.0534,-.02,.0247,-.0142,.0179,.0305,0
2020,1,14,1,d,-.011,.0525,-.00666,.0377,-.00142,-.0479,-.0312,-.00186,-.00454,-.00914,-.0134,-.02,0
2020,1,14,2,d,-.0202,-.197,-.0365,-.0971,-.0177,.508,-.00727,-.024,.,-.113,-.0633,-.0876,0
2020,1,14,4,d,-.0187,-.129,-.00606,-.0179,-.0144,-.0606,-.0087,.00126,-.000955,-.0121,-.00345,.00326,0
2020,1,14,5,d,.0119,-.038,-.0162,.0114,-.0126,.0251,-.0154,-.0996,-.0377,.000447,-.0262,-.038,0
2020,1,14,6,d,-.00275,-.106,-.00304,.00109,-.0064,-.00299,-.0152,-.00148,-.00634,-.00419,.0000822,.00254,0
2020,1,14,8,d,-.000635,-.0198,-.00322,-.0134,-.0154,-.0396,-.0229,.00383,.00546,-.0125,.0106,.022,0
2020,1,14,9,d,-.00187,.0193,.0157,-.0457,.0304,-.149,.0461,.0162,.00705,.00952,.0193,.0135,0
2020,1,14,10,d,.0457,-.24,.0328,.0925,.0322,.0274,.0431,.0627,.0861,.0131,.0387,.0409,0
2020,1,14,12,d,-.00327,-.0113,-.000442,-.01,-.0027,.0626,.0142,-.00239,-.00083,-.000516,.00621,.0128,0
2020,1,14,13,d,-.00408,.0333,-.0105,-.0147,-.00654,.0545,-.0183,-.0145,-.0000516,-.0117,-.02,-.0268,0
2020,1,14,15,d,-.0544,-.0766,-.0125,-.00395,-.0235,.0152,.0116,-.0104,.0916,-.0254,.0017,.0267,0
2020,1,14,16,d,-.0327,-.137,-.0163,-.0505,-.0399,.0219,.0105,.113,-.0119,-.0289,-.058,-.0662,0
2020,1,14,17,d,-.0278,.108,.00908,-.0088,.0127,-.0462,-.00114,.00501,-.00364,.0124,.00798,.00389,0
2020,1,14,18,d,.0434,.134,.011,.0139,.0577,-.199,-.0056,.0231,.0338,-.00284,.0292,.0168,0
2020,1,14,19,d,-.0616,-.217,-.0188,-.0746,.0253,-.0861,-.0324,-.0412,.0174,-.019,-.00919,-.0242,0
2020,1,14,20,d,-.0192,.118,.00227,-.00874,.0184,-.191,-.0488,.00772,-.0294,.0187,.0155,.0146,0
2020,1,14,21,d,.0213,-.0277,.0185,.0426,.0197,.3,.0223,.12,.00284,.021,.00535,-.00835,0
2020,1,14,22,d,.0219,.0929,-.0177,-.0216,-.00744,.0305,.0292,-.112,-.0274,-.00559,-.0208,-.0294,0
2020,1,14,23,d,-.0407,-.0561,.0223,-.0568,.0412,.485,.0272,-.0609,.0343,.0322,.0293,.0144,0
2020,1,14,24,d,.0764,.0101,.0652,.0762,.095,.0589,-.00882,.0862,.0217,.0372,.093,.0897,0
2020,1,14,25,d,.0163,-.0411,.0231,.00964,.0508,.125,.0415,.0294,-.0816,.0124,.0398,.0299,0
2020,1,14,26,d,-.0595,-.0691,-.00926,-.0348,.0142,-.126,.0174,-.00151,-.0292,-.0042,.00536,-.000448,0
2020,1,14,27,d,-.0181,-.051,-.0171,-.0237,.0109,-.0601,.043,-.0215,-.0438,-.0111,-.00436,-.0115,0
2020,1,14,28,d,-.0082,-.131,-.0165,-.0482,-.0329,-.279,.0414,-.0123,-.0139,-.0254,-.0368,-.0387,0
2020,1,14,29,d,.09,.036,.0187,.018,.0101,-.245,-.0312,-.01,.00538,.046,.0104,.01,0
2020,1,14,30,d,-.000709,.526,-.00902,-.0421,-.0386,-.185,-.00733,.131,-.0209,-.0187,-.0322,-.0285,0
2020,1,14,31,d,-.0206,.0413,.0157,.0146,.0411,-.0335,.0114,.0117,-.00501,.0201,.0379,.0348,0
2020,1,14,32,d,.00149,-.136,-.0185,-.0838,-.0195,.158,-.0154,-.0329,-.0067,-.0129,.0205,.0367,0
2020,1,14,33,d,.0102,.0129,.0239,.0411,.0714,-.0331,-.00513,.0224,-.0614,.0213,.0503,.0344,0
2020,1,14,34,d,.0172,.00665,.0216,.0182,.0275,.0387,.0291,.0184,.00597,.03,.0194,.0142,0
2020,1,14,35,d,-.00487,.0165,-.00799,-.0411,-.052,.00737,-.0415,.0628,.012,-.0313,-.018,-.00361,0
2020,1,14,36,d,-.0112,-.0203,-.00446,-.00471,.022,.0418,-.0486,-.0118,-.0085,.0046,.0108,.00326,0
2020,1,14,37,d,.0148,-.0429,.00241,-.00854,-.00108,-.061,-.012,-.0165,-.00442,.0109,-.000748,-.00091,0
