cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
1,2020,3,11,-.0345,-.0626,-.0377,-.00108,-.0914,.0287,-.0263,-.0268,-.047
1,2020,3,12,-.0373,-.062,-.0384,-.00296,-.0953,.0224,-.0299,-.029,-.0502
1,2020,3,13,-.0418,-.0631,-.0421,-.00646,-.0987,.00823,-.0352,-.033,-.0548
1,2020,3,14,-.0489,-.0663,-.0483,-.00662,-.103,-.0168,-.0416,-.0407,-.0615
1,2020,3,15,-.057,-.0694,-.0532,-.00677,-.108,-.0553,-.0497,-.0485,-.07
1,2020,3,16,-.0649,-.0725,-.0578,-.00693,-.112,-.0912,-.0569,-.0559,-.0787
1,2020,3,17,-.0746,-.0757,-.0645,-.00627,-.117,-.141,-.0658,-.0651,-.0893
1,2020,3,18,-.0855,-.0789,-.0733,-.00584,-.122,-.199,-.076,-.0753,-.101
1,2020,3,19,-.097,-.0826,-.0833,-.00574,-.127,-.257,-.0868,-.0864,-.114
1,2020,3,20,-.11,-.0862,-.0966,-.00517,-.132,-.323,-.101,-.0987,-.128
1,2020,3,21,-.127,-.0925,-.111,-.0161,-.136,-.393,-.119,-.114,-.146
1,2020,3,22,-.142,-.0988,-.122,-.027,-.14,-.454,-.136,-.127,-.162
1,2020,3,23,-.156,-.105,-.138,-.0379,-.144,-.486,-.152,-.14,-.175
1,2020,3,24,-.167,-.111,-.152,-.0488,-.148,-.506,-.166,-.15,-.187
1,2020,3,25,-.179,-.117,-.165,-.0598,-.152,-.521,-.18,-.16,-.199
1,2020,3,26,-.19,-.123,-.177,-.0708,-.156,-.534,-.193,-.17,-.21
1,2020,3,27,-.2,-.131,-.186,-.0845,-.161,-.543,-.204,-.18,-.221
1,2020,3,28,-.209,-.142,-.192,-.0959,-.159,-.55,-.216,-.185,-.234
1,2020,3,29,-.219,-.153,-.199,-.107,-.157,-.556,-.227,-.19,-.246
1,2020,3,30,-.228,-.165,-.206,-.119,-.155,-.56,-.239,-.196,-.258
1,2020,3,31,-.237,-.176,-.212,-.13,-.153,-.565,-.251,-.201,-.27
1,2020,4,1,-.246,-.187,-.218,-.141,-.152,-.568,-.261,-.206,-.282
1,2020,4,2,-.255,-.2,-.224,-.151,-.152,-.571,-.273,-.212,-.294
1,2020,4,3,-.262,-.207,-.229,-.158,-.153,-.573,-.283,-.216,-.304
1,2020,4,4,-.274,-.219,-.241,-.168,-.163,-.575,-.296,-.225,-.317
1,2020,4,5,-.285,-.231,-.252,-.177,-.173,-.578,-.309,-.234,-.33
1,2020,4,6,-.297,-.243,-.265,-.187,-.184,-.581,-.322,-.244,-.344
1,2020,4,7,-.308,-.255,-.276,-.197,-.194,-.585,-.335,-.253,-.357
1,2020,4,8,-.32,-.267,-.289,-.207,-.204,-.588,-.348,-.262,-.37
1,2020,4,9,-.331,-.278,-.3,-.217,-.211,-.59,-.359,-.27,-.383
1,2020,4,10,-.341,-.293,-.311,-.229,-.217,-.591,-.371,-.279,-.396
1,2020,4,11,-.35,-.308,-.323,-.235,-.225,-.591,-.379,-.288,-.405
1,2020,4,12,-.359,-.322,-.335,-.24,-.232,-.598,-.387,-.296,-.415
1,2020,4,13,-.367,-.337,-.346,-.246,-.239,-.599,-.394,-.305,-.424
1,2020,4,14,-.375,-.351,-.357,-.251,-.247,-.598,-.401,-.313,-.432
1,2020,4,15,-.383,-.366,-.368,-.257,-.254,-.598,-.408,-.322,-.44
1,2020,4,16,-.392,-.381,-.379,-.262,-.264,-.597,-.416,-.331,-.447
1,2020,4,17,-.399,-.393,-.388,-.267,-.273,-.596,-.422,-.34,-.454
1,2020,4,18,-.402,-.398,-.39,-.272,-.277,-.594,-.425,-.344,-.456
1,2020,4,19,-.405,-.402,-.391,-.278,-.282,-.586,-.428,-.348,-.457
1,2020,4,20,-.408,-.406,-.39,-.283,-.286,-.583,-.43,-.352,-.459
1,2020,4,21,-.411,-.411,-.393,-.289,-.291,-.581,-.433,-.356,-.462
1,2020,4,22,-.414,-.415,-.395,-.295,-.295,-.579,-.436,-.36,-.464
1,2020,4,23,-.418,-.418,-.398,-.3,-.298,-.577,-.439,-.364,-.466
1,2020,4,24,-.421,-.423,-.4,-.306,-.3,-.576,-.442,-.368,-.469
1,2020,4,25,-.422,-.425,-.403,-.31,-.3,-.574,-.444,-.369,-.471
1,2020,4,26,-.424,-.426,-.407,-.313,-.3,-.572,-.445,-.371,-.473
1,2020,4,27,-.426,-.427,-.412,-.317,-.3,-.571,-.447,-.373,-.476
1,2020,4,28,-.428,-.428,-.414,-.319,-.3,-.572,-.448,-.375,-.477
1,2020,4,29,-.43,-.429,-.417,-.322,-.3,-.571,-.448,-.377,-.479
1,2020,4,30,-.431,-.43,-.42,-.325,-.3,-.57,-.449,-.379,-.481
1,2020,5,1,-.432,-.43,-.422,-.327,-.302,-.566,-.449,-.379,-.482
1,2020,5,2,-.432,-.43,-.421,-.328,-.306,-.563,-.448,-.38,-.483
1,2020,5,3,-.433,-.429,-.421,-.329,-.31,-.561,-.448,-.381,-.484
1,2020,5,4,-.433,-.429,-.42,-.33,-.315,-.558,-.447,-.381,-.484
1,2020,5,5,-.433,-.429,-.418,-.33,-.319,-.552,-.446,-.381,-.484
1,2020,5,6,-.433,-.429,-.415,-.331,-.323,-.548,-.445,-.381,-.484
1,2020,5,7,-.433,-.429,-.414,-.331,-.326,-.544,-.445,-.381,-.485
1,2020,5,8,-.432,-.429,-.411,-.331,-.329,-.541,-.443,-.381,-.484
1,2020,5,9,-.431,-.426,-.411,-.327,-.329,-.535,-.442,-.38,-.482
1,2020,5,10,-.429,-.423,-.41,-.323,-.328,-.527,-.441,-.378,-.481
1,2020,5,11,-.428,-.42,-.409,-.319,-.328,-.523,-.439,-.377,-.48
1,2020,5,12,-.427,-.417,-.408,-.315,-.327,-.522,-.438,-.376,-.478
1,2020,5,13,-.426,-.414,-.406,-.311,-.327,-.519,-.437,-.376,-.477
1,2020,5,14,-.425,-.411,-.405,-.308,-.327,-.514,-.435,-.374,-.476
1,2020,5,15,-.424,-.411,-.407,-.305,-.327,-.509,-.435,-.373,-.476
1,2020,5,16,-.424,-.413,-.408,-.307,-.327,-.507,-.436,-.373,-.476
1,2020,5,17,-.424,-.416,-.41,-.309,-.327,-.507,-.435,-.373,-.476
1,2020,5,18,-.424,-.418,-.411,-.311,-.327,-.505,-.436,-.373,-.476
1,2020,5,19,-.424,-.42,-.412,-.314,-.327,-.503,-.436,-.372,-.476
1,2020,5,20,-.423,-.423,-.412,-.317,-.327,-.501,-.436,-.371,-.476
1,2020,5,21,-.423,-.425,-.411,-.32,-.327,-.498,-.436,-.371,-.475
1,2020,5,22,-.423,-.427,-.41,-.322,-.327,-.496,-.435,-.371,-.475
1,2020,5,23,-.422,-.429,-.407,-.323,-.327,-.494,-.435,-.37,-.475
1,2020,5,24,-.422,-.431,-.404,-.324,-.327,-.491,-.434,-.369,-.475
1,2020,5,25,-.423,-.433,-.405,-.326,-.327,-.489,-.437,-.37,-.475
1,2020,5,26,-.421,-.433,-.401,-.324,-.326,-.49,-.434,-.369,-.475
1,2020,5,27,-.421,-.436,-.398,-.324,-.326,-.488,-.433,-.368,-.475
1,2020,5,28,-.42,-.438,-.396,-.325,-.325,-.486,-.432,-.367,-.474
1,2020,5,29,-.418,-.437,-.391,-.326,-.323,-.485,-.43,-.365,-.472
1,2020,5,30,-.419,-.434,-.39,-.33,-.322,-.484,-.43,-.365,-.473
2,2020,1,1,.,.,.,.,.,.,.,.,.
2,2020,1,2,.,.,.,.,.,.,.,.,.
2,2020,1,3,.,.,.,.,.,.,.,.,.
2,2020,1,4,.,.,.,.,.,.,.,.,.
2,2020,1,5,.,.,.,.,.,.,.,.,.
2,2020,1,6,.,.,.,.,.,.,.,.,.
2,2020,1,7,.,.,.,.,.,.,.,.,.
2,2020,1,8,-.0114,-.00452,.057,-.0277,-.021,-.0158,-.0188,-.00697,-.0113
2,2020,1,9,-.011,-.00468,.0473,-.0224,-.0202,-.0119,-.0179,-.00571,-.0113
2,2020,1,10,-.0103,-.00548,.0409,-.0201,-.0191,-.0102,-.0178,-.00335,-.0113
2,2020,1,11,-.00904,-.00508,.0357,-.0168,-.0167,-.00992,-.0166,-.0019,-.01
2,2020,1,12,-.00789,-.00468,.0301,-.0135,-.0144,-.011,-.0146,-.000745,-.00916
2,2020,1,13,-.00636,-.00428,.0246,-.0103,-.012,-.00536,-.0126,.000624,-.00771
2,2020,1,14,-.00488,-.00341,.0203,-.00814,-.00951,-.00298,-.0111,.00191,-.00616
2,2020,1,15,-.00354,-.00298,.0156,-.00591,-.00718,.00128,-.00937,.0026,-.0046
2,2020,1,16,-.00348,-.00309,.00823,-.0052,-.00513,.00545,-.0086,.00112,-.004
2,2020,1,17,-.00332,-.00312,.000865,.000784,-.00374,.00975,-.00645,-.00113,-.00334
2,2020,1,18,-.00356,-.0049,-.00397,.00353,-.00249,.00782,-.00384,-.00262,-.00392
2,2020,1,19,-.00337,-.00667,-.00749,.00627,-.00123,.00981,-.00138,-.00388,-.00379
2,2020,1,20,-.00367,-.00844,-.0114,.00902,.0000304,.0036,.000908,-.00572,-.00418
2,2020,1,21,-.00231,-.00654,-.013,.0107,.0000143,.0086,.00216,-.00408,-.00287
2,2020,1,22,-.000672,-.00681,-.0162,.0143,.00151,.00794,.0057,-.00346,-.00135
2,2020,1,23,.0019,-.00582,-.0167,.0173,.00304,.00569,.0106,-.000871,.000435
2,2020,1,24,.00459,-.00724,-.0181,.0147,.00554,.00416,.0139,.00185,.00291
2,2020,1,25,.0063,-.0028,-.0171,.0115,.00735,.00698,.0136,.00331,.00536
2,2020,1,26,.00757,.00164,-.0173,.00821,.00916,.00595,.0133,.00397,.00748
2,2020,1,27,.00863,.0043,-.022,.0077,.0122,.0024,.015,.0032,.00923
2,2020,1,28,.00912,.00792,-.022,.0043,.0139,.00315,.0135,.00323,.0105
2,2020,1,29,.00927,.0119,-.0233,.00127,.0153,.00135,.0121,.00319,.0113
2,2020,1,30,.0094,.0144,-.0228,-.000628,.0167,.00175,.00972,.00415,.0118
2,2020,1,31,.00935,.0176,-.0198,.00183,.0161,.00253,.00806,.00448,.0121
2,2020,2,1,.00711,.0145,-.0196,.00166,.0139,.00136,.005,.00162,.0104
2,2020,2,2,.00477,.0114,-.0195,.00149,.0117,-.00109,.00166,-.000957,.00846
2,2020,2,3,.00272,.00836,-.0181,.00132,.00958,-.00252,-.00146,-.00318,.00683
2,2020,2,4,.000377,.00496,-.0165,.000819,.00748,-.00298,-.00464,-.00587,.0049
2,2020,2,5,-.00227,.00146,-.0162,.000518,.00533,-.00346,-.00815,-.00889,.00267
2,2020,2,6,-.00545,-.00154,-.0196,-.000917,.00292,-.00535,-.0111,-.0137,.000225
2,2020,2,7,-.00791,-.00241,-.0212,-.00841,.00127,-.00915,-.0156,-.0156,-.00191
2,2020,2,8,-.00823,-.00351,-.0213,-.012,-1.68e-06,-.00951,-.0168,-.0156,-.00207
2,2020,2,9,-.0086,-.00462,-.0223,-.0156,-.00127,-.00807,-.0179,-.016,-.00219
2,2020,2,10,-.00899,-.00572,-.0231,-.0192,-.00254,-.00756,-.0189,-.0163,-.00242
2,2020,2,11,-.00971,-.00827,-.0243,-.0234,-.00382,-.00774,-.0203,-.017,-.00291
2,2020,2,12,-.0103,-.0106,-.0244,-.0276,-.00529,-.00657,-.0217,-.0179,-.00312
2,2020,2,13,-.0107,-.0126,-.023,-.0309,-.00638,-.00307,-.0228,-.0181,-.00329
2,2020,2,14,-.0111,-.0175,-.0243,-.0251,-.00717,.0034,-.0212,-.0207,-.0033
2,2020,2,15,-.0109,-.0175,-.0241,-.0198,-.00667,.00438,-.0188,-.0206,-.00378
2,2020,2,16,-.0106,-.0175,-.023,-.0144,-.00618,.00458,-.0165,-.0202,-.00421
2,2020,2,17,-.0106,-.0176,-.0228,-.00905,-.00569,.000732,-.0138,-.0207,-.00493
2,2020,2,18,-.00897,-.0147,-.0227,-.00797,-.00556,.00344,-.0133,-.0181,-.0033
2,2020,2,19,-.00717,-.0121,-.0226,-.00223,-.00432,.00123,-.00984,-.0161,-.00215
2,2020,2,20,-.00497,-.00946,-.0223,.00358,-.00333,.0000401,-.00665,-.013,-.000727
2,2020,2,21,-.00269,-.00267,-.0207,.00437,-.00115,-.00494,-.00495,-.00855,.000675
2,2020,2,22,-.00093,.000166,-.0176,-.000341,-.0000993,-.00556,-.00343,-.00651,.00237
2,2020,2,23,.000502,.003,-.0154,-.00505,.000955,-.00919,-.00235,-.00476,.00375
2,2020,2,24,.00219,.00582,-.0126,-.00441,.0025,-.012,.00172,-.00321,.00477
2,2020,2,25,.00275,.00731,-.0108,-.00985,.00347,-.0129,.00266,-.00298,.00535
2,2020,2,26,.00304,.00896,-.00929,-.0149,.00409,-.0156,.00367,-.00299,.00557
2,2020,2,27,.00319,.00989,-.00732,-.0199,.00455,-.0169,.00429,-.00396,.00614
2,2020,2,28,.00183,.0102,-.00725,-.0239,.0028,-.0175,.00429,-.00719,.00522
2,2020,2,29,-.00183,.0102,-.0132,-.0207,-.0000886,-.0174,.000504,-.0123,.00227
2,2020,3,1,-.00518,.0103,-.0178,-.0175,-.00298,-.0162,-.00283,-.0169,-.000488
2,2020,3,2,-.00853,.0103,-.0231,-.0144,-.00586,-.0123,-.00651,-.0216,-.00308
2,2020,3,3,-.0118,.0101,-.0271,-.0106,-.00878,-.0131,-.00963,-.0259,-.00592
2,2020,3,4,-.0151,.0099,-.0322,-.007,-.0118,-.011,-.0138,-.0303,-.00856
2,2020,3,5,-.0189,.0104,-.0382,-.00412,-.0146,-.0121,-.0175,-.035,-.0119
2,2020,3,6,-.0221,.00904,-.0429,-.00552,-.0182,-.0112,-.0215,-.0384,-.0148
2,2020,3,7,-.0243,.0119,-.0437,-.0123,-.0228,-.0101,-.024,-.0408,-.0168
2,2020,3,8,-.0266,.0148,-.0452,-.019,-.0274,-.00973,-.0266,-.0435,-.0189
2,2020,3,9,-.0291,.0176,-.0468,-.0258,-.032,-.0121,-.0293,-.0459,-.0214
2,2020,3,10,-.0319,.0205,-.0495,-.0332,-.0365,-.0133,-.0327,-.049,-.0239
2,2020,3,11,-.035,.0235,-.0515,-.0404,-.041,-.0177,-.0352,-.0514,-.0274
2,2020,3,12,-.0385,.0268,-.0536,-.0472,-.0456,-.0277,-.0382,-.0544,-.0314
2,2020,3,13,-.0424,.0312,-.0583,-.0473,-.0488,-.0439,-.0404,-.0578,-.0361
2,2020,3,14,-.0476,.029,-.0633,-.044,-.0508,-.0705,-.0406,-.0605,-.0443
2,2020,3,15,-.053,.0268,-.0688,-.0408,-.0527,-.0977,-.0409,-.0633,-.0525
2,2020,3,16,-.0599,.0245,-.0775,-.0375,-.0546,-.144,-.0422,-.066,-.0635
2,2020,3,17,-.068,.0218,-.0884,-.0336,-.0565,-.207,-.0437,-.0693,-.0762
2,2020,3,18,-.0765,.0189,-.101,-.0298,-.0586,-.274,-.0456,-.0732,-.0894
2,2020,3,19,-.0856,.0146,-.114,-.0264,-.0606,-.344,-.048,-.0774,-.103
2,2020,3,20,-.0969,.00455,-.127,-.0312,-.063,-.419,-.0524,-.0834,-.119
2,2020,3,21,-.112,-.00903,-.144,-.0398,-.0678,-.488,-.0637,-.0948,-.138
2,2020,3,22,-.126,-.0226,-.158,-.0484,-.0725,-.538,-.0747,-.106,-.154
2,2020,3,23,-.139,-.0362,-.175,-.057,-.0773,-.575,-.0843,-.119,-.169
2,2020,3,24,-.152,-.0493,-.19,-.0666,-.0821,-.597,-.0941,-.131,-.182
2,2020,3,25,-.164,-.0623,-.203,-.0759,-.0868,-.614,-.103,-.143,-.195
2,2020,3,26,-.177,-.0741,-.217,-.0855,-.0919,-.629,-.113,-.156,-.209
2,2020,3,27,-.19,-.085,-.23,-.0902,-.0983,-.644,-.123,-.168,-.223
2,2020,3,28,-.206,-.103,-.247,-.0981,-.105,-.656,-.136,-.183,-.24
2,2020,3,29,-.221,-.121,-.262,-.106,-.112,-.666,-.149,-.196,-.258
2,2020,3,30,-.236,-.139,-.277,-.114,-.119,-.674,-.162,-.21,-.275
2,2020,3,31,-.252,-.156,-.292,-.121,-.126,-.682,-.174,-.223,-.292
2,2020,4,1,-.267,-.174,-.306,-.129,-.133,-.689,-.187,-.236,-.31
2,2020,4,2,-.283,-.192,-.32,-.137,-.14,-.695,-.2,-.249,-.327
2,2020,4,3,-.298,-.212,-.333,-.15,-.149,-.7,-.214,-.263,-.345
2,2020,4,4,-.318,-.252,-.353,-.162,-.165,-.703,-.23,-.279,-.367
2,2020,4,5,-.338,-.292,-.373,-.175,-.181,-.705,-.246,-.296,-.39
2,2020,4,6,-.358,-.332,-.393,-.188,-.197,-.71,-.262,-.312,-.413
2,2020,4,7,-.378,-.372,-.413,-.201,-.213,-.713,-.278,-.329,-.436
2,2020,4,8,-.397,-.412,-.433,-.215,-.229,-.717,-.294,-.346,-.458
2,2020,4,9,-.416,-.453,-.454,-.226,-.245,-.722,-.309,-.362,-.479
2,2020,4,10,-.434,-.488,-.477,-.234,-.258,-.727,-.323,-.378,-.499
2,2020,4,11,-.445,-.509,-.496,-.239,-.265,-.734,-.33,-.388,-.512
2,2020,4,12,-.457,-.53,-.515,-.244,-.272,-.745,-.337,-.398,-.525
2,2020,4,13,-.468,-.551,-.533,-.249,-.279,-.75,-.345,-.408,-.538
2,2020,4,14,-.478,-.572,-.551,-.253,-.286,-.755,-.352,-.416,-.551
2,2020,4,15,-.489,-.593,-.568,-.257,-.293,-.76,-.359,-.425,-.564
2,2020,4,16,-.498,-.614,-.584,-.261,-.3,-.764,-.364,-.434,-.575
2,2020,4,17,-.506,-.633,-.597,-.272,-.306,-.765,-.37,-.439,-.586
2,2020,4,18,-.509,-.633,-.601,-.281,-.309,-.764,-.372,-.442,-.589
2,2020,4,19,-.512,-.633,-.605,-.29,-.312,-.761,-.375,-.444,-.592
2,2020,4,20,-.515,-.633,-.608,-.298,-.315,-.758,-.378,-.446,-.595
2,2020,4,21,-.518,-.634,-.612,-.307,-.318,-.755,-.38,-.449,-.598
2,2020,4,22,-.52,-.634,-.616,-.315,-.32,-.752,-.383,-.451,-.6
2,2020,4,23,-.523,-.633,-.62,-.323,-.323,-.75,-.387,-.453,-.604
2,2020,4,24,-.526,-.634,-.623,-.323,-.327,-.75,-.39,-.457,-.606
2,2020,4,25,-.528,-.634,-.624,-.323,-.33,-.747,-.393,-.459,-.608
2,2020,4,26,-.531,-.634,-.626,-.323,-.332,-.745,-.397,-.462,-.61
2,2020,4,27,-.533,-.634,-.627,-.323,-.334,-.74,-.4,-.465,-.611
2,2020,4,28,-.535,-.634,-.628,-.323,-.337,-.737,-.403,-.467,-.612
2,2020,4,29,-.537,-.635,-.63,-.323,-.339,-.732,-.406,-.47,-.614
2,2020,4,30,-.539,-.635,-.629,-.321,-.342,-.727,-.409,-.473,-.615
2,2020,5,1,-.539,-.634,-.631,-.316,-.341,-.722,-.41,-.474,-.615
2,2020,5,2,-.538,-.635,-.63,-.309,-.34,-.718,-.41,-.472,-.614
2,2020,5,3,-.537,-.635,-.629,-.301,-.34,-.712,-.41,-.471,-.614
2,2020,5,4,-.536,-.636,-.628,-.293,-.339,-.709,-.409,-.469,-.613
2,2020,5,5,-.536,-.636,-.628,-.286,-.339,-.706,-.409,-.468,-.612
2,2020,5,6,-.535,-.637,-.627,-.279,-.338,-.703,-.409,-.466,-.611
2,2020,5,7,-.534,-.638,-.627,-.274,-.337,-.699,-.408,-.465,-.61
2,2020,5,8,-.532,-.639,-.625,-.272,-.337,-.695,-.407,-.463,-.609
2,2020,5,9,-.53,-.639,-.625,-.274,-.335,-.69,-.403,-.461,-.607
2,2020,5,10,-.528,-.639,-.626,-.277,-.333,-.686,-.399,-.459,-.605
2,2020,5,11,-.525,-.639,-.625,-.279,-.331,-.684,-.395,-.457,-.603
2,2020,5,12,-.523,-.639,-.623,-.282,-.329,-.682,-.39,-.456,-.601
2,2020,5,13,-.521,-.639,-.623,-.285,-.328,-.68,-.386,-.454,-.599
2,2020,5,14,-.519,-.638,-.622,-.287,-.326,-.678,-.382,-.452,-.598
2,2020,5,15,-.517,-.637,-.622,-.294,-.327,-.675,-.38,-.45,-.597
2,2020,5,16,-.515,-.634,-.621,-.296,-.326,-.672,-.378,-.447,-.596
2,2020,5,17,-.514,-.632,-.621,-.299,-.325,-.673,-.376,-.444,-.595
2,2020,5,18,-.512,-.629,-.62,-.302,-.324,-.671,-.374,-.44,-.593
2,2020,5,19,-.51,-.627,-.619,-.305,-.323,-.669,-.372,-.437,-.592
2,2020,5,20,-.508,-.626,-.619,-.307,-.322,-.664,-.37,-.433,-.591
2,2020,5,21,-.506,-.625,-.618,-.309,-.321,-.661,-.369,-.43,-.589
2,2020,5,22,-.504,-.625,-.616,-.307,-.319,-.654,-.365,-.428,-.588
2,2020,5,23,-.504,-.627,-.616,-.305,-.32,-.652,-.365,-.429,-.588
2,2020,5,24,-.504,-.629,-.614,-.303,-.322,-.648,-.364,-.43,-.588
2,2020,5,25,-.505,-.631,-.615,-.302,-.323,-.647,-.363,-.432,-.588
2,2020,5,26,-.503,-.629,-.612,-.301,-.323,-.643,-.364,-.429,-.587
2,2020,5,27,-.503,-.629,-.61,-.3,-.324,-.641,-.363,-.429,-.587
2,2020,5,28,-.502,-.63,-.609,-.3,-.326,-.638,-.363,-.428,-.586
2,2020,5,29,-.502,-.63,-.607,-.301,-.324,-.636,-.362,-.426,-.586
2,2020,5,30,-.501,-.629,-.604,-.308,-.326,-.634,-.362,-.425,-.586
3,2020,1,1,.,.,.,.,.,.,.,.,.
3,2020,1,2,.,.,.,.,.,.,.,.,.
3,2020,1,3,.,.,.,.,.,.,.,.,.
3,2020,1,4,.,.,.,.,.,.,.,.,.
3,2020,1,5,.,.,.,.,.,.,.,.,.
3,2020,1,6,.,.,.,.,.,.,.,.,.
3,2020,1,7,.,.,.,.,.,.,.,.,.
3,2020,1,8,-.0324,-.0684,.0405,-.0367,-.0262,-.028,-.0487,-.0348,-.022
3,2020,1,9,-.0318,-.0637,.0418,-.0331,-.0289,-.0214,-.0481,-.0336,-.022
3,2020,1,10,-.0315,-.0558,.04,-.0313,-.0295,-.0218,-.0477,-.0326,-.0224
3,2020,1,11,-.0302,-.052,.0314,-.027,-.0283,-.0229,-.044,-.0314,-.0226
3,2020,1,12,-.0288,-.0481,.0219,-.0227,-.0271,-.0193,-.0398,-.0301,-.0225
3,2020,1,13,-.0277,-.0442,.0121,-.0184,-.0259,-.0199,-.0368,-.0288,-.0225
3,2020,1,14,-.0263,-.0407,.000516,-.0145,-.0233,-.0193,-.0331,-.028,-.022
3,2020,1,15,-.0252,-.0376,-.0107,-.0114,-.0213,-.0196,-.03,-.0268,-.022
3,2020,1,16,-.0237,-.0343,-.0207,-.00656,-.0185,-.0151,-.0262,-.0256,-.0214
3,2020,1,17,-.0222,-.0352,-.0284,-.00144,-.017,-.0145,-.0219,-.0243,-.0213
3,2020,1,18,-.0175,-.032,-.027,-.0000718,-.0134,-.0114,-.0158,-.0197,-.0169
3,2020,1,19,-.0127,-.0289,-.0251,.00129,-.00974,-.00934,-.00958,-.0148,-.0129
3,2020,1,20,-.008,-.0257,-.0228,.00265,-.0061,-.00959,-.00378,-.01,-.00881
3,2020,1,21,-.00648,-.0246,-.022,.00319,-.00416,-.00519,-.00195,-.00846,-.00744
3,2020,1,22,-.000169,-.0196,-.0186,.00609,.000739,-.00013,.00555,-.00184,-.00188
3,2020,1,23,.0059,-.0133,-.016,.00836,.00571,-.000515,.0126,.00486,.00329
3,2020,1,24,.0128,-.0048,-.0127,.0114,.0114,.0075,.0202,.012,.00983
3,2020,1,25,.0165,.00995,-.0102,.0128,.0144,.0143,.0235,.0166,.0131
3,2020,1,26,.0201,.0247,-.0084,.0141,.0175,.0198,.0265,.021,.0163
3,2020,1,27,.0282,.0426,-.00406,.0168,.0242,.0249,.036,.0297,.0235
3,2020,1,28,.0305,.0568,-.0025,.0183,.0258,.0261,.0377,.0329,.0254
3,2020,1,29,.0325,.0708,-.00196,.0193,.0281,.0249,.0396,.0355,.027
3,2020,1,30,.0347,.0831,-.0012,.0198,.0303,.0289,.042,.0384,.0286
3,2020,1,31,.0362,.0927,-.00126,.0199,.0315,.029,.0436,.04,.0298
3,2020,2,1,.0342,.087,-.00247,.0193,.032,.0318,.0387,.0382,.029
3,2020,2,2,.0316,.0813,-.0035,.0187,.0324,.0261,.0336,.0358,.0275
3,2020,2,3,.0292,.0755,-.00534,.0181,.0329,.0253,.0284,.0331,.0267
3,2020,2,4,.0259,.0695,-.00689,.0173,.0313,.0228,.0223,.0295,.0251
3,2020,2,5,.0229,.0634,-.00791,.0164,.0299,.0208,.0165,.0259,.0239
3,2020,2,6,.0196,.0572,-.00851,.0168,.0273,.0161,.00915,.0221,.0229
3,2020,2,7,.0169,.0532,-.00741,.0187,.0254,.0139,.00297,.0192,.0222
3,2020,2,8,.0166,.0539,-.00433,.0224,.0251,.00995,.00243,.0179,.0228
3,2020,2,9,.0167,.0546,-.00157,.0261,.0247,.0114,.00249,.0171,.0236
3,2020,2,10,.0168,.0554,.00309,.0299,.0244,.00908,.00247,.0164,.0242
3,2020,2,11,.0172,.0558,.00525,.0335,.0257,.00862,.00324,.0158,.0253
3,2020,2,12,.0175,.0558,.00745,.037,.027,.00919,.00351,.0158,.0259
3,2020,2,13,.0182,.0562,.0114,.0382,.0286,.0124,.00466,.0159,.0267
3,2020,2,14,.0184,.055,.0134,.0382,.0297,.0182,.00552,.0153,.0273
3,2020,2,15,.0191,.0554,.0142,.0358,.029,.0188,.00718,.0162,.0272
3,2020,2,16,.0198,.0558,.0148,.0333,.0284,.0206,.0082,.0172,.0275
3,2020,2,17,.0203,.0562,.0143,.0308,.0277,.0215,.00937,.0183,.0271
3,2020,2,18,.0216,.0575,.016,.0313,.0298,.0213,.0103,.0198,.0285
3,2020,2,19,.0237,.0594,.018,.0297,.0302,.0253,.0128,.0221,.0304
3,2020,2,20,.0253,.0618,.0171,.0277,.0312,.0257,.0151,.0239,.0312
3,2020,2,21,.0271,.0662,.0172,.026,.0319,.0248,.0177,.0262,.0323
3,2020,2,22,.0276,.0663,.016,.0264,.0305,.0303,.0184,.0264,.0331
3,2020,2,23,.0281,.0663,.0153,.0269,.029,.0341,.0191,.0268,.0336
3,2020,2,24,.0289,.0668,.0129,.0248,.0269,.0381,.0206,.0282,.0335
3,2020,2,25,.0283,.0662,.0116,.0247,.0236,.04,.0203,.0271,.0331
3,2020,2,26,.0274,.0659,.0103,.0246,.0208,.0371,.0197,.0261,.0322
3,2020,2,27,.0271,.0652,.0099,.0251,.0187,.0374,.0193,.0258,.0319
3,2020,2,28,.0262,.0621,.00885,.0241,.0162,.0358,.0178,.0249,.0314
3,2020,2,29,.0232,.0578,.00616,.0184,.0125,.0334,.0133,.0226,.0286
3,2020,3,1,.0206,.0535,.00424,.0128,.00876,.034,.00922,.0204,.0263
3,2020,3,2,.0178,.0492,.00247,.00713,.00506,.0326,.00479,.0181,.024
3,2020,3,3,.015,.0449,.00013,.0016,.0012,.0331,.000469,.0162,.0213
3,2020,3,4,.0123,.0405,-.00271,-.00378,-.00248,.0361,-.00344,.0144,.0184
3,2020,3,5,.00923,.0355,-.00636,-.00871,-.00618,.0368,-.00718,.0115,.0155
3,2020,3,6,.00658,.0317,-.00851,-.0119,-.00983,.0375,-.0105,.00986,.0124
3,2020,3,7,.00458,.03,-.0104,-.0124,-.011,.0386,-.0112,.00906,.00881
3,2020,3,8,.00245,.0283,-.0122,-.013,-.0122,.0376,-.0122,.00766,.00556
3,2020,3,9,.000114,.0267,-.0138,-.0136,-.0134,.0336,-.013,.00608,.00182
