year,month,day_endofweek,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle
2020,6,7,27,-.457,-.339,-.0836,-.153,.137,-.237,-.546,-.0961,-.0842,-.0754
2020,6,7,28,-.268,-.55,-.0253,.145,.0763,-.0472,-.51,-.0361,.0105,-.0745
2020,6,7,29,-.36,-.554,-.0437,.0024,.104,-.106,-.504,-.101,-.0632,-.0107
2020,6,7,30,-.429,-.473,-.0811,-.19,.0494,-.331,-.566,-.385,-.0718,-.0957
2020,6,7,31,-.349,-.295,-.0424,-.0471,.093,-.0451,-.511,-.0755,-.0541,-.027
2020,6,7,32,-.432,-.508,-.139,-.19,.114,-.16,-.502,-.132,-.114,-.15
2020,6,7,33,-.381,-.516,-.0289,.076,.121,-.206,-.478,-.043,-.345,-.0073
2020,6,7,34,-.445,-.441,-.106,-.258,.208,-.267,-.564,-.14,-.0549,-.0566
2020,6,7,35,-.526,-.437,-.154,-.115,.264,-.0476,-.584,-.163,-.174,-.146
2020,6,7,36,-.475,-.592,-.116,-.252,.146,-.322,-.563,-.163,-.0838,-.0768
2020,6,7,37,-.395,-.427,-.0967,-.152,.0862,-.146,-.512,-.139,-.0509,-.0923
2020,6,7,38,-.229,-.343,.0402,.0062,.127,-.0754,-.428,.0201,.0678,.0442
2020,6,7,39,-.276,-.43,-.00176,.0918,.152,-.0711,-.495,-.122,.0317,.00579
2020,6,7,40,-.21,-.395,.00845,.0465,.0963,.0609,-.432,-.0272,.0526,.00316
2020,6,7,41,-.496,-.612,-.168,-.243,.0865,-.244,-.568,-.243,-.11,-.149
2020,6,7,42,-.42,-.476,-.102,-.176,.158,-.319,-.505,-.139,-.0552,-.0852
2020,6,7,44,-.604,-.588,-.185,-.305,.0659,-.307,-.607,-.122,-.275,-.239
2020,6,7,45,-.238,-.443,-.00717,.00983,.122,-.0235,-.446,-.0825,.0263,.000275
2020,6,7,46,-.479,-.373,-.155,-.0954,.012,-.265,-.524,-.12,-.241,-.145
2020,6,7,47,-.133,-.392,.0442,.168,.123,.0257,-.45,-.104,.116,.0053
2020,6,7,48,-.311,-.419,-.0657,-.155,.0907,-.0734,-.506,-.0996,-.0203,-.0595
2020,6,7,49,-.401,-.481,-.0911,-.228,.191,-.179,-.487,-.102,-.123,-.0833
2020,6,7,50,-.529,-.718,-.0777,-.0373,.209,-.66,-.53,-.145,-.425,-.0299
2020,6,7,51,-.397,-.512,-.0891,-.15,.107,-.2,-.533,-.139,.0459,-.0796
2020,6,7,53,-.501,-.536,-.145,-.346,.0863,-.17,-.525,-.209,-.13,-.0946
2020,6,7,54,-.23,-.467,.0653,.247,.142,-.159,-.416,-.139,.0887,.0639
2020,6,7,55,-.394,-.319,-.0575,-.0182,.123,-.197,-.496,-.0969,-.0743,-.0408
2020,6,7,56,-.312,-.358,-.0265,-.043,.108,-.0914,-.393,-.0136,.156,-.0418
2020,6,14,1,-.205,-.43,-.0267,.0795,.0575,-.117,-.452,-.122,.0148,-.0392
2020,6,14,2,-.32,-.29,-.109,-.0512,-.0236,-.455,-.477,.,-.223,-.0571
2020,6,14,4,-.403,-.533,-.122,-.172,.0425,-.178,-.482,-.136,-.133,-.109
2020,6,14,5,-.232,-.503,-.0046,.0764,.0774,.0141,-.543,-.187,.0244,-.00794
2020,6,14,6,-.479,-.665,-.195,-.26,.0898,-.186,-.577,-.205,-.196,-.178
2020,6,14,8,-.42,-.469,-.135,-.15,.0517,-.128,-.52,-.139,-.0967,-.138
2020,6,14,9,-.464,-.517,-.123,-.0893,.0889,-.118,-.564,-.131,-.125,-.107
2020,6,14,10,-.482,-.625,-.125,-.0271,.0858,-.063,-.487,-.15,-.296,-.105
2020,6,14,11,-.565,-.505,-.276,-.14,.3,-.217,-.782,-.327,.0122,-.213
2020,6,14,12,-.256,-.485,-.0645,-.0356,.0517,-.0594,-.464,-.108,-.0372,-.063
2020,6,14,13,-.291,-.483,-.0908,-.07,.0783,-.118,-.508,-.138,-.0447,-.0806
2020,6,14,15,-.311,-.646,.0135,.103,.19,-.0124,-.403,.00682,.0495,.0147
2020,6,14,16,-.213,-.452,-.0107,.0735,.0697,-.0546,-.34,-.0685,.00108,-.0131
2020,6,14,17,-.369,-.533,-.0926,-.0709,.0609,-.224,-.463,-.157,-.05,-.0598
2020,6,14,18,-.293,-.687,-.0359,-.0118,.0774,-.34,-.423,-.0176,-.0177,-.0537
2020,6,14,19,-.454,-.449,-.128,-.115,-.112,-.224,-.492,-.132,-.0762,-.13
2020,6,14,20,-.285,-.605,-.0443,.022,.0632,-.126,-.477,-.115,-.0694,-.00888
2020,6,14,21,-.195,-.515,.0195,.15,.0898,-.0528,-.376,-.0434,.0282,.0208
2020,6,14,22,-.202,-.326,-.0408,.0444,7.43e-06,.098,-.411,-.078,-.0421,-.0335
2020,6,14,23,-.313,-.375,.00469,.144,-.0143,-.117,-.404,-.0823,.032,.00238
2020,6,14,24,-.411,-.673,-.141,-.132,.0762,-.292,-.548,-.171,-.0125,-.119
2020,6,14,25,-.376,-.53,-.0787,.00511,.0738,-.265,-.505,-.104,-.114,-.0216
2020,6,14,26,-.22,-.356,.0129,.0805,.0879,-.258,-.41,-.0779,.0714,.00815
2020,6,14,27,-.436,-.443,-.0845,-.0494,.11,-.191,-.505,-.0948,-.0466,-.0794
2020,6,14,28,-.26,-.604,-.0546,.0901,.0438,-.136,-.494,-.229,.00346,-.129
2020,6,14,29,-.343,-.656,-.0655,-.0608,.0809,-.157,-.488,-.136,-.055,-.0413
2020,6,14,30,-.492,-.579,-.139,-.0654,.044,-.333,-.543,-.379,-.113,-.16
2020,6,14,31,-.303,-.461,-.0668,.0423,.0412,-.0328,-.458,-.0708,-.0518,-.0684
2020,6,14,32,-.393,-.589,-.131,-.142,.145,-.154,-.468,-.111,-.127,-.142
2020,6,14,33,-.366,-.52,-.0252,.0273,.07,-.129,-.401,-.0521,-.257,.00376
2020,6,14,34,-.438,-.398,-.0966,-.236,.194,-.195,-.548,-.131,-.0209,-.0505
2020,6,14,35,-.512,-.645,-.158,-.119,.169,.0629,-.517,-.0543,-.175,-.162
2020,6,14,36,-.426,-.586,-.0937,-.162,.104,-.217,-.5,-.142,-.0456,-.0546
2020,6,14,37,-.372,-.495,-.1,-.0755,.0609,-.0966,-.52,-.144,-.0507,-.0966
2020,6,14,38,-.241,-.491,-.00763,.0341,.0857,-.154,-.393,-.0149,.0202,-.00915
2020,6,14,39,-.248,-.545,-.0077,.13,.106,-.153,-.438,-.142,.0496,-.00238
2020,6,14,40,-.198,-.499,-.0305,.0692,.0433,-.0935,-.4,-.0432,.0152,-.0433
2020,6,14,41,-.478,-.432,-.139,-.161,.0236,-.176,-.552,-.135,-.168,-.135
2020,6,14,42,-.375,-.487,-.0669,-.0347,.13,-.227,-.469,-.108,.00321,-.0553
2020,6,14,44,-.532,-.479,-.177,-.184,-.0352,.226,-.501,-.133,-.253,-.212
2020,6,14,45,-.232,-.538,-.0559,.00789,.074,-.0922,-.456,-.106,-.0148,-.0561
2020,6,14,46,-.457,-.407,-.173,-.0755,.00126,-.085,-.528,-.136,-.314,-.152
2020,6,14,47,-.134,-.452,.00981,.182,.0626,-.0604,-.426,-.109,.0793,-.0326
2020,6,14,48,-.303,-.524,-.0797,-.0854,.067,-.0998,-.483,-.116,-.0433,-.0682
2020,6,14,49,-.353,-.49,-.119,-.224,.122,-.184,-.474,-.148,-.132,-.1
2020,6,14,50,-.503,-.607,-.0716,-.198,.0995,-.685,-.511,-.09,-.29,-.0488
2020,6,14,51,-.376,-.429,-.0884,-.0608,.0676,-.189,-.533,-.142,.0333,-.0693
2020,6,14,53,-.459,-.602,-.148,-.269,.0308,-.147,-.518,-.201,-.154,-.102
2020,6,14,54,-.222,-.495,.0207,.268,.0936,-.136,-.368,-.0771,.0375,.0112
2020,6,14,55,-.384,-.478,-.09,-.0539,.074,-.214,-.474,-.114,-.107,-.0805
2020,6,14,56,-.301,-.602,-.0566,-.118,.0459,-.168,-.395,-.0435,.0244,-.0672
2020,6,21,1,-.18,-.346,.0339,.0889,.139,-.109,-.395,-.0713,.0765,.0263
2020,6,21,2,-.227,-.248,-.0624,.15,.0984,-.295,-.452,.,.224,-.0136
2020,6,21,4,-.38,-.386,-.0757,-.0862,.132,-.0772,-.486,-.0925,-.0934,-.0605
2020,6,21,5,-.189,-.37,.0636,.277,.205,.0351,-.504,-.0905,.0536,.083
2020,6,21,6,-.439,-.548,-.145,-.166,.182,-.157,-.56,-.16,-.123,-.12
2020,6,21,8,-.367,-.171,-.0763,-.11,.14,-.135,-.503,-.0958,-.0213,-.0691
2020,6,21,9,-.426,-.499,-.107,-.0292,.231,-.215,-.566,-.112,-.113,-.0914
2020,6,21,10,-.405,-.61,-.0482,.161,.195,-.236,-.482,-.0467,.126,-.0579
2020,6,21,11,-.573,-.382,-.246,-.113,.291,-.247,-.751,-.274,-.0608,-.232
2020,6,21,12,-.22,-.384,-.0171,.0656,.118,-.0555,-.442,-.0484,.00802,-.0183
2020,6,21,13,-.248,-.349,-.0228,.0357,.171,-.0885,-.465,-.0714,.0551,-.0231
2020,6,21,15,-.229,-.563,.0777,.168,.315,.17,-.454,.0618,.127,.0987
2020,6,21,16,-.179,-.297,.0351,.0529,.169,-.0515,-.353,-.0762,.0393,.0414
2020,6,21,17,-.321,-.46,-.025,.0227,.219,-.126,-.445,-.0931,.0219,.0101
2020,6,21,18,-.252,-.627,-.00426,-.0746,.168,-.289,-.417,.0294,.0297,-.0298
2020,6,21,19,-.418,-.313,-.113,-.109,-.0447,-.278,-.495,-.134,-.0529,-.11
2020,6,21,20,-.221,-.472,-.0143,.125,.135,-.0481,-.474,-.0821,-.0257,.0235
2020,6,21,21,-.163,-.394,.0689,.189,.13,-.0322,-.362,-.0235,.0825,.0693
2020,6,21,22,-.171,-.437,-.000994,.0946,.111,-.00214,-.394,-.000682,.00275,-.00288
2020,6,21,23,-.219,-.334,.0756,.376,.134,-.0847,-.378,-.0406,.124,.0706
2020,6,21,24,-.395,-.509,-.098,-.0222,.164,-.147,-.565,-.134,.0541,-.0655
2020,6,21,25,-.3,-.458,-.0103,.164,.182,-.251,-.459,-.0229,-.0489,.0113
2020,6,21,26,-.187,-.292,.0771,.238,.207,-.159,-.376,-.00382,.11,.0785
2020,6,21,27,-.36,-.317,-.0464,.0139,.171,-.166,-.476,-.059,-.00361,-.0398
2020,6,21,28,-.233,-.498,.00703,.136,.134,-.0665,-.417,-.115,.0321,-.028
2020,6,21,29,-.247,-.343,.00275,.0675,.205,-.039,-.416,-.0514,-.00557,.027
2020,6,21,30,-.47,-.397,-.105,-.0464,.0948,-.476,-.504,-.249,-.0626,-.125
2020,6,21,31,-.241,-.477,-.0371,.0529,.113,-.0564,-.44,-.0732,.0165,-.0306
2020,6,21,32,-.335,-.441,-.0731,-.0866,.215,-.0877,-.48,-.0792,-.0694,-.0719
2020,6,21,33,-.288,-.265,.027,.121,.159,-.225,-.41,.00776,-.234,.0468
2020,6,21,34,-.315,-.341,.00492,.00616,.253,-.0859,-.483,-.033,.0648,.0598
2020,6,21,35,-.478,-.624,-.104,-.0528,.227,-.0919,-.569,-.00318,-.122,-.11
2020,6,21,36,-.361,-.471,-.0338,-.0846,.214,-.172,-.467,-.0802,-.00194,.00724
2020,6,21,37,-.373,-.476,-.0736,-.0455,.117,-.119,-.5,-.108,-.033,-.0707
2020,6,21,38,-.16,-.402,.0443,.099,.175,-.133,-.339,.0099,.0747,.0554
2020,6,21,39,-.214,-.467,.0386,.2,.206,-.0132,-.405,-.059,.0544,.0486
2020,6,21,40,-.189,-.383,.00234,.0936,.121,.000839,-.37,-.0204,.0256,.000784
2020,6,21,41,-.452,-.418,-.113,-.0795,.133,-.223,-.501,-.153,-.115,-.0981
2020,6,21,42,-.307,-.424,-.0222,.0994,.22,-.131,-.454,-.0542,.0497,-.0182
2020,6,21,44,-.472,-.0929,-.0885,-.0998,.104,-.353,-.607,-.043,-.139,-.11
2020,6,21,45,-.224,-.435,.00325,.0906,.171,-.00995,-.43,-.0275,.0361,.00164
2020,6,21,46,-.382,-.289,-.106,-.0288,.0661,-.0907,-.47,-.0988,-.22,-.0866
2020,6,21,47,-.115,-.346,.0615,.241,.123,.0134,-.403,-.0638,.116,.0322
2020,6,21,48,-.283,-.429,-.0464,-.0297,.136,-.0731,-.481,-.0775,-.0176,-.035
2020,6,21,49,-.335,-.295,-.0821,-.106,.293,-.171,-.505,-.0767,-.149,-.0796
2020,6,21,50,-.469,-.602,-.0298,-.155,.271,-.653,-.466,-.062,-.281,-.00304
2020,6,21,51,-.363,-.463,-.07,-.0481,.129,-.153,-.513,-.114,.0568,-.06
2020,6,21,53,-.417,-.401,-.0907,-.118,.143,-.0863,-.495,-.138,-.13,-.0499
2020,6,21,54,-.173,-.432,.0393,.294,.148,-.0994,-.367,-.0365,.046,.0472
2020,6,21,55,-.338,-.331,-.033,.061,.177,-.129,-.433,-.0493,-.108,-.0195
2020,6,21,56,-.285,-.317,-.0292,.0285,.126,-.0675,-.387,-.103,.15,-.0273
2020,6,28,1,-.255,-.426,-.0861,.0327,-.00436,-.202,-.464,-.167,-.0643,-.0841
2020,6,28,2,-.292,-.361,-.0953,-.0705,.0031,-.221,-.48,.,-.246,-.0476
2020,6,28,4,-.403,-.52,-.125,-.126,.0616,-.168,-.514,-.139,-.132,-.115
2020,6,28,5,-.197,-.463,-.0227,.112,.0508,.0828,-.513,-.181,-.033,-.0007
2020,6,28,6,-.445,-.575,-.179,-.157,.0984,-.174,-.561,-.191,-.16,-.163
2020,6,28,8,-.364,-.426,-.122,-.073,.0582,-.174,-.485,-.128,-.0991,-.121
2020,6,28,9,-.446,-.433,-.133,-.085,.106,-.0573,-.571,-.143,-.109,-.118
2020,6,28,10,-.418,-.586,-.157,.0253,.0725,-.274,-.485,-.178,-.105,-.151
2020,6,28,11,-.536,-.593,-.266,-.0878,.238,-.321,-.723,-.311,.0292,-.232
2020,6,28,12,-.27,-.473,-.0961,-.048,.0246,-.11,-.463,-.125,-.0659,-.0998
2020,6,28,13,-.274,-.402,-.0898,-.0463,.107,-.153,-.482,-.127,-.0706,-.0761
2020,6,28,15,-.262,-.549,-.0191,.122,.111,.105,-.406,-.0425,.158,.00904
2020,6,28,16,-.258,-.442,-.0621,.0502,.0371,-.146,-.369,.0000372,-.0165,-.0749
2020,6,28,17,-.336,-.582,-.117,-.0352,.03,-.207,-.5,-.189,-.0695,-.081
2020,6,28,18,-.264,-.647,-.105,-.0687,-.0039,-.373,-.475,-.12,-.0758,-.12
2020,6,28,19,-.415,-.521,-.17,-.102,-.152,-.249,-.461,-.163,-.134,-.175
2020,6,28,20,-.26,-.499,-.0969,-.011,.0208,-.0775,-.484,-.183,-.0836,-.0627
2020,6,28,21,-.166,-.469,-.0209,.0741,.0266,-.136,-.39,-.0217,-.0179,-.024
2020,6,28,22,-.243,-.419,-.0966,-.0134,.0118,-.0615,-.429,-.0805,-.0822,-.103
2020,6,28,23,-.242,-.486,-.0071,.195,.0118,-.123,-.409,-.104,.0663,-.0254
2020,6,28,24,-.393,-.585,-.148,-.0757,.0565,-.234,-.568,-.182,-.015,-.117
2020,6,28,25,-.292,-.438,-.062,.137,.0616,-.078,-.504,-.0787,-.0765,-.0279
2020,6,28,26,-.166,-.344,.0224,.157,.0659,-.157,-.404,-.0767,.079,.0188
2020,6,28,27,-.399,-.42,-.0871,.00443,.0666,-.211,-.451,-.117,-.0225,-.0658
2020,6,28,28,-.314,-.658,-.13,.00832,.0177,-.0191,-.515,-.134,-.129,-.12
2020,6,28,29,-.304,-.54,-.0386,-.0316,.0542,-.0482,-.457,-.0516,-.0693,-.0249
2020,6,28,30,-.431,-.53,-.111,-.0334,.0581,-.389,-.429,-.372,-.134,-.0981
2020,6,28,31,-.249,-.346,-.0796,.0441,.00549,-.0664,-.425,-.111,-.0702,-.0683
2020,6,28,32,-.364,-.632,-.136,-.08,.143,-.16,-.47,-.148,-.135,-.132
2020,6,28,33,-.303,-.446,-.0352,.0225,.0251,-.222,-.414,-.0549,-.411,-.00999
2020,6,28,34,-.338,-.405,-.0511,.0423,.126,-.111,-.497,-.0782,.0154,-.0148
2020,6,28,35,-.478,-.63,-.137,-.15,.135,-.213,-.466,-.15,-.149,-.132
2020,6,28,36,-.365,-.565,-.102,-.0446,.0513,-.173,-.498,-.116,-.106,-.088
2020,6,28,37,-.367,-.485,-.12,-.0931,.0586,-.088,-.479,-.144,-.11,-.113
2020,6,28,38,-.149,-.343,.0133,.0705,.0831,-.186,-.356,-.00841,.0328,.0195
2020,6,28,39,-.211,-.537,-.0495,.0718,.0531,-.115,-.483,-.192,-.0148,-.0358
2020,6,28,40,-.154,-.487,-.0616,.043,.00318,-.0708,-.421,-.0372,-.0347,-.0782
2020,6,28,41,-.445,-.477,-.13,-.0583,.0971,-.233,-.524,-.16,-.117,-.12
2020,6,28,42,-.321,-.465,-.0865,.0402,.0529,-.174,-.457,-.125,-.00979,-.0782
2020,6,28,44,-.506,-.565,-.203,-.151,-.0331,-.331,-.518,-.221,-.268,-.21
2020,6,28,45,-.265,-.463,-.0764,.0156,.0619,-.115,-.462,-.115,-.0599,-.0713
2020,6,28,46,-.374,-.411,-.143,-.0185,-.0377,-.169,-.431,-.122,-.219,-.134
2020,6,28,47,-.141,-.421,-.0376,.13,.0278,-.117,-.439,-.161,.0205,-.0704
2020,6,28,48,-.358,-.583,-.12,-.119,.0711,-.127,-.501,-.135,-.109,-.113
2020,6,28,49,-.317,-.337,-.0889,-.136,.198,-.229,-.478,-.0818,-.146,-.0897
2020,6,28,50,-.498,-.659,-.0943,-.122,.133,-.681,-.494,-.128,-.179,-.0811
2020,6,28,51,-.363,-.547,-.113,-.101,.052,-.163,-.499,-.16,-.0105,-.0928
2020,6,28,53,-.429,-.564,-.12,-.0727,.0923,-.143,-.479,-.17,-.117,-.0765
2020,6,28,54,-.206,-.478,-.0242,.2,.0265,-.125,-.389,-.0837,-.0246,-.0197
2020,6,28,55,-.353,-.447,-.0952,-.00188,.0426,-.215,-.438,-.138,-.132,-.0759
2020,6,28,56,-.244,-.384,-.0515,-.033,.0545,-.062,-.313,.0194,.0781,-.0712
2020,7,5,1,-.251,-.44,-.00517,.0279,.0665,.113,-.416,-.0656,.0277,-.0219
2020,7,5,2,-.331,-.521,-.0637,-.0157,.022,-.232,-.403,.,.135,-.0338
2020,7,5,4,-.449,-.639,-.0932,-.155,.0796,.0447,-.506,-.102,-.111,-.0818
2020,7,5,5,-.171,-.487,.0303,.121,.0919,.271,-.462,.0271,.0457,.0263
2020,7,5,6,-.473,-.594,-.136,-.176,.105,.0134,-.536,-.148,-.112,-.121
2020,7,5,8,-.371,-.371,-.077,-.0881,.0919,.00174,-.461,-.115,-.0144,-.0512
2020,7,5,9,-.449,-.47,-.0858,-.11,.0967,.0547,-.524,-.104,-.0656,-.0475
2020,7,5,10,-.42,-.6,-.0998,.0592,.15,-.0112,-.513,-.125,.157,-.101
2020,7,5,11,-.534,-.355,-.148,-.0333,.237,.206,-.681,-.199,.156,-.103
2020,7,5,12,-.305,-.486,-.0319,-.0173,.0506,.138,-.447,-.0766,.0017,-.0328
2020,7,5,13,-.315,-.433,-.0335,-.0451,.126,.0671,-.473,-.0633,.00988,-.0316
2020,7,5,15,-.24,-.485,.0394,.102,.199,.0634,-.356,.0196,.176,.064
2020,7,5,16,-.211,-.335,.0372,.0952,.105,.126,-.291,.0139,.0921,.0237
2020,7,5,17,-.326,-.495,-.0512,-.025,.0592,-.0292,-.415,-.114,.0102,-.0253
2020,7,5,18,-.281,-.631,-.0345,-.0865,.055,-.137,-.414,-.00474,-.0111,-.0556
2020,7,5,19,-.425,-.446,-.107,-.0458,-.0896,-.0155,-.452,-.124,-.0289,-.108
2020,7,5,20,-.287,-.515,-.0401,.0117,.0714,.0295,-.461,-.153,-.0506,.0124
2020,7,5,21,-.162,-.505,.0229,.0641,.0611,-.0071,-.356,-.0309,.0334,.0227
2020,7,5,22,-.236,-.51,-.00927,.0685,.0674,.155,-.392,.0149,.00982,-.018
2020,7,5,23,-.257,-.371,.00567,.15,-.0217,.258,-.375,-.0108,.0471,-.0101
2020,7,5,24,-.38,-.533,-.0857,-.0509,.0713,-.00715,-.502,-.115,-.00477,-.0521
2020,7,5,25,-.285,-.436,-.0301,.118,.0495,.0846,-.467,-.0374,-.0762,-.00914
2020,7,5,26,-.169,-.405,.0732,.164,.135,.0746,-.37,-.0184,.152,.0593
2020,7,5,27,-.367,-.387,-.0428,.0136,.11,-.0245,-.436,-.0616,.00179,-.0306
2020,7,5,28,-.243,-.591,-.0118,.129,.0419,.00216,-.469,-.13,.0476,-.1
2020,7,5,29,-.274,-.471,.0104,.055,.0819,-.00278,-.417,-.043,-.0182,.0342
2020,7,5,30,-.428,-.512,-.0499,-.11,.128,-.144,-.514,-.191,-.00658,-.0953
2020,7,5,31,-.232,-.433,-.0111,.0916,.0894,.0214,-.368,-.0586,.0234,.00328
2020,7,5,32,-.371,-.565,-.0797,.0374,.188,.146,-.486,-.114,-.0635,-.0666
2020,7,5,33,-.266,-.469,-.00349,.0643,.0487,.173,-.4,.000229,-.355,.00306
2020,7,5,34,-.352,-.468,-.0498,.0129,.101,-.0586,-.492,-.0738,.0254,-.0231
2020,7,5,35,-.505,-.593,-.105,-.11,.153,-.0513,-.547,-.106,-.103,-.107
2020,7,5,36,-.376,-.588,-.065,-.0561,.0548,.00889,-.469,-.0838,-.0416,-.0507
2020,7,5,37,-.385,-.518,-.067,-.0876,.08,.0541,-.466,-.115,-.0242,-.0584
2020,7,5,38,-.152,-.434,.0631,.161,.101,.0221,-.297,.0443,.12,.0638
2020,7,5,39,-.235,-.483,.0035,.0426,.115,.0396,-.389,-.131,.0456,.011
2020,7,5,40,-.173,-.371,-.00496,.046,.0596,.103,-.343,-.00996,.0235,-.0072
2020,7,5,41,-.441,-.479,-.0719,-.0796,.0918,-.0105,-.455,-.123,-.0214,-.06
2020,7,5,42,-.309,-.41,-.0233,.0604,.0948,.0366,-.415,-.046,.0434,-.0257
2020,7,5,44,-.5,-.548,-.0467,-.159,-.0337,-.122,-.506,-.00716,-.248,-.0903
2020,7,5,45,-.26,-.492,.00191,.0297,.115,.11,-.404,-.0672,.0405,.00599
2020,7,5,46,-.381,-.316,-.103,.00845,.0139,.0896,-.397,-.0882,-.228,-.0827
2020,7,5,47,-.168,-.428,.00983,.0877,.0681,.174,-.411,-.0949,.0615,-.0217
2020,7,5,48,-.404,-.549,-.0805,-.135,.0681,.0114,-.471,-.104,-.0712,-.0677
2020,7,5,49,-.326,-.338,-.0591,-.147,.203,-.0818,-.469,-.0323,-.0784,-.0798
2020,7,5,50,-.486,-.675,-.0771,-.212,.125,-.623,-.435,-.0885,-.0535,-.0765
2020,7,5,51,-.372,-.425,-.0639,-.0853,.0789,.0442,-.476,-.109,.0402,-.046
2020,7,5,53,-.416,-.471,-.0547,-.0619,.105,.0529,-.447,-.0935,-.0918,-.0166
2020,7,5,54,-.164,-.383,.0381,.139,.0624,.121,-.32,-.0665,.0541,.0326
2020,7,5,55,-.359,-.38,-.0323,.044,.11,.0263,-.411,-.0315,-.0611,-.0294
2020,7,5,56,-.266,-.327,.0144,.0513,.096,.112,-.329,.0236,.254,-.00148
2020,7,12,1,-.221,-.347,-.0171,-.000541,.0827,-.175,-.424,-.128,.0247,-.0261
2020,7,12,2,-.309,.0847,-.0814,-.0188,.0499,-.485,-.41,.,.584,-.123
2020,7,12,4,-.413,-.575,-.0885,-.145,.0838,-.182,-.496,-.0832,-.12,-.0813
2020,7,12,5,-.154,-.473,.0276,.139,.116,.0936,-.485,-.145,.0329,.0406
2020,7,12,6,-.448,-.598,-.138,-.156,.146,-.135,-.568,-.15,-.145,-.118
2020,7,12,8,-.332,-.396,-.0759,-.0702,.0973,-.138,-.479,-.0638,-.0512,-.093
2020,7,12,9,-.39,-.512,-.0605,-.0267,.189,-.0966,-.539,-.0932,-.0167,.00453
2020,7,12,10,-.416,-.637,-.0964,.0246,.0917,-.124,-.471,-.121,-.112,-.0853
2020,7,12,11,-.536,-.381,-.202,-.0224,.302,-.00923,-.743,-.247,.1,-.179
2020,7,12,12,-.262,-.454,-.0523,-.0192,.0725,-.0952,-.465,-.0827,-.0235,-.055
2020,7,12,13,-.289,-.416,-.0578,-.0256,.127,-.169,-.506,-.102,-.006,-.0512
2020,7,12,15,-.189,-.49,.0823,.194,.22,.133,-.399,.0749,.342,.0763
2020,7,12,16,-.163,-.404,.0267,.101,.112,-.0268,-.317,-.0572,.0727,.023
2020,7,12,17,-.283,-.456,-.0684,.00607,.0962,-.109,-.49,-.137,-.0103,-.0364
2020,7,12,18,-.212,-.617,-.0217,-.0763,.154,-.285,-.447,-.00917,-.0245,-.0339
2020,7,12,19,-.383,-.49,-.135,-.0829,-.0974,-.186,-.495,-.124,-.0605,-.145
2020,7,12,20,-.267,-.576,-.0658,-.00681,.0618,-.0676,-.47,-.137,-.064,-.0357
2020,7,12,21,-.154,-.448,.0123,.0608,.0832,-.0783,-.401,-.028,.029,.00681
2020,7,12,22,-.066,-.319,.0336,.235,.0632,.129,-.455,-.0323,.0206,.0532
2020,7,12,23,-.218,-.386,.0152,.164,.0179,.0103,-.403,-.053,.049,.00672
2020,7,12,24,-.34,-.535,-.0774,-.00777,.0971,-.104,-.538,-.109,.001,-.0362
2020,7,12,25,-.231,-.396,-.0199,.114,.116,-.155,-.465,-.0391,-.00662,.0167
2020,7,12,26,-.152,-.344,.0334,.163,.136,-.141,-.417,-.0452,.1,.0234
2020,7,12,27,-.319,-.377,-.0463,.00832,.0965,-.169,-.477,-.054,-.0315,-.0426
2020,7,12,28,-.212,-.405,-.00728,.138,.081,-.0205,-.471,-.0973,.0396,-.0644
2020,7,12,29,-.29,-.472,-.0389,.0214,.0968,-.044,-.487,-.106,-.0377,-.0101
2020,7,12,30,-.419,-.615,-.0479,.0376,.0891,-.347,-.513,-.277,.00767,-.0941
2020,7,12,31,-.21,-.372,-.042,.05,.0515,.00782,-.416,-.0736,-.00875,-.033
2020,7,12,32,-.361,-.555,-.08,-.125,.201,-.148,-.427,-.0698,-.0596,-.0936
2020,7,12,33,-.223,-.2,.00513,.0472,.0807,-.176,-.43,-.00827,-.37,.0252
2020,7,12,34,-.332,-.376,-.0599,.036,.109,-.078,-.508,-.0893,.0226,-.0231
2020,7,12,35,-.496,-.594,-.103,-.114,.179,-.0601,-.571,-.0125,-.11,-.11
2020,7,12,36,-.319,-.558,-.0585,-.0204,.122,-.124,-.499,-.0924,-.0228,-.0339
2020,7,12,37,-.354,-.508,-.0765,-.0799,.0995,-.158,-.496,-.101,-.0534,-.0736
2020,7,12,38,-.147,-.352,.018,.137,.127,-.151,-.329,-.0181,.0691,.0252
2020,7,12,39,-.21,-.514,-.0248,.0801,.143,-.0421,-.474,-.151,-.00324,-.0101
2020,7,12,40,-.18,-.337,-.0489,.0435,.0376,-.158,-.427,-.00184,-.0262,-.0632
2020,7,12,41,-.408,-.425,-.0705,-.0496,.126,-.0647,-.507,-.0784,-.00735,-.0767
2020,7,12,42,-.3,-.405,-.0384,.112,.115,-.0671,-.466,-.0645,.0437,-.0413
2020,7,12,44,-.464,-.238,-.0996,.0532,-.0128,-.01,-.537,-.11,-.259,-.0691
2020,7,12,45,-.244,-.442,-.0295,.0125,.117,-.0501,-.448,-.0538,.000636,-.0305
2020,7,12,46,-.321,-.38,-.131,.0485,-.00202,-.167,-.497,-.0766,-.311,-.103
2020,7,12,47,-.163,-.415,-.013,.0764,.0796,-.0816,-.436,-.11,.0482,-.0528
