year,month,day_endofweek,countyfips,merchants_all,revenue_all
2020,1,12,56025,.0144,-.0713
2020,1,19,1003,-.00805,-.045
2020,1,19,1031,-.0284,.0156
2020,1,19,1043,-.00411,-.0347
2020,1,19,1055,-.036,-.0518
2020,1,19,1069,-.0145,.168
2020,1,19,1073,-.00383,.0141
2020,1,19,1077,-.0000318,-.0306
2020,1,19,1081,-.0222,-.0682
2020,1,19,1089,-.00305,-.04
2020,1,19,1095,-.019,.00432
2020,1,19,1097,.00103,-.023
2020,1,19,1101,.00292,.0677
2020,1,19,1115,-.0612,.124
2020,1,19,1117,.0175,.0925
2020,1,19,1125,.00079,-.0168
2020,1,19,2020,-.00429,-.000215
2020,1,19,2090,.0147,-.0184
2020,1,19,4005,-.0173,.116
2020,1,19,4013,.00219,.00835
2020,1,19,4015,-.0151,.107
2020,1,19,4017,-.0245,.0682
2020,1,19,4019,-.0157,.0385
2020,1,19,4021,-.0071,-.0321
2020,1,19,4025,-.00671,.0892
2020,1,19,5007,-.0214,.0534
2020,1,19,5031,.036,.196
2020,1,19,5045,-.0136,.0795
2020,1,19,5051,.0292,.0399
2020,1,19,5143,-.00208,.17
2020,1,19,6001,.00666,.0206
2020,1,19,6007,-.0202,.0232
2020,1,19,6013,.0107,-.0146
2020,1,19,6017,.0112,-.03
2020,1,19,6019,.00827,.000809
2020,1,19,6023,-.0213,.00645
2020,1,19,6029,-.0115,.0267
2020,1,19,6037,-.00168,.0126
2020,1,19,6039,.0302,-.0876
2020,1,19,6041,-.00572,.0649
2020,1,19,6045,-.00118,-.0377
2020,1,19,6047,.0122,.0829
2020,1,19,6053,-.0184,.0131
2020,1,19,6059,.00439,.0468
2020,1,19,6061,.0174,.0486
2020,1,19,6065,.00142,.0131
2020,1,19,6067,-.00551,-.0294
2020,1,19,6069,.00457,-.0642
2020,1,19,6071,-.00204,.0273
2020,1,19,6073,-.00158,.0254
2020,1,19,6075,-.00334,.0738
2020,1,19,6077,-.0085,-.015
2020,1,19,6081,.011,.031
2020,1,19,6083,.00485,.0543
2020,1,19,6085,.00142,.0442
2020,1,19,6087,.0135,.000542
2020,1,19,6089,-.0138,.0225
2020,1,19,6095,-.0175,-.0513
2020,1,19,6099,-.00804,.033
2020,1,19,6101,-.0023,.144
2020,1,19,6107,-.0058,.0398
2020,1,19,6111,.00501,.0199
2020,1,19,6113,-.00127,-.0446
2020,1,19,8001,-.0137,-.0213
2020,1,19,8005,-.00196,.0121
2020,1,19,8013,-.0091,-.00948
2020,1,19,8014,.029,.0209
2020,1,19,8031,.0173,-.00551
2020,1,19,8035,-.0129,-.0353
2020,1,19,8037,.0204,-.0508
2020,1,19,8041,-.00575,-.002
2020,1,19,8045,-.0511,.0707
2020,1,19,8049,.00813,.0228
2020,1,19,8059,-.00124,-.0641
2020,1,19,8077,-.029,-.0497
2020,1,19,8101,.0165,.00164
2020,1,19,8107,-.0179,-.0674
2020,1,19,8117,-.018,.0264
2020,1,19,8123,-.0152,-.0624
2020,1,19,9001,.00125,-.027
2020,1,19,9003,-.000964,.00114
2020,1,19,9005,-.00184,-.0786
2020,1,19,9007,-.000835,.128
2020,1,19,9009,.0113,-.0215
2020,1,19,9011,.00307,.0177
2020,1,19,9013,.0156,.339
2020,1,19,9015,-.0472,-.0774
2020,1,19,10001,-.0325,-.0186
2020,1,19,10003,.00706,.0379
2020,1,19,11001,.00742,.00665
2020,1,19,12001,-.0121,-.000666
2020,1,19,12009,.0063,.00132
2020,1,19,12011,-.015,-.00313
2020,1,19,12015,-.0119,.00307
2020,1,19,12017,.0197,.0685
2020,1,19,12019,.0047,-.00346
2020,1,19,12021,-.00182,.047
2020,1,19,12023,-.0313,-.000521
2020,1,19,12031,-.00971,.00877
2020,1,19,12033,-.00301,-.0143
2020,1,19,12035,.0338,-.00638
2020,1,19,12053,.0136,-.0199
2020,1,19,12055,-.00346,.0541
2020,1,19,12057,.00454,-.00751
2020,1,19,12061,-.0225,.0143
2020,1,19,12069,-.00569,.0484
2020,1,19,12071,-.00768,-.0214
2020,1,19,12073,.00385,-.0111
2020,1,19,12081,-.0102,-.0165
2020,1,19,12083,-.0179,.00646
2020,1,19,12085,.00631,-.0762
2020,1,19,12086,-.00546,.0345
2020,1,19,12087,-.00984,-.0537
2020,1,19,12091,.0156,-.00867
2020,1,19,12095,-.00339,.0163
2020,1,19,12097,.00334,-.0149
2020,1,19,12099,.00435,-.0168
2020,1,19,12101,.00586,-.0667
2020,1,19,12103,-.0103,-.0363
2020,1,19,12105,-.00313,.0288
2020,1,19,12107,.0358,.141
2020,1,19,12109,-.0215,-.0583
2020,1,19,12111,-.0197,-.0187
2020,1,19,12113,-.00348,.0461
2020,1,19,12115,.00103,.0142
2020,1,19,12117,.000517,-.0253
2020,1,19,12119,-.00466,-.00714
2020,1,19,12127,-.0112,.0646
2020,1,19,12131,-.0118,-.0758
2020,1,19,13009,.0634,.0305
2020,1,19,13013,.0265,-.0351
2020,1,19,13015,-.0369,.0217
2020,1,19,13021,-.00256,-.0564
2020,1,19,13031,-.0156,-.141
2020,1,19,13039,.0227,.0408
2020,1,19,13045,-.0267,-.0489
2020,1,19,13051,.00153,.0549
2020,1,19,13057,-.0137,-.121
2020,1,19,13059,-.016,.0157
2020,1,19,13063,-.0192,-.0669
2020,1,19,13067,-.0053,.0365
2020,1,19,13073,-.00654,-.00384
2020,1,19,13077,-.0285,.00144
2020,1,19,13089,-.0233,-.0484
2020,1,19,13095,-.0107,-.0359
2020,1,19,13097,.0202,-.022
2020,1,19,13113,-.051,-.0691
2020,1,19,13117,-.0278,-.0937
2020,1,19,13121,-.0128,.00659
2020,1,19,13129,.0121,-.00683
2020,1,19,13135,-.00608,.01
2020,1,19,13139,-.00546,-.00763
2020,1,19,13151,-.00292,-.0524
2020,1,19,13153,.013,.0335
2020,1,19,13179,-.0175,-.13
2020,1,19,13185,-.0266,.0715
2020,1,19,13215,.0000442,.0348
2020,1,19,13217,-.0202,-.057
2020,1,19,13245,.0017,.0106
2020,1,19,13247,.0144,.151
2020,1,19,13275,-.0162,-.0255
2020,1,19,13297,.0122,.0593
2020,1,19,13313,-.0177,.0663
2020,1,19,15001,-.0018,-.0809
2020,1,19,15003,-.0119,-.00951
2020,1,19,15007,.0385,-.0263
2020,1,19,15009,-.00257,.0012
2020,1,19,16001,-.0111,.0253
2020,1,19,16005,.04,.0565
2020,1,19,16013,.04,.101
2020,1,19,16017,-.00494,.00101
2020,1,19,16019,-.0138,.0145
2020,1,19,16027,-.0141,.0827
2020,1,19,16055,-.00959,-.00321
2020,1,19,16083,.00296,-.0541
2020,1,19,17019,.00167,.0199
2020,1,19,17029,.0218,.0229
2020,1,19,17031,-.00812,-.0368
2020,1,19,17037,-.0207,-.0751
2020,1,19,17043,-.0128,-.0101
2020,1,19,17077,.0156,.269
2020,1,19,17089,-.00614,-.0383
2020,1,19,17097,-.00582,.00248
2020,1,19,17099,-.0545,-.0442
2020,1,19,17111,-.0119,-.101
2020,1,19,17113,.0313,-.0729
2020,1,19,17119,-.00952,.000587
2020,1,19,17143,-.0208,-.0447
2020,1,19,17161,-.0152,-.148
2020,1,19,17163,-.00886,-.0443
2020,1,19,17167,-.00804,-.0416
2020,1,19,17183,-.0221,-.0442
2020,1,19,17197,-.0109,.0315
2020,1,19,17201,-.00627,-.019
2020,1,19,18003,-.00821,.00588
2020,1,19,18011,.0303,-.176
2020,1,19,18035,-.0154,-.0153
2020,1,19,18039,-.00385,-.0853
2020,1,19,18057,-.0019,.00422
2020,1,19,18063,.033,.0421
2020,1,19,18081,-.00726,.0806
2020,1,19,18089,-.000442,-.0189
2020,1,19,18091,.032,.0193
2020,1,19,18097,-.0164,.0247
2020,1,19,18127,.00147,-.0439
2020,1,19,18141,.00619,-.0497
2020,1,19,18157,-.021,.0464
2020,1,19,18163,-.00384,-.0255
2020,1,19,19013,-.0187,-.0592
2020,1,19,19061,-.0223,-.153
2020,1,19,19113,-.0136,-.118
2020,1,19,19153,-.0104,-.0469
2020,1,19,19155,.00148,.108
2020,1,19,19163,-.0111,-.137
2020,1,19,19169,.00379,.131
2020,1,19,19193,.00598,-.132
2020,1,19,20045,-.0231,.0857
2020,1,19,20091,-.0179,.0124
2020,1,19,20173,.00488,.0533
2020,1,19,20177,.00165,.056
2020,1,19,20209,-.0257,-.205
2020,1,19,21015,.0387,-.0117
2020,1,19,21037,-.00309,-.0452
2020,1,19,21047,-.037,.138
2020,1,19,21059,-.0103,.085
2020,1,19,21067,-.0424,-.0689
2020,1,19,21111,-.0148,.0599
2020,1,19,21145,.0168,.125
2020,1,19,21195,.00947,.104
2020,1,19,21199,-.0393,-.0437
2020,1,19,21227,-.00154,-.0253
2020,1,19,22005,-.0088,.0216
2020,1,19,22017,-.00968,-.0168
2020,1,19,22033,-.017,-.0442
2020,1,19,22051,.00149,.0312
2020,1,19,22055,-.0136,-.0514
2020,1,19,22063,-.000746,.0335
2020,1,19,22071,-.00212,.00818
2020,1,19,22073,-.0238,-.0255
2020,1,19,22079,-.0189,.0376
2020,1,19,22103,-.00237,.0787
2020,1,19,22105,.0324,.0697
2020,1,19,22109,-.00281,.0266
2020,1,19,23001,-.0373,-.0532
2020,1,19,23005,-.00729,-.0418
2020,1,19,23019,-.00886,.0156
2020,1,19,24001,.00556,.0338
2020,1,19,24003,.00538,-.0804
2020,1,19,24005,-.00216,-.0527
2020,1,19,24009,-.0179,.0784
2020,1,19,24013,.00941,-.0427
2020,1,19,24017,.0311,.0263
2020,1,19,24021,.0269,-.163
2020,1,19,24025,.0313,.138
2020,1,19,24027,-.0165,-.0363
2020,1,19,24031,.00672,.0796
2020,1,19,24033,-.00382,.00733
2020,1,19,24043,-.00882,-.0061
2020,1,19,24510,.00664,-.014
2020,1,19,25001,-.000317,-.0383
2020,1,19,25003,.000536,-.0561
2020,1,19,25005,-.00929,.0879
2020,1,19,25009,-.00887,.0395
2020,1,19,25013,.0026,.0961
2020,1,19,25015,.00898,-.0479
2020,1,19,25017,-.00847,.0438
2020,1,19,25021,.00247,.0514
2020,1,19,25023,.00439,-.000989
2020,1,19,25025,-.00705,-.0301
2020,1,19,25027,-.00231,-.026
2020,1,19,26005,.0107,.0531
2020,1,19,26021,-.0163,-.125
2020,1,19,26025,-.0181,.0161
2020,1,19,26045,.02,-.0762
2020,1,19,26049,-.0305,.00521
2020,1,19,26055,-.0193,-.201
2020,1,19,26065,-.0226,-.00756
2020,1,19,26077,0,.0467
2020,1,19,26081,-.0153,-.0657
2020,1,19,26099,-.00557,.0363
2020,1,19,26103,-.0123,-.0485
2020,1,19,26121,-.0199,.077
2020,1,19,26125,-.00291,-.0328
2020,1,19,26139,.00609,-.0792
2020,1,19,26145,.00201,-.026
2020,1,19,26147,.00132,-.0125
2020,1,19,26161,-.0271,.021
2020,1,19,26163,-.00844,-.00992
2020,1,19,27003,.00515,-.0106
2020,1,19,27005,-.0417,-.171
2020,1,19,27007,.0179,-.00892
2020,1,19,27013,.00558,-.0634
2020,1,19,27019,-.0253,-.105
2020,1,19,27025,-.013,-.0771
2020,1,19,27035,.00114,-.0729
2020,1,19,27037,-.00649,-.0891
2020,1,19,27053,-.00297,-.0611
2020,1,19,27109,-.0242,-.135
2020,1,19,27123,-.0142,-.133
2020,1,19,27131,.0573,-.0905
2020,1,19,27137,-.00487,-.0326
2020,1,19,27139,.0128,.009
2020,1,19,27145,-.0284,-.105
2020,1,19,27163,-.00842,-.112
2020,1,19,27171,-.0416,.0184
2020,1,19,28033,-.00266,.00806
2020,1,19,28047,-.00768,.00232
2020,1,19,28049,-.00398,-.0582
2020,1,19,28059,-.0132,-.0846
2020,1,19,28089,.0345,.00983
2020,1,19,28121,-.0326,-.00695
2020,1,19,29019,.00147,-.0148
2020,1,19,29021,.0457,-.00556
2020,1,19,29029,.0412,-.212
2020,1,19,29031,-.00348,-.0199
2020,1,19,29037,-.0682,.0447
2020,1,19,29047,-.0432,-.0604
2020,1,19,29071,-.036,-.126
2020,1,19,29077,-.025,.0553
2020,1,19,29095,-.00187,.0653
2020,1,19,29097,-.00021,.0852
2020,1,19,29099,.00606,-.077
2020,1,19,29145,-.0114,-.000772
2020,1,19,29183,-.00462,-.0629
2020,1,19,29189,-.00585,-.0475
2020,1,19,29510,.0124,-.0943
2020,1,19,30029,-.00245,-.0284
2020,1,19,30049,-.0102,-.0129
2020,1,19,30063,.0121,.0496
2020,1,19,30111,.00249,.0166
2020,1,19,31019,.00299,.119
2020,1,19,31055,.011,-.0214
2020,1,19,31079,-.0528,.0907
2020,1,19,31109,-.0133,-.0762
2020,1,19,31119,.00223,.204
2020,1,19,31153,-.0136,-.0339
2020,1,19,32003,.00369,-.00699
2020,1,19,32005,-.0342,-.0146
2020,1,19,32031,.00246,.00141
2020,1,19,32510,-.0287,-.113
2020,1,19,33001,-.0325,-.0342
2020,1,19,33003,.00599,.0576
2020,1,19,33005,-.0433,-.131
2020,1,19,33009,-.013,.0531
2020,1,19,33011,-.00262,.0107
2020,1,19,33015,.00856,.0633
2020,1,19,33017,.00088,.0323
2020,1,19,34001,.00425,-.00458
2020,1,19,34003,.00664,-.0136
2020,1,19,34005,-.0167,.0559
2020,1,19,34007,-.0203,-.057
2020,1,19,34009,.00416,.0791
2020,1,19,34011,.0127,-.035
2020,1,19,34013,-.0103,-.0569
2020,1,19,34015,.0199,-.0891
2020,1,19,34017,.00473,-.0109
2020,1,19,34019,.0505,.0821
2020,1,19,34021,.0174,-.0543
2020,1,19,34023,.00139,-.0468
2020,1,19,34025,.00822,-.0484
2020,1,19,34027,-.0052,.00054
2020,1,19,34029,-.000653,-.063
2020,1,19,34031,.000774,.0912
2020,1,19,34035,.00156,.00602
2020,1,19,34037,-.0329,-.0236
2020,1,19,34039,.00721,-.0222
2020,1,19,35001,.000852,-.0447
2020,1,19,35013,-.000615,-.0421
2020,1,19,35045,-.0426,-.00547
2020,1,19,35049,-.0107,-.0532
2020,1,19,35055,.0217,-.0384
2020,1,19,36001,-.011,-.00387
2020,1,19,36005,-.0132,-.0889
2020,1,19,36007,-.0159,-.0266
2020,1,19,36009,.015,.15
2020,1,19,36011,.00439,-.0995
2020,1,19,36013,-.0123,-.135
2020,1,19,36015,-.000453,.129
2020,1,19,36017,.00705,-.0089
2020,1,19,36019,-.0301,-.0551
2020,1,19,36023,.0173,.0192
2020,1,19,36027,.019,.00595
2020,1,19,36029,-.00717,-.0472
2020,1,19,36035,.0292,-.0623
2020,1,19,36039,-.0105,-.0355
2020,1,19,36043,-.0631,-.129
2020,1,19,36045,.017,-.223
2020,1,19,36047,-.0136,-.0304
2020,1,19,36051,.0557,.0419
2020,1,19,36053,-.0323,-.11
2020,1,19,36055,.00162,.0524
2020,1,19,36059,-.0038,-.0576
2020,1,19,36061,-.0147,-.0234
2020,1,19,36063,-.0469,.00391
2020,1,19,36065,-.0161,.1
2020,1,19,36067,-.00717,.0514
2020,1,19,36069,.00671,-.0508
2020,1,19,36071,.0151,.0175
2020,1,19,36075,-.0267,-.0345
2020,1,19,36077,.000124,.068
2020,1,19,36079,-.0331,-.194
2020,1,19,36081,.00088,.0289
2020,1,19,36083,-.0102,.0513
2020,1,19,36085,-.00679,-.0108
2020,1,19,36087,.00557,.0851
2020,1,19,36089,.00226,-.0318
2020,1,19,36091,-.0182,.0479
2020,1,19,36093,.015,-.11
2020,1,19,36101,.0518,-.0195
2020,1,19,36103,-.00232,-.0314
2020,1,19,36105,-.0326,-.206
2020,1,19,36109,-.00807,-.0527
2020,1,19,36111,.00487,-.0439
2020,1,19,36113,.00285,-.00475
2020,1,19,36119,.00371,.0134
2020,1,19,37001,.00688,.0447
2020,1,19,37019,.0015,-.0315
2020,1,19,37021,.0175,-.0144
2020,1,19,37025,-.00972,-.0144
2020,1,19,37027,-.00141,-.0655
2020,1,19,37031,.0287,-.00239
2020,1,19,37035,.013,-.0483
2020,1,19,37037,.00929,.082
2020,1,19,37045,.00886,.0226
2020,1,19,37047,.0147,.0492
2020,1,19,37049,-.00995,-.00328
2020,1,19,37051,-.00746,.00627
2020,1,19,37055,.0364,.0163
2020,1,19,37057,-.0209,.0355
2020,1,19,37059,.00996,.00651
2020,1,19,37061,.00405,-.144
2020,1,19,37063,-.00559,-.0902
2020,1,19,37067,.00397,.0522
2020,1,19,37071,-.00534,.1
2020,1,19,37081,.00097,.0211
2020,1,19,37085,.0244,.125
2020,1,19,37087,.0279,-.0634
2020,1,19,37089,-.0354,-.0938
2020,1,19,37097,-.00288,.0143
2020,1,19,37101,-.0132,.0191
2020,1,19,37105,-.00226,-.112
2020,1,19,37107,-.0154,.0839
2020,1,19,37109,-.0421,.00289
2020,1,19,37119,-.00746,-.0093
2020,1,19,37125,-.0174,-.0565
2020,1,19,37127,-.0181,-.0617
2020,1,19,37129,.00384,.0447
2020,1,19,37133,.0119,.0871
2020,1,19,37135,.0018,-.0459
2020,1,19,37139,.0141,-.0714
2020,1,19,37147,-.00775,-.014
2020,1,19,37151,.00955,-.0473
2020,1,19,37155,-.00331,-.0274
2020,1,19,37157,-.00791,-.0375
2020,1,19,37159,-.00663,.0472
2020,1,19,37161,-.0303,.0967
2020,1,19,37163,-.00757,.109
2020,1,19,37167,-.00284,-.0388
2020,1,19,37169,-.0105,-.157
2020,1,19,37179,-.00608,-.0284
2020,1,19,37183,.00395,.0123
2020,1,19,37189,-.0185,-.0782
2020,1,19,37191,.00726,-.0286
2020,1,19,37193,.0479,.0264
2020,1,19,37195,.000456,.0441
2020,1,19,38017,-.0142,-.21
2020,1,19,38035,-.0352,-.022
2020,1,19,39003,-.0521,.053
2020,1,19,39007,-.0199,.0245
2020,1,19,39009,-.0707,-.103
2020,1,19,39017,.0105,.0814
2020,1,19,39025,-.0174,.0168
2020,1,19,39035,-.00911,.029
2020,1,19,39041,-.0245,.0572
2020,1,19,39043,-.02,.0376
2020,1,19,39045,.03,.222
2020,1,19,39049,-.0019,.0221
2020,1,19,39055,-.00738,.0125
2020,1,19,39057,-.0123,.0444
2020,1,19,39061,.00929,.00162
2020,1,19,39063,-.0269,.133
2020,1,19,39085,-.0365,-.0141
2020,1,19,39089,-.000519,-.0254
2020,1,19,39093,.000435,.0665
2020,1,19,39095,-.0128,.0315
2020,1,19,39099,.0025,.0635
2020,1,19,39103,-.00709,.0859
2020,1,19,39109,-.0511,-.0445
2020,1,19,39113,.00119,-.0322
2020,1,19,39119,.0164,.0797
2020,1,19,39123,.0352,-.0707
2020,1,19,39133,-.00433,-.0303
2020,1,19,39147,-.0191,.105
2020,1,19,39151,-.0139,.0559
2020,1,19,39153,-.00497,-.0979
2020,1,19,39155,-.0291,.0534
2020,1,19,39157,-.0642,-.0177
2020,1,19,39165,.0308,-.00204
2020,1,19,39169,-.00117,-.0573
2020,1,19,39173,-.00736,-.0196
2020,1,19,40013,-.00539,.161
2020,1,19,40017,-.0362,.0338
2020,1,19,40027,-.0127,-.0837
2020,1,19,40031,.000253,-.043
2020,1,19,40109,-.00818,-.0228
2020,1,19,40119,.0617,-.0095
2020,1,19,40143,.0111,.05
2020,1,19,41005,.0071,.0078
2020,1,19,41007,-.0343,.212
2020,1,19,41011,-.00242,-.0136
2020,1,19,41017,.0059,-.0547
2020,1,19,41019,-.0169,.104
2020,1,19,41029,-.00998,-.0557
2020,1,19,41033,.00725,.0325
2020,1,19,41035,-.0101,-.00253
2020,1,19,41039,-.00863,.01
2020,1,19,41041,-.00617,-.0519
2020,1,19,41043,-.0119,.0259
2020,1,19,41047,-.00507,.0649
2020,1,19,41051,-.00327,-.00502
2020,1,19,41059,.000598,-.024
2020,1,19,41067,-.00741,.0373
2020,1,19,42003,-.00238,.0309
2020,1,19,42007,.0172,.0128
2020,1,19,42011,-.0123,-.0112
2020,1,19,42013,.0188,-.103
2020,1,19,42015,-.0994,-.125
2020,1,19,42017,-.0168,-.00477
2020,1,19,42019,.000658,-.00364
2020,1,19,42021,-.014,-.0106
2020,1,19,42027,.0105,.0356
2020,1,19,42029,.0123,-.0437
2020,1,19,42033,-.00394,-.073
2020,1,19,42041,-.0279,-.0355
2020,1,19,42043,.0143,.0174
2020,1,19,42045,.00696,-.00655
2020,1,19,42049,-.0105,.00771
2020,1,19,42051,-.0156,.0442
2020,1,19,42055,-.00471,-.0473
2020,1,19,42063,.00379,.0219
2020,1,19,42065,-.0379,-.126
2020,1,19,42069,.0301,.042
2020,1,19,42071,.0234,-.00541
2020,1,19,42073,.0943,.0472
2020,1,19,42075,.000811,-.0487
2020,1,19,42077,-.00642,.00128
2020,1,19,42079,.0228,-.0498
2020,1,19,42085,-.0168,-.0997
2020,1,19,42089,-.00441,-.0139
2020,1,19,42091,-.0144,.00921
2020,1,19,42095,.00329,.0766
2020,1,19,42097,.0809,-.076
2020,1,19,42101,-.00116,.00337
2020,1,19,42103,.0711,-.138
2020,1,19,42115,.00349,.0109
2020,1,19,42125,-.00319,.00679
2020,1,19,42129,-.00361,.0194
2020,1,19,42133,.00385,-.00193
2020,1,19,44003,-.00586,-.0857
2020,1,19,44007,-.00982,.000633
2020,1,19,44009,-.0166,-.0442
2020,1,19,45003,-.0111,-.065
2020,1,19,45007,-.00729,-.126
2020,1,19,45015,.00246,-.0165
2020,1,19,45019,-.00962,.028
2020,1,19,45035,-.017,.0284
2020,1,19,45041,.00665,.148
2020,1,19,45043,-.00723,.156
2020,1,19,45045,-.009,-.0234
2020,1,19,45051,.0193,.0351
2020,1,19,45057,.0179,.231
2020,1,19,45063,.0136,-.0359
2020,1,19,45077,-.00671,-.0329
2020,1,19,45079,-.0144,.0316
2020,1,19,45083,-.00251,.0386
2020,1,19,45085,-.0102,-.0421
2020,1,19,45091,-.00241,.0111
2020,1,19,46099,-.0163,-.114
2020,1,19,46103,-.00355,.185
2020,1,19,47001,-.0149,-.00811
2020,1,19,47009,.0162,.057
2020,1,19,47011,.0119,-.00441
2020,1,19,47037,-.0131,.0373
2020,1,19,47043,.0035,-.0553
2020,1,19,47065,.00481,.0109
2020,1,19,47093,-.000244,-.0064
2020,1,19,47113,.00923,.0234
2020,1,19,47125,-.00249,.0246
2020,1,19,47141,-.0188,.0528
2020,1,19,47149,-.00498,.0156
2020,1,19,47155,-.0169,-.0436
2020,1,19,47157,-.00863,.0408
2020,1,19,47163,.0034,-.0117
2020,1,19,47165,-.00185,.0402
2020,1,19,47179,-.0177,.054
2020,1,19,47187,-.00255,-.0519
2020,1,19,47189,.00658,-.0176
2020,1,19,48005,-.0241,-.0314
2020,1,19,48013,-.0318,-.15
2020,1,19,48021,.0299,-.00527
2020,1,19,48027,-.00306,-.00911
2020,1,19,48029,-.00585,.0163
2020,1,19,48037,-.0117,-.0735
2020,1,19,48039,.0192,-.0196
2020,1,19,48041,.0139,-.0522
2020,1,19,48061,.0062,.0721
2020,1,19,48085,-.0093,-.00275
2020,1,19,48091,-.0277,.0516
2020,1,19,48113,-.00292,-.00668
2020,1,19,48121,.00175,.0052
2020,1,19,48135,.00649,-.054
2020,1,19,48139,.00582,.0728
2020,1,19,48141,.00481,.0121
2020,1,19,48157,-.000306,.00628
2020,1,19,48167,.00269,.0499
2020,1,19,48171,-.0071,-.0986
2020,1,19,48181,-.000462,-.00195
2020,1,19,48183,.000259,.0559
2020,1,19,48187,-.0205,.0363
2020,1,19,48201,-.00784,.00208
2020,1,19,48209,-.016,-.00187
2020,1,19,48215,-.0125,.0221
2020,1,19,48221,-.0294,-.0564
2020,1,19,48231,-.0115,-.0124
2020,1,19,48245,-.00607,.000314
2020,1,19,48251,-.000094,-.0362
2020,1,19,48257,.00462,.0523
2020,1,19,48265,-.0204,.0119
2020,1,19,48277,-.00874,-.0305
2020,1,19,48291,-.0678,.016
2020,1,19,48303,-.0171,-.0583
2020,1,19,48309,-.0226,-.043
2020,1,19,48321,.0437,.0733
2020,1,19,48329,-.00296,-.00735
2020,1,19,48339,-.0278,-.0639
2020,1,19,48347,.0133,-.0609
2020,1,19,48349,.00947,.014
2020,1,19,48355,-.000224,.0281
2020,1,19,48367,.0192,.0425
2020,1,19,48375,.000256,.0451
2020,1,19,48381,-.0107,-.0698
2020,1,19,48397,-.0113,.0819
2020,1,19,48409,-.0509,.0217
2020,1,19,48423,-.007,.0355
2020,1,19,48439,-.00491,-.00333
2020,1,19,48451,-.00249,-.0229
2020,1,19,48453,-.0144,.0393
2020,1,19,48467,-.0129,.0746
2020,1,19,48469,-.0171,-.0731
2020,1,19,48471,-.00796,-.0146
2020,1,19,48479,-.00709,.0247
2020,1,19,48481,-.0164,-.012
2020,1,19,48485,.029,-.155
2020,1,19,48491,.00222,.0426
2020,1,19,49005,-.0237,-.0577
2020,1,19,49011,-.0265,-.0601
2020,1,19,49035,-.0142,-.0123
2020,1,19,49043,.00562,.204
2020,1,19,49045,-.041,-.0608
2020,1,19,49049,-.00644,-.0361
2020,1,19,49057,-.016,-.0364
2020,1,19,50003,.00226,-.0204
2020,1,19,50021,-.0164,.0258
2020,1,19,50025,.0204,.0712
2020,1,19,51003,.019,.022
2020,1,19,51013,.00805,-.0497
2020,1,19,51015,.0197,-.0271
2020,1,19,51019,.0482,.0644
2020,1,19,51041,-.012,.00548
2020,1,19,51047,-.0156,-.121
2020,1,19,51059,.00612,.0404
2020,1,19,51061,-.0124,.0746
2020,1,19,51069,-.00958,.0595
2020,1,19,51085,-.0138,.0149
2020,1,19,51087,-.00857,.0249
2020,1,19,51095,.00421,-.187
2020,1,19,51107,.00545,-.00641
2020,1,19,51121,.0287,.00498
2020,1,19,51143,-.0361,-.0607
2020,1,19,51153,-.0172,.0336
2020,1,19,51161,-.0281,-.0148
2020,1,19,51177,.00725,-.0519
2020,1,19,51179,.0028,.0795
2020,1,19,51199,.0901,.0816
2020,1,19,51510,-.00788,.169
2020,1,19,51550,-.00219,.0198
2020,1,19,51570,.0188,.0185
2020,1,19,51630,-.000398,-.0462
2020,1,19,51650,.00813,-.0374
2020,1,19,51660,.0141,.133
2020,1,19,51680,-.0264,-.0535
2020,1,19,51683,-.00929,.0665
2020,1,19,51700,.0203,.0712
2020,1,19,51710,-.0103,.0224
2020,1,19,51740,.00108,-.0589
2020,1,19,51760,-.0162,.0673
2020,1,19,51770,-.0107,.107
2020,1,19,51775,-.0183,-.0554
2020,1,19,51800,.000449,.103
2020,1,19,51810,-.0183,-.0836
2020,1,19,51840,-.0203,.0875
2020,1,19,53005,-.0017,-.00281
2020,1,19,53007,.00764,.000765
2020,1,19,53015,-.0293,.0232
2020,1,19,53021,.0185,-.112
2020,1,19,53025,-.0268,-.0728
2020,1,19,53033,-.00875,-.0934
2020,1,19,53035,-.0117,-.155
2020,1,19,53041,-.038,-.0744
2020,1,19,53047,-.0291,-.111
2020,1,19,53053,-.0447,-.0337
2020,1,19,53057,-.0968,-.0682
2020,1,19,53061,-.0559,-.0729
2020,1,19,53063,-.013,.0166
2020,1,19,53067,-.0482,-.069
2020,1,19,53073,-.0627,-.153
2020,1,19,54003,-.0246,-.0743
2020,1,19,54011,.0177,.0739
2020,1,19,54033,.0322,-.0445
2020,1,19,54039,-.0212,-.00761
2020,1,19,54055,.0197,.0366
2020,1,19,54061,-.0031,.00564
2020,1,19,54081,-.0173,-.0414
2020,1,19,54107,-.0178,-.0488
2020,1,19,55009,-.0191,-.0794
2020,1,19,55021,-.039,.136
2020,1,19,55025,-.0102,.00433
2020,1,19,55031,.0693,-.0906
2020,1,19,55035,-.0233,-.133
2020,1,19,55039,-.0409,-.0649
2020,1,19,55055,-.0271,-.0225
2020,1,19,55059,0,-.0094
2020,1,19,55063,-.0275,-.0983
2020,1,19,55071,-.0137,.0387
2020,1,19,55073,-.0279,-.06
2020,1,19,55079,.00194,-.0199
2020,1,19,55085,.0189,-.0511
2020,1,19,55087,-.0307,-.0757
2020,1,19,55089,.0108,-.13
