year,month,day_endofweek,cityid,merchants_all,revenue_all
2020,11,22,8,-.0767,-.0662
2020,11,22,9,-.138,-.317
2020,11,22,10,-.0186,-.00849
2020,11,22,11,.0108,-.223
2020,11,22,12,-.0988,-.239
2020,11,22,13,.094,.434
2020,11,22,14,-.0781,-.145
2020,11,22,15,-.00172,-.249
2020,11,22,16,.0141,-.208
2020,11,22,17,.0742,.0396
2020,11,22,18,-.0227,.143
2020,11,22,19,.0158,.164
2020,11,22,20,-.0557,.0671
2020,11,22,21,-.251,-.633
2020,11,22,22,-.0977,-.146
2020,11,22,23,-.0192,-.162
2020,11,22,24,-.181,-.15
2020,11,22,25,-.125,-.479
2020,11,22,26,.0483,-.0591
2020,11,22,27,-.0898,-.151
2020,11,22,28,.0169,-.216
2020,11,22,29,-.308,-.572
2020,11,22,30,-.0921,.0353
2020,11,22,31,-.000442,-.143
2020,11,22,32,-.27,-.381
2020,11,22,33,-.0726,-.156
2020,11,22,34,-.0447,-.199
2020,11,22,35,-.102,.148
2020,11,22,36,.0258,-.175
2020,11,22,37,.0381,-.0505
2020,11,22,38,.00526,-.212
2020,11,22,39,-.0446,-.0145
2020,11,22,40,-.0393,-.0456
2020,11,22,41,-.13,-.143
2020,11,22,42,-.125,-.192
2020,11,22,43,-.0211,-.0389
2020,11,22,44,-.0203,-.205
2020,11,22,45,-.08,.00152
2020,11,22,46,-.0268,.157
2020,11,22,47,-.165,-.0966
2020,11,22,48,-.0203,-.135
2020,11,22,49,-.112,.0758
2020,11,22,50,-.0235,-.144
2020,11,22,51,-.0985,-.0537
2020,11,22,52,.0502,.149
2020,11,22,53,-.0193,-.368
2020,11,29,1,-.0914,-.22
2020,11,29,2,-.0166,-.28
2020,11,29,3,-.153,-.192
2020,11,29,4,.0314,-.124
2020,11,29,5,.0287,-.126
2020,11,29,6,-.145,-.177
2020,11,29,7,.0000856,-.156
2020,11,29,8,-.0801,-.155
2020,11,29,9,-.151,-.302
2020,11,29,10,-.0446,-.0508
2020,11,29,11,.00731,-.269
2020,11,29,12,-.114,-.273
2020,11,29,13,.0739,.333
2020,11,29,14,-.0929,-.208
2020,11,29,15,-.0185,-.281
2020,11,29,16,.00271,-.216
2020,11,29,17,.06,-.141
2020,11,29,18,-.0467,.112
2020,11,29,19,-.00374,.223
2020,11,29,20,-.0579,-.0456
2020,11,29,21,-.258,-.597
2020,11,29,22,-.0675,-.203
2020,11,29,23,-.0491,-.236
2020,11,29,24,-.212,-.188
2020,11,29,25,-.125,-.473
2020,11,29,26,.0631,-.123
2020,11,29,27,-.123,-.227
2020,11,29,28,.0538,-.315
2020,11,29,29,-.333,-.629
2020,11,29,30,-.101,-.0356
2020,11,29,31,-.00331,-.208
2020,11,29,32,-.292,-.485
2020,11,29,33,-.069,-.108
2020,11,29,34,-.058,-.318
2020,11,29,35,-.111,.0884
2020,11,29,36,.0221,-.273
2020,11,29,37,.0239,-.238
2020,11,29,38,-1.55e-06,-.261
2020,11,29,39,-.0475,-.107
2020,11,29,40,-.0254,-.145
2020,11,29,41,-.12,-.264
2020,11,29,42,-.148,-.307
2020,11,29,43,-.041,-.0964
2020,11,29,44,-.0112,-.314
2020,11,29,45,-.0914,.0932
2020,11,29,46,-.0447,.0628
2020,11,29,47,-.157,-.198
2020,11,29,48,-.0162,-.265
2020,11,29,49,-.114,.0238
2020,11,29,50,-.0199,-.203
2020,11,29,51,-.0919,-.185
2020,11,29,52,.0529,.23
2020,11,29,53,-.0287,-.43
2020,12,6,1,-.0905,-.361
2020,12,6,2,-.0166,-.283
2020,12,6,3,-.141,-.0492
2020,12,6,4,.0234,-.114
2020,12,6,5,.0286,-.0767
2020,12,6,6,-.129,-.318
2020,12,6,7,-.0117,-.194
2020,12,6,8,-.0734,-.154
2020,12,6,9,-.137,-.258
2020,12,6,10,-.0161,-.0252
2020,12,6,11,.00258,-.194
2020,12,6,12,-.118,-.44
2020,12,6,13,.0764,.329
2020,12,6,14,-.0773,-.128
2020,12,6,15,.0167,-.143
2020,12,6,16,.00897,-.211
2020,12,6,17,.0764,.0387
2020,12,6,18,-.0147,.103
2020,12,6,19,.0235,.187
2020,12,6,20,-.0529,.143
2020,12,6,21,-.236,-.727
2020,12,6,22,-.0819,-.178
2020,12,6,23,-.011,-.199
2020,12,6,24,-.201,-.21
2020,12,6,25,-.12,-.494
2020,12,6,26,.0541,-.0439
2020,12,6,27,-.0962,-.141
2020,12,6,28,.0276,-.162
2020,12,6,29,-.287,-.586
2020,12,6,30,-.0915,.0987
2020,12,6,31,-.00194,-.0913
2020,12,6,32,-.208,-.336
2020,12,6,33,-.0694,-.116
2020,12,6,34,-.0398,-.464
2020,12,6,35,-.0978,-.101
2020,12,6,36,.0248,-.229
2020,12,6,37,.0346,-.202
2020,12,6,38,.00264,-.19
2020,12,6,39,-.0327,-.00321
2020,12,6,40,-.0289,-.0913
2020,12,6,41,-.113,-.395
2020,12,6,42,-.124,-.213
2020,12,6,43,8.46e-06,.0135
2020,12,6,44,-.00555,-.29
2020,12,6,45,-.063,.113
2020,12,6,46,-.0378,.128
2020,12,6,47,-.168,-.361
2020,12,6,48,-.0351,-.171
2020,12,6,49,-.101,.151
2020,12,6,50,-.0107,-.112
2020,12,6,51,-.0939,-.108
2020,12,6,52,.0296,.138
2020,12,6,53,-.00598,-.311
2020,12,13,1,-.0769,-.356
2020,12,13,2,-.00783,-.338
2020,12,13,3,-.136,-.176
2020,12,13,4,.0283,-.149
2020,12,13,5,.039,-.0975
2020,12,13,6,-.132,-.329
2020,12,13,7,-.000587,-.229
2020,12,13,8,-.0863,-.203
2020,12,13,9,-.132,-.289
2020,12,13,10,-.023,-.0483
2020,12,13,11,.00547,-.251
2020,12,13,12,-.108,-.468
2020,12,13,13,.0871,.375
2020,12,13,14,-.0857,-.134
2020,12,13,15,.00572,-.217
2020,12,13,16,.0133,-.212
2020,12,13,17,.0688,-.00199
2020,12,13,18,-.0177,.117
2020,12,13,19,.00729,.113
2020,12,13,20,-.0319,.0248
2020,12,13,21,-.231,-.713
2020,12,13,22,-.0799,-.175
2020,12,13,23,.00656,-.0849
2020,12,13,24,-.205,-.209
2020,12,13,25,-.136,-.557
2020,12,13,26,.0187,-.108
2020,12,13,27,-.127,-.0661
2020,12,13,28,.0351,-.172
2020,12,13,29,-.324,-.624
2020,12,13,30,-.0915,.0384
2020,12,13,31,.00904,-.174
2020,12,13,32,-.218,-.394
2020,12,13,33,-.0736,-.185
2020,12,13,34,-.0326,-.253
2020,12,13,35,-.0928,-.0208
2020,12,13,36,.0335,-.247
2020,12,13,37,.0587,-.163
2020,12,13,38,-.00035,-.288
2020,12,13,39,-.0329,-.0859
2020,12,13,40,-.0554,-.0656
2020,12,13,41,-.118,-.417
2020,12,13,42,-.124,-.239
2020,12,13,43,-.0415,-.139
2020,12,13,44,.0128,-.3
2020,12,13,45,-.0389,.0694
2020,12,13,46,-.0184,.102
2020,12,13,47,-.15,-.302
2020,12,13,48,-.0368,-.202
2020,12,13,49,-.0749,.157
2020,12,13,50,-.0121,-.155
2020,12,13,51,-.0655,-.147
2020,12,13,52,-.00105,.122
2020,12,13,53,-.00535,-.38
2020,12,20,1,-.0823,-.376
2020,12,20,2,-.0243,-.391
2020,12,20,3,-.141,-.196
2020,12,20,4,.0305,-.156
2020,12,20,5,.0369,-.137
2020,12,20,6,-.12,-.326
2020,12,20,7,-.00768,-.194
2020,12,20,8,-.0779,-.166
2020,12,20,9,-.134,-.276
2020,12,20,10,-.0244,-.0683
2020,12,20,11,.0162,-.265
2020,12,20,12,-.0894,-.452
2020,12,20,13,.0771,.348
2020,12,20,14,-.0926,-.211
2020,12,20,15,.0223,-.186
2020,12,20,16,.0299,-.249
2020,12,20,17,.0619,-.126
2020,12,20,18,-.0388,.105
2020,12,20,19,-.00579,.1
2020,12,20,20,-.0782,-.0417
2020,12,20,21,-.256,-.74
2020,12,20,22,-.079,-.143
2020,12,20,23,-.0206,-.211
2020,12,20,24,-.197,-.237
2020,12,20,25,-.152,-.562
2020,12,20,26,.0595,-.135
2020,12,20,27,-.135,-.178
2020,12,20,28,.0307,-.251
2020,12,20,29,-.327,-.56
2020,12,20,30,-.086,.0571
2020,12,20,31,.0225,-.145
2020,12,20,32,-.185,-.336
2020,12,20,33,-.0842,-.211
2020,12,20,34,-.04,-.4
2020,12,20,35,-.117,-.0509
2020,12,20,36,.0381,-.237
2020,12,20,37,.0487,-.069
2020,12,20,38,-.00476,-.298
2020,12,20,39,-.0303,-.122
2020,12,20,40,-.0331,-.156
2020,12,20,41,-.0996,-.456
2020,12,20,42,-.143,-.283
2020,12,20,43,-.0277,-.147
2020,12,20,44,-.0305,-.279
2020,12,20,45,-.0576,-.0491
2020,12,20,46,-.0229,.0632
2020,12,20,47,-.135,-.329
2020,12,20,48,-.0208,-.265
2020,12,20,49,-.113,.0428
2020,12,20,50,-.0104,-.189
2020,12,20,51,-.0852,-.178
2020,12,20,52,.0442,.159
2020,12,20,53,.00227,-.378
2020,12,27,1,-.0426,-.305
2020,12,27,2,.0125,-.217
2020,12,27,3,-.126,-.0537
2020,12,27,4,.0845,.0207
2020,12,27,5,.0941,.0582
2020,12,27,6,-.0814,-.372
2020,12,27,7,.0507,-.0163
2020,12,27,8,-.059,-.0447
2020,12,27,9,-.0914,-.109
2020,12,27,10,.0293,.119
2020,12,27,11,.0472,-.16
2020,12,27,12,-.0158,-.365
2020,12,27,13,.12,.691
2020,12,27,14,-.0847,.0164
2020,12,27,15,.0747,-.157
2020,12,27,16,.0913,-.00765
2020,12,27,17,.134,.207
2020,12,27,18,.0358,.483
2020,12,27,19,.0651,.417
2020,12,27,20,-.0246,.0982
2020,12,27,21,-.221,-.687
2020,12,27,22,-.00233,-.0576
2020,12,27,23,.0229,-.07
2020,12,27,24,-.173,-.0636
2020,12,27,25,-.116,-.376
2020,12,27,26,.0917,.0629
2020,12,27,27,-.0739,-.0707
2020,12,27,28,.133,-.152
2020,12,27,29,-.327,-.525
2020,12,27,30,-.0458,.258
2020,12,27,31,.0265,-.0721
2020,12,27,32,-.152,-.222
2020,12,27,33,-.0329,.0385
2020,12,27,34,.00589,-.327
2020,12,27,35,-.0856,.0296
2020,12,27,36,.116,-.157
2020,12,27,37,.111,-.0519
2020,12,27,38,.0775,-.209
2020,12,27,39,.0351,.0545
2020,12,27,40,.00222,-.0195
2020,12,27,41,-.0592,-.456
2020,12,27,42,-.116,-.149
2020,12,27,43,.021,.0168
2020,12,27,44,.0142,-.253
2020,12,27,45,-.0382,.237
2020,12,27,46,.00463,.319
2020,12,27,47,-.126,-.26
2020,12,27,48,.00181,-.08
2020,12,27,49,-.0226,.185
2020,12,27,50,.0425,-.0741
2020,12,27,51,.0106,-.0565
2020,12,27,52,.107,.448
2020,12,27,53,.0235,-.299
2021,1,3,1,-.103,-.341
2021,1,3,2,-.0116,-.237
2021,1,3,3,-.147,-.0987
2021,1,3,4,.0204,-.0734
2021,1,3,5,.0226,-.103
2021,1,3,6,-.154,-.378
2021,1,3,7,-.0119,-.155
2021,1,3,8,-.113,-.134
2021,1,3,9,-.175,-.29
2021,1,3,10,-.0408,.00548
2021,1,3,11,-.00349,-.225
2021,1,3,12,-.128,-.382
2021,1,3,13,.0863,.439
2021,1,3,14,-.0775,-.0816
2021,1,3,15,.0262,-.175
2021,1,3,16,-.000265,-.197
2021,1,3,17,.0682,.0956
2021,1,3,18,-.0546,.259
2021,1,3,19,-.0339,.232
2021,1,3,20,-.0859,.0571
2021,1,3,21,-.263,-.794
2021,1,3,22,-.123,-.0965
2021,1,3,23,-.0438,-.138
2021,1,3,24,-.225,-.162
2021,1,3,25,-.143,-.39
2021,1,3,26,.0469,-.118
2021,1,3,27,-.156,-.11
2021,1,3,28,.0508,-.232
2021,1,3,29,-.344,-.587
2021,1,3,30,-.116,.323
2021,1,3,31,-.0178,-.159
2021,1,3,32,-.272,-.34
2021,1,3,33,-.0947,-.086
2021,1,3,34,-.0346,-.379
2021,1,3,35,-.148,.0128
2021,1,3,36,.0286,-.152
2021,1,3,37,.0447,.00268
2021,1,3,38,-.0162,-.281
2021,1,3,39,-.0651,-.109
2021,1,3,40,-.091,-.0408
2021,1,3,41,-.151,-.486
2021,1,3,42,-.147,-.071
2021,1,3,43,-.0633,-.121
2021,1,3,44,-.0284,-.302
2021,1,3,45,-.0722,.191
2021,1,3,46,-.0295,.28
2021,1,3,47,-.174,-.334
2021,1,3,48,-.0343,-.15
2021,1,3,49,-.143,.131
2021,1,3,50,-.0259,-.0954
2021,1,3,51,-.156,-.222
2021,1,3,52,.0259,.222
2021,1,3,53,-.0404,-.431
2021,1,10,1,-.0857,-.33
2021,1,10,2,.00289,-.213
2021,1,10,3,-.137,-.0596
2021,1,10,4,.0277,-.0519
2021,1,10,5,.0227,-.114
2021,1,10,6,-.139,-.379
2021,1,10,7,-.00317,-.155
2021,1,10,8,-.0997,-.138
2021,1,10,9,-.164,-.296
2021,1,10,10,-.032,.0317
2021,1,10,11,-.00192,-.164
2021,1,10,12,-.107,-.385
2021,1,10,13,.092,.593
2021,1,10,14,-.0729,-.0328
2021,1,10,15,.0397,-.13
2021,1,10,16,.0198,-.243
2021,1,10,17,.0782,.219
2021,1,10,18,-.0502,.355
2021,1,10,19,-.0181,.231
2021,1,10,20,-.0769,.141
2021,1,10,21,-.24,-.791
2021,1,10,22,-.119,-.00878
2021,1,10,23,-.0141,-.143
2021,1,10,24,-.209,-.148
2021,1,10,25,-.128,-.348
2021,1,10,26,.0544,-.0335
2021,1,10,27,-.141,-.0961
2021,1,10,28,.05,-.224
2021,1,10,29,-.316,-.54
2021,1,10,30,-.107,.393
2021,1,10,31,-.00952,-.117
2021,1,10,32,-.252,-.293
2021,1,10,33,-.0791,-.168
2021,1,10,34,-.00937,-.354
2021,1,10,35,-.145,.0178
2021,1,10,36,.0239,-.159
2021,1,10,37,.0639,.182
2021,1,10,38,-.00256,-.307
2021,1,10,39,-.0538,-.0519
2021,1,10,40,-.0832,.00995
2021,1,10,41,-.155,-.492
2021,1,10,42,-.144,-.0655
2021,1,10,43,-.0478,-.106
2021,1,10,44,-.00266,-.299
2021,1,10,45,-.06,.222
2021,1,10,46,-.0248,.302
2021,1,10,47,-.164,-.284
2021,1,10,48,-.00764,-.133
2021,1,10,49,-.144,.0384
2021,1,10,50,-.0148,-.084
2021,1,10,51,-.144,-.181
2021,1,10,52,.0359,.286
2021,1,10,53,-.0388,-.402
2021,1,17,1,-.108,-.352
2021,1,17,2,-.0165,-.229
2021,1,17,3,-.148,-.109
2021,1,17,4,.0155,-.0711
2021,1,17,5,.0271,-.057
2021,1,17,6,-.155,-.339
2021,1,17,7,-.0172,-.179
2021,1,17,8,-.116,-.104
2021,1,17,9,-.178,-.301
2021,1,17,10,-.0363,.0308
2021,1,17,11,-.014,-.2
2021,1,17,12,-.138,-.367
2021,1,17,13,.0705,.469
2021,1,17,14,-.0804,-.0719
2021,1,17,15,.0194,-.172
2021,1,17,16,-.0158,-.115
2021,1,17,17,.0652,.0906
2021,1,17,18,-.0598,.276
2021,1,17,19,-.0521,.197
2021,1,17,20,-.0856,.0377
2021,1,17,21,-.278,-.809
2021,1,17,22,-.11,-.0669
2021,1,17,23,-.065,-.153
2021,1,17,24,-.221,-.136
2021,1,17,25,-.145,-.415
2021,1,17,26,.04,-.127
2021,1,17,27,-.16,-.0656
2021,1,17,28,.0563,-.246
2021,1,17,29,-.336,-.587
2021,1,17,30,-.122,.368
2021,1,17,31,-.0196,-.17
2021,1,17,32,-.282,-.351
2021,1,17,33,-.109,-.13
2021,1,17,34,-.0323,-.324
2021,1,17,35,-.158,-.056
2021,1,17,36,.00471,-.122
2021,1,17,37,.0387,-.000873
2021,1,17,38,-.0189,-.247
2021,1,17,39,-.0585,-.0914
2021,1,17,40,-.0765,-.0552
2021,1,17,41,-.15,-.466
2021,1,17,42,-.151,-.111
2021,1,17,43,-.0599,-.0814
2021,1,17,44,-.0446,-.336
2021,1,17,45,-.086,.222
2021,1,17,46,-.04,.344
2021,1,17,47,-.181,-.315
2021,1,17,48,-.0376,-.0904
2021,1,17,49,-.145,.166
2021,1,17,50,-.0379,-.0808
2021,1,17,51,-.165,-.201
2021,1,17,52,.0524,.261
2021,1,17,53,-.0349,-.436
2021,1,24,1,-.112,-.346
2021,1,24,2,-.00952,-.242
2021,1,24,3,-.15,-.0752
2021,1,24,4,.0216,-.0818
2021,1,24,5,.02,-.0916
2021,1,24,6,-.162,-.4
2021,1,24,7,-.0113,-.137
2021,1,24,8,-.119,-.157
2021,1,24,9,-.173,-.284
2021,1,24,10,-.0428,-.022
2021,1,24,11,.0000983,-.258
2021,1,24,12,-.133,-.4
2021,1,24,13,.0914,.415
2021,1,24,14,-.0792,-.0592
2021,1,24,15,.0231,-.193
2021,1,24,16,.00373,-.203
2021,1,24,17,.0701,.0666
2021,1,24,18,-.0544,.188
2021,1,24,19,-.0245,.289
2021,1,24,20,-.0867,.0153
2021,1,24,21,-.275,-.803
2021,1,24,22,-.127,-.162
2021,1,24,23,-.0347,-.0719
2021,1,24,24,-.239,-.158
2021,1,24,25,-.142,-.327
2021,1,24,26,.0638,-.137
2021,1,24,27,-.164,-.0801
2021,1,24,28,.0532,-.162
2021,1,24,29,-.375,-.611
2021,1,24,30,-.123,.373
2021,1,24,31,-.0316,-.234
2021,1,24,32,-.278,-.348
2021,1,24,33,-.104,-.0243
2021,1,24,34,-.0494,-.424
2021,1,24,35,-.135,.0164
2021,1,24,36,.0459,-.174
2021,1,24,37,.0542,-.0145
2021,1,24,38,-.0231,-.287
2021,1,24,39,-.0738,-.0996
2021,1,24,40,-.1,.0473
2021,1,24,41,-.147,-.496
2021,1,24,42,-.148,-.0633
2021,1,24,43,-.0804,-.149
2021,1,24,44,-.0296,-.329
2021,1,24,45,-.0728,.21
2021,1,24,46,-.033,.229
2021,1,24,47,-.178,-.381
2021,1,24,48,-.0501,-.179
2021,1,24,49,-.142,.37
2021,1,24,50,-.0213,-.0513
2021,1,24,51,-.148,-.201
2021,1,24,52,.0265,.252
2021,1,24,53,-.0361,-.44
2021,1,31,1,-.108,-.337
2021,1,31,2,-.024,-.261
2021,1,31,3,-.155,-.153
2021,1,31,4,.0162,-.089
2021,1,31,5,.0206,-.145
2021,1,31,6,-.163,-.393
2021,1,31,7,-.0168,-.146
2021,1,31,8,-.117,-.137
2021,1,31,9,-.185,-.278
2021,1,31,10,-.0527,-.0183
2021,1,31,11,.0019,-.275
2021,1,31,12,-.134,-.375
2021,1,31,13,.091,.29
2021,1,31,14,-.0775,-.16
2021,1,31,15,.0214,-.205
2021,1,31,16,-.0101,-.223
2021,1,31,17,.0588,.0119
2021,1,31,18,-.0544,.216
2021,1,31,19,-.0421,.217
2021,1,31,20,-.0951,.0319
2021,1,31,21,-.26,-.775
2021,1,31,22,-.137,-.147
2021,1,31,23,-.0633,-.177
2021,1,31,24,-.233,-.204
2021,1,31,25,-.159,-.46
2021,1,31,26,.029,-.17
2021,1,31,27,-.161,-.193
2021,1,31,28,.0438,-.285
2021,1,31,29,-.35,-.608
2021,1,31,30,-.111,.171
2021,1,31,31,-.0109,-.115
2021,1,31,32,-.276,-.366
2021,1,31,33,-.0866,-.0213
2021,1,31,34,-.0489,-.415
2021,1,31,35,-.154,.0702
2021,1,31,36,.0409,-.153
2021,1,31,37,.0203,-.129
2021,1,31,38,-.0213,-.282
2021,1,31,39,-.0749,-.185
2021,1,31,40,-.105,-.162
2021,1,31,41,-.15,-.488
2021,1,31,42,-.144,-.0416
2021,1,31,43,-.0662,-.146
2021,1,31,44,-.0381,-.241
2021,1,31,45,-.0707,.116
2021,1,31,46,-.0202,.246
2021,1,31,47,-.173,-.355
2021,1,31,48,-.0437,-.2
2021,1,31,49,-.14,-.0172
2021,1,31,50,-.0302,-.157
2021,1,31,51,-.165,-.307
2021,1,31,52,-.0128,.0966
2021,1,31,53,-.052,-.446
2021,2,7,1,-.0913,-.297
2021,2,7,2,-.0309,-.309
2021,2,7,3,-.157,-.156
2021,2,7,4,.0336,-.0174
2021,2,7,5,.017,-.0531
2021,2,7,6,-.144,-.335
2021,2,7,7,.000589,-.164
2021,2,7,8,-.107,-.078
2021,2,7,9,-.143,-.00774
2021,2,7,10,-.0462,.0764
2021,2,7,11,.00502,-.198
2021,2,7,12,-.122,-.296
2021,2,7,13,.0856,.696
2021,2,7,14,-.106,-.196
2021,2,7,15,.0285,-.125
2021,2,7,16,.00765,-.164
2021,2,7,17,.0626,.0282
2021,2,7,18,-.0398,.229
2021,2,7,19,-.0258,.213
2021,2,7,20,-.0853,-.00398
2021,2,7,21,-.245,-.752
2021,2,7,22,-.113,-.126
2021,2,7,23,-.0804,-.167
2021,2,7,24,-.22,-.0279
2021,2,7,25,-.134,-.395
2021,2,7,26,.0907,-.0795
2021,2,7,27,-.158,-.0463
2021,2,7,28,.0704,-.161
2021,2,7,29,-.302,-.623
2021,2,7,30,-.116,.23
2021,2,7,31,-.028,-.236
2021,2,7,32,-.256,-.316
2021,2,7,33,-.0894,-.105
2021,2,7,34,-.0427,-.388
2021,2,7,35,-.153,.139
2021,2,7,36,.0288,-.0871
2021,2,7,37,.0474,.0198
2021,2,7,38,-.0172,-.284
2021,2,7,39,-.056,-.0464
2021,2,7,40,-.0792,-.00267
2021,2,7,41,-.146,-.408
2021,2,7,42,-.14,.0303
2021,2,7,43,-.0561,-.0705
2021,2,7,44,-.0467,-.282
2021,2,7,45,-.0515,.193
2021,2,7,46,-.0269,.309
2021,2,7,47,-.167,-.288
2021,2,7,48,-.0381,-.109
2021,2,7,49,-.125,.208
2021,2,7,50,-.033,-.0582
2021,2,7,51,-.127,-.297
2021,2,7,52,-.0235,.34
2021,2,7,53,-.0255,-.452
2021,2,14,1,-.0982,-.332
2021,2,14,2,-.0139,-.288
2021,2,14,3,-.162,-.207
2021,2,14,4,.022,-.17
2021,2,14,5,.0178,-.149
2021,2,14,6,-.151,-.366
2021,2,14,7,-.0288,-.328
2021,2,14,8,-.114,-.108
2021,2,14,9,-.145,-.268
2021,2,14,10,-.0519,-.162
2021,2,14,11,-.00187,-.353
2021,2,14,12,-.132,-.326
2021,2,14,13,.0754,.577
2021,2,14,14,-.0948,-.118
2021,2,14,15,.0412,-.207
2021,2,14,16,-.0129,-.296
2021,2,14,17,.0611,-.0806
2021,2,14,18,-.037,.0969
2021,2,14,19,-.034,.149
2021,2,14,20,-.111,-.0489
2021,2,14,21,-.282,-.786
2021,2,14,22,-.115,-.227
2021,2,14,23,-.0702,-.246
2021,2,14,24,-.24,-.293
2021,2,14,25,-.16,-.424
2021,2,14,26,.019,-.272
2021,2,14,27,-.153,-.301
2021,2,14,28,.0677,-.25
2021,2,14,29,-.301,-.633
2021,2,14,30,-.141,.132
2021,2,14,31,-.0374,-.257
2021,2,14,32,-.266,-.377
2021,2,14,33,-.0694,-.175
2021,2,14,34,-.0232,-.325
2021,2,14,35,-.144,-.0589
2021,2,14,36,.0348,-.162
2021,2,14,37,.0171,-.231
2021,2,14,38,-.0276,-.304
2021,2,14,39,-.074,-.138
2021,2,14,40,-.0843,-.0838
2021,2,14,41,-.15,-.449
2021,2,14,42,-.158,-.116
2021,2,14,43,-.0553,-.173
2021,2,14,44,-.0424,-.356
2021,2,14,45,-.0962,-.0744
2021,2,14,46,-.0462,.267
2021,2,14,47,-.167,-.344
2021,2,14,48,-.0556,-.176
2021,2,14,49,-.14,.0315
2021,2,14,50,-.018,-.156
2021,2,14,51,-.146,-.336
2021,2,14,52,-.0077,.0552
2021,2,14,53,-.0795,-.568
2021,2,21,1,-.103,-.346
2021,2,21,2,-.0244,-.285
2021,2,21,3,-.172,-.27
2021,2,21,4,-.152,-.49
2021,2,21,5,.02,-.138
2021,2,21,6,-.155,-.384
2021,2,21,7,-.205,-.567
2021,2,21,8,-.121,-.163
2021,2,21,9,-.174,-.351
2021,2,21,10,-.236,-.423
2021,2,21,11,-.226,-.622
2021,2,21,12,-.139,-.406
2021,2,21,13,.0602,.235
2021,2,21,14,-.102,-.231
2021,2,21,15,.0389,-.278
2021,2,21,16,-.291,-.599
2021,2,21,17,.0441,-.127
2021,2,21,18,-.0913,-.0991
2021,2,21,19,-.0437,.0762
2021,2,21,20,-.459,-.652
2021,2,21,21,-.277,-.798
2021,2,21,22,-.112,-.198
2021,2,21,23,-.0688,-.336
2021,2,21,24,-.241,-.178
2021,2,21,25,-.139,-.462
2021,2,21,26,-.0339,-.492
2021,2,21,27,-.202,-.378
2021,2,21,28,.079,-.213
2021,2,21,29,-.28,-.687
2021,2,21,30,-.315,-.282
2021,2,21,31,-.0247,-.304
2021,2,21,32,-.274,-.352
2021,2,21,33,-.0762,-.117
2021,2,21,34,-.0186,-.44
2021,2,21,35,-.158,-.0107
2021,2,21,36,.0258,-.176
2021,2,21,37,.00946,-.182
2021,2,21,38,-.0227,-.305
2021,2,21,39,-.0716,-.16
2021,2,21,40,-.0802,-.0328
2021,2,21,41,-.155,-.53
2021,2,21,42,-.16,-.0639
2021,2,21,43,-.0568,-.177
2021,2,21,44,-.0445,-.461
2021,2,21,45,-.0961,-.0441
2021,2,21,46,-.0372,.0994
2021,2,21,47,-.176,-.404
2021,2,21,48,-.0582,-.157
2021,2,21,49,-.105,.11
2021,2,21,50,-.0148,-.203
2021,2,21,51,-.135,-.264
2021,2,21,52,-.000398,.238
2021,2,21,53,-.126,-.623
2021,2,28,1,-.101,-.377
2021,2,28,2,-.0162,-.268
2021,2,28,3,-.163,-.304
2021,2,28,4,.0223,-.172
2021,2,28,5,.0145,-.255
2021,2,28,6,-.153,-.416
2021,2,28,7,-.0204,-.204
2021,2,28,8,-.12,-.184
2021,2,28,9,-.173,-.378
2021,2,28,10,-.0445,-.0355
2021,2,28,11,-.00834,-.279
2021,2,28,12,-.134,-.417
2021,2,28,13,.0709,.0589
2021,2,28,14,-.0955,-.197
2021,2,28,15,.0241,-.316
2021,2,28,16,.0104,-.232
2021,2,28,17,.0299,-.135
2021,2,28,18,-.0545,.0173
2021,2,28,19,-.024,.0542
2021,2,28,20,-.104,-.179
2021,2,28,21,-.254,-.794
2021,2,28,22,-.107,-.297
2021,2,28,23,-.0773,-.248
2021,2,28,24,-.221,-.12
2021,2,28,25,-.155,-.462
2021,2,28,26,.0849,-.227
2021,2,28,27,-.15,-.25
2021,2,28,28,.0523,-.351
2021,2,28,29,-.281,-.702
2021,2,28,30,-.124,.157
2021,2,28,31,-.0231,-.338
2021,2,28,32,-.285,-.436
2021,2,28,33,-.0863,-.199
2021,2,28,34,-.0147,-.463
2021,2,28,35,-.155,-.0566
2021,2,28,36,.0202,-.209
2021,2,28,37,.0254,-.172
2021,2,28,38,-.0197,-.308
2021,2,28,39,-.0808,-.239
2021,2,28,40,-.0865,-.127
2021,2,28,41,-.139,-.503
2021,2,28,42,-.157,-.0862
2021,2,28,43,-.0498,-.241
2021,2,28,44,-.0228,-.459
2021,2,28,45,-.0477,-.0398
2021,2,28,46,-.029,.0797
2021,2,28,47,-.161,-.42
2021,2,28,48,-.0502,-.181
2021,2,28,49,-.124,-.031
2021,2,28,50,-.0233,-.227
2021,2,28,51,-.135,-.3
2021,2,28,52,.0106,.0711
2021,2,28,53,-.0335,-.463
2021,3,7,1,-.0886,-.275
2021,3,7,2,.00158,-.187
2021,3,7,3,-.144,-.141
2021,3,7,4,.0272,-.0781
2021,3,7,5,.033,-.0787
2021,3,7,6,-.147,-.35
2021,3,7,7,-.0134,-.201
2021,3,7,8,-.0967,-.0569
2021,3,7,9,-.16,-.302
2021,3,7,10,-.0409,.0543
2021,3,7,11,.00299,-.182
2021,3,7,12,-.123,-.299
2021,3,7,13,.0896,.5
2021,3,7,14,-.0881,-.128
2021,3,7,15,.06,-.172
