year,month,day,statefips,revenue_food_accommodation,revenue_retail,merchants_food_accommodation,merchants_retail
2020,1,18,11,.056617849,.028496137,.036527697,.018912554
2020,1,18,12,.014565216,.0044964575,.0034591064,-.0014241136
2020,1,18,13,.011785647,-.0019612336,.0035002874,-.0021443779
2020,1,18,15,-.0089383079,.064343199,-.0033391428,-.012939698
2020,1,18,16,-.01085646,-.0041742772,-.00052124355,.0094059575
2020,1,18,17,-.027886907,-.044285815,-.016307097,-.015887015
2020,1,18,18,.028099354,.016911844,-.018271819,-.018788919
2020,1,18,19,-.080842696,-.13378556,-.034371883,-.073048003
2020,1,18,20,.042073619,-.035026532,-.0031644525,.0083355634
2020,1,18,21,.036632933,.0084264958,-.006095679,-.0023100963
2020,1,18,22,.04261481,.00040326096,.0046271202,-.00016815872
2020,1,18,23,.013092304,-.089540757,-.022719571,-.029073996
2020,1,18,24,.023151146,.015316732,.024258856,.026678111
2020,1,18,25,-.023832465,.0065653804,-.0062384792,-.01000114
2020,1,18,26,-.046440199,-.065814406,-.013458358,-.035349961
2020,1,18,27,-.1183195,-.040395714,-.020976119,-.048906427
2020,1,18,28,.0058962377,-.021886531,.010195888,-.0050162822
2020,1,18,29,.048204266,-.0041935113,.024621317,.019411754
2020,1,18,30,.020729382,.034565892,.0011707664,-.029959463
2020,1,18,31,.011114791,-.015439784,-.004057074,-.014883539
2020,1,18,32,.10155165,-.0049651172,-.0012212747,.014330244
2020,1,18,33,.024969257,-.086582184,-.019910401,-.031143872
2020,1,18,34,-.042929638,-.038313352,.0030737526,.0035435422
2020,1,18,35,.0054374943,-.042482547,-.00088748208,.014949107
2020,1,18,36,-.042425025,-.063480139,-.0071995007,-.0083948048
2020,1,18,37,.0094942562,.027725404,.010093267,.0060458803
2020,1,18,38,-.092672735,-.20313686,-.017260527,-.051837932
2020,1,18,39,-.00041696939,-.028443372,-.0096170371,-.011102113
2020,1,18,40,.019850062,-.049398191,-.0011409877,.0058246595
2020,1,18,41,-.029014619,.0034992055,.0064968667,-.0075465529
2020,1,18,42,-.017038506,-.05173897,.00095139531,-.012772069
2020,1,18,44,-.054615334,-.014763897,-.011510039,-.010781657
2020,1,18,45,.024427352,.017691452,.0024728298,-.0070463899
2020,1,18,46,-.085115559,-.048086636,-.021355635,-.050051507
2020,1,18,47,.024804527,-.0066567753,-.0048519443,-.003061536
2020,1,18,48,.01258695,.0032266108,.0020360942,.0021887505
2020,1,18,49,.0031198994,-.024745107,-.0053972318,-.010338877
2020,1,18,50,-.053147398,.0069997781,-.013156272,-.033745922
2020,1,18,51,.071066901,.01732393,.02861077,.027094472
2020,1,18,53,-.059382536,-.089366734,-.021225404,-.035026122
2020,1,18,54,.052337181,.036704805,.0035468128,.012405827
2020,1,18,55,-.05787662,-.084857792,-.025179312,-.051863842
2020,1,18,56,.032787275,-.045048237,.036377288,.01895763
2020,1,19,1,.028448666,.019014567,-.0023325626,.0016243011
2020,1,19,2,.0061839917,-.10628553,.0090192715,.014202297
2020,1,19,4,.057547901,.033186495,.004962814,-.0029193417
2020,1,19,5,.076657496,-.012776642,.0060935761,-.0023694159
2020,1,19,6,.039988328,.032073498,.0093371579,.013703014
2020,1,19,8,.039333846,-.0025718645,.010798116,-.0066131279
2020,1,19,9,-.034488261,-.069918178,-.0024669156,-.0063807261
2020,1,19,10,-.0011023952,.022603195,.006865548,.012526509
2020,1,19,11,.068859316,.044297408,.049858589,.026619127
2020,1,19,12,.016361991,.001497566,.0052755806,-.00020962824
2020,1,19,13,.030125275,-.00044268361,.005096036,-.0027448169
2020,1,19,15,.012638088,.068690434,-.010100153,-.0082196482
2020,1,19,16,-.0010919995,-.015930708,.0031613901,.0071901656
2020,1,19,17,.010249326,-.030505158,-.016580313,-.017116657
2020,1,19,18,.050355915,-.00002090737,-.016694469,-.015205266
2020,1,19,19,-.076672681,-.12551893,-.034886975,-.0694253
2020,1,19,20,.065443709,-.04070894,.0035968004,-.00039235482
2020,1,19,21,.024405593,-.005325824,-.0041171438,-.0035560208
2020,1,19,22,.032868627,-.018958976,.007843161,.0026397014
2020,1,19,23,.038862508,-.093467601,-.019915635,-.033072833
2020,1,19,24,.016332744,.009192857,.025109546,.025208214
2020,1,19,25,-.019095313,-.019736527,-.0085236225,-.0092076836
2020,1,19,26,-.0025479135,-.032726541,-.011137711,-.028077506
2020,1,19,27,-.10735679,-.049395569,-.018861879,-.05104167
2020,1,19,28,.026595263,-.021087028,.012338516,-.0049301032
2020,1,19,29,.015104004,-.061377015,.0037071111,-.015949847
2020,1,19,30,.040621467,.024576113,-.0055271173,-.027372992
2020,1,19,31,.011653999,-.036639605,.0061465502,-.014862791
2020,1,19,32,.11038633,-.0211489,.0054023503,.016573433
2020,1,19,33,.031207614,-.089917958,-.013398242,-.021354118
2020,1,19,34,-.0094296066,-.038084134,.0077669802,.0044833021
2020,1,19,35,.0076896609,-.063039392,-.00013718115,.0098483348
2020,1,19,36,-.006611947,-.063380614,-.0057277679,-.0029841585
2020,1,19,37,.00063869852,.018310791,.007394582,.0072503374
2020,1,19,38,-.10492563,-.16286999,-.022633165,-.041944094
2020,1,19,39,.043721177,-.006154479,-.0064469483,-.003708218
2020,1,19,40,.04091692,-.046953298,.0029599709,.008513147
2020,1,19,41,-.0056660306,-.0014207504,.0061875503,-.003469557
2020,1,19,42,.0013256746,-.041462496,.0037672487,-.010007567
2020,1,19,44,-.059108377,-.043773782,-.019351402,-.0062325494
2020,1,19,45,.026208188,.012786788,.0021456408,-.0048734527
2020,1,19,46,-.060595654,-.041318584,-.019456424,-.047130439
2020,1,19,47,.033861529,-.018051609,-.0018810045,-.0037723153
2020,1,19,48,.020293668,.0036362885,.0049791834,.0057104486
2020,1,19,49,.0081716795,-.053390786,-.0043980619,-.014565464
2020,1,19,50,-.0018606213,.032122124,-.009283714,-.028991478
2020,1,19,51,.046172649,.014345401,.028420372,.025939574
2020,1,19,53,-.026313422,-.084514268,-.016657373,-.033573244
2020,1,19,54,.020782312,.015622675,-.0026566831,.0092741651
2020,1,19,55,-.047711197,-.060703855,-.019940358,-.045284346
2020,1,19,56,.042691052,-.073322207,.03580112,.0073783235
2020,1,20,1,.023316626,.03458773,-.0013881811,-.00028826139
2020,1,20,2,-.0016500234,-.13971327,-.0010337366,-.014391821
2020,1,20,4,.018520826,.026671479,.0081547461,-.0077911811
2020,1,20,5,.075724401,-.021528661,.01124381,.0039318451
2020,1,20,6,.015385964,.015766561,.0081080114,.0073767994
2020,1,20,8,.012705102,-.012948027,.0080611687,-.0074791242
2020,1,20,9,.04147492,-.013765478,.020412149,.017002726
2020,1,20,10,-.032736868,.019685717,.0050251116,-.00093640765
2020,1,20,11,-.00068748061,-.013968948,.029798716,.0060301162
2020,1,20,12,.0055979234,.0057037794,.0052560568,.00013172021
2020,1,20,13,.024945112,.00070486695,.0022687863,-.0016357512
2020,1,20,15,.0057698824,.082185835,-.019780951,.00064816675
2020,1,20,16,-.028012997,-.016517522,-.00071375933,-.0020221118
2020,1,20,17,-.002450817,-.016862953,-.018159099,-.021083837
2020,1,20,18,.05835351,.0054858131,-.0044736639,-.010399553
2020,1,20,19,-.07271155,-.074203059,-.037483908,-.060995139
2020,1,20,20,.058579225,-.050867289,.0012647336,-.0031647945
2020,1,20,21,.053083103,-.0099373683,.008798548,-.0011078876
2020,1,20,22,-.0035451434,-.0036802508,.013407325,.012304704
2020,1,20,23,.14294294,-.019399635,.044314865,.01929253
2020,1,20,24,-.052946605,-.031423893,.0052542952,-.0055826097
2020,1,20,25,.052148707,.025168492,.010689278,.02009519
2020,1,20,26,.0040260595,-.041032646,-.010845451,-.024483407
2020,1,20,27,-.10679653,-.038243964,-.015300872,-.04755453
2020,1,20,28,.013909187,-.016423233,.009292054,.0036682433
2020,1,20,29,.0064542443,-.064066827,-.0042837611,-.017651862
2020,1,20,30,.055143509,.015226199,-.0075298566,-.011783174
2020,1,20,31,.0053164568,-.027006868,.0045448514,-.015601595
2020,1,20,32,.057386629,-.0034673051,.0047196583,.018514404
2020,1,20,33,.0722192,.016862925,.026016848,.018377975
2020,1,20,34,-.0097729489,-.011631179,.013500117,.0068237907
2020,1,20,35,-.015760865,-.077296175,.00057405868,-.01046387
2020,1,20,36,.034436736,-.01745563,.011157362,.017625377
2020,1,20,37,-.023232386,.013578687,.0037180497,.0068947049
2020,1,20,38,-.10867852,-.098613642,-.015454142,-.034733836
2020,1,20,39,.088866845,.0071032066,.015007119,.013084908
2020,1,20,40,.025536476,-.038782656,-.0024125928,.0099970084
2020,1,20,41,-.01911111,.0011817071,.00039995133,-.002460663
2020,1,20,42,.054379772,-.010516449,.017844776,.0010217763
2020,1,20,44,.016332828,-.023551233,-.00040190323,.012441662
2020,1,20,45,.010484595,-.00091757189,.0052738125,.001987373
2020,1,20,46,-.074872747,-.033590008,-.017741576,-.051413916
2020,1,20,47,.025169427,-.027366955,-.00031743589,-.0023302538
2020,1,20,48,.0064376979,.002625528,.0045329514,.0052750981
2020,1,20,49,.010527706,-.036218166,-.0010242743,-.010021846
2020,1,20,50,.039576612,.10812087,.017487612,.015538593
2020,1,20,51,.0022339765,-.01432074,.0033590426,-.00073976844
2020,1,20,53,-.021608375,-.047636803,-.015225479,-.025506897
2020,1,20,54,.013794664,.002240546,-.0072526224,.013310218
2020,1,20,55,-.061245739,-.07499861,-.022454219,-.048181891
2020,1,20,56,.024125196,-.055063296,.024248362,.0016328022
2020,1,21,1,.024467357,.047356974,.0016390347,.0022856181
2020,1,21,2,-.0036984705,-.098418802,.0076501882,-.00086345815
2020,1,21,4,.029511036,.013440988,.0018765619,-.0061949231
2020,1,21,5,.075432703,-.020004425,.0070600742,.0050793118
2020,1,21,6,.025243551,.020346709,.0094869426,.0087790852
2020,1,21,8,.025444634,.00063825719,.0095410552,-.0018365711
2020,1,21,9,.019437388,-.034122303,.018049836,.010741205
2020,1,21,10,-.022171507,-.042401046,-.011917116,.0026026794
2020,1,21,11,-.0089013381,-.027321162,.050768323,.0068573561
2020,1,21,12,.0017701735,-.0093978681,.0028655361,-.0010506717
2020,1,21,13,.021204479,.0053246492,.0058170906,-.0028624814
2020,1,21,15,.017018804,.059488919,-.013501812,-.0051124077
2020,1,21,16,-.0072892145,.0035368623,.0042621652,.0069546583
2020,1,21,17,.0028464596,-.030144894,-.017078541,-.014366704
2020,1,21,18,.049825124,-.003985323,-.011469087,-.012486675
2020,1,21,19,-.072441459,-.094947837,-.029083442,-.054018274
2020,1,21,20,.074209608,-.046017211,.003472504,.0014997667
2020,1,21,21,.062949106,.015792338,.0036049001,-.001154637
2020,1,21,22,.010074449,-.0092121027,.0073470953,.0092629921
2020,1,21,23,.13079067,-.01765373,.029044081,-.0065464722
2020,1,21,24,-.045369849,-.033253971,.011379494,-.0019398755
2020,1,21,25,.026512584,-.0025417015,.002425856,.010892674
2020,1,21,26,-.00054432213,-.041161414,-.012722381,-.028538492
2020,1,21,27,-.10505968,-.042596113,-.011435897,-.046386771
2020,1,21,28,.025689855,.0095112445,.0065434924,.0030081361
2020,1,21,29,.0075995238,-.048930161,.00015647821,-.016372742
2020,1,21,30,.050170593,.04349722,.00059964752,-.021974474
2020,1,21,31,.0180308,-.0054310341,.0094502587,-.004208249
2020,1,21,32,.090706907,-.056405012,.0090774214,.019512428
2020,1,21,33,.086880609,-.035649169,.031802677,.025730379
2020,1,21,34,.040150188,-.019962505,.0080755185,.0019318584
2020,1,21,35,-.01339015,-.10536254,-.00013718115,-.015895018
2020,1,21,36,.018040223,-.047590673,.005398171,.0064065563
2020,1,21,37,-.0098277694,.011880501,.0043408643,.0028721122
2020,1,21,38,-.11546444,-.10269417,-.012732645,-.032632232
2020,1,21,39,.086122289,.014813188,.011226977,.010206535
2020,1,21,40,.020717889,-.026157191,-.0028314355,.013549576
2020,1,21,41,-.013908341,-.0053832685,.0044367262,-.0009615763
2020,1,21,42,.025254458,-.023655461,.010808911,-.0027690632
2020,1,21,44,.0083428081,-.076509528,-.0064904601,-.0030750651
2020,1,21,45,.0061168154,.028322466,.0024550075,-.006927547
2020,1,21,46,-.043651693,-.033217892,-.018194184,-.043418672
2020,1,21,47,.025998713,-.021292616,-.000954622,-.0023333628
2020,1,21,48,.0047678985,-.0012912322,.0042970148,.006974977
2020,1,21,49,-.0028403706,-.04895198,.0021950309,-.014121929
2020,1,21,50,-.01105415,.087282695,-.0005859246,.019487325
2020,1,21,51,-.021649091,-.013584088,.0073758028,.00085615821
2020,1,21,53,-.016327064,-.046516314,-.0083654393,-.01931319
2020,1,21,54,.0087758387,.0071429913,-.0025118089,.0026279332
2020,1,21,55,-.034510154,-.051211074,-.021172453,-.041871067
2020,1,21,56,.040603124,-.054005928,.032142743,.016569674
2020,1,22,1,.0096683586,.01691315,.001997534,.00075247086
2020,1,22,2,-.0017568856,-.051142346,.0016097955,-.0042539588
2020,1,22,4,.022176156,.0022836069,.0012209229,-.0058893193
2020,1,22,5,.056184269,-.022169814,.0062149861,.00023857407
2020,1,22,6,.019023662,.01267806,.0085367542,.0060354872
2020,1,22,8,.01422686,.0097918836,.012341782,.005110871
2020,1,22,9,.018319784,-.039426811,.019509898,.012706424
2020,1,22,10,-.0093490863,-.06895034,-.018280059,.011568805
2020,1,22,11,-.027799729,-.026543435,.051489696,.0036851142
2020,1,22,12,-.0050378041,-.0077632652,.00050279946,-.0027317703
2020,1,22,13,.012528913,.0043046707,.005438644,-.0011872964
2020,1,22,15,.026511166,.06262999,-.011743503,-.0018879545
2020,1,22,16,-.0054053823,.011740898,.0070747435,.002884405
2020,1,22,17,-.0017001821,-.010888697,-.018855646,-.012315289
2020,1,22,18,.038497079,.013381529,-.011384472,-.010549074
2020,1,22,19,-.072039224,-.084877752,-.029053451,-.046166979
2020,1,22,20,.069090985,-.048336018,.0038731368,-.0083739124
2020,1,22,21,.062708385,.018743386,.0026525171,-.0060935779
2020,1,22,22,.012788996,-.012382189,.0066314521,.0027189646
2020,1,22,23,.067009337,-.019846622,.028240999,-.0082028741
2020,1,22,24,-.044303183,-.044308703,.010276427,-.0044868286
2020,1,22,25,.025243362,-.0040262016,.0006782519,.0093883229
2020,1,22,26,-.0029431807,-.0479942,-.015158549,-.029321983
2020,1,22,27,-.10159487,-.040650744,-.010086401,-.039382376
2020,1,22,28,.027055344,.023277674,.0050328132,-.00049173832
2020,1,22,29,-.0035809129,-.04135422,-.0012431341,-.021276463
2020,1,22,30,.057341434,.010955542,.0023992243,-.01342598
2020,1,22,31,.023572212,-.037794705,.010564557,.0011103798
2020,1,22,32,.094481297,-.086440317,.011207938,.014685366
2020,1,22,33,.086916693,-.036117218,.03244739,.027525447
2020,1,22,34,-.0039932425,-.024255196,.0055269357,.000019525311
2020,1,22,35,-.011510533,-.11476178,.0017171698,-.01152897
2020,1,22,36,.012449076,-.050871141,.005505776,.0063111563
2020,1,22,37,.0077895336,.0078434981,.002844638,.0014679799
2020,1,22,38,-.10520353,-.076134741,-.013628508,-.024892861
2020,1,22,39,.086005352,.012485021,.01062064,.011055891
2020,1,22,40,.0035004185,-.026037762,-.0012082584,.0058014593
2020,1,22,41,-.0032442596,-.015867995,.0026898766,-.0025574185
2020,1,22,42,.011127812,-.020830311,.010493545,-.0026709826
2020,1,22,44,.035303097,-.1209057,-.0021361574,-.0019867201
2020,1,22,45,-.0034771587,.025953984,-.0017126858,-.0042687398
2020,1,22,46,-.027086169,.035468183,-.013194461,-.036643058
2020,1,22,47,.021439543,-.017689504,-.00047484701,-.00089031324
2020,1,22,48,-.0014069111,-.011520401,.0013938036,.0016871629
2020,1,22,49,-.01164494,-.039047349,-.00049810892,-.018455515
2020,1,22,50,.012469735,.059891827,.01371983,.026648695
2020,1,22,51,-.028117079,-.023261532,.006069635,-.0022889564
2020,1,22,53,-.0010902851,-.007659527,-.0013453815,-.0043452159
2020,1,22,54,-.0025741153,.013785049,-.00043845366,-.0020903905
2020,1,22,55,-.024818599,-.046716142,-.021717504,-.03707312
2020,1,22,56,.047675475,-.036172707,.036009774,.02910783
2020,1,23,1,.0040363311,.012303197,.0029805435,.0042458475
2020,1,23,2,-.012332857,-.021506213,-.003905654,-.0055941166
2020,1,23,4,-.0095292535,-.0072217672,-.0021219824,-.0049271472
2020,1,23,5,.044275913,-.02458833,.010351776,.0045274738
2020,1,23,6,.01302522,.01762886,.0080142487,.006196266
2020,1,23,8,.0084429439,.020875406,.007302898,.0091872774
2020,1,23,9,.012789194,-.052659508,.019273497,.004804194
2020,1,23,10,-.0030288545,-.043579478,-.016485823,.013058299
2020,1,23,11,-.03180588,-.049125876,.04518095,.011424772
2020,1,23,12,-.0058828858,-.0086945193,.000839071,-.002424096
2020,1,23,13,.015232644,.019001201,.0049471678,-.0043033455
2020,1,23,15,.027306527,.06003822,-.0036568816,-.0050866227
2020,1,23,16,.014693096,.0014474986,.0067049349,.0020230107
2020,1,23,17,-.0061005843,-.00084732613,-.018482737,-.012402407
2020,1,23,18,.033262156,.022570034,-.0095074875,-.004016472
2020,1,23,19,-.076451123,-.069505051,-.020081691,-.032982983
2020,1,23,20,.052971214,-.032155022,.0041231876,-.0049642539
2020,1,23,21,.057500083,.013583275,-.0024873335,-.002910661
2020,1,23,22,.015727166,.00088457199,.0052113091,.006576864
2020,1,23,23,.074710891,.036829289,.032676931,.028744953
2020,1,23,24,-.036491733,-.045294102,.011106055,-.0058208532
2020,1,23,25,.030772489,.0024041804,.0033901748,.017001163
2020,1,23,26,-.0014026407,-.030240059,-.013156775,-.022609377
2020,1,23,27,-.10626984,-.058933463,-.011635773,-.037818592
2020,1,23,28,.026492041,.060740042,.0065967031,.010165451
2020,1,23,29,-.013980245,-.04962739,.0017382355,-.022989178
2020,1,23,30,.073576882,.052590005,.0048087933,.0054718391
2020,1,23,31,.022461876,-.047566444,.0074557997,.0018269459
2020,1,23,32,.097809687,-.073694222,.010735459,.0087048281
2020,1,23,33,.094266362,-.0094659552,.045038745,.036950175
2020,1,23,34,.024245817,-.0095914658,.0056329896,.0036399506
2020,1,23,35,-.014114603,-.096106939,.0024332365,-.0025387509
2020,1,23,36,.020294143,-.040887304,.0058882856,.0051617622
2020,1,23,37,.012829329,.016458122,.0017278834,.00056008366
2020,1,23,38,-.090016313,-.00074448017,-.016339211,-.014253709
2020,1,23,39,.090895608,.021035593,.012978027,.0086594056
2020,1,23,40,-.0077193617,.004352951,-.0026849855,.0071043451
2020,1,23,41,.0086204959,-.021688482,.0021834688,-.0018859892
2020,1,23,42,.0094419997,-.018392621,.0096534174,.00063172536
2020,1,23,44,.042630296,-.10138675,-.0017258758,-.0019617004
2020,1,23,45,-.0077841589,.047038008,-.002845959,-.0055374503
2020,1,23,46,-.031355198,-.0061505414,-.011435366,-.04033041
2020,1,23,47,.02026538,-.022674035,.0020855081,-.00090452738
2020,1,23,48,.001835026,.0036911366,.0026797731,.0051577655
2020,1,23,49,-.0039552003,-.030776745,-.0039528855,-.016850464
2020,1,23,50,.034154251,.084940262,.0160875,.039572049
2020,1,23,51,-.029514221,-.024388779,.0042315708,.00042013897
2020,1,23,53,.0042249826,-.0075514363,-.00069590646,-.0055197664
2020,1,23,54,-.0068201013,-.012602067,-.0012056096,-.0086221313
2020,1,23,55,-.012077322,-.025835359,-.018937645,-.022051597
2020,1,23,56,.044679321,.025070241,.026096152,.030720251
2020,1,24,1,-.0013213385,.0033132206,.0022455512,-.0020654891
2020,1,24,2,-.012834058,-.021934526,-.0050754161,.0036379152
2020,1,24,4,-.014702355,-.015072048,-.005663075,-.006907817
2020,1,24,5,.044861216,-.0060238577,.013361542,.004058267
2020,1,24,6,.0068548755,.0080589727,.0043089166,.0026817354
2020,1,24,8,.01725737,.04288505,.005227691,.013020038
2020,1,24,9,.008493186,-.027005147,.01796551,.010545869
2020,1,24,10,.0012518616,-.0099281203,-.015041566,.019320104
2020,1,24,11,-.025570758,-.010808999,.043253552,.014029659
2020,1,24,12,-.0041544382,-.010047484,.00062153622,-.0018714168
2020,1,24,13,.0040778341,.016875083,.0044184099,-.0054984819
2020,1,24,15,.01935691,.079744875,.0023985479,-.00068137236
2020,1,24,16,.014010343,.0070772315,.003288283,-.0036228371
2020,1,24,17,.0071311682,.0030331148,-.019488126,-.012669275
2020,1,24,18,.036218818,.015918881,-.0061933897,-.0062961029
2020,1,24,19,.016177068,-.0011098132,-.0064339158,-.000045260262
2020,1,24,20,.086639866,.0010701445,.0093548279,.012092061
2020,1,24,21,.056008559,.0019014083,-.0039055897,-.0035992025
2020,1,24,22,.017073106,-.0045367368,.0035130978,.0017560459
2020,1,24,23,.12138834,.079231732,.040314674,.035430472
2020,1,24,24,.0074635954,-.03246735,.010928029,-.0028500368
2020,1,24,25,.039682664,.014806502,.0020881766,.028156994
2020,1,24,26,-.004709221,-.054588553,-.015453104,-.036994703
2020,1,24,27,-.039322466,-.039536141,-.0079707187,-.024503732
2020,1,24,28,.014047193,.060912017,.0015721549,.016168697
2020,1,24,29,.011234664,-.022695154,.0091273459,-.00065340969
2020,1,24,30,.10785116,.029082524,.012758668,.018531021
2020,1,24,31,.071774252,.022843957,.01472843,.027620066
2020,1,24,32,.069318354,-.087050959,.0079738321,.0024707403
